step,loss,step_s,forward_s,backward_s,optimizer_s
332,10.486183,0.0831,0.0150,0.0343,0.0334
333,10.693935,0.0811,0.0150,0.0324,0.0334
334,10.475472,0.0814,0.0154,0.0323,0.0335
335,10.463573,0.0817,0.0153,0.0328,0.0334
336,10.618171,0.0812,0.0151,0.0325,0.0334
337,10.476607,0.0812,0.0153,0.0323,0.0334
338,10.416232,0.0812,0.0152,0.0324,0.0334
339,10.428174,0.0819,0.0150,0.0333,0.0334
340,10.468033,0.0818,0.0155,0.0327,0.0334
341,10.467258,0.0813,0.0153,0.0323,0.0334
342,10.470467,0.0818,0.0151,0.0331,0.0334
343,10.407722,0.0836,0.0154,0.0346,0.0334
344,10.401161,0.0822,0.0152,0.0333,0.0334
345,10.444644,0.0816,0.0150,0.0330,0.0334
346,10.368202,0.0822,0.0154,0.0326,0.0339
347,10.624154,0.0814,0.0156,0.0322,0.0334
348,10.550808,0.0815,0.0151,0.0328,0.0334
349,10.406769,0.0815,0.0152,0.0327,0.0334
350,10.459252,0.0813,0.0153,0.0324,0.0334
351,10.402205,0.0813,0.0152,0.0325,0.0334
352,10.457491,0.0818,0.0150,0.0332,0.0334
353,10.532091,0.0814,0.0154,0.0325,0.0334
354,10.524220,0.0812,0.0152,0.0324,0.0334
355,10.406246,0.0819,0.0152,0.0331,0.0334
356,10.393794,0.0839,0.0153,0.0350,0.0334
357,10.398084,0.0811,0.0152,0.0323,0.0334
358,10.370855,0.0817,0.0151,0.0330,0.0334
359,10.417135,0.0815,0.0153,0.0326,0.0334
360,10.579520,0.0816,0.0154,0.0326,0.0334
361,10.414159,0.0817,0.0153,0.0327,0.0334
362,10.404586,0.0815,0.0151,0.0328,0.0334
363,10.433533,0.0813,0.0154,0.0323,0.0334
364,10.497238,0.0814,0.0153,0.0325,0.0334
365,10.430032,0.0820,0.0151,0.0332,0.0334
366,10.465155,0.0817,0.0154,0.0327,0.0334
367,10.532163,0.0812,0.0153,0.0323,0.0334
368,10.566169,0.0823,0.0153,0.0328,0.0340
369,10.324618,0.0813,0.0152,0.0325,0.0334
370,10.364864,0.0827,0.0152,0.0339,0.0334
371,10.501225,0.0814,0.0151,0.0327,0.0334
372,10.467469,0.0820,0.0152,0.0332,0.0334
373,10.465902,0.0835,0.0154,0.0346,0.0334
374,10.468083,0.0830,0.0152,0.0342,0.0334
375,10.524796,0.0827,0.0152,0.0339,0.0334
376,10.471114,0.0830,0.0154,0.0341,0.0334
377,10.403207,0.0826,0.0151,0.0340,0.0334
378,10.439785,0.0829,0.0154,0.0339,0.0334
379,10.389382,0.0833,0.0153,0.0345,0.0334
380,10.624656,0.0841,0.0151,0.0354,0.0334
381,10.446612,0.0841,0.0153,0.0352,0.0334
382,10.503553,0.0831,0.0150,0.0345,0.0334
383,10.284061,0.0828,0.0153,0.0340,0.0334
384,10.469749,0.0837,0.0151,0.0349,0.0334
385,10.433167,0.0832,0.0148,0.0347,0.0334
386,10.534832,0.0831,0.0154,0.0341,0.0334
387,10.600600,0.0829,0.0151,0.0342,0.0334
388,10.561262,0.0830,0.0150,0.0344,0.0334
389,10.584845,0.0842,0.0152,0.0354,0.0334
390,10.360888,0.0825,0.0150,0.0340,0.0334
391,10.409524,0.0829,0.0154,0.0339,0.0334
392,10.434774,0.0825,0.0151,0.0338,0.0334
393,10.517108,0.0835,0.0150,0.0350,0.0334
394,10.496589,0.0836,0.0152,0.0347,0.0334
395,10.460431,0.0826,0.0151,0.0338,0.0334
396,10.344730,0.0827,0.0150,0.0341,0.0334
397,10.365897,0.0827,0.0152,0.0338,0.0334
398,10.400059,0.0823,0.0151,0.0336,0.0334
399,10.376616,0.0815,0.0151,0.0328,0.0334
400,10.425871,0.0812,0.0153,0.0323,0.0334
401,10.593746,0.0816,0.0153,0.0327,0.0334
402,10.478334,0.0822,0.0151,0.0335,0.0334
403,10.477341,0.0819,0.0155,0.0327,0.0335
404,10.365193,0.0818,0.0155,0.0327,0.0334
405,10.446754,0.0817,0.0151,0.0330,0.0334
406,10.449406,0.0813,0.0153,0.0324,0.0334
407,10.317210,0.0847,0.0153,0.0353,0.0340
408,10.563592,0.0822,0.0148,0.0338,0.0334
409,10.602318,0.0840,0.0153,0.0351,0.0334
410,10.296237,0.0833,0.0151,0.0346,0.0334
411,10.478183,0.0828,0.0151,0.0340,0.0334
412,10.450376,0.0826,0.0152,0.0338,0.0334
413,10.684319,0.0833,0.0153,0.0344,0.0334
414,10.423470,0.0843,0.0152,0.0354,0.0334
415,10.442198,0.0836,0.0151,0.0349,0.0334
416,10.478765,0.0825,0.0150,0.0339,0.0334
417,10.434427,0.0812,0.0152,0.0323,0.0334
418,10.595932,0.0816,0.0154,0.0326,0.0334
419,10.518964,0.0825,0.0150,0.0338,0.0334
420,10.555666,0.0829,0.0154,0.0339,0.0334
421,10.395128,0.0839,0.0151,0.0352,0.0334
422,10.544837,0.0826,0.0149,0.0341,0.0334
423,10.437204,0.0811,0.0152,0.0322,0.0334
424,10.347170,0.0847,0.0155,0.0353,0.0336
425,10.613985,0.0810,0.0153,0.0321,0.0334
426,10.578152,0.0832,0.0153,0.0342,0.0334
427,10.503181,0.0825,0.0150,0.0339,0.0334
428,10.492285,0.0814,0.0153,0.0325,0.0334
429,10.445228,0.0812,0.0153,0.0323,0.0334
430,10.539399,0.0820,0.0152,0.0332,0.0334
431,10.683639,0.0815,0.0154,0.0325,0.0334
432,10.614315,0.0812,0.0152,0.0323,0.0334
433,10.500724,0.0814,0.0152,0.0326,0.0334
434,10.444975,0.0817,0.0151,0.0330,0.0334
435,10.521796,0.0813,0.0153,0.0324,0.0334
436,10.495934,0.0815,0.0153,0.0325,0.0334
437,10.584064,0.0822,0.0151,0.0334,0.0335
438,10.331505,0.0817,0.0155,0.0325,0.0334
439,10.391676,0.0815,0.0152,0.0327,0.0334
440,10.408446,0.0824,0.0154,0.0334,0.0334
441,10.492769,0.0815,0.0153,0.0325,0.0334
442,10.521221,0.0815,0.0154,0.0325,0.0334
443,10.573782,0.0819,0.0153,0.0330,0.0334
444,10.540226,0.0818,0.0153,0.0329,0.0334
445,10.485147,0.0832,0.0153,0.0342,0.0334
446,10.470427,0.0818,0.0154,0.0328,0.0334
447,10.493353,0.0817,0.0151,0.0328,0.0335
448,10.547575,0.0812,0.0153,0.0322,0.0335
449,10.324037,0.0841,0.0154,0.0351,0.0335
450,10.539634,0.0838,0.0150,0.0352,0.0334
451,10.506067,0.0839,0.0150,0.0353,0.0334
452,10.530216,0.0836,0.0148,0.0352,0.0334
453,10.619185,0.0837,0.0152,0.0348,0.0334
454,10.352635,0.0827,0.0151,0.0339,0.0334
455,10.498951,0.0843,0.0152,0.0353,0.0335
456,10.423330,0.0810,0.0152,0.0322,0.0334
457,10.448914,0.0822,0.0152,0.0333,0.0334
458,10.615642,0.0843,0.0154,0.0353,0.0334
459,10.480189,0.0818,0.0151,0.0331,0.0334
460,10.471894,0.0820,0.0150,0.0333,0.0334
461,10.513004,0.0816,0.0155,0.0325,0.0334
462,10.576679,0.0828,0.0153,0.0339,0.0334
463,10.428205,0.0829,0.0149,0.0344,0.0334
464,10.551713,0.0829,0.0154,0.0340,0.0334
465,10.403739,0.0833,0.0153,0.0345,0.0334
466,10.506673,0.0827,0.0150,0.0342,0.0334
467,10.559639,0.0841,0.0152,0.0352,0.0334
468,10.483971,0.0815,0.0151,0.0328,0.0334
469,10.490661,0.0836,0.0153,0.0347,0.0334
470,10.363464,0.0830,0.0152,0.0341,0.0334
471,10.360651,0.0840,0.0151,0.0353,0.0334
472,10.552975,0.0828,0.0154,0.0339,0.0334
473,10.620389,0.0827,0.0152,0.0339,0.0334
474,10.457074,0.0839,0.0150,0.0352,0.0334
475,10.377763,0.0833,0.0152,0.0345,0.0334
476,10.570738,0.0824,0.0151,0.0338,0.0334
477,10.506578,0.0817,0.0152,0.0324,0.0339
478,10.476286,0.0816,0.0153,0.0326,0.0334
479,10.589422,0.0820,0.0154,0.0329,0.0335
480,10.558766,0.0828,0.0152,0.0340,0.0334
481,10.433607,0.0826,0.0152,0.0337,0.0334
482,10.444935,0.0814,0.0152,0.0326,0.0334
483,10.457607,0.0827,0.0152,0.0338,0.0334
484,10.490888,0.0835,0.0153,0.0346,0.0334
485,10.402987,0.0842,0.0151,0.0355,0.0334
486,10.512400,0.0842,0.0154,0.0352,0.0334
487,10.504987,0.0828,0.0151,0.0341,0.0334
488,10.465643,0.0825,0.0150,0.0339,0.0334
489,10.543555,0.0827,0.0151,0.0339,0.0335
490,10.327135,0.0826,0.0152,0.0338,0.0334
491,10.444908,0.0831,0.0151,0.0345,0.0334
492,10.536516,0.0825,0.0151,0.0339,0.0333
493,10.486745,0.0839,0.0151,0.0352,0.0334
494,10.338918,0.0829,0.0153,0.0340,0.0334
495,10.572752,0.0838,0.0152,0.0350,0.0334
496,10.563814,0.0824,0.0149,0.0339,0.0334
497,10.469953,0.0836,0.0154,0.0345,0.0334
498,10.415910,0.0828,0.0152,0.0340,0.0334
499,10.432048,0.0824,0.0150,0.0339,0.0334
500,10.645905,0.0830,0.0153,0.0342,0.0334
501,10.376664,0.0826,0.0151,0.0339,0.0334
502,10.600635,0.0840,0.0153,0.0351,0.0334
503,10.492754,0.0814,0.0152,0.0327,0.0334
