step,loss,step_s,forward_s,backward_s,optimizer_s
3,,0.150587,0.044113,0.086712,0.019327
6,,0.149614,0.043148,0.086697,0.019305
9,,0.149550,0.043351,0.086724,0.019051
12,,0.149813,0.043481,0.086446,0.019375
15,,0.149323,0.043117,0.086503,0.019230
18,,0.150269,0.043492,0.087082,0.019262
21,,0.149618,0.043136,0.086596,0.019426
24,,0.150403,0.043607,0.087167,0.019180
27,,0.149476,0.043115,0.086613,0.019297
30,,0.149840,0.043365,0.086780,0.019251
33,,0.149925,0.043472,0.086730,0.019278
36,,0.149296,0.043145,0.086545,0.019168
39,,0.150693,0.043717,0.087447,0.019016
42,,0.151935,0.043607,0.088346,0.019388
45,,0.149471,0.043135,0.086622,0.019273
48,,0.151270,0.043672,0.087505,0.019610
51,,0.149430,0.043163,0.086625,0.019177
54,,0.149412,0.043266,0.086511,0.019132
57,,0.150589,0.043674,0.087221,0.019206
60,,0.149488,0.043098,0.086837,0.019115
63,,0.150013,0.043522,0.086941,0.019068
66,,0.150386,0.043195,0.087681,0.019052
69,,0.150218,0.043450,0.086787,0.019424
72,,0.150318,0.043932,0.086637,0.019288
75,,0.149577,0.043150,0.086890,0.019077
78,,0.150813,0.044181,0.086936,0.019246
81,,0.151453,0.043491,0.088189,0.019294
84,,0.149774,0.043157,0.087103,0.019095
87,,0.150169,0.043335,0.087096,0.019271
90,,0.150685,0.043685,0.087487,0.019078
93,,0.149639,0.043478,0.086510,0.019217
96,,0.149762,0.043284,0.086843,0.019183
99,,0.151360,0.044152,0.087632,0.019147
102,,0.149498,0.043205,0.086843,0.019028
105,,0.149559,0.043110,0.086745,0.019248
108,,0.150746,0.043751,0.087475,0.019066
111,,0.149513,0.043176,0.086703,0.019178
114,,0.149892,0.043332,0.086876,0.019256
117,,0.151047,0.043733,0.087607,0.019272
120,,0.149958,0.043177,0.086979,0.019319
123,,0.150321,0.043565,0.087178,0.019137
126,,0.150694,0.043601,0.087385,0.019271
129,,0.150036,0.043233,0.087088,0.019289
132,,0.150491,0.043692,0.087309,0.019036
135,,0.150832,0.043684,0.087434,0.019289
138,,0.150090,0.043302,0.087215,0.019160
141,,0.150579,0.043709,0.087336,0.019119
144,,0.152568,0.044576,0.087915,0.019461
147,,0.149815,0.043403,0.086896,0.019081
150,,0.149731,0.043307,0.086864,0.019110
153,,0.151479,0.043918,0.087790,0.019291
156,,0.150539,0.043672,0.087416,0.019019
159,,0.150384,0.043251,0.087287,0.019344
162,,0.150618,0.043672,0.087236,0.019280
165,,0.150760,0.043675,0.087326,0.019299
168,,0.150077,0.043321,0.087116,0.019206
171,,0.149944,0.043399,0.087008,0.019113
174,,0.151443,0.043831,0.088095,0.019095
177,,0.150207,0.043444,0.086969,0.019302
180,,0.149956,0.043286,0.087102,0.019134
183,,0.151682,0.044079,0.088002,0.019070
186,,0.150129,0.043358,0.087227,0.019107
189,,0.151287,0.043865,0.087480,0.019365
192,,0.151596,0.043737,0.088172,0.019237
195,,0.150397,0.043458,0.087352,0.019071
198,,0.150266,0.043253,0.087333,0.019174
201,,0.150819,0.043668,0.087482,0.019255
204,,0.150419,0.043591,0.087343,0.019060
207,,0.149971,0.043193,0.087306,0.019050
210,,0.150635,0.043550,0.087530,0.019099
213,,0.151841,0.043909,0.088130,0.019339
216,,0.151967,0.043500,0.088666,0.019314
219,,0.151457,0.043317,0.087575,0.019900
222,,0.150090,0.043415,0.087139,0.019116
225,,0.151649,0.043869,0.088193,0.019155
228,,0.150480,0.043410,0.087349,0.019283
231,,0.150410,0.043270,0.087396,0.019236
234,,0.151078,0.043552,0.087507,0.019537
237,,0.151554,0.043884,0.087998,0.019272
240,,0.150509,0.043428,0.087553,0.019102
243,,0.149959,0.043199,0.087213,0.019131
246,,0.150905,0.043796,0.087548,0.019104
249,,0.151139,0.043634,0.087685,0.019349
252,,0.150070,0.043361,0.087061,0.019197
255,,0.150160,0.043358,0.087253,0.019104
258,,0.151415,0.043788,0.088105,0.019084
261,,0.150579,0.043511,0.087525,0.019112
264,,0.150352,0.043322,0.087356,0.019218
267,,0.151154,0.043730,0.087671,0.019316
270,,0.151469,0.043847,0.088070,0.019119
273,,0.150041,0.043379,0.087042,0.019196
276,,0.150342,0.043319,0.087314,0.019278
279,,0.151168,0.043892,0.087582,0.019058
282,,0.151673,0.043837,0.088305,0.019086
285,,0.150703,0.043456,0.087527,0.019284
288,,0.150420,0.043419,0.087433,0.019130
291,,0.150807,0.043721,0.087606,0.019032
294,,0.152337,0.043982,0.088772,0.019155
297,,0.151641,0.043668,0.087724,0.019675
300,,0.150477,0.043450,0.087618,0.018997
303,,0.150132,0.043266,0.087424,0.019024
306,,0.150851,0.043696,0.087625,0.019112
309,,0.152342,0.043923,0.088584,0.019361
312,,0.151092,0.043769,0.087745,0.019145
315,,0.150295,0.043334,0.087148,0.019314
318,,0.150202,0.043400,0.087257,0.019099
321,,0.151855,0.043782,0.088554,0.019086
324,,0.151022,0.043753,0.087664,0.019185
327,,0.150143,0.043343,0.087265,0.018920
330,,0.150569,0.043549,0.087415,0.019174
333,,0.151993,0.043779,0.088720,0.019107
336,,0.152662,0.044314,0.088650,0.019188
339,,0.151186,0.043803,0.087871,0.019119
342,,0.150485,0.043345,0.087652,0.019073
345,,0.150946,0.043860,0.087382,0.019271
348,,0.152159,0.043937,0.088630,0.019158
351,,0.151373,0.043760,0.088149,0.019070
354,,0.150654,0.043520,0.087578,0.019142
357,,0.150507,0.043345,0.087518,0.019239
360,,0.151243,0.043739,0.087791,0.019287
363,,0.152612,0.044085,0.089114,0.019008
366,,0.151561,0.043845,0.088090,0.019205
369,,0.150887,0.043429,0.087773,0.019271
372,,0.150591,0.043440,0.087607,0.019136
375,,0.151491,0.043875,0.087992,0.019180
378,,0.152035,0.043918,0.088607,0.019089
381,,0.151273,0.043621,0.087879,0.019345
384,,0.152180,0.043409,0.089071,0.019287
387,,0.150476,0.043431,0.087385,0.019072
390,,0.151056,0.043779,0.087594,0.019274
393,,0.152644,0.044455,0.088486,0.019301
396,,0.152897,0.044066,0.088867,0.019521
399,,0.150625,0.044046,0.086860,0.019313
402,,0.151696,0.044020,0.087821,0.019234
405,,0.152909,0.044791,0.087620,0.020050
408,,0.150575,0.043460,0.087395,0.019293
411,,0.151943,0.043843,0.088521,0.019150
414,,0.152500,0.044065,0.088674,0.019308
417,,0.151121,0.043685,0.087675,0.019329
420,,0.151005,0.043531,0.087729,0.019278
423,,0.150748,0.043501,0.087639,0.019163
426,,0.151715,0.043796,0.088348,0.019116
429,,0.152014,0.044011,0.088432,0.019132
432,,0.151209,0.043813,0.087691,0.019281
435,,0.150541,0.043422,0.087551,0.019151
438,,0.152400,0.043989,0.088679,0.019309
441,,0.152399,0.044005,0.088693,0.019276
444,,0.152769,0.043998,0.089145,0.019204
447,,0.151935,0.043846,0.088510,0.018938
450,,0.151352,0.043632,0.087947,0.019303
453,,0.150976,0.043645,0.087841,0.019056
456,,0.150863,0.043501,0.087720,0.019202
459,,0.150606,0.043479,0.087649,0.019020
462,,0.151093,0.043875,0.087753,0.019028
465,,0.152462,0.044025,0.088754,0.019211
468,,0.153116,0.044087,0.089444,0.019164
471,,0.152194,0.043951,0.088526,0.019297
474,,0.151021,0.043653,0.087851,0.019073
477,,0.150997,0.043503,0.087998,0.019049
480,,0.150754,0.043625,0.087521,0.019183
483,,0.151229,0.043875,0.087881,0.019025
486,,0.152647,0.044217,0.088964,0.019031
489,,0.152143,0.043875,0.088556,0.019264
492,,0.150808,0.043624,0.087676,0.019084
495,,0.150704,0.043443,0.087563,0.019270
498,,0.150590,0.043673,0.087369,0.019098
501,,0.151492,0.043859,0.088080,0.019116
504,,0.152408,0.044142,0.088753,0.019073
507,,0.151217,0.043786,0.087729,0.019239
510,,0.150678,0.043524,0.087646,0.019087
513,,0.150860,0.043484,0.087606,0.019340
516,,0.150955,0.043776,0.087654,0.019096
519,,0.152811,0.044236,0.088888,0.019099
522,,0.152481,0.044099,0.088820,0.019123
525,,0.151257,0.043856,0.087805,0.019165
528,,0.150796,0.043434,0.087663,0.019264
531,,0.151656,0.043598,0.087859,0.019628
534,,0.151159,0.043749,0.087807,0.019132
537,,0.152334,0.043957,0.088656,0.019260
540,,0.153082,0.044232,0.089113,0.019306
543,,0.152365,0.044044,0.088843,0.019053
546,,0.150968,0.043722,0.087666,0.019136
549,,0.150840,0.043418,0.087758,0.019221
552,,0.150702,0.043476,0.087704,0.019088
555,,0.151480,0.043958,0.087830,0.019243
558,,0.152486,0.044090,0.088838,0.019112
561,,0.152725,0.044020,0.089059,0.019222
564,,0.151856,0.044199,0.088021,0.019133
567,,0.150690,0.043514,0.087719,0.019020
570,,0.150728,0.043490,0.087581,0.019232
573,,0.150966,0.043796,0.087657,0.019097
576,,0.152465,0.044016,0.088843,0.019190
579,,0.152666,0.044086,0.088883,0.019262
582,,0.151619,0.043939,0.087927,0.019320
585,,0.151028,0.043544,0.087733,0.019311
588,,0.150600,0.043511,0.087601,0.019042
591,,0.151027,0.043781,0.087647,0.019156
594,,0.152722,0.044091,0.088896,0.019267
597,,0.153232,0.044121,0.089276,0.019327
600,,0.152934,0.044084,0.089052,0.019374
603,,0.152925,0.044111,0.089263,0.018952
606,,0.151925,0.043934,0.088350,0.019218
609,,0.151199,0.043629,0.087932,0.019210
612,,0.151191,0.043566,0.087953,0.019249
615,,0.150999,0.043614,0.087826,0.019126
618,,0.151354,0.043989,0.087938,0.018980
621,,0.152673,0.044251,0.088900,0.019068
624,,0.152587,0.044100,0.089005,0.019044
627,,0.153086,0.044162,0.089084,0.019377
630,,0.152981,0.044089,0.089183,0.019284
633,,0.152196,0.043953,0.088490,0.019298
636,,0.151399,0.043664,0.088026,0.019279
639,,0.150898,0.043534,0.087833,0.019102
642,,0.150634,0.043556,0.087632,0.019026
645,,0.151369,0.043897,0.087907,0.019129
648,,0.152554,0.043972,0.088807,0.019350
651,,0.152465,0.044201,0.088645,0.019190
654,,0.153141,0.044195,0.089410,0.019088
657,,0.152818,0.043990,0.089373,0.019012
660,,0.152895,0.044103,0.088982,0.019364
663,,0.151652,0.043930,0.088238,0.019047
666,,0.151139,0.043581,0.087952,0.019171
669,,0.150924,0.043550,0.087941,0.019009
672,,0.151615,0.043680,0.087808,0.019672
675,,0.151546,0.043900,0.087945,0.019281
678,,0.151869,0.043896,0.088250,0.019293
681,,0.152952,0.044181,0.089240,0.019108
684,,0.152987,0.044134,0.089102,0.019319
687,,0.152139,0.043951,0.088489,0.019277
690,,0.151407,0.043623,0.088194,0.019124
693,,0.150810,0.043523,0.087816,0.019031
696,,0.150909,0.043627,0.087763,0.019084
699,,0.151525,0.043832,0.088012,0.019077
702,,0.152411,0.043983,0.088800,0.019158
705,,0.152391,0.044094,0.088739,0.019130
708,,0.153134,0.044157,0.089418,0.019125
711,,0.152943,0.044010,0.089185,0.019299
714,,0.151633,0.043975,0.088103,0.019129
717,,0.151157,0.043581,0.087896,0.019258
720,,0.150973,0.043554,0.087943,0.019055
723,,0.151089,0.043802,0.087801,0.019071
726,,0.151912,0.043953,0.088262,0.019284
729,,0.152358,0.044042,0.088817,0.019055
732,,0.152967,0.044146,0.089300,0.019083
735,,0.152384,0.043951,0.088929,0.019070
738,,0.151675,0.043963,0.088202,0.019078
741,,0.151492,0.043593,0.088051,0.019026
744,,0.151114,0.043515,0.088017,0.019152
747,,0.151139,0.043564,0.087745,0.019349
750,,0.150951,0.043769,0.087610,0.019147
753,,0.151527,0.043947,0.088124,0.019039
756,,0.153104,0.044188,0.089231,0.019257
759,,0.152615,0.044029,0.088940,0.019217
762,,0.151394,0.043825,0.087990,0.019134
765,,0.151037,0.043494,0.087786,0.019285
768,,0.150822,0.043518,0.087764,0.019109
771,,0.151572,0.043858,0.087952,0.019330
774,,0.152720,0.044011,0.088962,0.019306
777,,0.152794,0.044043,0.089055,0.019311
780,,0.153286,0.044225,0.089533,0.019082
783,,0.153134,0.044200,0.089459,0.019071
786,,0.152985,0.044122,0.089215,0.019160
789,,0.152784,0.044125,0.089041,0.019207
792,,0.151371,0.043793,0.088107,0.019074
795,,0.151117,0.043654,0.087892,0.019143
798,,0.150971,0.043505,0.087842,0.019220
801,,0.150770,0.043694,0.087539,0.019136
804,,0.151789,0.044064,0.088074,0.019241
807,,0.152954,0.044216,0.089191,0.018966
810,,0.152886,0.044029,0.089122,0.019340
813,,0.151880,0.043900,0.088364,0.019198
816,,0.151159,0.043613,0.088052,0.019091
819,,0.151423,0.043492,0.088363,0.019158
822,,0.151113,0.043593,0.087944,0.019172
825,,0.151735,0.043941,0.088053,0.019332
828,,0.152736,0.044427,0.088635,0.019250
831,,0.152980,0.044257,0.089208,0.019068
834,,0.152587,0.044164,0.088957,0.019068
837,,0.152488,0.044050,0.088755,0.019248
840,,0.151313,0.043718,0.088011,0.019181
843,,0.151216,0.043615,0.087963,0.019233
846,,0.150757,0.043539,0.087641,0.019151
849,,0.151421,0.043878,0.087967,0.019171
852,,0.151682,0.044073,0.088086,0.019108
855,,0.151656,0.043839,0.088060,0.019282
858,,0.150510,0.043445,0.087472,0.019170
861,,0.150493,0.043368,0.087340,0.019355
864,,0.150814,0.043775,0.087463,0.019126
867,,0.152077,0.044046,0.088493,0.019098
870,,0.151287,0.043645,0.087732,0.019429
873,,0.150675,0.043403,0.087723,0.019037
876,,0.150463,0.043417,0.087388,0.019218
879,,0.151068,0.043799,0.087573,0.019265
882,,0.151939,0.043871,0.088290,0.019312
885,,0.150902,0.043480,0.087698,0.019295
888,,0.150540,0.043382,0.087545,0.019189
891,,0.150828,0.043652,0.087564,0.019187
894,,0.152215,0.043983,0.088657,0.019138
897,,0.150832,0.043519,0.087669,0.019191
900,,0.150733,0.043352,0.087749,0.019184
903,,0.150742,0.043650,0.087554,0.019110
906,,0.152111,0.044025,0.088435,0.019211
909,,0.150814,0.043533,0.087667,0.019168
912,,0.150573,0.043340,0.087535,0.019251
915,,0.150996,0.043745,0.087506,0.019062
918,,0.151791,0.043938,0.088283,0.019140
921,,0.150580,0.043543,0.087437,0.019153
924,,0.151415,0.043301,0.087817,0.019711
927,,0.150537,0.043464,0.087437,0.019010
930,,0.151450,0.043797,0.087940,0.019273
933,,0.151891,0.043838,0.088299,0.019308
936,,0.150536,0.043475,0.087399,0.019230
939,,0.150355,0.043389,0.087384,0.019104
942,,0.150588,0.043642,0.087377,0.019130
945,,0.151944,0.043956,0.088385,0.019169
948,,0.151035,0.043646,0.087622,0.019301
951,,0.150527,0.043396,0.087665,0.019035
954,,0.150699,0.043661,0.087485,0.019121
957,,0.151857,0.044057,0.088273,0.019106
960,,0.151692,0.043812,0.088114,0.019272
963,,0.150754,0.043542,0.087625,0.019147
966,,0.150684,0.043447,0.087612,0.019136
969,,0.150567,0.043594,0.087405,0.019132
972,,0.151991,0.043975,0.088345,0.019231
975,,0.152093,0.043964,0.088629,0.019060
978,,0.151393,0.043507,0.087899,0.019495
981,,0.151028,0.043379,0.087961,0.019262
984,,0.150831,0.043561,0.087539,0.019309
987,,0.151626,0.043847,0.088248,0.019113
990,,0.152297,0.044055,0.088530,0.019266
993,,0.151071,0.043535,0.087841,0.019274
996,,0.150714,0.043373,0.087844,0.019076
999,,0.150643,0.043640,0.087376,0.019199
1002,,0.151666,0.043910,0.088269,0.019044
1005,,0.151479,0.043898,0.088020,0.019134
1008,,0.150636,0.043551,0.087347,0.019286
1011,,0.150456,0.043336,0.087620,0.019077
1014,,0.151238,0.043790,0.087578,0.019329
1017,,0.152175,0.044024,0.088576,0.019152
1020,,0.150707,0.043554,0.087561,0.019124
1023,,0.150640,0.043321,0.087616,0.019276
1026,,0.150986,0.043605,0.087635,0.019279
1029,,0.151622,0.043978,0.088098,0.019105
1032,,0.151501,0.043822,0.087965,0.019270
1035,,0.151348,0.043759,0.087752,0.019288
1038,,0.150951,0.043425,0.087848,0.019242
1041,,0.150486,0.043535,0.087415,0.019103
1044,,0.152130,0.043807,0.088627,0.019269
1047,,0.151850,0.043902,0.088471,0.018990
1050,,0.151188,0.043529,0.087965,0.019272
1053,,0.150758,0.043401,0.087817,0.019114
1056,,0.150673,0.043483,0.087505,0.019269
1059,,0.151542,0.043804,0.088047,0.019146
1062,,0.151571,0.043795,0.088292,0.019073
1065,,0.150665,0.043365,0.087619,0.019285
1068,,0.150438,0.043444,0.087498,0.019087
1071,,0.150892,0.043803,0.087601,0.019071
1074,,0.151787,0.043866,0.088448,0.019051
1077,,0.151013,0.043650,0.087706,0.019232
1080,,0.150585,0.043368,0.087488,0.019320
1083,,0.150645,0.043630,0.087348,0.019259
1086,,0.151636,0.043895,0.088066,0.019272
1089,,0.151299,0.043732,0.087868,0.019291
1092,,0.150514,0.043436,0.087654,0.019008
1095,,0.150412,0.043378,0.087364,0.019284
1098,,0.150804,0.043728,0.087611,0.019049
1101,,0.151981,0.043936,0.088509,0.019141
1104,,0.150762,0.043527,0.087677,0.018973
1107,,0.150847,0.043381,0.087916,0.019127
1110,,0.150864,0.043606,0.087552,0.019248
1113,,0.151931,0.043806,0.088467,0.019228
1116,,0.151815,0.043827,0.088361,0.019204
1119,,0.150788,0.043513,0.087780,0.019062
1122,,0.150264,0.043385,0.087408,0.019045
1125,,0.150747,0.043702,0.087607,0.019009
1128,,0.152105,0.043995,0.088624,0.019062
1131,,0.151018,0.043745,0.087701,0.019127
1134,,0.150988,0.043483,0.087778,0.019269
1137,,0.150476,0.043595,0.087375,0.019071
1140,,0.151795,0.043882,0.088213,0.019252
1143,,0.152230,0.043882,0.088603,0.019272
1146,,0.150900,0.043565,0.087614,0.019254
1149,,0.150807,0.043388,0.087677,0.019318
1152,,0.150675,0.043584,0.087399,0.019242
1155,,0.151827,0.043946,0.088342,0.019110
1158,,0.151753,0.043898,0.088419,0.019013
1161,,0.150555,0.043460,0.087377,0.019293
1164,,0.150335,0.043385,0.087349,0.019151
1167,,0.150797,0.043698,0.087590,0.019074
1170,,0.151488,0.043905,0.088050,0.019080
1173,,0.151214,0.043747,0.087898,0.019130
1176,,0.150781,0.043432,0.087632,0.019280
1179,,0.151094,0.043487,0.087808,0.019326
1182,,0.150986,0.043695,0.087536,0.019325
1185,,0.152119,0.043985,0.088526,0.019174
1188,,0.151830,0.043943,0.088163,0.019306
1191,,0.150909,0.043508,0.087644,0.019327
1194,,0.150726,0.043421,0.087643,0.019235
1197,,0.151116,0.043782,0.087715,0.019175
1200,,0.151710,0.044014,0.088030,0.019215
1203,,0.151056,0.043728,0.087639,0.019114
1206,,0.150825,0.043375,0.087725,0.019293
1209,,0.150452,0.043541,0.087470,0.018999
1212,,0.152132,0.043938,0.088432,0.019196
1215,,0.152289,0.044055,0.088713,0.019085
1218,,0.151070,0.043769,0.087752,0.019121
1221,,0.150833,0.043395,0.087793,0.019241
1224,,0.150654,0.043501,0.087594,0.019108
1227,,0.151248,0.043847,0.087670,0.019313
1230,,0.152121,0.043990,0.088774,0.018963
1233,,0.151222,0.043775,0.087918,0.019116
1236,,0.150551,0.043421,0.087478,0.019200
1239,,0.150930,0.043497,0.087769,0.019215
1242,,0.151247,0.043867,0.087662,0.019206
1245,,0.152387,0.044068,0.088779,0.019111
1248,,0.151062,0.043700,0.087815,0.019107
1251,,0.150941,0.043461,0.087732,0.019279
1254,,0.150676,0.043505,0.087525,0.019185
1257,,0.151350,0.043860,0.087762,0.019260
1260,,0.152012,0.043955,0.088500,0.019168
1263,,0.151164,0.043661,0.087822,0.019234
1266,,0.150732,0.043412,0.087808,0.019065
1269,,0.150551,0.043621,0.087409,0.019085
1272,,0.151850,0.043891,0.088354,0.019165
1275,,0.151358,0.043753,0.087892,0.019290
1278,,0.150628,0.043562,0.087564,0.019056
1281,,0.150875,0.043438,0.087352,0.019623
1284,,0.151103,0.043861,0.087700,0.019117
1287,,0.151891,0.043975,0.088216,0.019282
1290,,0.151421,0.043804,0.088004,0.019144
1293,,0.150726,0.043448,0.087746,0.019111
1296,,0.150480,0.043476,0.087440,0.019132
1299,,0.151006,0.043814,0.087611,0.019113
1302,,0.152502,0.044097,0.088613,0.019306
1305,,0.151807,0.043912,0.088291,0.019121
1308,,0.150484,0.043585,0.087413,0.019050
1311,,0.150436,0.043435,0.087334,0.019190
1314,,0.151106,0.043805,0.087590,0.019269
1317,,0.152187,0.044030,0.088584,0.019120
1320,,0.151232,0.043756,0.087725,0.019313
1323,,0.150647,0.043332,0.087652,0.019246
1326,,0.150722,0.043454,0.087519,0.019287
1329,,0.151029,0.043888,0.087609,0.019051
1332,,0.151941,0.043992,0.088315,0.019190
1335,,0.150866,0.043480,0.087767,0.019189
1338,,0.150654,0.043445,0.087679,0.019088
1341,,0.150906,0.043635,0.087569,0.019246
1344,,0.151840,0.043931,0.088329,0.019135
1347,,0.151431,0.043802,0.088067,0.019123
1350,,0.150560,0.043361,0.087721,0.019041
1353,,0.150684,0.043398,0.087520,0.019321
1356,,0.151190,0.043769,0.087880,0.019116
1359,,0.152080,0.043951,0.088621,0.019094
1362,,0.151375,0.043773,0.087915,0.019261
1365,,0.151034,0.043454,0.087852,0.019301
1368,,0.150833,0.043538,0.087521,0.019317
1371,,0.151386,0.043766,0.087708,0.019075
1374,,0.152001,0.043921,0.088434,0.019192
1377,,0.151201,0.043745,0.087920,0.019096
1380,,0.150676,0.043422,0.087663,0.019161
1383,,0.150624,0.043463,0.087562,0.019160
1386,,0.151553,0.043927,0.088062,0.019086
1389,,0.152035,0.043913,0.088450,0.019229
1392,,0.151213,0.043585,0.087889,0.019318
