batch_size,repeat,run,trainer_stats,train_time_s,wall_clock_s,steps,target_seconds,e1_avg_s,overhead_pct,within_5pct,codecarbon_output_dir
32,550,1,codecarbon_v2,300.61,312.3071,539,300,300.2267,0.1277,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch32_run1/codecarbon
