step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
210,8.900653,0.2786,0.0874,0.1716,0.0192,57.4205
211,8.896685,0.2797,0.0867,0.1734,0.0192,57.1980
212,8.889412,0.2772,0.0863,0.1715,0.0191,57.7139
213,8.890465,0.2781,0.0865,0.1720,0.0192,57.5376
214,8.896596,0.2783,0.0867,0.1721,0.0191,57.4963
215,8.882493,0.2772,0.0862,0.1714,0.0191,57.7203
216,8.879295,0.2801,0.0870,0.1736,0.0192,57.1124
217,8.895844,0.2792,0.0870,0.1725,0.0192,57.3092
218,8.876409,0.2808,0.0886,0.1723,0.0195,56.9741
219,8.893565,0.2770,0.0863,0.1713,0.0190,57.7530
220,8.917636,0.2793,0.0866,0.1732,0.0192,57.2920
221,8.894268,0.2779,0.0863,0.1720,0.0192,57.5830
222,8.903759,0.2796,0.0868,0.1732,0.0192,57.2325
223,8.899369,0.2779,0.0865,0.1719,0.0191,57.5801
224,8.891519,0.2768,0.0853,0.1721,0.0190,57.8116
225,8.892570,0.2775,0.0862,0.1717,0.0191,57.6661
226,8.901127,0.2788,0.0876,0.1717,0.0191,57.3961
227,8.889394,0.2801,0.0868,0.1738,0.0190,57.1266
228,8.890893,0.2772,0.0861,0.1715,0.0193,57.7182
229,8.905601,0.2784,0.0866,0.1723,0.0192,57.4659
230,8.905418,0.2781,0.0868,0.1719,0.0191,57.5315
231,8.885662,0.2776,0.0864,0.1715,0.0193,57.6453
232,8.884986,0.2799,0.0871,0.1732,0.0191,57.1699
233,8.893125,0.2789,0.0869,0.1725,0.0190,57.3768
234,8.889861,0.2797,0.0880,0.1722,0.0191,57.2027
235,8.882791,0.2779,0.0862,0.1720,0.0193,57.5663
236,8.886235,0.2804,0.0871,0.1738,0.0191,57.0694
237,8.888305,0.2773,0.0862,0.1717,0.0191,57.6937
238,8.897143,0.2796,0.0867,0.1732,0.0193,57.2236
239,8.875736,0.2778,0.0865,0.1718,0.0191,57.5976
240,8.890273,0.2770,0.0854,0.1722,0.0191,57.7553
241,8.913898,0.2780,0.0864,0.1721,0.0191,57.5571
242,8.914075,0.2760,0.0838,0.1728,0.0191,57.9616
243,8.903041,0.2787,0.0869,0.1723,0.0191,57.4191
244,8.874848,0.2798,0.0867,0.1735,0.0192,57.1757
245,8.908496,0.2787,0.0863,0.1728,0.0192,57.4120
246,8.910435,0.2795,0.0877,0.1724,0.0191,57.2349
247,8.879198,0.2783,0.0869,0.1719,0.0191,57.4818
248,8.881863,0.2797,0.0867,0.1736,0.0190,57.2047
249,8.895440,0.2778,0.0863,0.1718,0.0193,57.5972
