timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T03:32:48,bert-e2-bs8,f4be48e6-0a71-4bbe-8984-8f8f75a7023f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.1534475814551,0.00018967220686463672,6.319174688578708e-07,360.0,221.38047001695418,10.0,0.029856645399145777,0.017486612322613837,0.0008292351277234653,0.04817249284948309,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
