step,loss,step_s,forward_s,backward_s,optimizer_s
139,,0.148176,0.042535,0.086198,0.019124
140,,0.147687,0.042389,0.085903,0.019070
141,,0.150557,0.042758,0.087635,0.019675
142,,0.150432,0.043069,0.087900,0.019062
143,,0.148863,0.042794,0.086493,0.019251
144,,0.148044,0.042458,0.086214,0.019055
145,,0.148040,0.042660,0.086023,0.019033
146,,0.149891,0.042792,0.087588,0.019190
147,,0.149142,0.042806,0.086960,0.019058
148,,0.148062,0.042413,0.086326,0.019001
149,,0.147818,0.042398,0.085849,0.019072
150,,0.149521,0.042718,0.087472,0.019011
151,,0.149660,0.042926,0.087104,0.019289
152,,0.148496,0.042588,0.086204,0.019365
153,,0.147966,0.042400,0.086137,0.019092
154,,0.149171,0.042712,0.086922,0.019211
155,,0.150335,0.043023,0.087883,0.019112
156,,0.148203,0.042769,0.086059,0.019051
157,,0.148301,0.042617,0.086273,0.019064
158,,0.148244,0.042644,0.086296,0.018986
159,,0.150156,0.042877,0.087924,0.019035
160,,0.148874,0.042856,0.086467,0.019223
161,,0.149074,0.042506,0.087161,0.019081
162,,0.147961,0.042504,0.086002,0.019093
163,,0.150437,0.042801,0.087825,0.019474
164,,0.150185,0.043059,0.087579,0.019218
165,,0.148822,0.042745,0.086485,0.019264
166,,0.148724,0.042858,0.086270,0.019266
167,,0.148016,0.042795,0.085814,0.019084
168,,0.150827,0.043118,0.088097,0.019257
169,,0.150553,0.042904,0.087971,0.019336
170,,0.148164,0.042715,0.086071,0.019041
171,,0.148117,0.042418,0.086199,0.019176
172,,0.148697,0.042603,0.086669,0.019090
173,,0.150272,0.042868,0.087836,0.019083
174,,0.149489,0.042811,0.086999,0.019308
175,,0.148347,0.042528,0.086298,0.019185
176,,0.148012,0.042397,0.086057,0.019218
177,,0.150792,0.043381,0.087865,0.019176
178,,0.150361,0.043059,0.087808,0.019164
179,,0.149017,0.042861,0.086696,0.019081
180,,0.148390,0.042430,0.086334,0.019281
181,,0.148663,0.042579,0.086408,0.019307
182,,0.150082,0.042732,0.087894,0.019120
183,,0.150385,0.043051,0.087829,0.019130
184,,0.148278,0.042610,0.086257,0.019069
185,,0.148372,0.042404,0.086439,0.019156
186,,0.149887,0.043706,0.086576,0.019237
187,,0.150053,0.042829,0.087811,0.019058
188,,0.150320,0.042955,0.087883,0.019146
189,,0.148535,0.042585,0.086448,0.019143
190,,0.148159,0.042446,0.086347,0.019023
191,,0.151839,0.043392,0.088967,0.019125
192,,0.146145,0.042615,0.084010,0.019175
193,,0.147467,0.042364,0.085725,0.019038
194,,0.147291,0.042144,0.085726,0.019089
195,,0.149650,0.043145,0.087008,0.019167
196,,0.149690,0.042840,0.087202,0.019308
197,,0.147966,0.042728,0.085767,0.019088
198,,0.147255,0.042182,0.085630,0.019109
199,,0.147471,0.042305,0.085759,0.019043
200,,0.149010,0.042630,0.086984,0.019056
201,,0.148279,0.042210,0.085859,0.019429
202,,0.147473,0.042272,0.085710,0.019083
203,,0.148537,0.042386,0.086510,0.019317
204,,0.149195,0.042649,0.086911,0.019303
205,,0.147786,0.042359,0.085875,0.019218
206,,0.147389,0.042209,0.085573,0.019261
207,,0.149171,0.042557,0.087157,0.019130
208,,0.149060,0.042675,0.086894,0.019158
209,,0.147427,0.042326,0.085622,0.019151
210,,0.147618,0.042248,0.085778,0.019231
211,,0.149049,0.042627,0.086762,0.019317
212,,0.148785,0.042564,0.086600,0.019289
213,,0.147231,0.042192,0.085643,0.019062
214,,0.147510,0.042385,0.085651,0.019140
215,,0.149320,0.042618,0.087199,0.019174
216,,0.148175,0.042517,0.085881,0.019397
217,,0.147613,0.042268,0.085718,0.019267
218,,0.147950,0.042446,0.085862,0.019310
219,,0.149863,0.042813,0.087529,0.019166
220,,0.147831,0.042556,0.085838,0.019088
221,,0.147533,0.042206,0.085853,0.019144
222,,0.148333,0.042408,0.086297,0.019281
223,,0.150043,0.042793,0.087570,0.019303
224,,0.148147,0.042449,0.086084,0.019278
225,,0.147737,0.042250,0.085888,0.019240
226,,0.148036,0.042399,0.086130,0.019171
227,,0.149684,0.042762,0.087351,0.019212
228,,0.147611,0.042465,0.085681,0.019142
229,,0.147320,0.042156,0.085795,0.019029
230,,0.148986,0.042436,0.087284,0.018942
231,,0.149792,0.042754,0.087400,0.019295
232,,0.147878,0.042557,0.085751,0.019225
233,,0.147640,0.042231,0.085851,0.019059
234,,0.148286,0.042387,0.086405,0.019167
235,,0.149483,0.042755,0.087364,0.019046
236,,0.147821,0.042429,0.085884,0.019176
237,,0.147309,0.042218,0.085770,0.018996
238,,0.148534,0.042464,0.086456,0.019287
239,,0.148872,0.042676,0.086876,0.018998
240,,0.147319,0.042283,0.085784,0.018926
241,,0.147310,0.042225,0.085676,0.019091
242,,0.149228,0.042562,0.087050,0.019287
243,,0.148565,0.042725,0.086347,0.019172
244,,0.147637,0.042249,0.085767,0.019291
245,,0.147774,0.042317,0.085923,0.019183
246,,0.149581,0.042805,0.087216,0.019220
247,,0.147706,0.042533,0.085856,0.018999
248,,0.147694,0.042264,0.085824,0.019280
249,,0.147881,0.042371,0.086103,0.019085
250,,0.149730,0.042845,0.087502,0.019054
251,,0.148175,0.042514,0.086073,0.019260
252,,0.148162,0.042414,0.086066,0.019330
253,,0.147690,0.042356,0.085936,0.019072
254,,0.149460,0.042609,0.087240,0.019256
255,,0.147957,0.042525,0.086002,0.019076
256,,0.147566,0.042294,0.085777,0.019162
257,,0.148053,0.042465,0.085992,0.019268
258,,0.149985,0.042744,0.087720,0.019173
259,,0.148464,0.042659,0.086296,0.019175
260,,0.147989,0.042324,0.086130,0.019175
261,,0.147843,0.042450,0.085979,0.019085
262,,0.149573,0.042696,0.087418,0.019093
263,,0.148608,0.042669,0.086331,0.019269
264,,0.147885,0.042329,0.086068,0.019097
265,,0.147789,0.042381,0.085906,0.019170
266,,0.149317,0.042700,0.087259,0.018987
267,,0.148497,0.042617,0.086224,0.019320
268,,0.147632,0.042254,0.086042,0.019002
269,,0.147894,0.042489,0.085902,0.018980
270,,0.149859,0.042947,0.087425,0.019118
271,,0.148699,0.042820,0.086197,0.019335
272,,0.147965,0.042338,0.085930,0.019336
273,,0.147837,0.042369,0.086043,0.019090
274,,0.149536,0.042708,0.087370,0.019115
275,,0.148244,0.042610,0.086161,0.019138
276,,0.147863,0.042304,0.086084,0.019089
277,,0.148144,0.042473,0.086073,0.019253
278,,0.149846,0.042702,0.087531,0.019230
279,,0.149683,0.042681,0.086709,0.019755
280,,0.148282,0.042544,0.086007,0.019291
281,,0.149146,0.042487,0.087104,0.019215
282,,0.148253,0.042484,0.086197,0.019216
283,,0.150095,0.042893,0.087650,0.019221
284,,0.149408,0.042777,0.087150,0.019137
285,,0.148211,0.042335,0.086249,0.019294
286,,0.147922,0.042422,0.085911,0.019258
287,,0.149427,0.042647,0.087285,0.019162
288,,0.149711,0.042835,0.087260,0.019282
289,,0.150407,0.043701,0.087064,0.019302
290,,0.148203,0.042356,0.086240,0.019265
291,,0.147931,0.042438,0.086124,0.019041
292,,0.150128,0.043013,0.087477,0.019307
