timeline_s,dt_s,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,inferred_energy_per_step_j,inferred_energy_per_step_j_std,num_samples
80.5,0.5,148.2415,33.1405,83.448698146,18.655582822,2
81.0,0.5,156.7135,24.5205,88.21779027400001,13.803177941999998,2
81.5,0.5,166.122,34.358,93.514060728,19.340942791999996,2
82.0,0.5,148.874,35.829,83.804747576,20.169003996,2
82.5,0.5,171.224333,28.164953,96.38628642969199,15.854728002572,3
83.0,0.5,131.488,0.0,74.017750912,0.0,1
83.5,0.5,171.886,29.274433,96.758754664,16.479280922092,3
84.0,0.5,149.8205,33.1755,84.337555142,18.675285161999998,2
84.5,0.5,133.0505,0.5495,74.897319662,0.309326738,2
85.0,0.5,193.569,10.808,108.96463575599999,6.084082592,2
85.5,0.5,149.653667,23.856581,84.24364084230801,13.429442002843999,3
86.0,0.5,158.5165,24.9835,89.232742246,14.063811754,2
86.5,0.5,181.034,0.0,101.90838341599999,0.0,1
87.0,0.5,148.829,22.519389,83.779415996,12.676704533436,3
87.5,0.5,158.8085,25.6735,89.39711605400001,14.452229314,2
88.0,0.5,156.3005,22.4845,87.985302662,12.657064678,2
88.5,0.5,156.628,24.162,88.16966027199999,13.601369687999998,2
89.0,0.5,158.843,25.647,89.41653693199999,14.437311827999999,2
89.5,0.5,165.831667,22.663077,93.350625314308,12.757589957148,3
90.0,0.5,132.531,0.0,74.604880644,0.0,1
90.5,0.5,171.567,28.577387,96.579181908,16.086896999588,3
91.0,0.5,147.68,33.606,83.13261632,18.917623944,2
91.5,0.5,133.282,0.727,75.027636568,0.40924574799999996,2
92.0,0.5,191.1535,11.5705,107.604892834,6.513312141999999,2
92.5,0.5,149.684333,22.355828,84.260903469692,12.584632121072,3
93.0,0.5,132.168,0.0,74.400539232,0.0,1
93.5,0.5,182.0845,0.3445,102.49973507799999,0.193927318,2
94.0,0.5,149.497333,22.469476,84.155636681692,12.648607307824,3
94.5,0.5,156.466,25.272,88.078466584,14.226215327999999,2
95.0,0.5,181.478,0.0,102.158321672,0.0,1
95.5,0.5,149.783667,21.270533,84.316820962308,11.973693518492,3
96.0,0.5,165.893,37.539,93.38515113199999,21.131604036,2
96.5,0.5,181.768,0.265,102.32156963199999,0.14917486,2
97.0,0.5,126.082,9.514,70.97458376799999,5.355658935999999,2
97.5,0.5,172.847667,29.125015,97.300100098308,16.39516994386,3
98.0,0.5,155.507,23.592,87.538622468,13.280503007999998,2
98.5,0.5,135.6165,0.2785,76.341782646,0.15677433400000002,2
99.0,0.5,181.7875,0.0605,102.33254665,0.034056902,2
99.5,0.5,156.661667,31.09246,88.188612234308,17.50269195304,3
100.0,0.5,114.732,0.0,64.58539636799999,0.0,1
100.5,0.5,181.372,0.0,102.09865172800001,0.0,2
101.0,0.5,157.119667,31.600281,88.446431426308,17.788556581644,3
101.5,0.5,113.7,0.0,64.0044588,0.0,1
102.0,0.5,180.5015,0.7855,101.608626386,0.442176802,2
102.5,0.5,157.113667,30.844263,88.44305388230799,17.362975905012,3
103.0,0.5,131.843,0.0,74.217588932,0.0,1
103.5,0.5,191.7815,9.8085,107.95840910599999,5.521440054,2
104.0,0.5,150.724,21.460712,84.84615697599999,12.080749841888,3
104.5,0.5,166.711,24.394921,93.845622964,13.732486509004,3
105.0,0.5,180.89,0.0,101.82732235999998,0.0,1
105.5,0.5,134.377,0.99,75.64403834800001,0.55729476,2
106.0,0.5,165.766667,23.430884,93.31403525430801,13.189806944815999,3
106.5,0.5,149.598667,21.358043,84.212680022308,12.022954997731999,3
107.0,0.5,133.231,0.0,74.99892744399999,0.0,1
107.5,0.5,180.929,0.501,101.849276396,0.282024924,2
108.0,0.5,150.872333,22.847132,84.929657181692,12.861198933967998,3
108.5,0.5,134.095,0.0,75.48529377999999,0.0,1
109.0,0.5,181.853,0.764,102.369418172,0.430073936,2
109.5,0.5,151.585667,22.451199,85.331210010308,12.638318745876,3
110.0,0.5,133.578,0.0,75.194262072,0.0,1
110.5,0.5,191.62,10.4,107.86749688,5.8544096,2
111.0,0.5,151.326,22.491877,85.185037224,12.661217368347998,3
111.5,0.5,156.8135,23.8275,88.274082674,13.41307161,2
112.0,0.5,182.5875,1.8595,102.78288585,1.046757178,2
112.5,0.5,133.782,0.897,75.30909856800001,0.504942828,2
113.0,0.5,164.758,22.674616,92.746232392,12.764085537184,3
113.5,0.5,156.4225,22.8375,88.05397939000001,12.855776849999998,2
114.0,0.5,133.5595,0.0855,75.183847978,0.048130002000000005,2
114.5,0.5,191.1455,9.6715,107.600389442,5.444319466,2
115.0,0.5,154.949667,32.637033,87.224886346308,18.372169164492,3
115.5,0.5,132.868,0.0,74.794586032,0.0,1
116.0,0.5,181.26,1.379,102.03560424,0.776272196,2
116.5,0.5,150.641,23.582473,84.79943428399999,13.275140031052,3
117.0,0.5,131.935,0.0,74.26937794,0.0,1
117.5,0.5,189.865,10.305,106.87956526,5.80093182,2
118.0,0.5,149.626667,22.68948,84.22844189430799,12.77245283952,3
118.5,0.5,130.65,0.0,73.5460206,0.0,1
119.0,0.5,182.9815,1.4655,103.004677906,0.8249651219999999,2
119.5,0.5,149.675,23.01211,84.2556497,12.95406900964,3
120.0,0.5,155.3695,23.5215,87.461220418,13.240816866,2
120.5,0.5,180.656,0.954,101.695598144,0.5370294959999999,2
121.0,0.5,132.884,0.906,74.80359281599999,0.510009144,2
121.5,0.5,165.258333,23.296777,93.027881845692,13.114314895947999,3
122.0,0.5,156.974,23.02,88.36443197599999,12.95851048,2
122.5,0.5,134.8825,0.9905,75.92859643,0.557576222,2
123.0,0.5,180.5275,1.2455,101.62326241,0.701121842,2
123.5,0.5,157.571667,30.026233,88.70087307430799,16.902487185292,3
124.0,0.5,113.386,0.0,63.827700664,0.0,1
124.5,0.5,191.6175,10.3685,107.86608957,5.836677493999999,2
125.0,0.5,158.0,32.042007,88.941992,18.037214748468,3
125.5,0.5,112.841,0.0,63.520907083999994,0.0,1
126.0,0.5,191.9275,7.3005,108.04059601,4.109626662,2
126.5,0.5,150.459333,38.638639,84.697169569692,21.750617220436,3
127.0,0.5,158.24,45.586,89.07709376,25.661453463999997,2
127.5,0.5,180.341,0.0,101.518277084,0.0,1
128.0,0.5,149.237333,38.478677,84.009276441692,21.660570771548,3
128.5,0.5,164.573,35.837,92.642091452,20.173507388,2
129.0,0.5,166.735,23.56676,93.85913314,13.26629480624,3
129.5,0.5,134.241,0.0,75.567480684,0.0,1
130.0,0.5,158.466,25.299,89.204314584,14.241414275999999,2
130.5,0.5,164.97,22.046413,92.86557228,12.410454991612001,3
131.0,0.5,134.0255,1.4725,75.44617056199999,0.82890559,2
131.5,0.5,193.025,11.71,108.6584051,6.59184004,2
132.0,0.5,156.766,23.957,88.247343784,13.485970267999999,2
132.5,0.5,133.7615,0.5275,75.297558626,0.29694241,2
133.0,0.5,182.456,1.192,102.70886134399998,0.671005408,2
133.5,0.5,155.441667,31.822155,87.501844954308,17.913454781219997,3
134.0,0.5,113.605,0.0,63.95098102,0.0,1
134.5,0.5,183.266,1.775,103.16482978399999,0.9991900999999999,2
135.0,0.5,155.813667,32.000219,87.711252682308,18.013691280356,3
135.5,0.5,155.5555,25.9485,87.565924282,14.607033413999998,2
136.0,0.5,158.1795,26.5525,89.043036858,14.947039509999998,2
136.5,0.5,157.058,23.045,88.41171759199999,12.97258358,2
137.0,0.5,156.1055,23.4245,87.875532482,13.186213237999999,2
137.5,0.5,171.303667,31.397455,96.43094544230799,17.67438095842,3
138.0,0.5,116.631,0.0,65.654389044,0.0,1
138.5,0.5,157.622,25.362,88.72920672800001,14.276878487999998,2
139.0,0.5,172.566667,29.781704,97.141918454308,16.764835942496,3
139.5,0.5,132.538,0.318,74.608821112,0.179009832,2
140.0,0.5,180.4375,1.3765,101.57259925,0.774864886,2
140.5,0.5,158.777,22.799,89.37938394799998,12.834104276,2
141.0,0.5,131.8865,0.7755,74.242076126,0.43654756199999994,2
141.5,0.5,191.0965,9.3985,107.57280616599999,5.290641214,2
142.0,0.5,142.720667,27.357453,80.340888750308,15.400166872572,3
142.5,0.5,167.181,34.424,94.110197244,19.378095776,2
143.0,0.5,179.561,0.0,101.079196364,0.0,1
143.5,0.5,143.445667,27.902274,80.74900865030799,15.706859689175998,3
144.0,0.5,168.476,32.107,94.839183824,18.073800868,2
144.5,0.5,172.171,30.588382,96.91918800399999,17.218934348968,3
145.0,0.5,134.614,0.0,75.777451336,0.0,1
145.5,0.5,157.83,23.062,88.84629492,12.982153288000001,2
146.0,0.5,171.376,28.396979,96.471663424,15.985341006596,3
146.5,0.5,123.1165,9.4995,69.305232646,5.347496538,2
147.0,0.5,182.633,0.0,102.808498892,0.0,1
147.5,0.5,172.544,29.166244,97.129158656,16.418378737456,3
148.0,0.5,131.503,1.074,74.02619477199998,0.604580376,2
148.5,0.5,179.7785,0.8195,101.201632334,0.461316218,2
149.0,0.5,157.0665,23.9555,88.416502446,13.485125882,2
149.5,0.5,134.0885,1.6695,75.481634774,0.939801618,2
150.0,0.5,192.5825,10.8755,108.40931123,6.122079962,2
150.5,0.5,157.0385,22.9485,88.400740574,12.918261414,2
151.0,0.5,150.244667,23.231441,84.576328926308,13.077535693484,3
151.5,0.5,184.606,0.0,103.91914794399999,0.0,1
152.0,0.5,149.270333,21.702478,84.02785293369199,12.216845725672,3
152.5,0.5,159.083,23.695,89.551638692,13.33848418,2
153.0,0.5,165.797667,22.451115,93.33148589830799,12.63827146026,3
153.5,0.5,132.998,0.0,74.86776615199999,0.0,1
154.0,0.5,159.185,23.53,89.60905694,13.24560172,2
154.5,0.5,166.285333,22.948843,93.60600479369201,12.918454496932,3
155.0,0.5,135.1505,0.4765,76.079460062,0.26823328599999996,2
155.5,0.5,183.133,0.0,103.08996089200001,0.0,1
156.0,0.5,165.588667,22.442369,93.21383478230798,12.633348126956,3
156.5,0.5,134.962,0.735,75.97334888799999,0.41374913999999996,2
157.0,0.5,183.161,0.0,103.10572276399999,0.0,1
157.5,0.5,180.338333,32.956946,101.516775765692,18.552255870104002,3
158.0,0.5,143.937667,27.988035,81.025967258308,15.75513661434,3
158.5,0.5,183.931,0.0,103.53917424400001,0.0,1
159.0,0.5,167.0385,33.6905,94.02998057399999,18.965191022,2
159.5,0.5,148.094333,23.533051,83.365854309692,13.247319201124,3
160.0,0.5,157.2125,24.3905,88.49868935,13.729997822,2
160.5,0.5,157.416,23.567,88.613244384,13.266429908,2
161.0,0.5,156.705,24.12,88.21300542,13.57772688,2
161.5,0.5,164.566333,22.595202,92.63833843769198,12.719381490647999,3
162.0,0.5,134.185,0.0,75.53595694,0.0,1
162.5,0.5,155.786,23.562,87.695678264,13.263615288,2
163.0,0.5,164.549333,22.31544,92.62876872969198,12.561896746559999,3
163.5,0.5,136.1935,0.1405,76.666589794,0.079090822,2
164.0,0.5,179.971,0.0,101.309995204,0.0,1
164.5,0.5,172.335,28.985489,97.01150754,16.316627409836,3
165.0,0.5,157.596333,32.185064,88.71475815769199,18.117744967135998,3
166.0,1.0,165.510667,37.673017,46.584963355154,10.603522710854,3
166.5,0.5,149.121,37.307519,83.943789804,21.001297825555998,3
167.0,0.5,158.179,26.432,89.042755396,14.879207167999999,2
167.5,0.5,200.699,0.0,112.978283876,0.0,1
168.0,0.5,149.751333,22.565255,84.29861937769199,12.70252360562,3
168.5,0.5,157.0735,26.0605,88.42044291399999,14.670080902,2
169.0,0.5,157.1045,24.1465,88.437893558,13.592644366,2
169.5,0.5,156.246,22.691,87.95462330400001,12.773308484,2
170.0,0.5,165.009333,23.320512,92.887713769692,13.127675897088,3
170.5,0.5,134.6655,1.5425,75.806441922,0.8683102699999999,2
171.0,0.5,180.735,0.0,101.74006914,0.0,1
171.5,0.5,173.241667,30.327353,97.521892154308,17.071994860171998,3
172.0,0.5,134.117,1.369,75.49767810799999,0.770642956,2
172.5,0.5,179.301,0.0,100.93283612399999,0.0,1
173.0,0.5,165.585333,23.932388,93.211957993692,13.472115582512,3
