timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,89,44,9013.25,1.3,4.4,22672.50,0.000000,0.000000,0.000000
0.5774,99,48,10923.25,1.5,4.4,22679.88,124.783000,124.783000,216.121160
1.1498,94,48,10923.25,1.4,4.4,22679.57,111.070000,235.853000,194.048186
1.7270,93,47,10923.25,1.4,4.4,22679.05,132.761000,368.614000,229.977931
2.3032,95,49,10923.25,1.3,4.4,22678.95,129.850000,498.464000,225.382594
2.8762,95,48,10923.25,1.4,4.4,22679.15,128.563000,627.027000,224.338355
3.4491,95,43,10923.25,1.5,4.4,22678.81,110.455000,737.482000,192.803081
4.0230,100,45,10923.25,1.4,4.4,22677.78,132.462000,869.944000,230.834561
4.6224,100,44,10923.25,1.4,4.4,22678.40,130.192000,1000.136000,217.197909
5.1997,100,45,10923.25,1.4,4.4,22678.36,127.887000,1128.023000,221.515369
5.7757,99,48,10923.25,1.4,4.4,22677.82,127.948000,1255.971000,222.143474
6.3536,94,46,10923.25,1.4,4.4,22677.49,107.963000,1363.934000,186.825218
6.9281,95,48,10923.25,1.4,4.4,22677.41,135.145000,1499.079000,235.207277
7.5063,94,49,10923.25,1.4,4.4,22677.59,130.045000,1629.124000,224.942269
8.0810,95,49,10923.25,1.5,4.4,22676.79,130.262000,1759.386000,226.662636
8.6611,95,44,10923.25,1.4,4.4,22678.18,128.509000,1887.895000,221.526993
9.2367,100,44,10923.25,1.3,4.4,22677.63,115.146000,2003.041000,200.052306
9.8111,100,45,10923.25,1.5,4.4,22677.80,130.936000,2133.977000,227.926767
10.3893,100,45,10923.25,1.3,4.4,22677.54,129.491000,2263.468000,223.948955
10.9667,99,51,10923.25,1.4,4.4,22677.98,129.521000,2392.989000,224.326903
11.5456,95,49,10923.25,1.4,4.4,22677.62,111.545000,2504.534000,192.699942
12.1236,95,48,10923.25,1.5,4.4,22678.04,134.802000,2639.336000,233.193609
12.7002,95,48,10923.25,1.3,4.4,22678.27,131.124000,2770.460000,227.434204
13.3076,95,48,10923.25,1.5,4.4,22678.88,123.760000,2894.220000,203.743130
13.8881,95,48,10923.25,1.4,4.4,22679.09,129.261000,3023.481000,222.680456
14.4667,95,49,10923.25,1.5,4.4,22678.54,128.984000,3152.465000,222.908765
15.0446,97,43,10923.25,1.4,4.4,22678.03,111.391000,3263.856000,192.749203
15.6233,100,45,10923.25,1.3,4.4,22678.69,134.616000,3398.472000,232.618405
16.1994,100,45,10923.25,1.3,4.4,22678.04,131.696000,3530.168000,228.604755
16.8028,100,45,10923.25,1.5,4.4,22678.24,125.310000,3655.478000,207.686298
17.3857,100,45,10923.25,1.4,4.4,22678.86,129.509000,3784.987000,222.167625
17.9644,99,51,10923.25,1.4,4.4,22678.84,129.553000,3914.540000,223.854111
18.5440,95,48,10923.25,1.4,4.4,22678.48,111.505000,4026.045000,192.381795
19.1235,94,48,10923.25,1.5,4.4,22678.64,135.292000,4161.337000,233.464967
19.7000,94,49,10923.25,1.4,4.4,22678.34,131.578000,4292.915000,228.244809
20.3018,95,49,10923.25,1.4,4.4,22678.27,125.767000,4418.682000,208.989802
20.8828,95,48,10923.25,1.3,4.4,22677.72,130.068000,4548.750000,223.861086
21.4639,95,48,10923.25,1.5,4.4,22678.41,129.928000,4678.678000,223.583527
22.0442,96,43,10923.25,1.4,4.4,22677.35,111.369000,4790.047000,191.931073
22.6254,100,44,10923.25,1.3,4.4,22677.97,134.789000,4924.836000,231.925244
23.1988,100,45,10923.25,1.3,4.4,22677.09,131.842000,5056.678000,229.920401
23.7975,100,45,10923.25,1.5,4.4,22677.31,127.381000,5184.059000,212.761877
24.3797,100,45,10923.25,1.3,4.4,22677.72,129.897000,5313.956000,223.107460
24.9594,99,52,10923.25,1.4,4.4,22677.65,130.220000,5444.176000,224.631099
25.5414,94,48,10923.25,1.4,4.4,22677.84,111.334000,5555.510000,191.304399
26.1190,95,48,10923.25,1.5,4.4,22677.79,135.133000,5690.643000,233.941236
26.6953,95,49,10923.25,1.4,4.4,22678.95,131.574000,5822.217000,228.313798
27.2743,95,48,10923.25,1.4,4.4,22678.89,128.206000,5950.423000,221.418946
