batch_size,repeat,run,trainer_stats,train_time_s,wall_clock_s,steps,target_seconds,e1_avg_s,overhead_pct,within_5pct,codecarbon_output_dir
32,550,2,codecarbon_v2,300.54,309.7514,546,300,300.0000,0.1800,yes,/home/2026/mjayap/COMP597-starter-code/results/E2/batch32_run2/codecarbon
