step,loss,step_s,forward_s,backward_s,optimizer_s
695,,0.280900,0.088292,0.172953,0.019145
700,,0.281108,0.088639,0.172844,0.019141
705,,0.280358,0.087921,0.172751,0.019213
710,,0.281808,0.088336,0.173832,0.019155
715,,0.281369,0.088336,0.173446,0.019101
720,,0.280684,0.088108,0.172971,0.019115
725,,0.281555,0.088366,0.173560,0.019165
730,,0.281537,0.088162,0.173681,0.019219
735,,0.280863,0.088189,0.173067,0.019131
740,,0.280571,0.086477,0.174344,0.019242
745,,0.280013,0.088080,0.172330,0.018952
750,,0.279606,0.087615,0.172492,0.019034
755,,0.279723,0.087793,0.172374,0.019059
760,,0.280525,0.086815,0.174058,0.019165
765,,0.280877,0.087174,0.173974,0.019268
770,,0.280509,0.087905,0.172957,0.019167
775,,0.281537,0.088424,0.173412,0.019188
780,,0.281209,0.088284,0.173180,0.019233
785,,0.280416,0.087835,0.172870,0.019203
790,,0.280396,0.087975,0.172654,0.019258
795,,0.279551,0.087850,0.172107,0.019124
800,,0.282724,0.088450,0.174712,0.019065
805,,0.281197,0.088323,0.173359,0.019041
810,,0.281018,0.088070,0.173239,0.019210
815,,0.280627,0.088232,0.172754,0.019176
820,,0.280246,0.088128,0.172433,0.019230
825,,0.280227,0.087874,0.172670,0.019192
830,,0.281786,0.088855,0.173345,0.019142
835,,0.281061,0.088212,0.173102,0.019260
840,,0.280691,0.088115,0.172901,0.019225
845,,0.280492,0.087940,0.172855,0.019252
850,,0.281238,0.088547,0.172837,0.019246
855,,0.280360,0.087904,0.172965,0.019016
860,,0.279843,0.087917,0.172397,0.019037
865,,0.279453,0.087843,0.172047,0.018936
870,,0.279990,0.088063,0.172418,0.019031
875,,0.281556,0.088081,0.173816,0.019215
880,,0.281950,0.088703,0.173580,0.019184
885,,0.282628,0.088474,0.174473,0.019238
890,,0.280790,0.088218,0.173052,0.019054
895,,0.280596,0.088085,0.172801,0.019254
900,,0.280361,0.087982,0.172709,0.019173
905,,0.280340,0.088025,0.172680,0.019175
910,,0.280121,0.087978,0.172461,0.019201
915,,0.280704,0.088121,0.172862,0.019248
920,,0.280524,0.088134,0.172747,0.019131
925,,0.280863,0.088225,0.172814,0.019264
930,,0.279744,0.087859,0.172286,0.019142
935,,0.282829,0.088326,0.175008,0.019064
940,,0.280728,0.087968,0.173256,0.019070
945,,0.280719,0.088122,0.173013,0.019103
950,,0.281017,0.088047,0.173314,0.019196
955,,0.280081,0.087841,0.172617,0.019184
960,,0.280256,0.088137,0.172428,0.019211
965,,0.280218,0.087918,0.172552,0.019245
970,,0.280369,0.087911,0.172847,0.019115
975,,0.280804,0.088448,0.172630,0.019226
980,,0.281184,0.088381,0.173247,0.019110
985,,0.281234,0.088065,0.173435,0.019226
990,,0.280585,0.088148,0.172847,0.019125
995,,0.280397,0.088301,0.172557,0.019075
1000,,0.280404,0.088675,0.172150,0.019114
1005,,0.279750,0.088035,0.172038,0.019006
1010,,0.279771,0.088060,0.172133,0.019105
1015,,0.279528,0.086392,0.173546,0.019109
1020,,0.279538,0.087797,0.172137,0.019127
1025,,0.279661,0.087789,0.172170,0.019132
1030,,0.280051,0.087965,0.172464,0.019164
1035,,0.280198,0.086625,0.174026,0.019077
1040,,0.280637,0.087015,0.174043,0.019100
1045,,0.280458,0.087148,0.173558,0.019264
1050,,0.280393,0.087637,0.173022,0.019255
1055,,0.280632,0.088078,0.172921,0.019182
1060,,0.280568,0.088181,0.172773,0.019146
1065,,0.279888,0.087753,0.172421,0.019203
1070,,0.281857,0.088449,0.173896,0.019020
