timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-30T22:15:49,bert-e2-bs16,4c4f3636-853f-4c82-a32e-4a97c46896e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.16270492225885,0.00019430911656397235,6.473459672956298e-07,360.0,220.78897899278158,10.0,0.029883742008917087,0.018636441575807794,0.0008299804851619738,0.04935016406988682,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
