num_steps,step_mean_s,step_std_s,forward_mean_s,forward_std_s,backward_mean_s,backward_std_s,optimizer_mean_s,optimizer_std_s
214,0.280705,0.000823,0.088031,0.000437,0.173036,0.000674,0.019149,0.000095
