num_steps,step_mean_s,step_std_s,forward_mean_s,forward_std_s,backward_mean_s,backward_std_s,optimizer_mean_s,optimizer_std_s
109,0.552034,0.006137,0.181882,0.000596,0.350452,0.006061,0.019177,0.000149
