timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,70,31,5153.25,0.4,3.9,19903.09,0.000000,0.000000,0.000000
0.7691,99,42,6111.25,0.5,3.9,19910.20,146.531000,146.531000,190.528281
1.3916,99,42,6111.25,0.5,3.9,19910.20,147.210000,293.741000,236.476068
2.1111,99,51,6111.25,0.5,3.9,19910.20,150.047000,443.788000,208.548317
2.7345,95,48,6111.25,0.5,3.9,19910.20,127.151000,570.939000,203.971449
3.4513,99,46,6111.25,0.5,3.9,19910.20,150.563000,721.502000,210.044286
4.0765,95,44,6111.25,0.5,3.9,19910.20,127.124000,848.626000,203.320716
4.7939,98,50,6111.25,0.5,3.9,19910.20,173.645000,1022.271000,242.056884
5.4235,96,47,6111.25,0.5,3.9,19910.20,128.119000,1150.390000,203.470785
6.1395,99,50,6111.25,0.5,3.9,19910.20,153.553000,1303.943000,214.465733
6.7769,99,48,6111.25,0.5,3.9,19910.20,125.868000,1429.811000,197.463876
7.4901,99,49,6111.25,0.6,3.9,19910.20,175.413000,1605.224000,245.957959
8.1171,95,44,6111.25,0.5,3.9,19910.20,131.247000,1736.471000,209.325384
8.8327,99,43,6111.25,0.5,3.9,19910.20,156.085000,1892.556000,218.133820
9.4629,95,41,6111.25,0.5,3.9,19910.20,127.088000,2019.644000,201.658673
10.1798,99,43,6111.25,0.5,3.9,19910.20,152.503000,2172.147000,212.719633
10.8082,95,49,6111.25,0.5,3.9,19910.20,149.083000,2321.230000,237.232193
11.5236,99,50,6111.25,0.5,3.9,19910.20,151.586000,2472.816000,211.896669
12.1652,96,49,6111.25,0.5,3.9,19910.20,129.743000,2602.559000,202.209292
12.8829,99,46,6111.25,0.5,3.9,19910.20,149.118000,2751.677000,207.778698
13.5095,95,44,6111.25,0.6,3.9,19910.44,151.075000,2902.752000,241.126083
14.2281,99,43,6111.25,0.5,3.9,19910.44,151.685000,3054.437000,211.076729
14.8564,96,41,6111.25,0.5,3.9,19910.44,128.977000,3183.414000,205.268205
15.5754,99,43,6111.25,0.5,3.9,19910.44,152.742000,3336.156000,212.445887
16.2022,95,49,6111.25,0.5,3.9,19910.44,151.261000,3487.417000,241.308184
16.9220,99,50,6111.25,0.5,3.9,19910.44,151.214000,3638.631000,210.098093
17.5481,95,49,6111.25,0.6,3.9,19910.93,129.940000,3768.571000,207.529282
18.2668,99,46,6111.25,0.5,3.9,19910.93,146.948000,3915.519000,204.456280
18.8944,95,45,6111.25,0.5,3.9,19910.93,147.553000,4063.072000,235.093332
19.6126,99,42,6111.25,0.5,3.9,19910.92,150.755000,4213.827000,209.928581
20.2418,96,41,6111.25,0.5,3.9,19910.92,126.501000,4340.328000,201.037011
20.9634,99,42,6111.25,0.5,3.9,19910.92,146.548000,4486.876000,203.082136
21.5908,95,50,6111.25,0.5,3.9,19911.16,147.200000,4634.076000,234.614627
22.3125,99,51,6111.25,0.5,3.9,19911.15,150.158000,4784.234000,208.077654
22.9406,95,49,6111.25,0.5,3.9,19911.15,127.393000,4911.627000,202.822014
