timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T21:54:16,bert-e2-bs16,a6237a6d-fe1e-44c0-b613-2ea8148e7eb0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.5441862884909,0.00019439143888324117,6.467982005702343e-07,360.0,231.8979114809725,10.0,0.029924556243047122,0.018615403503417838,0.0008311123489143528,0.04937107209537924,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
