step,loss,step_s,forward_s,backward_s,optimizer_s
576,,0.283085,0.087908,0.175449,0.019257
579,,0.283100,0.088694,0.174751,0.019165
582,,0.283671,0.089097,0.174938,0.019136
585,,0.283734,0.088785,0.175222,0.019230
588,,0.284043,0.089017,0.175473,0.019062
591,,0.284345,0.089260,0.175536,0.019075
594,,0.285255,0.089484,0.176176,0.019120
597,,0.285555,0.089468,0.176531,0.019063
600,,0.283280,0.087925,0.175674,0.019114
603,,0.283153,0.088601,0.174938,0.018963
606,,0.283778,0.088697,0.175489,0.019102
609,,0.284411,0.089002,0.175715,0.019199
612,,0.284756,0.089022,0.176173,0.019105
615,,0.284330,0.088949,0.175726,0.019157
618,,0.284334,0.089125,0.175615,0.019091
621,,0.284476,0.089178,0.175690,0.019146
624,,0.283209,0.088208,0.175424,0.019002
627,,0.283388,0.088727,0.175106,0.019078
630,,0.283639,0.088815,0.175270,0.019097
633,,0.283540,0.089018,0.174936,0.019124
636,,0.285537,0.089682,0.175836,0.019326
639,,0.283649,0.088505,0.175382,0.019249
642,,0.284067,0.088910,0.175378,0.019263
645,,0.284120,0.089168,0.175307,0.019160
648,,0.283273,0.088170,0.175495,0.019105
651,,0.283184,0.088565,0.174972,0.019130
654,,0.282849,0.088604,0.174600,0.019123
657,,0.284135,0.088673,0.175845,0.019098
660,,0.284905,0.088996,0.176272,0.019123
663,,0.284096,0.089009,0.175491,0.019107
666,,0.284346,0.089112,0.175453,0.019299
669,,0.285180,0.089608,0.175814,0.019244
672,,0.283834,0.088495,0.175690,0.019141
675,,0.283356,0.088753,0.174991,0.019126
678,,0.283617,0.088736,0.175308,0.019099
681,,0.283932,0.088879,0.175326,0.019218
684,,0.284839,0.089109,0.176264,0.019010
687,,0.284546,0.089142,0.175679,0.019206
690,,0.284192,0.088976,0.175513,0.019234
693,,0.284363,0.089156,0.175570,0.019147
696,,0.283379,0.088408,0.175331,0.019133
699,,0.283272,0.088742,0.174982,0.018909
702,,0.283519,0.088833,0.174959,0.019216
705,,0.284010,0.089025,0.175443,0.019071
708,,0.285495,0.089414,0.176068,0.019303
711,,0.284221,0.088800,0.175688,0.019233
714,,0.284412,0.089233,0.175605,0.019073
717,,0.284420,0.089014,0.175675,0.019222
720,,0.284427,0.088992,0.175866,0.019095
723,,0.285485,0.089063,0.176823,0.019118
726,,0.283986,0.088892,0.175480,0.019112
729,,0.284008,0.088744,0.175316,0.019343
732,,0.284809,0.089634,0.175564,0.019103
735,,0.283592,0.088678,0.175281,0.019110
738,,0.284394,0.089098,0.175669,0.019152
741,,0.284248,0.089118,0.175478,0.019165
744,,0.284588,0.089581,0.175361,0.019130
747,,0.285694,0.089400,0.176556,0.019262
750,,0.285100,0.089379,0.176235,0.019000
753,,0.285481,0.089204,0.176778,0.019023
756,,0.285808,0.089162,0.176985,0.019186
759,,0.283988,0.088871,0.175532,0.019100
762,,0.283517,0.088656,0.175086,0.019278
765,,0.283850,0.089327,0.174877,0.019172
768,,0.283761,0.088928,0.175325,0.019070
771,,0.285642,0.089308,0.176714,0.019138
774,,0.285478,0.089035,0.176829,0.019106
777,,0.283183,0.088856,0.174794,0.019072
780,,0.285261,0.089917,0.175563,0.019211
783,,0.283133,0.088675,0.174792,0.019193
786,,0.284310,0.089206,0.175384,0.019245
789,,0.284247,0.089039,0.175697,0.019028
792,,0.283809,0.089176,0.175001,0.019093
795,,0.285401,0.089081,0.176728,0.019103
798,,0.284053,0.088989,0.175483,0.019066
801,,0.282986,0.088487,0.174875,0.019108
804,,0.284935,0.089474,0.175737,0.019241
807,,0.283912,0.089199,0.175176,0.018868
810,,0.284103,0.088847,0.175786,0.019010
813,,0.284356,0.089089,0.175628,0.019178
816,,0.285229,0.089429,0.175859,0.019250
819,,0.284878,0.089329,0.175781,0.019272
822,,0.283878,0.088780,0.175468,0.019163
825,,0.285389,0.089406,0.176278,0.019199
828,,0.285522,0.089384,0.176484,0.019094
831,,0.285537,0.089486,0.176433,0.019150
834,,0.286006,0.089382,0.176981,0.019111
837,,0.284413,0.088653,0.176238,0.019043
840,,0.287062,0.089765,0.177699,0.019118
843,,0.286139,0.089921,0.176525,0.019214
846,,0.285472,0.089425,0.176491,0.019093
849,,0.285511,0.089540,0.176410,0.019094
852,,0.285762,0.089675,0.176242,0.019305
855,,0.285391,0.089416,0.176390,0.019081
858,,0.283011,0.087896,0.175562,0.019076
861,,0.283386,0.088547,0.175170,0.019203
864,,0.283871,0.088820,0.175330,0.019267
867,,0.284286,0.089046,0.175665,0.019076
870,,0.284504,0.089140,0.175733,0.019148
873,,0.284540,0.089064,0.175876,0.019114
876,,0.283798,0.088905,0.175382,0.018989
879,,0.284441,0.089363,0.175486,0.019116
882,,0.283089,0.088144,0.175335,0.019120
885,,0.283276,0.088538,0.175154,0.019105
888,,0.284125,0.088823,0.175359,0.019427
891,,0.283546,0.088920,0.174988,0.019119
894,,0.284572,0.088989,0.176026,0.019051
897,,0.284255,0.088901,0.175749,0.019114
900,,0.283780,0.089143,0.175101,0.019064
903,,0.284290,0.088966,0.175648,0.019217
906,,0.285466,0.089461,0.176419,0.019115
909,,0.285751,0.089254,0.176720,0.019247
912,,0.286374,0.089825,0.176907,0.019135
915,,0.285745,0.089347,0.176760,0.019144
918,,0.285261,0.089527,0.175944,0.019272
921,,0.286217,0.089341,0.177245,0.019159
924,,0.285112,0.089110,0.176273,0.019240
927,,0.283229,0.088815,0.174810,0.018940
930,,0.283758,0.088858,0.175392,0.019016
933,,0.283923,0.089143,0.175193,0.019122
936,,0.284555,0.089026,0.175771,0.019241
939,,0.284887,0.089189,0.176023,0.019158
942,,0.284141,0.088821,0.175711,0.019112
945,,0.284178,0.088843,0.175760,0.019065
948,,0.284266,0.088814,0.175856,0.019091
951,,0.284182,0.088738,0.175815,0.019123
954,,0.283949,0.088688,0.175675,0.019076
957,,0.283157,0.088615,0.174973,0.019069
960,,0.283622,0.088975,0.175049,0.019058
963,,0.284693,0.088984,0.176031,0.019205
966,,0.283966,0.089019,0.175447,0.019002
969,,0.284262,0.089162,0.175513,0.019118
972,,0.284297,0.089142,0.175513,0.019123
975,,0.283622,0.088560,0.175437,0.019136
978,,0.283757,0.088889,0.175361,0.019037
981,,0.283614,0.088575,0.175336,0.019222
984,,0.283698,0.088897,0.175242,0.019061
987,,0.285322,0.089114,0.176554,0.019134
990,,0.283997,0.088749,0.175470,0.019260
993,,0.284369,0.089001,0.175719,0.019182
996,,0.284806,0.089550,0.175610,0.019166
999,,0.284309,0.088714,0.175634,0.019450
1002,,0.285526,0.089184,0.176680,0.019072
1005,,0.283755,0.088658,0.175523,0.019090
1008,,0.284492,0.088927,0.175958,0.019104
1011,,0.284223,0.088936,0.175558,0.019250
1014,,0.284362,0.089317,0.175385,0.019174
1017,,0.283972,0.088998,0.175379,0.019077
1020,,0.284330,0.088719,0.176019,0.019113
1023,,0.284468,0.088973,0.175902,0.019072
1026,,0.283616,0.088630,0.175315,0.019148
1029,,0.283504,0.088731,0.175058,0.019230
1032,,0.285059,0.089182,0.175886,0.019271
1035,,0.284123,0.089080,0.175394,0.019129
1038,,0.284551,0.088972,0.175983,0.019131
1041,,0.284169,0.089170,0.175466,0.019018
1044,,0.283472,0.088303,0.175465,0.019246
1047,,0.285804,0.089517,0.176725,0.019083
1050,,0.285401,0.089346,0.176423,0.019163
