timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
135.1726,99,50,10923.25,0.5,3.9,19921.39,204.043000,30297.603000,238.884749
136.0181,99,51,10923.25,0.5,3.9,19921.39,179.237000,30476.840000,212.002497
136.8640,100,45,10923.25,0.5,3.9,19921.39,203.700000,30680.540000,240.789090
137.7098,100,44,10923.25,0.5,3.9,19921.39,179.463000,30860.003000,212.182409
138.5567,99,50,10923.25,0.5,3.9,19921.39,201.284000,31061.287000,237.677414
139.4290,99,48,10923.25,0.5,3.9,19921.39,195.729000,31257.016000,224.393256
140.2764,100,45,10923.25,0.5,3.9,19921.39,184.058000,31441.074000,217.202873
141.1306,99,49,10923.25,0.5,3.9,19921.39,199.766000,31640.840000,233.845061
141.9797,99,50,10923.25,0.5,3.9,19921.39,183.325000,31824.165000,215.915870
142.8327,99,53,10923.25,0.5,3.9,19921.39,198.598000,32022.763000,232.810602
143.6904,100,44,10923.25,0.5,3.9,19921.39,180.850000,32203.613000,210.872025
144.5352,99,51,10923.25,0.5,3.9,19921.39,200.399000,32404.012000,237.201804
145.3893,99,50,10923.25,0.5,3.9,19921.39,181.457000,32585.469000,212.466615
146.2342,99,52,10923.25,0.5,3.9,19921.39,200.643000,32786.112000,237.480379
147.0821,100,45,10923.25,0.5,3.9,19921.39,182.038000,32968.150000,214.687285
147.9277,99,50,10923.25,0.6,3.9,19921.14,200.554000,33168.704000,237.164228
148.7735,99,51,10923.25,0.5,3.9,19921.14,183.636000,33352.340000,217.108844
149.6273,99,47,10923.25,0.5,3.9,19921.14,199.847000,33552.187000,234.084078
150.4728,100,45,10923.25,0.5,3.9,19921.14,183.628000,33735.815000,217.169609
151.3265,99,48,10923.25,0.5,3.9,19921.14,199.837000,33935.652000,234.088869
152.1719,99,50,10923.25,0.5,3.9,19921.14,183.866000,34119.518000,217.501456
153.0260,99,47,10923.25,0.5,3.9,19921.14,199.868000,34319.386000,234.000551
153.8763,100,44,10923.25,0.5,3.9,19921.14,182.939000,34502.325000,215.144981
154.7288,99,50,10923.25,0.5,3.9,19921.14,198.528000,34700.853000,232.881462
155.5858,99,50,10923.25,0.5,3.9,19921.14,181.372000,34882.225000,211.640413
156.4313,99,52,10923.25,0.5,3.9,19921.14,200.635000,35082.860000,237.286352
157.2866,100,44,10923.25,0.5,3.9,19921.14,181.101000,35263.961000,211.732004
158.1355,99,50,10923.25,0.5,3.9,19921.14,201.997000,35465.958000,237.969410
158.9813,99,50,10923.25,0.5,3.9,19921.14,181.665000,35647.623000,214.769564
159.8293,99,52,10923.25,0.5,3.9,19921.14,199.468000,35847.091000,235.218294
160.6861,100,44,10923.25,0.5,3.9,19921.14,180.835000,36027.926000,211.059046
161.5427,99,50,10923.25,0.5,3.9,19921.14,200.117000,36228.043000,233.636825
162.3886,99,49,10923.25,0.5,3.9,19921.14,180.388000,36408.431000,213.253202
163.2433,99,46,10923.25,0.5,3.9,19921.39,200.425000,36608.856000,234.498814
164.0925,100,44,10923.25,0.5,3.9,19921.39,178.980000,36787.836000,210.755133
164.9457,99,50,10923.25,0.5,3.9,19921.39,199.733000,36987.569000,234.104148
165.8029,99,50,10923.25,0.5,3.9,19921.39,179.903000,37167.472000,209.855267
166.6484,100,45,10923.25,0.5,3.9,19921.39,203.023000,37370.495000,240.133904
167.5020,100,43,10923.25,0.5,3.9,19921.39,180.577000,37551.072000,211.557871
168.3477,99,50,10923.25,0.5,3.9,19921.39,203.083000,37754.155000,240.130566
169.1933,99,50,10923.25,0.5,3.9,19921.39,182.502000,37936.657000,215.819936
170.0402,99,46,10923.25,0.5,3.9,19921.39,201.207000,38137.864000,237.588307
170.8878,100,44,10923.25,0.5,3.9,19921.39,179.328000,38317.192000,211.564742
171.7417,99,50,10923.25,0.5,3.9,19921.39,199.922000,38517.114000,234.124676
172.5863,99,49,10923.25,0.5,3.9,19921.39,179.926000,38697.040000,213.027350
173.4409,99,45,10923.25,0.5,3.9,19921.39,200.041000,38897.081000,234.074892
174.2860,100,45,10923.25,0.5,3.9,19921.39,180.333000,39077.414000,213.390255
175.1394,99,50,10923.25,0.5,3.9,19921.39,200.518000,39277.932000,234.968015
175.9883,99,50,10923.25,0.5,3.9,19921.39,179.079000,39457.011000,210.952195
176.8417,100,45,10923.25,0.5,3.9,19921.39,199.572000,39656.583000,233.854352
177.6983,100,43,10923.25,0.5,3.9,19921.39,179.908000,39836.491000,210.022036
178.5445,99,50,10923.25,0.6,3.9,19921.39,202.590000,40039.081000,239.411693
179.3998,99,50,10923.25,0.5,3.9,19921.39,180.010000,40219.091000,210.462420
180.2507,100,45,10923.25,0.5,3.9,19921.39,203.206000,40422.297000,238.815487
181.0978,100,44,10923.25,0.5,3.9,19921.39,179.254000,40601.551000,211.607431
181.9445,99,51,10923.25,0.5,3.9,19921.39,201.363000,40802.914000,237.828207
