step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
175,8.296624,0.1497,0.0433,0.0868,0.0192,53.4355
180,8.302999,0.1486,0.0428,0.0863,0.0190,53.8511
185,8.301253,0.1487,0.0431,0.0858,0.0194,53.8044
190,8.283154,0.1499,0.0436,0.0866,0.0193,53.3746
195,8.284256,0.1489,0.0429,0.0864,0.0192,53.7109
200,8.281722,0.1498,0.0433,0.0870,0.0191,53.3905
205,8.263905,0.1486,0.0429,0.0861,0.0191,53.8517
210,8.284110,0.1507,0.0433,0.0879,0.0191,53.0841
215,8.279338,0.1485,0.0429,0.0861,0.0191,53.8673
220,8.282567,0.1489,0.0433,0.0861,0.0191,53.7228
225,8.295929,0.1502,0.0443,0.0861,0.0193,53.2786
230,8.285327,0.1467,0.0431,0.0839,0.0193,54.5275
235,8.275825,0.1477,0.0427,0.0855,0.0190,54.1732
240,8.293437,0.1494,0.0429,0.0868,0.0193,53.5619
245,8.268254,0.1502,0.0432,0.0873,0.0193,53.2628
250,8.274997,0.1480,0.0427,0.0855,0.0193,54.0593
255,8.268342,0.1481,0.0428,0.0856,0.0193,54.0003
260,8.276468,0.1482,0.0429,0.0857,0.0191,53.9937
265,8.276652,0.1502,0.0432,0.0874,0.0191,53.2722
270,8.277349,0.1493,0.0440,0.0856,0.0193,53.5863
275,8.294016,0.1483,0.0428,0.0859,0.0192,53.9321
280,8.261167,0.1484,0.0430,0.0857,0.0191,53.9225
285,8.289773,0.1495,0.0433,0.0866,0.0192,53.5125
290,8.273396,0.1483,0.0429,0.0857,0.0192,53.9569
295,8.284382,0.1486,0.0431,0.0858,0.0193,53.8227
300,8.266206,0.1501,0.0432,0.0870,0.0194,53.3081
305,8.273704,0.1485,0.0430,0.0858,0.0193,53.8736
310,8.271204,0.1503,0.0433,0.0874,0.0192,53.2344
315,8.265592,0.1496,0.0443,0.0857,0.0193,53.4638
320,8.292245,0.1486,0.0431,0.0858,0.0193,53.8275
325,8.259724,0.1507,0.0433,0.0870,0.0198,53.0720
330,8.242514,0.1480,0.0429,0.0857,0.0190,54.0491
335,8.261341,0.1485,0.0432,0.0858,0.0191,53.8761
340,8.291710,0.1506,0.0437,0.0872,0.0193,53.1315
345,8.294715,0.1481,0.0428,0.0857,0.0192,54.0031
350,8.268906,0.1488,0.0430,0.0862,0.0191,53.7574
355,8.280684,0.1499,0.0433,0.0871,0.0191,53.3782
360,8.260423,0.1489,0.0429,0.0864,0.0191,53.7347
365,8.244514,0.1487,0.0432,0.0859,0.0192,53.8095
370,8.275642,0.1498,0.0433,0.0870,0.0191,53.4096
375,8.287771,0.1494,0.0441,0.0857,0.0191,53.5511
380,8.248471,0.1492,0.0434,0.0862,0.0191,53.6182
385,8.267480,0.1501,0.0433,0.0872,0.0191,53.2996
390,8.259747,0.1490,0.0430,0.0863,0.0193,53.6896
395,8.256351,0.1500,0.0433,0.0871,0.0192,53.3342
400,8.261125,0.1484,0.0431,0.0858,0.0191,53.9242
405,8.264163,0.1511,0.0438,0.0874,0.0194,52.9426
410,8.257745,0.1488,0.0434,0.0856,0.0193,53.7552
415,8.277366,0.1498,0.0433,0.0868,0.0193,53.3990
420,8.280130,0.1483,0.0430,0.0858,0.0191,53.9424
425,8.277296,0.1493,0.0434,0.0863,0.0191,53.5835
430,8.252470,0.1499,0.0432,0.0869,0.0193,53.3637
435,8.253403,0.1487,0.0430,0.0862,0.0190,53.7958
440,8.270375,0.1501,0.0438,0.0863,0.0194,53.2977
445,8.258968,0.1490,0.0431,0.0861,0.0193,53.7051
450,8.276449,0.1499,0.0433,0.0868,0.0193,53.3797
455,8.271026,0.1489,0.0431,0.0862,0.0192,53.7264
460,8.248871,0.1496,0.0433,0.0868,0.0191,53.4903
465,8.275928,0.1488,0.0432,0.0861,0.0192,53.7499
470,8.270712,0.1496,0.0433,0.0866,0.0192,53.4883
475,8.253098,0.1491,0.0431,0.0863,0.0193,53.6414
480,8.288326,0.1491,0.0432,0.0862,0.0193,53.6715
485,8.249527,0.1494,0.0434,0.0863,0.0192,53.5557
490,8.261475,0.1500,0.0445,0.0860,0.0191,53.3419
495,8.272625,0.1484,0.0437,0.0853,0.0191,53.8919
500,8.237340,0.1489,0.0432,0.0862,0.0191,53.7112
505,8.250131,0.1491,0.0433,0.0862,0.0191,53.6706
510,8.246929,0.1488,0.0432,0.0860,0.0192,53.7571
515,8.272491,0.1490,0.0432,0.0863,0.0191,53.6917
520,8.276642,0.1480,0.0428,0.0856,0.0191,54.0556
525,8.266864,0.1479,0.0428,0.0856,0.0190,54.0824
530,8.255103,0.1508,0.0441,0.0868,0.0193,53.0639
535,8.277119,0.1483,0.0428,0.0858,0.0193,53.9337
540,8.262827,0.1483,0.0430,0.0857,0.0192,53.9614
545,8.252863,0.1502,0.0442,0.0865,0.0189,53.2717
550,8.242645,0.1483,0.0428,0.0858,0.0192,53.9602
555,8.248104,0.1486,0.0429,0.0859,0.0193,53.8527
560,8.251122,0.1493,0.0431,0.0867,0.0190,53.5818
565,8.273164,0.1484,0.0428,0.0859,0.0193,53.9044
570,8.262938,0.1495,0.0440,0.0860,0.0192,53.4945
575,8.259743,0.1494,0.0431,0.0867,0.0192,53.5388
580,8.225698,0.1479,0.0428,0.0856,0.0190,54.0935
585,8.243791,0.1486,0.0428,0.0860,0.0193,53.8365
590,8.232997,0.1503,0.0440,0.0867,0.0191,53.2279
595,8.248302,0.1484,0.0428,0.0860,0.0191,53.9090
600,8.253885,0.1485,0.0428,0.0860,0.0193,53.8672
605,8.242991,0.1504,0.0439,0.0868,0.0193,53.1774
610,8.264808,0.1487,0.0428,0.0862,0.0193,53.7855
615,8.269005,0.1489,0.0432,0.0862,0.0191,53.7273
620,8.254268,0.1503,0.0440,0.0867,0.0191,53.2164
625,8.237193,0.1486,0.0429,0.0862,0.0191,53.8472
630,8.249667,0.1498,0.0433,0.0868,0.0193,53.3958
635,8.252209,0.1494,0.0442,0.0857,0.0191,53.5512
640,8.260623,0.1486,0.0430,0.0860,0.0192,53.8289
645,8.256174,0.1502,0.0433,0.0873,0.0191,53.2459
650,8.240390,0.1492,0.0441,0.0856,0.0190,53.6328
655,8.272813,0.1483,0.0430,0.0858,0.0191,53.9329
660,8.269366,0.1501,0.0433,0.0872,0.0193,53.2820
665,8.257631,0.1495,0.0442,0.0858,0.0191,53.5063
670,8.251445,0.1488,0.0430,0.0860,0.0193,53.7704
675,8.239835,0.1500,0.0433,0.0870,0.0192,53.3443
680,8.264088,0.1483,0.0429,0.0858,0.0191,53.9620
685,8.241351,0.1485,0.0430,0.0860,0.0191,53.8728
690,8.259186,0.1497,0.0433,0.0868,0.0191,53.4464
695,8.243136,0.1485,0.0429,0.0861,0.0191,53.8655
700,8.251628,0.1488,0.0430,0.0860,0.0193,53.7801
705,8.241580,0.1494,0.0433,0.0866,0.0191,53.5502
710,8.271324,0.1499,0.0442,0.0860,0.0193,53.3760
715,8.256458,0.1486,0.0430,0.0860,0.0192,53.8440
720,8.237693,0.1497,0.0433,0.0867,0.0192,53.4366
725,8.262786,0.1488,0.0429,0.0864,0.0191,53.7772
730,8.250502,0.1500,0.0433,0.0869,0.0193,53.3440
735,8.249595,0.1485,0.0429,0.0861,0.0191,53.8685
740,8.242031,0.1492,0.0434,0.0861,0.0193,53.6258
745,8.244334,0.1495,0.0433,0.0867,0.0190,53.4987
750,8.257257,0.1484,0.0429,0.0861,0.0190,53.8943
755,8.253786,0.1497,0.0433,0.0870,0.0190,53.4290
760,8.240764,0.1467,0.0430,0.0841,0.0192,54.5153
765,8.255754,0.1490,0.0432,0.0861,0.0193,53.6934
770,8.256330,0.1491,0.0430,0.0864,0.0192,53.6600
775,8.240186,0.1469,0.0431,0.0842,0.0191,54.4688
780,8.237710,0.1517,0.0442,0.0874,0.0195,52.7435
785,8.238908,0.1485,0.0430,0.0861,0.0190,53.8657
790,8.251474,0.1504,0.0435,0.0873,0.0191,53.2090
795,8.251912,0.1495,0.0433,0.0867,0.0192,53.4976
800,8.241696,0.1487,0.0429,0.0862,0.0192,53.8089
805,8.255354,0.1494,0.0433,0.0867,0.0191,53.5326
810,8.240135,0.1487,0.0429,0.0862,0.0191,53.8157
815,8.239921,0.1497,0.0434,0.0866,0.0192,53.4383
820,8.262575,0.1488,0.0431,0.0860,0.0193,53.7514
825,8.262857,0.1486,0.0429,0.0860,0.0192,53.8256
830,8.230984,0.1485,0.0431,0.0858,0.0192,53.8639
835,8.240039,0.1486,0.0430,0.0861,0.0191,53.8396
840,8.247819,0.1500,0.0434,0.0871,0.0192,53.3272
845,8.252017,0.1488,0.0429,0.0863,0.0191,53.7519
850,8.273392,0.1502,0.0434,0.0874,0.0190,53.2520
855,8.257751,0.1488,0.0430,0.0862,0.0192,53.7604
860,8.242764,0.1487,0.0432,0.0860,0.0191,53.7853
865,8.234459,0.1504,0.0434,0.0873,0.0191,53.2076
870,8.270245,0.1491,0.0429,0.0868,0.0190,53.6454
875,8.218287,0.1491,0.0432,0.0862,0.0193,53.6552
880,8.246980,0.1498,0.0434,0.0870,0.0190,53.4078
885,8.253939,0.1488,0.0430,0.0863,0.0191,53.7809
890,8.244722,0.1497,0.0432,0.0868,0.0192,53.4541
895,8.231119,0.1491,0.0430,0.0864,0.0193,53.6519
900,8.238728,0.1500,0.0444,0.0858,0.0193,53.3455
905,8.253072,0.1478,0.0433,0.0849,0.0192,54.1322
910,8.261454,0.1501,0.0433,0.0871,0.0193,53.3001
915,8.259366,0.1488,0.0430,0.0862,0.0192,53.7797
920,8.234922,0.1531,0.0433,0.0901,0.0192,52.2590
925,8.216949,0.1488,0.0430,0.0863,0.0191,53.7569
930,8.260813,0.1486,0.0431,0.0860,0.0191,53.8436
935,8.247682,0.1493,0.0438,0.0860,0.0192,53.5711
940,8.224183,0.1504,0.0441,0.0867,0.0192,53.1792
945,8.232453,0.1487,0.0430,0.0861,0.0192,53.7843
950,8.225797,0.1502,0.0434,0.0872,0.0192,53.2615
955,8.248961,0.1489,0.0431,0.0862,0.0193,53.7108
960,8.258946,0.1499,0.0434,0.0869,0.0192,53.3512
965,8.256795,0.1485,0.0429,0.0861,0.0191,53.8764
970,8.240565,0.1498,0.0433,0.0869,0.0192,53.3937
975,8.235269,0.1488,0.0429,0.0862,0.0193,53.7655
980,8.242701,0.1497,0.0434,0.0869,0.0191,53.4336
985,8.225643,0.1487,0.0429,0.0863,0.0191,53.7871
990,8.258815,0.1491,0.0431,0.0863,0.0193,53.6668
995,8.252995,0.1488,0.0430,0.0862,0.0192,53.7524
1000,8.236461,0.1486,0.0431,0.0859,0.0193,53.8220
1005,8.222040,0.1487,0.0430,0.0861,0.0189,53.8077
1010,8.257544,0.1499,0.0433,0.0870,0.0192,53.3855
1015,8.215728,0.1488,0.0429,0.0863,0.0191,53.7663
1020,8.240331,0.1503,0.0434,0.0874,0.0192,53.2143
1025,8.243568,0.1487,0.0430,0.0862,0.0191,53.8008
1030,8.255065,0.1496,0.0432,0.0868,0.0192,53.4762
1035,8.250298,0.1497,0.0434,0.0868,0.0191,53.4276
1040,8.252628,0.1488,0.0430,0.0863,0.0192,53.7614
1045,8.232243,0.1489,0.0432,0.0862,0.0191,53.7151
1050,8.237830,0.1496,0.0432,0.0869,0.0191,53.4633
1055,8.233047,0.1489,0.0433,0.0861,0.0191,53.7233
1060,8.248039,0.1504,0.0433,0.0873,0.0193,53.1998
1065,8.224764,0.1488,0.0430,0.0862,0.0192,53.7614
1070,8.252230,0.1489,0.0430,0.0862,0.0194,53.7144
1075,8.246632,0.1492,0.0432,0.0865,0.0191,53.6238
1080,8.248748,0.1501,0.0443,0.0864,0.0190,53.2973
1085,8.270166,0.1491,0.0431,0.0863,0.0193,53.6559
1090,8.240139,0.1500,0.0434,0.0870,0.0192,53.3442
1095,8.236228,0.1493,0.0429,0.0869,0.0191,53.5771
1100,8.248839,0.1498,0.0433,0.0869,0.0192,53.4207
1105,8.247828,0.1506,0.0435,0.0876,0.0191,53.1219
1110,8.232331,0.1492,0.0431,0.0865,0.0192,53.6075
1115,8.255964,0.1494,0.0434,0.0863,0.0192,53.5617
1120,8.248182,0.1496,0.0431,0.0868,0.0193,53.4815
1125,8.246063,0.1490,0.0432,0.0863,0.0191,53.6782
1130,8.231427,0.1499,0.0433,0.0869,0.0193,53.3867
1135,8.242441,0.1491,0.0431,0.0862,0.0193,53.6706
1140,8.241549,0.1488,0.0431,0.0862,0.0191,53.7593
1145,8.222065,0.1489,0.0431,0.0864,0.0191,53.7154
1150,8.242765,0.1509,0.0442,0.0870,0.0193,53.0129
1155,8.247649,0.1490,0.0432,0.0863,0.0191,53.6922
1160,8.229849,0.1491,0.0432,0.0865,0.0190,53.6393
1165,8.234319,0.1507,0.0431,0.0881,0.0190,53.0910
1170,8.241206,0.1489,0.0431,0.0861,0.0193,53.7335
1175,8.256895,0.1508,0.0439,0.0872,0.0192,53.0359
1180,8.240442,0.1490,0.0430,0.0864,0.0191,53.7020
1185,8.257169,0.1486,0.0435,0.0856,0.0190,53.8482
1190,8.248237,0.1494,0.0432,0.0866,0.0192,53.5521
1195,8.235830,0.1490,0.0432,0.0862,0.0192,53.6872
1200,8.230516,0.1496,0.0432,0.0868,0.0191,53.4793
1205,8.232388,0.1491,0.0432,0.0864,0.0192,53.6405
1210,8.244781,0.1487,0.0431,0.0861,0.0191,53.8031
1215,8.238632,0.1488,0.0430,0.0863,0.0191,53.7582
1220,8.211346,0.1514,0.0442,0.0876,0.0192,52.8408
1225,8.226990,0.1487,0.0431,0.0861,0.0191,53.7873
1230,8.212752,0.1500,0.0433,0.0870,0.0192,53.3334
1235,8.232356,0.1489,0.0429,0.0862,0.0193,53.7425
1240,8.231251,0.1499,0.0433,0.0871,0.0191,53.3816
1245,8.240845,0.1488,0.0429,0.0863,0.0191,53.7723
1250,8.223105,0.1500,0.0445,0.0861,0.0190,53.3436
1255,8.229300,0.1491,0.0437,0.0858,0.0193,53.6473
1260,8.246635,0.1492,0.0432,0.0866,0.0190,53.6263
1265,8.242691,0.1494,0.0433,0.0863,0.0193,53.5435
1270,8.221291,0.1509,0.0434,0.0878,0.0193,53.0261
1275,8.229413,0.1493,0.0440,0.0860,0.0190,53.5688
1280,8.266335,0.1495,0.0435,0.0865,0.0192,53.5081
1285,8.232146,0.1499,0.0433,0.0871,0.0190,53.3607
1290,8.215676,0.1500,0.0432,0.0871,0.0193,53.3424
1295,8.248335,0.1499,0.0432,0.0871,0.0192,53.3777
1300,8.252503,0.1491,0.0432,0.0862,0.0192,53.6458
1305,8.242660,0.1497,0.0432,0.0868,0.0193,53.4402
1310,8.243798,0.1496,0.0434,0.0865,0.0192,53.4664
1315,8.234190,0.1504,0.0433,0.0874,0.0193,53.1914
1320,8.236741,0.1494,0.0432,0.0864,0.0193,53.5390
1325,8.241035,0.1488,0.0431,0.0861,0.0191,53.7778
1330,8.233918,0.1491,0.0432,0.0863,0.0191,53.6566
1335,8.229457,0.1491,0.0432,0.0861,0.0193,53.6635
1340,8.250508,0.1496,0.0435,0.0866,0.0191,53.4646
1345,8.219000,0.1490,0.0433,0.0861,0.0190,53.6907
1350,8.249430,0.1496,0.0435,0.0865,0.0191,53.4894
1355,8.246629,0.1500,0.0436,0.0868,0.0192,53.3372
1360,8.235567,0.1493,0.0433,0.0863,0.0193,53.5706
1365,8.225299,0.1502,0.0436,0.0869,0.0193,53.2474
1370,8.239381,0.1497,0.0432,0.0869,0.0192,53.4518
1375,8.231974,0.1490,0.0430,0.0862,0.0193,53.6843
1380,8.246302,0.1496,0.0433,0.0867,0.0193,53.4656
1385,8.240826,0.1491,0.0431,0.0862,0.0193,53.6594
1390,8.248270,0.1494,0.0432,0.0865,0.0192,53.5631
1395,8.230021,0.1489,0.0431,0.0862,0.0192,53.7313
1400,8.243759,0.1500,0.0433,0.0871,0.0191,53.3432
1405,8.231574,0.1490,0.0432,0.0863,0.0191,53.6806
1410,8.239291,0.1499,0.0434,0.0870,0.0191,53.3748
1415,8.227885,0.1489,0.0431,0.0864,0.0190,53.7167
1420,8.257059,0.1496,0.0432,0.0868,0.0191,53.4864
1425,8.245762,0.1498,0.0435,0.0866,0.0192,53.4000
1430,8.239196,0.1503,0.0444,0.0862,0.0193,53.2272
1435,8.233087,0.1499,0.0435,0.0867,0.0193,53.3825
1440,8.233750,0.1494,0.0432,0.0865,0.0193,53.5515
1445,8.243557,0.1493,0.0433,0.0864,0.0192,53.5810
1450,8.247657,0.1502,0.0433,0.0871,0.0193,53.2774
1455,8.242343,0.1488,0.0430,0.0863,0.0190,53.7721
1460,8.234437,0.1489,0.0431,0.0861,0.0193,53.7277
1465,8.232568,0.1502,0.0440,0.0865,0.0193,53.2654
1470,8.253332,0.1504,0.0446,0.0862,0.0191,53.2047
1475,8.218421,0.1492,0.0434,0.0863,0.0192,53.6086
1480,8.233414,0.1502,0.0433,0.0870,0.0193,53.2658
1485,8.218612,0.1490,0.0431,0.0862,0.0192,53.7037
1490,8.257439,0.1494,0.0432,0.0866,0.0191,53.5468
1495,8.220981,0.1494,0.0434,0.0865,0.0190,53.5360
1500,8.242355,0.1502,0.0445,0.0862,0.0191,53.2463
1505,8.239474,0.1510,0.0437,0.0878,0.0191,52.9818
1510,8.241247,0.1486,0.0431,0.0860,0.0191,53.8325
1515,8.226457,0.1493,0.0434,0.0863,0.0191,53.5884
1520,8.233875,0.1498,0.0432,0.0869,0.0193,53.4013
1525,8.225583,0.1491,0.0432,0.0861,0.0193,53.6632
1530,8.244049,0.1487,0.0431,0.0861,0.0192,53.7840
1535,8.224540,0.1499,0.0440,0.0862,0.0192,53.3705
1540,8.200690,0.1498,0.0442,0.0859,0.0192,53.4158
1545,8.217308,0.1496,0.0435,0.0864,0.0191,53.4779
1550,8.236641,0.1495,0.0436,0.0863,0.0191,53.5260
1555,8.232072,0.1508,0.0433,0.0877,0.0193,53.0601
1560,8.224830,0.1488,0.0431,0.0859,0.0193,53.7707
1565,8.228840,0.1502,0.0436,0.0871,0.0191,53.2517
1570,8.239130,0.1486,0.0430,0.0860,0.0193,53.8207
1575,8.249924,0.1511,0.0436,0.0879,0.0191,52.9605
1580,8.219266,0.1489,0.0431,0.0861,0.0193,53.7398
1585,8.211921,0.1495,0.0434,0.0863,0.0193,53.5232
1590,8.234493,0.1499,0.0433,0.0871,0.0191,53.3689
1595,8.203512,0.1491,0.0432,0.0864,0.0191,53.6407
1600,8.235636,0.1490,0.0430,0.0864,0.0192,53.7042
1605,8.232663,0.1497,0.0435,0.0866,0.0192,53.4439
1610,8.243964,0.1487,0.0432,0.0861,0.0191,53.7842
1615,8.238724,0.1494,0.0432,0.0864,0.0193,53.5570
1620,8.241880,0.1495,0.0432,0.0866,0.0193,53.5010
1625,8.230188,0.1494,0.0434,0.0864,0.0193,53.5450
1630,8.217765,0.1496,0.0439,0.0859,0.0193,53.4937
1635,8.222813,0.1488,0.0431,0.0861,0.0191,53.7747
1640,8.234121,0.1488,0.0432,0.0861,0.0191,53.7811
1645,8.206887,0.1492,0.0432,0.0865,0.0191,53.6028
1650,8.238170,0.1487,0.0431,0.0861,0.0191,53.7992
1655,8.225361,0.1488,0.0432,0.0861,0.0191,53.7648
1660,8.237786,0.1492,0.0432,0.0863,0.0193,53.6108
1665,8.226189,0.1498,0.0441,0.0860,0.0193,53.3907
1670,8.242426,0.1492,0.0434,0.0863,0.0191,53.6147
1675,8.207802,0.1494,0.0432,0.0865,0.0193,53.5320
1680,8.224051,0.1501,0.0433,0.0872,0.0191,53.3032
1685,8.218281,0.1499,0.0433,0.0869,0.0193,53.3838
1690,8.238535,0.1495,0.0434,0.0863,0.0193,53.5086
1695,8.240287,0.1502,0.0445,0.0861,0.0191,53.2510
1700,8.239354,0.1487,0.0436,0.0856,0.0191,53.8003
1705,8.236218,0.1490,0.0432,0.0861,0.0193,53.6914
1710,8.221994,0.1490,0.0432,0.0863,0.0191,53.6891
1715,8.231397,0.1527,0.0434,0.0896,0.0193,52.3987
1720,8.218235,0.1494,0.0435,0.0863,0.0192,53.5448
1725,8.224549,0.1487,0.0431,0.0861,0.0191,53.7881
1730,8.233518,0.1491,0.0432,0.0863,0.0192,53.6534
1735,8.221714,0.1500,0.0442,0.0864,0.0190,53.3208
1740,8.232023,0.1491,0.0431,0.0863,0.0192,53.6472
1745,8.230620,0.1502,0.0433,0.0871,0.0193,53.2597
1750,8.202094,0.1493,0.0433,0.0863,0.0193,53.5732
1755,8.208996,0.1495,0.0432,0.0868,0.0191,53.5010
1760,8.209465,0.1494,0.0433,0.0864,0.0193,53.5328
1765,8.205985,0.1511,0.0450,0.0863,0.0190,52.9582
1770,8.237641,0.1504,0.0440,0.0869,0.0191,53.1817
1775,8.220181,0.1490,0.0430,0.0863,0.0193,53.6945
1780,8.221219,0.1504,0.0436,0.0871,0.0193,53.2048
1785,8.236335,0.1491,0.0431,0.0864,0.0191,53.6702
1790,8.238639,0.1494,0.0435,0.0864,0.0191,53.5552
1795,8.225801,0.1490,0.0432,0.0861,0.0193,53.6833
1800,8.216135,0.1491,0.0433,0.0863,0.0192,53.6386
1805,8.225428,0.1488,0.0432,0.0860,0.0191,53.7724
1810,8.232727,0.1493,0.0433,0.0863,0.0193,53.5784
1815,8.217761,0.1500,0.0433,0.0872,0.0191,53.3238
1820,8.219970,0.1503,0.0433,0.0874,0.0192,53.2125
1825,8.241902,0.1491,0.0432,0.0862,0.0193,53.6632
1830,8.215017,0.1507,0.0437,0.0875,0.0191,53.0775
1835,8.235457,0.1491,0.0431,0.0864,0.0192,53.6396
1840,8.228893,0.1499,0.0439,0.0863,0.0193,53.3670
1845,8.234033,0.1490,0.0432,0.0860,0.0193,53.6979
1850,8.235356,0.1494,0.0435,0.0864,0.0192,53.5545
1855,8.228670,0.1493,0.0432,0.0865,0.0192,53.5731
1860,8.258259,0.1488,0.0430,0.0863,0.0191,53.7477
1865,8.227956,0.1489,0.0430,0.0863,0.0192,53.7190
1870,8.212850,0.1494,0.0434,0.0863,0.0193,53.5374
1875,8.218567,0.1497,0.0432,0.0868,0.0192,53.4564
1880,8.230774,0.1492,0.0433,0.0863,0.0191,53.6140
1885,8.217309,0.1497,0.0436,0.0864,0.0193,53.4503
1890,8.206745,0.1505,0.0433,0.0875,0.0193,53.1482
1895,8.219489,0.1496,0.0432,0.0869,0.0191,53.4603
1900,8.211526,0.1508,0.0435,0.0875,0.0193,53.0496
1905,8.220276,0.1493,0.0431,0.0865,0.0192,53.5844
1910,8.220546,0.1502,0.0439,0.0867,0.0192,53.2661
1915,8.219465,0.1492,0.0431,0.0864,0.0193,53.6039
1920,8.212761,0.1507,0.0436,0.0875,0.0192,53.0732
1925,8.222530,0.1489,0.0431,0.0862,0.0191,53.7448
1930,8.226128,0.1498,0.0442,0.0859,0.0193,53.3883
1935,8.236086,0.1501,0.0435,0.0869,0.0193,53.2922
1940,8.227173,0.1489,0.0431,0.0862,0.0191,53.7099
1945,8.216473,0.1493,0.0435,0.0862,0.0191,53.5918
1950,8.216893,0.1498,0.0434,0.0869,0.0191,53.3877
1955,8.217465,0.1493,0.0434,0.0863,0.0192,53.5788
1960,8.225840,0.1493,0.0432,0.0866,0.0191,53.5706
1965,8.225889,0.1489,0.0436,0.0857,0.0192,53.7348
1970,8.201583,0.1495,0.0432,0.0865,0.0193,53.5141
1975,8.226749,0.1493,0.0433,0.0864,0.0192,53.5984
1980,8.218645,0.1530,0.0434,0.0899,0.0192,52.2910
1985,8.237408,0.1494,0.0434,0.0861,0.0195,53.5417
1990,8.214488,0.1490,0.0431,0.0863,0.0193,53.6828
1995,8.218719,0.1491,0.0433,0.0863,0.0191,53.6619
2000,8.219425,0.1501,0.0442,0.0861,0.0193,53.3046
