timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T03:10:40,bert-e2-bs16,5d14e3e6-8e43-499a-af49-c19fbe81039b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.1223824415356,0.00019256932246990177,6.416359916355609e-07,360.0,229.391735064263,10.0,0.029867625865153947,0.018211125124445005,0.0008295443429456415,0.04890829533254461,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
