timeline_s,dt_s,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,inferred_energy_per_step_j,inferred_energy_per_step_j_std,num_samples
52.5,0.5,115.874,2.009482,127.81157122799999,2.216502854604,3
53.0,0.5,127.354667,10.404563,140.474999503674,11.476461889385998,3
54.0,1.0,250.878,1.116,138.36197665799997,0.615486276,2
54.5,0.5,160.477667,51.762544,177.01039720967398,57.095224807967995,3
55.0,0.5,129.01,11.40421,142.30086821999998,12.57909452262,3
55.5,0.5,128.970667,10.75352,142.257483055674,11.861369137439999,3
56.0,0.5,116.239,0.0,128.21417425799999,0.0,1
56.5,0.5,251.816,0.0,277.75858795199997,0.0,1
57.0,0.5,213.450667,56.141296,235.440781615674,61.925084596511994,3
57.5,0.5,132.3985,2.6145,146.038458267,2.8838510189999997,2
58.0,0.5,116.084,1.78617,128.04320584799999,1.97018480574,3
58.5,0.5,134.004,0.974155,147.80936008799998,1.07451439641,3
59.5,1.0,240.661,10.698,132.727188771,5.900064678,2
60.0,0.5,168.456333,62.278906,185.811041338326,68.695003453932,3
60.5,0.5,128.372,10.42903,141.597140184,11.50344952866,3
61.0,0.5,123.971,12.885,136.742740362,14.212438469999999,2
61.5,0.5,113.7075,1.6685,125.42187406499998,1.840392207,2
62.0,0.5,245.683,0.0,270.993754026,0.0,1
62.5,0.5,252.752,0.581,278.791016544,0.6408557819999999,2
63.0,0.5,135.665,2.703033,149.64147963,2.981504865726,3
63.5,0.5,119.994,8.970837,132.356021868,9.895030569413999,3
64.0,0.5,127.767667,9.916005,140.930547589674,10.93757166711,3
65.0,1.0,254.177,1.582,140.181411447,0.8724904019999999,2
65.5,0.5,166.434,58.574559,183.58036354799998,64.60902721729799,3
66.0,0.5,127.355667,10.459655,140.47610252567398,11.537229577409999,3
66.5,0.5,123.829,12.868,136.58611123799997,14.193687096,2
67.0,0.5,125.905,10.411,138.87598491,11.483562041999999,2
67.5,0.5,254.555,0.0,280.77976521,0.0,1
68.0,0.5,252.844,3.082,278.89249456799996,3.3995138039999997,2
68.5,0.5,126.389333,9.541251,139.41021486432598,10.524209760522,3
69.0,0.5,126.052,9.884,139.038129144,10.902269448,2
69.5,0.5,121.296667,8.760465,133.792892227674,9.66298562523,3
70.0,0.5,134.052,0.0,147.86230514399998,0.0,1
70.5,0.5,243.1305,12.7065,268.178290371,14.015549043,2
71.0,0.5,175.613333,55.286995,193.705369792326,60.98277179888999,3
71.5,0.5,120.925333,9.373016,133.38330265632598,10.338642854351999,3
72.0,0.5,135.889,0.308,149.888556558,0.33973077599999996,2
72.5,0.5,115.5845,1.4615,127.492246359,1.6120666529999998,2
73.0,0.5,228.758,0.0,252.325106676,0.0,1
73.5,0.5,213.464333,52.918233,235.455855514326,58.369975200126,3
74.0,0.5,136.415,3.246,150.46874612999997,3.580409412,2
74.5,0.5,126.5305,9.6505,139.565925171,10.644713810999999,2
75.0,0.5,121.714,11.435583,134.253219708,12.613699631825998,3
75.5,0.5,115.939,0.0,127.88326765799998,0.0,1
76.0,0.5,248.9895,0.5815,274.640896269,0.641407293,2
76.5,0.5,174.337333,58.965534,192.297913720326,65.040281243748,3
77.0,0.5,121.192333,10.325075,133.677809530326,11.38878487665,3
77.5,0.5,114.2065,1.0895,125.972282043,1.2017424689999998,2
78.0,0.5,134.62,0.174,148.48882164,0.19192582799999997,2
78.5,0.5,254.619,0.0,280.850358618,0.0,1
79.0,0.5,212.712667,56.307483,234.626751379674,62.108392513625994,3
79.5,0.5,110.173,0.0,121.523242806,0.0,1
80.0,0.5,120.399,10.773969,132.802745778,11.883924834317998,3
80.5,0.5,127.456333,11.005735,140.58713933832598,12.139567831169998,3
81.0,0.5,133.138,0.0,146.854143036,0.0,1
81.5,0.5,244.0485,10.3925,269.19086456699995,11.463156135,2
82.0,0.5,174.352333,54.522152,192.31445905032598,60.139133143344,3
82.5,0.5,119.576,11.659829,131.89495867199997,12.861047903238,3
83.0,0.5,127.686,11.574659,140.840467092,12.767103519498,3
83.5,0.5,132.593,0.0,146.252996046,0.0,1
84.0,0.5,253.529,0.0,279.648064638,0.0,1
84.5,0.5,192.3115,59.7235,212.123815353,65.876334417,2
85.0,0.5,161.948,64.844287,178.632206856,71.52467513531398,3
85.5,0.5,125.1,11.852,137.9880522,13.073016744,2
86.0,0.5,129.536,9.440979,142.881057792,10.413607538538,3
86.5,0.5,130.025,0.0,143.42043555,0.0,1
87.0,0.5,239.509,10.918,264.18369619799995,12.042794196,2
87.5,0.5,173.785333,54.490545,191.689045576326,60.10426992698999,3
88.0,0.5,120.583,11.380477,133.00570182599998,12.552916501494,3
88.5,0.5,128.357,9.418667,141.580594854,10.388996911673999,3
89.5,1.0,190.283,56.505,104.94316761299999,31.163129055,2
90.0,0.5,194.477,60.904,214.512409494,67.178451888,2
90.5,0.5,159.380333,65.323573,175.800013666326,72.05333813760599,3
91.0,0.5,122.3975,10.0665,135.007135245,11.103570963,2
91.5,0.5,127.553667,9.177017,140.694500881674,10.122451645374,3
92.0,0.5,136.696,0.0,150.778695312,0.0,1
92.5,0.5,243.497,10.088,268.582547934,11.127285935999998,2
93.0,0.5,167.485,45.252504,184.73963967,49.914507467088,3
93.5,0.5,125.0725,8.8865,137.957719095,9.802005003,2
94.0,0.5,128.158667,10.090412,141.361829191674,11.129946425064,3
94.5,0.5,137.369,0.0,151.521029118,0.0,1
95.0,0.5,183.605,70.776,202.52035431,78.067485072,2
95.5,0.5,182.678,49.276,201.497852916,54.352512072,2
96.0,0.5,168.671667,60.801093,186.04855947767402,67.064943203046,3
96.5,0.5,136.671,0.568,150.75111976199997,0.6265164959999999,2
97.0,0.5,128.677667,9.168336,141.93429760967402,10.112876311392,3
97.5,0.5,117.6,0.0,129.71538719999998,0.0,1
98.0,0.5,238.587,10.858,263.16670991399997,11.976612876,2
98.5,0.5,175.246667,55.699067,193.30092912767398,61.437296280473994,3
99.0,0.5,124.214,9.511,137.01077470799999,10.490842242,2
99.5,0.5,129.196,7.922397,142.50603031199998,8.738578183733999,3
100.0,0.5,117.01,0.0,129.06460422,0.0,1
100.5,0.5,195.1505,59.9285,215.25529481099997,66.102453927,2
101.0,0.5,181.942,49.188,200.686028724,54.255446136,2
101.5,0.5,168.836,62.188623,186.22982239200002,68.59541931870599,3
102.0,0.5,123.902,11.845,136.666631844,13.06529559,2
102.5,0.5,129.255667,9.446253,142.571844325674,10.419424876566,3
103.0,0.5,114.348,0.0,126.12835965599999,0.0,1
103.5,0.5,243.0655,13.2195,268.10659394099997,14.581399329,2
104.0,0.5,134.9995,1.4475,148.907418489,1.596624345,2
104.5,0.5,166.823333,60.163883,184.009806412326,66.362086554426,3
105.0,0.5,130.584667,10.970302,144.037760563674,12.100484452644,3
105.5,0.5,137.205,0.0,151.34013351000002,0.0,1
106.0,0.5,183.6445,67.6745,202.56392367899997,74.646462339,2
106.5,0.5,191.89,59.915,211.65889158,66.08756312999999,2
107.0,0.5,162.354,64.464183,179.080033788,71.105412061026,3
107.5,0.5,136.37,0.628,150.41911014,0.692697816,2
108.0,0.5,120.963667,8.745483,133.425585901674,9.646460149626,3
108.5,0.5,114.338,0.0,126.11732943599999,0.0,1
109.0,0.5,254.631,1.41,280.863594882,1.5552610199999999,2
109.5,0.5,131.273,1.742,144.797007006,1.921464324,2
110.0,0.5,160.240333,64.627725,176.74861258632598,71.28580248495,3
110.5,0.5,135.801667,0.893706,149.792226337674,0.985777379532,3
111.0,0.5,135.108,0.0,149.027096376,0.0,1
111.5,0.5,183.7505,69.6175,202.68084401099998,76.789634085,2
112.0,0.5,181.71,65.325,200.43012762,72.05491214999999,2
112.5,0.5,173.898333,54.348079,191.813687062326,59.947126794738,3
113.0,0.5,123.061333,10.490192,135.739357648326,11.570912560224,3
113.5,0.5,134.495,0.0,148.35094389,0.0,1
114.0,0.5,134.778,0.0,148.66309911599998,0.0,1
114.5,0.5,206.351667,65.224676,227.610428437674,71.944252570872,3
115.0,0.5,131.7985,0.5795,145.37664506699997,0.639201249,2
115.5,0.5,185.714,70.074,204.846627708,77.29316362799999,2
116.0,0.5,128.23,8.908516,141.44051105999998,9.826289135352,3
116.5,0.5,135.405,1.654,149.35469390999998,1.8243983879999999,2
117.0,0.5,172.3585,57.7285,190.11521738699997,63.675805526999994,2
117.5,0.5,185.84,46.732,204.98560848,51.546424103999996,2
118.0,0.5,174.522333,52.834677,192.501972790326,58.277811093893995,3
118.5,0.5,123.9685,12.9515,136.739982807,14.285789432999998,2
119.0,0.5,125.793,11.755,138.752446446,12.96602361,2
119.5,0.5,135.173,0.0,149.098792806,0.0,1
120.0,0.5,205.092,63.97351,226.220988024,70.56418894721999,3
120.5,0.5,134.0935,1.3015,147.908080557,1.435583133,2
121.0,0.5,189.6565,59.3675,209.19529194299997,65.483658585,2
121.5,0.5,122.972333,10.087886,135.641188690326,11.127160191491999,3
122.0,0.5,134.769,0.28,148.653171918,0.30884616000000004,2
122.5,0.5,183.5845,66.6965,202.49774235899997,73.567706823,2
123.0,0.5,192.1185,58.1525,211.910932107,64.143486855,2
123.5,0.5,114.3895,1.1975,126.17413506899999,1.320868845,2
124.0,0.5,192.8105,58.1905,212.67422333099998,64.185401691,2
124.5,0.5,133.733333,2.784963,147.51080843232597,3.0718754581859997,3
125.0,0.5,135.037,0.0,148.948781814,0.0,1
125.5,0.5,198.388667,57.670342,218.827064251674,63.611655973523995,3
126.0,0.5,135.732,0.0,149.71538210399999,0.0,1
126.5,0.5,165.955333,59.059973,183.052383316326,65.144449538406,3
127.0,0.5,129.121667,9.822499,142.424039377674,10.834432491978,3
127.5,0.5,134.884,0.0,148.780019448,0.0,1
128.0,0.5,191.427,56.591,211.14819239399998,62.421118002,2
128.5,0.5,165.492333,58.37978,182.541684130326,64.39418169515999,3
129.0,0.5,112.8055,1.1365,124.42694822099999,1.253584503,2
129.5,0.5,192.026,57.282,211.808902572,63.18330620399999,2
130.0,0.5,133.442667,2.25364,147.190197439674,2.4858145000799996,3
130.5,0.5,135.029,0.0,148.93995763799998,0.0,1
131.0,0.5,185.0135,70.6575,204.07396079699998,77.93677696499999,2
131.5,0.5,183.6235,65.3735,202.54076021699998,72.108408717,2
132.0,0.5,168.300333,61.46867,185.638969906326,67.80129532074,3
132.5,0.5,126.2025,8.5425,139.204133955,9.422565435,2
133.0,0.5,133.2835,1.1055,147.014632737,1.219390821,2
133.5,0.5,193.2475,59.6985,213.156243945,65.848758867,2
134.0,0.5,158.579667,49.850011,174.916861453674,54.985658833242,3
134.5,0.5,126.4485,10.5425,139.475477367,11.628609435,2
135.0,0.5,192.021,56.241,211.80338746199996,62.035060302,2
135.5,0.5,135.6435,1.7995,149.61776465699998,1.984888089,2
136.0,0.5,125.276,9.605,138.18218407199998,10.59452631,2
136.5,0.5,175.9505,58.8855,194.077272411,64.952001981,2
137.0,0.5,196.752,58.523,217.021784544,64.552156506,2
137.5,0.5,132.9435,1.0945,146.639605257,1.207257579,2
138.0,0.5,160.217667,64.543305,176.723611489674,71.19268536771,3
138.5,0.5,136.611,0.614,150.68493844199998,0.677255508,2
139.0,0.5,191.309,56.298,211.018035798,62.097932555999996,2
139.5,0.5,160.628,50.890851,177.17621781599996,56.133728251722,3
140.0,0.5,137.196,0.0,151.330206312,0.0,1
140.5,0.5,173.938333,57.663369,191.857807942326,63.603964601118,3
141.0,0.5,124.985,9.023,137.86120467,9.952567506,2
141.5,0.5,113.477,0.0,125.167627494,0.0,1
142.0,0.5,191.547,58.544,211.28055503399997,64.57531996799999,2
142.5,0.5,168.675,61.830576,186.05223585000002,68.200485600672,3
143.0,0.5,123.8125,11.2305,136.567911375,12.387488570999999,2
143.5,0.5,167.861,59.539801,185.15437594199997,65.67371037862199,3
144.0,0.5,136.9005,0.6915,151.004263311,0.762739713,2
144.5,0.5,182.0385,47.2235,200.79247034699998,52.088559417,2
145.0,0.5,168.444333,61.180621,185.797805074326,67.483570936662,3
145.5,0.5,116.978,0.0,129.029307516,0.0,1
146.0,0.5,174.748,54.452513,192.75088845599998,60.062319794286,3
146.5,0.5,117.581,0.0,129.694429782,0.0,1
147.0,0.5,126.1405,11.4015,139.135746591,12.576105333,2
147.5,0.5,194.4565,59.7895,214.489797543,65.949133869,2
148.0,0.5,167.898,61.582434,185.195187756,67.92677951554799,3
148.5,0.5,123.7555,11.2635,136.50503912099998,12.423888297,2
149.0,0.5,167.349,59.987567,184.58962867799997,66.167606127474,3
149.5,0.5,136.5685,0.6315,150.638060007,0.6965583929999999,2
150.0,0.5,191.9715,57.0865,211.74878787299997,62.967665403,2
150.5,0.5,172.9485,58.6275,190.76600036699998,64.66742230499999,2
151.0,0.5,135.104,1.513,149.022684288,1.6688722859999998,2
151.5,0.5,124.654,11.021,137.496104388,12.156405462,2
152.0,0.5,168.075,60.133295,185.39042264999998,66.32834731749,3
152.5,0.5,137.171,0.0,151.30263076199998,0.0,1
153.0,0.5,183.031,48.084,201.887219682,53.037709848,2
153.5,0.5,168.867333,61.77838,186.264383380326,68.14291226435999,3
154.0,0.5,133.959,0.017,147.759724098,0.018751374,2
154.5,0.5,160.284,63.02441,176.79677824799998,69.51731076702,3
155.0,0.5,135.6975,0.1735,149.67732784499998,0.191374317,2
155.5,0.5,254.214,0.0,280.40363470799997,0.0,1
156.0,0.5,194.379,59.183,214.40431333799998,65.280151026,2
156.5,0.5,120.924333,9.46947,133.38219963432599,10.44503373834,3
157.0,0.5,124.558,8.99,137.390214276,9.91616778,2
157.5,0.5,194.42,61.056,214.44953723999998,67.346111232,2
158.0,0.5,123.693,10.773,136.436100246,11.882856005999999,2
158.5,0.5,194.135,60.49,214.13517596999998,66.72180078,2
159.0,0.5,164.406333,58.924735,181.343802238326,64.99527904917,3
159.5,0.5,127.647,11.472,140.797449234,12.653868383999999,2
160.0,0.5,171.281333,54.616918,188.92707848832598,60.24366212619599,3
160.5,0.5,114.097,0.0,125.85150113399999,0.0,1
161.0,0.5,137.48,0.0,151.64346455999998,0.0,1
161.5,0.5,210.108,53.221131,231.75374637599998,58.704078357882,3
162.0,0.5,123.596333,10.91476,136.329474418326,12.039220404719998,3
162.5,0.5,137.188,0.0,151.32138213599998,0.0,1
163.0,0.5,167.525667,59.136849,184.784496265674,65.22924545767799,3
163.5,0.5,124.9475,11.0125,137.819841345,12.147029774999998,2
164.0,0.5,194.504,59.776,214.54219108799998,65.934243072,2
164.5,0.5,167.733667,61.118289,185.013924841674,67.41481736935799,3
165.0,0.5,125.079,9.288,137.96488873799998,10.244868336,2
165.5,0.5,123.324,12.064,136.029085128,13.306857407999999,2
166.0,0.5,194.7555,57.2645,214.819601121,63.164003318999995,2
166.5,0.5,186.81,49.226,206.05553981999998,54.297360972,2
167.0,0.5,193.7435,58.5425,213.703342857,64.573665435,2
167.5,0.5,127.002,12.773,140.086000044,14.088900006,2
168.0,0.5,122.984,13.22,135.654057648,14.58195084,2
168.5,0.5,165.959333,61.591683,183.05679540432598,67.936981366026,3
169.0,0.5,124.8195,12.5715,137.678654529,13.866641073,2
169.5,0.5,252.614,0.0,278.638799508,0.0,1
170.0,0.5,173.361667,54.448882,191.221732657674,60.058314721403995,3
170.5,0.5,122.361,10.014885,134.966874942,11.04663848247,3
171.0,0.5,122.992,10.459,135.662881824,11.536507098,2
171.5,0.5,192.295,57.028,212.10561548999996,62.90313861599999,2
172.0,0.5,185.7825,48.2905,204.922184715,53.265483891,2
172.5,0.5,192.834,58.172,212.70014434799998,64.164995784,2
173.0,0.5,126.9795,10.0495,140.061182049,11.084819589,2
173.5,0.5,132.285,1.494,145.91326526999998,1.647914868,2
174.0,0.5,160.155667,63.875085,176.65522412567398,70.45562400687,3
174.5,0.5,136.319,0.0,150.36285601799997,0.0,1
175.0,0.5,196.7685,59.3015,217.03998440699996,65.41085913299999,2
175.5,0.5,175.429667,56.901993,193.502782153674,62.764150122846,3
176.0,0.5,116.147667,1.073446,128.11343194967398,1.1840345538119998,3
176.5,0.5,134.337,0.085,148.17666641399998,0.09375687,2
177.0,0.5,183.003,65.066,201.85633506599999,71.769229452,2
177.5,0.5,184.7805,47.7185,203.81695667099999,52.634555307,2
178.0,0.5,194.8495,59.8305,214.92328518899998,65.994357771,2
178.5,0.5,125.1055,10.7355,137.994118821,11.841492681,2
179.0,0.5,124.626,10.982,137.465219772,12.113387603999998,2
179.5,0.5,127.226,9.707,140.333076972,10.707034554,2
180.0,0.5,195.5055,59.4785,215.646867621,65.606094027,2
180.5,0.5,193.856,59.024,213.82743283199997,65.104770528,2
181.0,0.5,166.458,60.776068,183.60683607599998,67.037340077496,3
181.5,0.5,122.804333,10.544736,135.45588099432598,11.631075792192,3
182.0,0.5,124.2905,10.7685,137.095155891,11.877892407,2
182.5,0.5,191.4535,58.7015,211.177422477,64.749045933,2
183.0,0.5,196.8495,59.6925,217.129329189,65.842140735,2
184.0,1.0,167.469333,46.171078,92.361179312163,25.463857398858,3
184.5,0.5,122.945333,9.2118,135.611407096326,10.1608180596,3
185.0,0.5,133.7545,0.0205,147.534156099,0.022611950999999998,2
185.5,0.5,183.939,66.609,202.888763658,73.47119239799999,2
186.0,0.5,184.968,47.322,204.02377329599997,52.197207084,2
186.5,0.5,174.287,54.104531,192.242395314,59.678487992682,3
187.0,0.5,128.476,9.949908,141.711854472,10.974967421976,3
187.5,0.5,117.6555,1.5395,129.776604921,1.6981023690000001,2
188.0,0.5,192.8515,58.8225,212.71944723299998,64.882511595,2
188.5,0.5,256.219,0.0,282.61519381799997,0.0,1
189.0,0.5,137.483,0.0,151.646773626,0.0,1
189.5,0.5,167.194,46.361932,184.41866026799997,51.138230958504,3
190.0,0.5,123.778667,9.187577,136.530592831674,10.134099557693999,3
190.5,0.5,136.0475,0.3305,150.06338554500002,0.364548771,2
191.0,0.5,180.45,67.727,199.0403199,74.704370994,2
191.5,0.5,184.4105,46.8355,203.40883853100001,51.660586881,2
192.0,0.5,174.718667,54.224796,192.718533511674,59.811142933511995,3
192.5,0.5,127.967667,9.671089,141.151151989674,10.667423930958,3
193.0,0.5,116.3705,0.4745,128.359221651,0.5233839389999999,2
193.5,0.5,112.626,0.0,124.228955772,0.0,1
194.0,0.5,251.217,0.921,277.097877774,1.015883262,2
194.5,0.5,137.622,0.0,151.80009368400002,0.0,1
195.0,0.5,172.404333,53.614207,190.165772194326,59.137649833554,3
195.5,0.5,122.295333,10.209498,134.894442796326,11.261300902956,3
196.0,0.5,133.385,2.165,147.12658946999997,2.3880426299999997,2
196.5,0.5,184.4615,67.6735,203.465092653,74.645359317,2
197.0,0.5,184.5945,47.0565,203.611794579,51.904354743,2
197.5,0.5,194.75,57.627,214.8135345,63.563848794,2
198.0,0.5,133.513333,1.451771,147.26814359232597,1.601335351962,3
198.5,0.5,115.729,1.318952,127.651633038,1.4548330729439998,3
199.0,0.5,134.793,0.0,148.679644446,0.0,1
199.5,0.5,251.3915,2.3605,277.290355113,2.603683431,2
200.0,0.5,124.7835,12.5835,137.638945737,13.879877337,2
200.5,0.5,185.442,46.91,204.546605724,51.742762019999994,2
201.0,0.5,129.837667,9.21704,143.213803129674,10.16659789488,3
201.5,0.5,125.2655,8.4705,138.170602341,9.343147851,2
202.0,0.5,183.3355,67.1585,202.223089881,74.077302987,2
202.5,0.5,258.149,0.0,284.744026278,0.0,1
203.0,0.5,173.591667,54.094175,191.475427717674,59.667065096849996,3
203.5,0.5,128.738667,8.213649,142.00158195167398,9.059835547278,3
204.0,0.5,122.178333,9.020057,134.76538922232598,9.949321312254,3
204.5,0.5,112.232,0.0,123.794365104,0.0,1
205.0,0.5,241.0745,10.3645,265.91047713899997,11.432271518999999,2
205.5,0.5,138.051,0.441,152.273290122,0.486432702,2
206.0,0.5,191.05,56.32,210.7323531,62.12219904,2
206.5,0.5,127.412333,7.310391,140.538606370326,8.063522101602,3
207.0,0.5,127.8095,9.1395,140.976690309,10.081069569,2
207.5,0.5,112.445,0.0,124.02930878999999,0.0,1
208.0,0.5,253.104,1.912,279.17928028800003,2.108978064,2
208.5,0.5,173.043333,52.108472,190.870603252326,57.476791002384,3
209.0,0.5,130.032,10.131219,143.428156704,11.174957443817998,3
209.5,0.5,127.945,7.868135,141.12614979,8.678726003969999,3
210.0,0.5,114.093,0.0,125.847089046,0.0,1
210.5,0.5,243.453,9.84,268.534014966,10.853736479999998,2
211.0,0.5,135.5505,0.5425,149.515183611,0.598389435,2
211.5,0.5,167.476333,61.260544,184.730079778326,67.571727763968,3
212.0,0.5,133.678,0.0,147.449774916,0.0,1
212.5,0.5,120.791,11.7182,133.23513040199998,12.925432400399998,3
213.0,0.5,136.858,0.0,150.957384876,0.0,1
213.5,0.5,252.196,0.548,278.177736312,0.604456056,2
214.0,0.5,167.630333,59.613566,184.899945166326,65.75507479645199,3
214.5,0.5,127.322333,12.324232,140.439334390326,13.593899029104,3
215.0,0.5,121.175,9.279372,133.65869085,10.235351462184,3
216.0,1.0,203.26,64.742878,112.10012585999999,35.706409388658,3
216.5,0.5,139.909,0.0,154.32270499799998,0.0,1
217.0,0.5,194.032,58.25,214.021564704,64.2510315,2
217.5,0.5,134.980667,0.472566,148.886645275674,0.521250694452,3
218.0,0.5,114.928,1.167596,126.768112416,1.287884075112,3
218.5,0.5,134.343,0.0,148.18328454599998,0.0,1
219.0,0.5,254.336,1.866,280.538203392,2.0582390520000002,2
219.5,0.5,173.102,52.749272,190.93531424399998,58.18360749998399,3
220.0,0.5,129.495,7.480964,142.83583389,8.251667873208,3
220.5,0.5,121.224333,10.033943,133.713106234326,11.067659875746001,3
221.5,1.0,182.9215,48.2795,100.8832193865,26.6266753245,2
222.0,0.5,194.4835,56.5835,214.519579137,62.412845337,2
222.5,0.5,173.447333,52.206115,191.31622414032597,57.584493379529995,3
223.0,0.5,135.0875,0.2575,149.004484425,0.284028165,2
