timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
64.0,100.000000,0.000000,18659.250000,0.000000,0.700000,0.081650,127.767667,9.916005,232.287990,19.747273,3
65.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,254.177000,1.582000,236.685720,2.273652,2
65.5,100.000000,0.000000,18659.250000,0.000000,0.833333,0.205480,166.434000,58.574559,219.603089,9.877545,3
66.0,100.000000,0.000000,18659.250000,0.000000,0.733333,0.094281,127.355667,10.459655,229.145447,17.588133,3
66.5,100.000000,0.000000,18659.250000,0.000000,0.750000,0.050000,123.829000,12.868000,224.649687,25.905864,2
67.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,125.905000,10.411000,229.593716,18.205535,2
67.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,254.555000,0.000000,237.753534,0.000000,1
68.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,252.844000,3.082000,232.229635,5.276642,2
68.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.081650,126.389333,9.541251,217.251032,17.866032,3
69.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,126.052000,9.884000,230.930274,17.917058,2
69.5,100.000000,0.000000,18659.250000,0.000000,0.666667,0.047140,121.296667,8.760465,221.849988,16.706051,3
70.0,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,134.052000,0.000000,243.385989,0.000000,1
70.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.100000,243.130500,12.706500,226.649538,12.945100,2
71.0,99.666667,0.471405,18659.250000,0.000000,1.266667,0.873053,175.613333,55.286995,234.997015,3.340694,3
71.5,100.000000,0.000000,18659.250000,0.000000,1.100000,0.637704,120.925333,9.373016,218.345856,21.098745,3
72.0,99.500000,0.500000,18659.250000,0.000000,1.100000,0.400000,135.889000,0.308000,248.214274,2.223222,2
72.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,115.584500,1.461500,210.912388,4.088044,2
73.0,100.000000,0.000000,18659.250000,0.000000,1.000000,0.000000,228.758000,0.000000,214.894941,0.000000,1
