timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
12.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,241.012000,10.996298,222.325528,10.712511,3
13.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,136.712000,0.000000,238.977061,0.000000,1
13.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,134.424000,0.627000,228.744241,3.372154,2
14.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,248.995000,1.712734,230.130676,0.597937,3
15.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,131.369333,1.253554,226.213944,6.852431,3
16.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,242.444333,10.437101,223.478263,8.730195,3
16.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,127.064333,9.497632,220.872457,17.699411,3
17.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.249444,247.701333,1.294320,228.070405,2.095121,3
18.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,130.887000,0.000000,227.781668,0.000000,1
18.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,123.063000,11.205000,212.433821,18.351497,2
19.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,228.433000,0.000000,212.786747,0.000000,1
19.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,247.803000,1.427000,228.492225,5.060575,2
20.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,134.455667,3.148664,233.467669,6.391894,3
21.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,243.643667,9.803038,225.540645,7.766140,3
21.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,132.339667,2.804748,228.293207,5.310250,3
22.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,236.443333,8.455372,220.297895,8.284831,3
23.0,100.000000,0.000000,18659.250000,0.000000,1.450000,0.050000,134.784000,1.276000,233.014801,4.508746,2
23.5,100.000000,0.000000,18659.250000,0.000000,1.900000,0.000000,136.553000,0.000000,238.783448,0.000000,1
24.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,251.301000,0.000000,232.994968,0.000000,1
24.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,205.594667,53.318786,226.931021,8.870860,3
25.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,134.566000,3.546000,231.616486,2.829792,2
26.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,244.881333,10.140519,227.816388,9.769914,3
26.5,99.666667,0.471405,18659.250000,0.000000,1.566667,0.235702,128.393333,10.652012,222.635608,18.091890,3
27.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,245.026333,8.155038,227.857264,7.187897,3
28.0,99.666667,0.471405,18659.250000,0.000000,1.566667,0.235702,133.445667,2.381255,231.293188,2.398725,3
29.0,99.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,249.409000,0.000000,230.687012,0.000000,1
29.5,99.666667,0.471405,18659.250000,0.000000,1.533333,0.262467,204.311000,53.384053,222.603062,8.708022,3
30.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,135.898000,2.396000,234.041827,5.629083,2
31.0,99.666667,0.471405,18659.250000,0.000000,1.566667,0.235702,243.332000,11.007567,226.038833,10.986010,3
31.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,124.655333,8.963781,213.251257,15.854396,3
32.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,242.563333,9.006167,224.609119,8.182775,3
33.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.294392,136.303333,2.117889,235.934781,4.430257,3
34.0,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,249.580333,4.188694,230.619162,5.898979,3
34.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,132.020000,0.000000,228.241756,0.000000,1
35.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,133.437500,1.190500,230.458803,0.225331,2
36.0,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,242.380333,9.852991,222.636354,8.196582,3
36.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,124.849000,12.453627,211.970482,20.765027,3
37.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,243.059667,10.066452,224.080055,9.802471,3
38.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,136.087667,1.796063,234.737947,4.975266,3
39.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,251.101000,1.094000,232.358542,0.192419,2
39.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.300000,190.736500,58.825500,227.366718,1.348285,2
40.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,134.904000,0.324000,231.984472,2.593553,2
41.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,242.912000,8.109462,223.165032,5.725421,3
41.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.216025,126.911333,12.456114,216.059458,19.895684,3
42.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,250.155667,3.294271,231.205888,4.809124,3
43.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,134.369000,1.843448,231.153072,2.464284,3
44.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,252.516500,0.297500,233.394821,1.786703,2
44.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,251.409000,0.000000,231.210887,0.000000,1
45.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,120.030000,8.442863,207.099472,15.796305,3
46.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,251.321000,2.593036,232.419133,3.311522,3
46.5,100.000000,0.000000,18659.250000,0.000000,1.433333,0.047140,133.174000,2.573440,229.399023,3.850096,3
47.5,99.666667,0.471405,18659.250000,0.000000,1.366667,0.047140,244.183333,9.748037,226.348012,10.296882,3
48.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,128.153000,10.598760,220.773620,17.331659,3
49.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.094281,243.950667,10.189689,226.290211,8.105250,3
50.0,100.000000,0.000000,18659.250000,0.000000,1.433333,0.047140,134.213000,3.465239,231.904837,4.122627,3
51.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,249.986333,2.934099,231.119685,3.358207,3
51.5,100.000000,0.000000,18659.250000,0.000000,1.433333,0.047140,118.241667,11.176368,204.960294,18.265759,3
52.5,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,251.100333,4.581888,232.669387,6.697387,3
53.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,127.631667,8.330019,220.614411,15.466586,3
54.0,99.666667,0.471405,18659.250000,0.000000,1.366667,0.047140,252.224333,2.645255,234.131223,3.766344,3
54.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,132.783000,0.000000,227.446568,0.000000,1
55.0,100.000000,0.000000,18659.250000,0.000000,1.450000,0.050000,121.781000,8.580000,211.282088,14.140547,2
56.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,251.983667,2.652041,233.936976,3.768306,3
56.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,125.610000,8.417220,216.942440,15.804888,3
57.5,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,245.120000,10.312040,227.442616,11.015735,3
58.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,128.120667,10.508226,221.244681,17.584379,3
59.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,251.915667,2.189167,232.868974,2.773015,3
59.5,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,132.385333,1.104023,228.987632,0.960082,3
61.0,99.666667,0.471405,18659.250000,0.000000,1.333333,0.047140,242.431000,8.542613,224.745651,7.187704,3
61.5,100.000000,0.000000,18659.250000,0.000000,1.333333,0.094281,127.356000,11.252975,219.568692,18.132689,3
62.5,100.000000,0.000000,18659.250000,0.000000,1.433333,0.047140,246.767667,11.601198,228.901557,12.243396,3
63.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,133.162333,1.184896,229.541955,2.098362,3
64.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,251.259667,2.771882,232.904621,4.332021,3
64.5,100.000000,0.000000,18659.250000,0.000000,1.450000,0.050000,113.462500,2.327500,195.895497,2.908850,2
65.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,132.875000,0.000000,228.303676,0.000000,1
65.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,253.185000,0.000000,235.100527,0.000000,1
66.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,252.112000,2.126000,232.754852,3.854809,2
66.5,100.000000,0.000000,18659.250000,0.000000,1.333333,0.047140,132.493667,1.840744,228.344872,3.479854,3
67.5,99.333333,0.471405,18659.250000,0.000000,1.400000,0.000000,250.731667,1.827565,232.484966,0.918222,3
68.0,100.000000,0.000000,18659.250000,0.000000,1.333333,0.047140,111.533667,0.966107,193.028947,0.437863,3
69.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,250.682667,1.664915,232.289839,3.224493,3
69.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,134.577500,0.341500,232.410888,2.666499,2
70.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,135.614000,0.000000,234.330743,0.000000,1
70.5,99.500000,0.500000,18659.250000,0.000000,1.350000,0.050000,251.993500,0.081500,234.836100,0.782122,2
71.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,250.853000,0.000000,230.045186,0.000000,1
71.5,100.000000,0.000000,18659.250000,0.000000,1.333333,0.094281,124.701000,10.405215,215.180792,17.028264,3
72.5,99.666667,0.471405,18659.250000,0.000000,1.400000,0.000000,242.852667,8.654411,224.630520,6.579135,3
73.0,100.000000,0.000000,18659.250000,0.000000,1.366667,0.047140,133.999333,2.307412,231.237141,3.829946,3
74.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.141421,242.951000,8.305725,224.404317,8.764739,3
74.5,100.000000,0.000000,18659.250000,0.000000,1.450000,0.050000,132.658000,0.289000,229.053555,1.836260,2
75.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,137.406000,0.000000,237.265134,0.000000,1
75.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,231.566500,0.700500,215.494772,0.032379,2
76.0,100.000000,0.000000,18659.250000,0.000000,1.350000,0.050000,195.036500,55.933500,236.253419,6.305210,2
76.5,100.000000,0.000000,18659.250000,0.000000,1.950000,0.450000,135.874500,3.450500,232.042250,6.429362,2
77.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,252.581333,1.645097,233.290556,3.462967,3
78.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.081650,133.086000,1.006950,229.238635,2.643478,3
79.0,100.000000,0.000000,18659.250000,0.000000,1.466667,0.169967,249.700667,4.002765,227.983311,7.513480,3
79.5,100.000000,0.000000,18659.250000,0.000000,1.550000,0.150000,132.730500,1.124500,224.380659,8.612278,2
80.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,132.149000,0.000000,228.128185,0.000000,1
80.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.200000,229.925000,1.041000,212.917922,2.858926,2
81.0,99.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,251.207000,0.000000,229.647267,0.000000,1
81.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,139.745667,9.595135,233.477551,13.448578,3
82.5,100.000000,0.000000,18659.250000,0.000000,1.633333,0.329983,244.862000,10.899656,225.841821,9.965119,3
83.0,100.000000,0.000000,18659.250000,0.000000,1.566667,0.309121,126.901667,11.085300,218.481461,20.302462,3
84.0,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,249.682500,4.486500,230.075650,6.058426,2
84.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,165.600333,59.873412,218.079270,15.036119,3
85.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,137.023000,0.000000,234.009317,0.000000,1
85.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,250.997500,3.611500,232.351858,3.871690,2
86.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,192.478000,60.178000,230.795730,0.505912,2
86.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.300000,132.239500,1.629500,227.088053,2.149718,2
87.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,243.204333,9.650197,224.906998,7.821652,3
88.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.294392,126.625333,10.670626,218.476313,17.445764,3
89.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,250.494500,2.297500,233.066289,1.523260,2
89.5,99.666667,0.471405,18659.250000,0.000000,1.566667,0.235702,173.335333,54.839466,231.500350,2.008796,3
90.0,100.000000,0.000000,18659.250000,0.000000,1.200000,0.000000,111.313000,0.000000,191.662133,0.000000,1
90.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,240.725500,11.531500,223.680530,10.504444,2
91.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,179.513000,69.110000,210.056029,17.043306,2
91.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.300000,138.354500,0.856500,237.532281,1.409850,2
92.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,251.983000,0.000000,233.725891,0.000000,1
92.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,251.573500,2.953500,231.031623,6.250181,2
93.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,135.499500,0.305500,234.094853,1.471451,2
93.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,137.399000,0.000000,238.740325,0.000000,1
94.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,252.998500,2.330500,234.834207,3.074705,2
94.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,165.130333,59.845723,215.685179,15.659825,3
95.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,131.159000,0.000000,224.545032,0.000000,1
95.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,241.360500,8.702500,223.374575,7.644828,2
96.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,174.173000,51.224573,233.947211,7.069999,3
96.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,132.153000,0.000000,227.231276,0.000000,1
97.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,253.422000,0.000000,235.047226,0.000000,1
97.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.350000,248.621000,2.670000,227.096214,2.488504,2
98.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,133.279500,0.753500,230.332175,0.298758,2
98.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,111.038000,0.000000,191.097550,0.000000,1
99.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,249.517000,2.492000,228.279795,2.752119,2
99.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,178.067333,63.909990,231.102387,9.773611,3
100.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,114.815000,0.000000,197.209038,0.000000,1
100.5,99.500000,0.500000,18659.250000,0.000000,1.600000,0.300000,238.922500,9.273500,218.504912,7.749378,2
101.0,100.000000,0.000000,18659.250000,0.000000,1.200000,0.100000,191.684500,54.049500,231.965757,7.390354,2
101.5,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,124.318000,11.423000,214.274228,20.649095,2
102.0,100.000000,0.000000,18659.250000,0.000000,1.000000,0.000000,248.285000,0.000000,225.425692,0.000000,1
102.5,100.000000,0.000000,18659.250000,0.000000,1.600000,0.300000,247.344000,1.917000,225.759619,1.780468,2
103.0,100.000000,0.000000,18659.250000,0.000000,1.450000,0.550000,137.448500,1.769500,237.370258,1.348900,2
103.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,132.885000,0.000000,229.440406,0.000000,1
104.0,100.000000,0.000000,18659.250000,0.000000,1.350000,0.550000,248.288000,0.709000,225.621109,1.356615,2
104.5,100.000000,0.000000,18659.250000,0.000000,1.733333,0.249444,172.308667,52.960750,230.184614,3.772096,3
105.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,133.132000,0.000000,229.564974,0.000000,1
105.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.400000,249.703000,0.086000,229.694340,3.503445,2
106.0,100.000000,0.000000,18659.250000,0.000000,1.150000,0.250000,193.347000,59.234000,232.561678,0.813985,2
106.5,100.000000,0.000000,18659.250000,0.000000,1.550000,0.350000,124.170000,9.436000,213.360707,15.423719,2
107.5,100.000000,0.000000,18659.250000,0.000000,1.450000,0.450000,240.349000,8.986000,220.636353,4.918777,2
108.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.408248,164.977667,56.881165,216.570635,16.892463,3
108.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,137.089000,0.000000,237.320412,0.000000,1
109.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.500000,254.348000,0.813000,236.384434,1.360322,2
109.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.309121,172.240000,53.361078,229.375320,3.829984,3
110.0,100.000000,0.000000,18659.250000,0.000000,1.200000,0.000000,134.376000,0.000000,231.500797,0.000000,1
110.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,252.732000,0.679000,234.807419,1.310932,2
111.0,99.500000,0.500000,18659.250000,0.000000,1.400000,0.000000,190.090000,56.986000,226.790677,2.403013,2
111.5,100.000000,0.000000,18659.250000,0.000000,1.550000,0.350000,122.991500,10.165500,211.512602,18.971806,2
112.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,242.613500,10.731500,225.402426,10.656267,2
113.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.282843,173.405000,52.166499,231.174170,6.174294,3
113.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,132.994000,0.000000,230.066252,0.000000,1
114.0,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,252.992000,2.072000,235.056652,1.180660,2
114.5,99.666667,0.471405,18659.250000,0.000000,1.600000,0.282843,171.897667,55.916949,226.457071,1.630904,3
115.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,111.700000,0.000000,193.099229,0.000000,1
115.5,99.500000,0.500000,18659.250000,0.000000,1.650000,0.250000,241.947000,10.873000,224.650161,9.116780,2
116.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,166.384000,58.568294,219.075524,17.252958,3
117.0,100.000000,0.000000,18659.250000,0.000000,1.450000,0.050000,195.295000,58.021000,235.638969,1.085908,2
117.5,100.000000,0.000000,18659.250000,0.000000,2.000000,0.000000,252.505000,0.000000,232.743874,0.000000,1
118.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,172.541667,54.048906,229.723028,2.953547,3
118.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,134.863000,0.000000,233.472963,0.000000,1
119.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,251.425500,0.258500,233.789668,0.655408,2
119.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,164.435000,58.748511,215.888561,15.728548,3
120.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,131.647000,0.000000,227.489124,0.000000,1
120.5,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,240.691000,11.454000,222.268647,12.843348,2
121.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,171.971667,51.832168,229.908449,5.426503,3
122.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,193.065500,61.393500,231.424329,4.069762,2
122.5,100.000000,0.000000,18659.250000,0.000000,1.900000,0.000000,250.994000,0.000000,233.989029,0.000000,1
123.0,99.666667,0.471405,18659.250000,0.000000,1.533333,0.262467,172.277667,54.484790,229.062428,4.122071,3
123.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,110.603000,0.000000,191.367911,0.000000,1
124.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,242.021500,11.159500,224.749106,9.426706,2
124.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,165.416000,57.380537,217.688906,17.501184,3
125.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,134.787000,0.000000,231.938167,0.000000,1
125.5,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,252.838000,1.808000,234.354104,3.502248,2
126.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,135.291500,1.200500,232.219594,4.893458,2
126.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,245.328000,0.000000,223.246633,0.000000,1
127.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,193.015500,57.427500,232.641400,1.695965,2
127.5,99.000000,0.000000,18659.250000,0.000000,1.900000,0.000000,253.965000,0.000000,237.272269,0.000000,1
128.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.216025,164.757667,58.998997,216.469519,16.157676,3
128.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,131.586000,0.000000,227.107253,0.000000,1
129.0,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,242.883000,10.136000,225.572646,10.478257,2
129.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,172.789333,51.349525,230.993476,6.737999,3
130.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,132.194000,0.000000,228.721998,0.000000,1
130.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,252.990000,2.456000,235.215606,1.165241,2
131.0,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,133.590500,0.055500,228.812010,2.507129,2
131.5,99.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,249.610000,0.000000,226.781899,0.000000,1
132.0,100.000000,0.000000,18659.250000,0.000000,1.350000,0.050000,179.546500,69.253500,207.879688,17.677118,2
132.5,100.000000,0.000000,18659.250000,0.000000,1.900000,0.000000,230.663000,0.000000,215.739448,0.000000,1
133.0,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,172.708667,51.474095,230.185533,5.265106,3
133.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,137.822000,0.000000,239.942263,0.000000,1
134.0,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,251.701000,1.666000,231.515357,4.836630,2
134.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,164.704000,60.103084,215.483057,14.935741,3
135.0,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,134.917000,0.000000,233.215106,0.000000,1
135.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.350000,250.849500,3.503500,230.879887,6.560632,2
136.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,126.118500,12.146500,217.020787,22.983626,2
136.5,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,249.566000,0.000000,227.396320,0.000000,1
137.0,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,210.868000,57.395489,226.583084,8.256650,3
138.0,100.000000,0.000000,18659.250000,0.000000,1.600000,0.282843,173.535333,54.109418,231.228836,3.839070,3
138.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,131.885000,0.000000,228.038930,0.000000,1
139.0,100.000000,0.000000,18659.250000,0.000000,1.700000,0.300000,249.382000,0.991000,229.628106,4.429337,2
139.5,99.666667,0.471405,18659.250000,0.000000,1.566667,0.309121,172.025333,54.403350,228.503728,2.665948,3
140.5,100.000000,0.000000,18659.250000,0.000000,1.566667,0.235702,202.551333,65.068510,214.221209,16.372771,3
141.0,99.500000,0.500000,18659.250000,0.000000,1.650000,0.350000,123.758000,10.519000,213.093590,19.194647,2
141.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,245.376000,0.000000,223.036753,0.000000,1
142.0,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,135.698000,0.000000,234.755705,0.000000,1
142.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,247.674500,2.060500,225.228033,1.312707,2
143.0,100.000000,0.000000,18659.250000,0.000000,1.566667,0.309121,165.601333,58.133994,218.181006,17.748013,3
143.5,100.000000,0.000000,18659.250000,0.000000,1.500000,0.000000,135.351000,0.000000,233.407141,0.000000,1
144.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,249.607500,2.978500,229.325195,4.509331,2
144.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,173.331000,54.655157,230.028098,2.718861,3
145.5,100.000000,0.000000,18659.250000,0.000000,1.533333,0.262467,209.339333,56.132627,224.868742,6.878569,3
146.0,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,133.680500,0.408500,230.814224,0.975408,2
146.5,100.000000,0.000000,18659.250000,0.000000,1.300000,0.000000,251.205000,0.000000,230.126121,0.000000,1
147.0,100.000000,0.000000,18659.250000,0.000000,1.400000,0.000000,131.995000,0.000000,227.746400,0.000000,1
147.5,100.000000,0.000000,18659.250000,0.000000,1.650000,0.250000,239.633500,6.397500,219.957662,4.505839,2
