step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
125,8.923612,0.2809,0.0881,0.1732,0.0193,56.9570
126,8.924496,0.2808,0.0878,0.1735,0.0191,56.9816
127,8.921887,0.2771,0.0870,0.1707,0.0191,57.7313
128,8.912557,0.2813,0.0877,0.1741,0.0192,56.8741
129,8.915506,0.2793,0.0871,0.1727,0.0189,57.2957
130,8.911771,0.2808,0.0885,0.1729,0.0191,56.9724
131,8.906021,0.2791,0.0872,0.1723,0.0192,57.3356
132,8.915486,0.2816,0.0879,0.1741,0.0193,56.8083
133,8.892422,0.2790,0.0873,0.1722,0.0191,57.3428
134,8.914680,0.2818,0.0880,0.1740,0.0193,56.7778
135,8.907895,0.2790,0.0875,0.1719,0.0191,57.3569
136,8.900376,0.2783,0.0864,0.1726,0.0190,57.4840
137,8.900822,0.2803,0.0879,0.1728,0.0192,57.0856
138,8.922446,0.2817,0.0878,0.1743,0.0192,56.7924
139,8.880018,0.2785,0.0872,0.1719,0.0191,57.4443
140,8.928747,0.2816,0.0878,0.1742,0.0193,56.8112
141,8.927692,0.2790,0.0872,0.1723,0.0191,57.3553
142,8.907575,0.2821,0.0880,0.1745,0.0192,56.7259
143,8.923744,0.2808,0.0879,0.1733,0.0193,56.9727
144,8.916764,0.2824,0.0898,0.1731,0.0192,56.6561
145,8.917031,0.2789,0.0874,0.1721,0.0190,57.3747
146,8.889827,0.2813,0.0881,0.1735,0.0192,56.8873
147,8.912113,0.2797,0.0875,0.1725,0.0192,57.2017
148,8.919539,0.2807,0.0881,0.1731,0.0192,56.9996
149,9.767280,0.2790,0.0863,0.1731,0.0190,57.3564
150,8.912770,0.2785,0.0863,0.1726,0.0192,57.4481
151,8.910834,0.2799,0.0880,0.1724,0.0192,57.1583
152,8.911189,0.2816,0.0877,0.1743,0.0192,56.8178
153,8.931532,0.2789,0.0871,0.1723,0.0192,57.3603
154,8.892344,0.2817,0.0880,0.1742,0.0192,56.7957
155,8.906999,0.2788,0.0872,0.1721,0.0191,57.3942
156,8.902266,0.2819,0.0879,0.1744,0.0193,56.7528
157,8.905723,0.2805,0.0879,0.1732,0.0191,57.0332
158,8.915637,0.2808,0.0888,0.1724,0.0192,56.9796
159,8.911157,0.2790,0.0873,0.1721,0.0191,57.3501
160,8.902269,0.2816,0.0879,0.1743,0.0190,56.8160
161,8.918637,0.2789,0.0871,0.1723,0.0191,57.3618
162,8.924081,0.2817,0.0879,0.1742,0.0191,56.8021
163,8.921309,0.2789,0.0870,0.1724,0.0191,57.3605
164,8.906976,0.2784,0.0862,0.1727,0.0191,57.4752
165,8.881443,0.2797,0.0876,0.1725,0.0191,57.2107
166,8.892404,0.2815,0.0876,0.1744,0.0192,56.8312
167,8.906751,0.2785,0.0868,0.1723,0.0190,57.4449
168,8.912899,0.2862,0.0877,0.1790,0.0191,55.8976
169,8.909060,0.2788,0.0871,0.1722,0.0191,57.3859
170,8.894875,0.2811,0.0879,0.1737,0.0191,56.9205
171,8.898419,0.2803,0.0878,0.1730,0.0191,57.0740
172,8.907451,0.2809,0.0891,0.1720,0.0194,56.9637
173,8.898139,0.2795,0.0873,0.1726,0.0190,57.2461
174,8.882340,0.2801,0.0876,0.1730,0.0191,57.1215
175,8.904326,0.2793,0.0875,0.1724,0.0190,57.2893
176,8.887798,0.2810,0.0878,0.1735,0.0193,56.9324
177,8.883511,0.2787,0.0860,0.1733,0.0191,57.4058
178,8.923467,0.2785,0.0867,0.1722,0.0193,57.4525
179,8.908696,0.2805,0.0883,0.1725,0.0192,57.0440
180,8.892028,0.2810,0.0878,0.1736,0.0192,56.9339
181,8.903108,0.2794,0.0873,0.1724,0.0193,57.2731
182,8.895627,0.2813,0.0879,0.1740,0.0191,56.8700
183,8.896321,0.2789,0.0870,0.1724,0.0191,57.3621
184,8.902962,0.2819,0.0879,0.1744,0.0191,56.7662
185,8.889604,0.2813,0.0884,0.1732,0.0192,56.8812
186,8.886630,0.2810,0.0892,0.1723,0.0191,56.9424
187,8.902769,0.2792,0.0873,0.1724,0.0192,57.3078
188,8.907834,0.2806,0.0878,0.1734,0.0191,57.0224
189,8.896551,0.2792,0.0872,0.1725,0.0191,57.3136
190,8.900407,0.2817,0.0880,0.1740,0.0193,56.7892
191,8.912080,0.2789,0.0858,0.1737,0.0190,57.3651
192,8.898926,0.2785,0.0865,0.1725,0.0191,57.4594
193,8.881749,0.2798,0.0877,0.1725,0.0192,57.1772
194,8.882691,0.2818,0.0880,0.1743,0.0192,56.7791
195,8.886589,0.2793,0.0871,0.1727,0.0190,57.2940
196,8.884340,0.2817,0.0881,0.1742,0.0192,56.7892
197,8.888505,0.2789,0.0870,0.1724,0.0192,57.3690
198,8.888562,0.2817,0.0879,0.1742,0.0193,56.8023
199,8.899820,0.2809,0.0879,0.1734,0.0192,56.9602
200,8.922884,0.2812,0.0889,0.1727,0.0191,56.9061
201,8.903046,0.2818,0.0889,0.1727,0.0197,56.7703
202,8.891273,0.2796,0.0870,0.1730,0.0192,57.2157
203,8.883801,0.2793,0.0873,0.1725,0.0191,57.2836
204,8.915922,0.2808,0.0878,0.1734,0.0193,56.9801
205,8.921860,0.2792,0.0859,0.1737,0.0192,57.3049
206,8.911391,0.2796,0.0871,0.1729,0.0192,57.2196
207,8.895848,0.2807,0.0887,0.1725,0.0191,56.9967
208,8.898534,0.2814,0.0882,0.1736,0.0193,56.8536
209,8.905253,0.2788,0.0873,0.1720,0.0191,57.3982
210,8.897974,0.2815,0.0881,0.1739,0.0191,56.8435
211,8.897512,0.2792,0.0872,0.1725,0.0191,57.3095
212,8.886833,0.2819,0.0881,0.1742,0.0192,56.7605
213,8.889579,0.2812,0.0883,0.1734,0.0191,56.9041
214,8.895901,0.2814,0.0895,0.1724,0.0193,56.8557
215,8.882090,0.2799,0.0876,0.1728,0.0191,57.1728
216,8.879955,0.2800,0.0877,0.1730,0.0190,57.1346
217,8.896839,0.2795,0.0873,0.1727,0.0190,57.2488
218,8.875199,0.2809,0.0877,0.1737,0.0191,56.9582
219,8.891640,0.2792,0.0872,0.1726,0.0191,57.3107
220,8.915856,0.2784,0.0865,0.1723,0.0192,57.4761
221,8.893694,0.2795,0.0878,0.1722,0.0191,57.2440
222,8.901763,0.2822,0.0882,0.1745,0.0192,56.7012
223,8.898359,0.2794,0.0872,0.1727,0.0191,57.2623
224,8.889848,0.2821,0.0880,0.1745,0.0192,56.7220
225,8.891342,0.2796,0.0874,0.1726,0.0192,57.2174
226,8.900028,0.2815,0.0881,0.1740,0.0191,56.8340
227,8.887151,0.2807,0.0878,0.1734,0.0191,56.9929
228,8.889653,0.2813,0.0891,0.1728,0.0191,56.8766
229,8.904422,0.2792,0.0872,0.1724,0.0191,57.3156
230,8.903687,0.2809,0.0877,0.1738,0.0191,56.9546
231,8.885275,0.2793,0.0871,0.1726,0.0192,57.2877
232,8.883516,0.2810,0.0880,0.1735,0.0190,56.9461
233,8.893347,0.2793,0.0859,0.1739,0.0191,57.2760
234,8.889306,0.2798,0.0869,0.1730,0.0195,57.1859
235,8.882321,0.2809,0.0885,0.1728,0.0191,56.9615
236,8.885371,0.2814,0.0880,0.1740,0.0190,56.8619
237,8.886869,0.2792,0.0872,0.1725,0.0191,57.2986
238,8.896076,0.2814,0.0881,0.1739,0.0191,56.8587
239,8.875056,0.2798,0.0875,0.1728,0.0191,57.1865
240,8.889478,0.2802,0.0866,0.1742,0.0191,57.0979
241,8.913170,0.2813,0.0880,0.1738,0.0191,56.8759
242,8.913788,0.2811,0.0889,0.1727,0.0191,56.9114
243,8.901881,0.2789,0.0871,0.1724,0.0191,57.3616
244,8.873832,0.2816,0.0880,0.1740,0.0192,56.8269
245,8.907435,0.2790,0.0871,0.1724,0.0191,57.3386
246,8.908829,0.2819,0.0879,0.1743,0.0193,56.7572
247,8.878327,0.2780,0.0864,0.1722,0.0191,57.5492
248,8.879784,0.2793,0.0867,0.1731,0.0191,57.2873
249,8.894258,0.2804,0.0882,0.1725,0.0193,57.0679
250,8.874654,0.2823,0.0882,0.1745,0.0192,56.6831
251,8.892550,0.2799,0.0876,0.1728,0.0192,57.1635
252,8.894346,0.2814,0.0879,0.1740,0.0191,56.8630
253,8.856207,0.2815,0.0873,0.1747,0.0191,56.8285
254,8.867023,0.2802,0.0862,0.1744,0.0192,57.1017
255,8.861636,0.2812,0.0881,0.1736,0.0191,56.9004
256,8.879649,0.2821,0.0896,0.1728,0.0192,56.7235
257,8.877284,0.2823,0.0887,0.1740,0.0193,56.6787
258,8.900269,0.2798,0.0871,0.1731,0.0191,57.1867
259,8.877654,0.2815,0.0879,0.1742,0.0191,56.8293
260,8.876981,0.2798,0.0870,0.1734,0.0191,57.1781
261,8.884409,0.2787,0.0859,0.1733,0.0191,57.4064
262,8.885152,0.2798,0.0874,0.1729,0.0191,57.1849
263,8.884674,0.2824,0.0890,0.1738,0.0192,56.6532
264,8.865679,0.2777,0.0849,0.1734,0.0190,57.6119
265,8.899023,0.2793,0.0873,0.1725,0.0191,57.2775
266,8.887191,0.2808,0.0878,0.1734,0.0193,56.9814
267,8.877616,0.2812,0.0873,0.1745,0.0191,56.8937
268,8.892596,0.2796,0.0863,0.1737,0.0193,57.2224
269,8.866352,0.2812,0.0882,0.1736,0.0189,56.8894
270,8.885453,0.2814,0.0891,0.1728,0.0191,56.8559
271,8.880440,0.2812,0.0878,0.1739,0.0192,56.9033
272,8.874022,0.2802,0.0873,0.1729,0.0194,57.1120
273,8.896421,0.2820,0.0877,0.1747,0.0192,56.7385
274,8.868711,0.2799,0.0870,0.1734,0.0191,57.1679
275,8.908763,0.2772,0.0856,0.1721,0.0191,57.7201
276,8.880613,0.2782,0.0866,0.1722,0.0191,57.5036
277,8.873939,0.2791,0.0875,0.1721,0.0191,57.3327
278,8.893254,0.2805,0.0873,0.1738,0.0190,57.0469
279,8.880497,0.2778,0.0866,0.1718,0.0191,57.5902
280,8.882149,0.2805,0.0870,0.1739,0.0192,57.0400
281,8.865206,0.2778,0.0863,0.1719,0.0192,57.5880
282,8.884179,0.2804,0.0871,0.1738,0.0191,57.0593
283,8.882557,0.2797,0.0866,0.1735,0.0192,57.2002
284,8.878602,0.2819,0.0887,0.1736,0.0192,56.7572
285,8.891000,0.2794,0.0873,0.1727,0.0190,57.2734
286,8.876999,0.2819,0.0878,0.1746,0.0191,56.7491
287,8.877335,0.2791,0.0872,0.1724,0.0192,57.3212
288,8.870942,0.2828,0.0882,0.1751,0.0191,56.5806
289,8.891162,0.2775,0.0852,0.1728,0.0192,57.6551
290,8.871466,0.2785,0.0863,0.1727,0.0190,57.4559
291,8.887496,0.2804,0.0882,0.1725,0.0193,57.0560
292,8.896753,0.2818,0.0875,0.1748,0.0191,56.7752
293,8.883644,0.2802,0.0872,0.1731,0.0195,57.1078
294,8.886107,0.2826,0.0880,0.1750,0.0193,56.6098
295,8.872711,0.2814,0.0882,0.1738,0.0190,56.8674
296,8.873332,0.2814,0.0891,0.1729,0.0191,56.8603
297,8.874710,0.2794,0.0873,0.1726,0.0191,57.2640
298,8.881678,0.2812,0.0880,0.1737,0.0192,56.8966
299,8.877535,0.2794,0.0873,0.1725,0.0192,57.2651
300,8.876557,0.2817,0.0881,0.1740,0.0193,56.8049
301,8.889910,0.2779,0.0865,0.1718,0.0192,57.5749
302,8.871625,0.2806,0.0867,0.1743,0.0192,57.0255
303,8.890881,0.2801,0.0882,0.1724,0.0191,57.1277
304,8.880365,0.2819,0.0880,0.1744,0.0192,56.7508
305,8.877267,0.2794,0.0873,0.1727,0.0191,57.2647
306,8.884254,0.2819,0.0880,0.1745,0.0191,56.7539
307,8.884529,0.2817,0.0875,0.1748,0.0191,56.7905
308,8.888539,0.2797,0.0871,0.1731,0.0191,57.2065
309,8.885097,0.2797,0.0874,0.1729,0.0189,57.1979
310,8.863256,0.2799,0.0883,0.1720,0.0192,57.1643
311,8.876326,0.2780,0.0865,0.1720,0.0192,57.5479
312,8.865459,0.2811,0.0874,0.1741,0.0192,56.9160
313,8.889394,0.2783,0.0868,0.1720,0.0191,57.4997
314,8.896831,0.2813,0.0875,0.1740,0.0193,56.8882
315,8.893143,0.2782,0.0867,0.1721,0.0191,57.5064
316,8.890706,0.2797,0.0870,0.1733,0.0191,57.2066
317,8.878525,0.2808,0.0882,0.1730,0.0192,56.9706
318,8.880971,0.2821,0.0881,0.1744,0.0192,56.7239
319,8.880820,0.2797,0.0874,0.1728,0.0191,57.1979
320,8.892083,0.2817,0.0881,0.1742,0.0191,56.7889
321,8.873171,0.2814,0.0874,0.1746,0.0190,56.8515
322,8.869853,0.2797,0.0872,0.1730,0.0192,57.1993
323,8.871463,0.2794,0.0875,0.1725,0.0190,57.2660
324,8.875405,0.2812,0.0884,0.1732,0.0192,56.8984
325,8.853724,0.2795,0.0881,0.1718,0.0192,57.2416
326,8.858456,0.2806,0.0873,0.1738,0.0192,57.0245
327,8.879019,0.2785,0.0872,0.1718,0.0191,57.4538
328,8.890754,0.2808,0.0872,0.1740,0.0192,56.9827
329,8.871695,0.2782,0.0867,0.1719,0.0192,57.5105
330,8.874284,0.2780,0.0861,0.1724,0.0191,57.5632
331,8.901610,0.2792,0.0870,0.1727,0.0191,57.3086
332,8.884135,0.2808,0.0873,0.1739,0.0193,56.9757
333,8.892033,0.2770,0.0868,0.1707,0.0191,57.7591
334,8.886441,0.2800,0.0870,0.1735,0.0191,57.1438
335,8.873173,0.2803,0.0867,0.1741,0.0191,57.0863
336,8.878330,0.2826,0.0889,0.1741,0.0192,56.6173
337,8.898877,0.2799,0.0875,0.1729,0.0191,57.1632
338,8.863162,0.2819,0.0881,0.1743,0.0191,56.7483
339,8.875016,0.2799,0.0875,0.1730,0.0191,57.1553
340,8.861020,0.2821,0.0882,0.1744,0.0192,56.7129
341,8.870674,0.2780,0.0855,0.1730,0.0191,57.5642
342,8.878834,0.2799,0.0867,0.1735,0.0193,57.1706
343,8.880622,0.2806,0.0882,0.1729,0.0191,57.0114
344,8.871149,0.2822,0.0880,0.1746,0.0192,56.6910
345,8.882866,0.2801,0.0875,0.1732,0.0191,57.1209
346,8.845176,0.2817,0.0882,0.1741,0.0191,56.7900
347,8.860095,0.2815,0.0875,0.1744,0.0192,56.8393
348,8.882403,0.2801,0.0862,0.1744,0.0191,57.1243
349,8.866087,0.2817,0.0884,0.1740,0.0189,56.7936
350,8.872972,0.2816,0.0892,0.1730,0.0190,56.8159
351,8.862648,0.2812,0.0876,0.1740,0.0192,56.9005
352,8.859239,0.2800,0.0873,0.1731,0.0192,57.1514
353,8.861178,0.2822,0.0880,0.1746,0.0190,56.7064
354,8.874332,0.2810,0.0872,0.1742,0.0192,56.9374
355,8.865957,0.2793,0.0863,0.1734,0.0192,57.2791
356,8.877360,0.2801,0.0880,0.1727,0.0190,57.1300
357,8.873536,0.2822,0.0879,0.1747,0.0192,56.7072
358,8.875823,0.2795,0.0872,0.1727,0.0191,57.2507
359,8.878742,0.2828,0.0881,0.1752,0.0192,56.5775
360,8.879895,0.2816,0.0873,0.1747,0.0192,56.8139
361,8.887569,0.2805,0.0874,0.1736,0.0191,57.0440
362,8.873933,0.2805,0.0878,0.1732,0.0191,57.0379
363,8.879049,0.2795,0.0870,0.1723,0.0196,57.2552
364,8.882302,0.2812,0.0874,0.1741,0.0192,56.9076
365,8.887926,0.2783,0.0866,0.1721,0.0193,57.4830
366,8.851191,0.2805,0.0872,0.1739,0.0191,57.0330
367,8.885823,0.2783,0.0867,0.1721,0.0191,57.4930
368,8.887502,0.2789,0.0860,0.1734,0.0192,57.3654
369,8.873872,0.2801,0.0873,0.1734,0.0191,57.1208
370,8.881367,0.2819,0.0877,0.1747,0.0192,56.7504
371,8.871572,0.2794,0.0872,0.1728,0.0191,57.2658
372,8.868133,0.2825,0.0881,0.1748,0.0193,56.6298
373,8.881672,0.2816,0.0874,0.1746,0.0192,56.8173
374,8.883619,0.2801,0.0861,0.1744,0.0192,57.1153
375,8.882195,0.2817,0.0880,0.1742,0.0191,56.7970
376,8.880094,0.2829,0.0895,0.1740,0.0191,56.5527
377,8.863954,0.2808,0.0876,0.1737,0.0191,56.9819
378,8.870918,0.2849,0.0872,0.1783,0.0191,56.1512
379,8.856446,0.2825,0.0882,0.1748,0.0192,56.6458
380,8.871589,0.2783,0.0861,0.1727,0.0191,57.4847
381,8.870759,0.2807,0.0881,0.1732,0.0191,56.9954
382,8.860172,0.2821,0.0882,0.1744,0.0191,56.7105
383,8.874839,0.2794,0.0872,0.1728,0.0190,57.2674
384,8.860040,0.2823,0.0882,0.1745,0.0192,56.6811
385,8.876213,0.2814,0.0874,0.1746,0.0191,56.8544
386,8.873703,0.2788,0.0858,0.1735,0.0192,57.3893
387,8.880799,0.2799,0.0874,0.1730,0.0191,57.1675
388,8.856084,0.2799,0.0881,0.1724,0.0191,57.1592
389,8.870344,0.2780,0.0867,0.1718,0.0191,57.5562
390,8.868165,0.2805,0.0874,0.1737,0.0191,57.0361
391,8.873507,0.2786,0.0865,0.1724,0.0194,57.4210
392,8.872428,0.2815,0.0874,0.1747,0.0191,56.8414
393,8.881303,0.2783,0.0868,0.1720,0.0191,57.4959
394,8.880680,0.2776,0.0858,0.1723,0.0191,57.6432
395,8.869859,0.2783,0.0866,0.1723,0.0190,57.4978
396,8.871960,0.2804,0.0869,0.1740,0.0191,57.0620
397,8.865694,0.2766,0.0864,0.1708,0.0191,57.8395
398,8.881227,0.2808,0.0872,0.1740,0.0191,56.9890
399,8.875039,0.2799,0.0868,0.1734,0.0193,57.1651
400,8.886858,0.2808,0.0882,0.1730,0.0192,56.9892
401,8.866262,0.2787,0.0868,0.1724,0.0189,57.4184
402,8.864961,0.2810,0.0872,0.1743,0.0191,56.9470
403,8.865035,0.2787,0.0868,0.1724,0.0192,57.4036
404,8.875925,0.2810,0.0872,0.1741,0.0193,56.9467
405,8.881237,0.2789,0.0869,0.1724,0.0192,57.3732
406,8.860852,0.2784,0.0860,0.1729,0.0191,57.4641
407,8.876995,0.2783,0.0866,0.1721,0.0192,57.4979
408,8.858955,0.2806,0.0871,0.1741,0.0191,57.0124
409,8.864847,0.2815,0.0866,0.1754,0.0191,56.8465
410,8.875530,0.2786,0.0856,0.1734,0.0193,57.4265
411,8.870846,0.2793,0.0869,0.1729,0.0191,57.2858
412,8.868162,0.2805,0.0882,0.1728,0.0192,57.0493
413,8.869459,0.2788,0.0869,0.1722,0.0193,57.3949
414,8.855023,0.2806,0.0872,0.1740,0.0190,57.0264
415,8.867476,0.2785,0.0865,0.1724,0.0192,57.4425
416,8.888883,0.2805,0.0871,0.1740,0.0190,57.0413
417,8.854569,0.2784,0.0868,0.1721,0.0190,57.4816
418,8.865876,0.2774,0.0856,0.1721,0.0192,57.6886
419,8.874834,0.2782,0.0863,0.1720,0.0194,57.5142
420,8.859428,0.2795,0.0872,0.1729,0.0191,57.2391
421,8.869568,0.2779,0.0863,0.1721,0.0191,57.5743
422,8.867347,0.2805,0.0872,0.1739,0.0191,57.0449
423,8.869058,0.2789,0.0866,0.1728,0.0191,57.3628
424,8.880995,0.2807,0.0882,0.1728,0.0193,57.0057
425,8.858419,0.2786,0.0869,0.1722,0.0191,57.4386
426,8.874040,0.2805,0.0871,0.1738,0.0193,57.0338
427,8.853518,0.2787,0.0866,0.1725,0.0193,57.4029
428,8.882880,0.2803,0.0873,0.1736,0.0191,57.0736
429,8.866456,0.2787,0.0870,0.1721,0.0192,57.4077
430,8.864913,0.2775,0.0857,0.1723,0.0191,57.6566
431,8.868752,0.2784,0.0866,0.1722,0.0192,57.4645
432,8.860123,0.2805,0.0871,0.1739,0.0192,57.0324
433,8.873003,0.2772,0.0866,0.1710,0.0193,57.7103
434,8.864243,0.2805,0.0870,0.1740,0.0192,57.0317
435,8.880533,0.2784,0.0864,0.1726,0.0191,57.4642
