timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,80,36,9013.25,1.3,4.4,22670.75,0.000000,0.000000,0.000000
0.5787,95,48,10923.25,1.3,4.4,22672.20,122.769000,122.769000,212.155440
1.1543,95,48,10923.25,1.4,4.4,22671.98,129.900000,252.669000,225.666426
1.7341,98,43,10923.25,1.5,4.4,22671.14,110.646000,363.315000,190.833405
2.3113,100,45,10923.25,1.4,4.4,22671.33,133.628000,496.943000,231.512149
2.8904,100,45,10923.25,1.4,4.4,22671.54,129.187000,626.130000,223.084046
3.4628,99,49,10923.25,1.4,4.4,22671.43,128.147000,754.277000,223.875793
4.0362,95,48,10923.25,1.5,4.4,22672.04,110.453000,864.730000,192.621583
4.6131,95,48,10923.25,1.3,4.4,22672.02,134.102000,998.832000,232.442798
5.1913,94,49,10923.25,1.4,4.4,22673.45,129.883000,1128.715000,224.639788
5.7713,95,49,10923.25,1.4,4.4,22673.43,129.390000,1258.105000,223.101542
6.3522,94,47,10923.25,1.4,4.4,22673.63,129.053000,1387.158000,222.139051
6.9313,98,44,10923.25,1.3,4.4,22674.57,112.078000,1499.236000,193.557554
7.5175,100,45,10923.25,1.4,4.4,22675.23,131.649000,1630.885000,224.592274
8.0924,100,45,10923.25,1.3,4.4,22674.67,130.885000,1761.770000,227.630500
8.6931,100,45,10923.25,1.4,4.4,22674.58,125.255000,1887.025000,208.540358
9.2714,100,46,10923.25,1.4,4.4,22674.45,130.084000,2017.109000,224.923771
9.8512,99,53,10923.25,1.5,4.4,22673.40,129.332000,2146.441000,223.066239
10.4318,95,49,10923.25,1.3,4.4,22673.60,111.454000,2257.895000,191.951897
11.0113,94,48,10923.25,1.4,4.4,22674.47,134.066000,2391.961000,231.372192
11.5877,95,49,10923.25,1.4,4.4,22674.18,130.812000,2522.773000,226.930606
12.1894,94,48,10923.25,1.4,4.4,22674.79,126.320000,2649.093000,209.948607
12.7709,95,49,10923.25,1.4,4.4,22674.21,129.458000,2778.551000,222.645497
13.3505,95,47,10923.25,1.3,4.4,22673.68,129.769000,2908.320000,223.868400
13.9312,98,43,10923.25,1.5,4.4,22673.62,112.094000,3020.414000,193.025147
14.5118,100,45,10923.25,1.3,4.4,22675.21,134.820000,3155.234000,232.238689
15.0866,100,45,10923.25,1.3,4.4,22674.67,131.609000,3286.843000,228.943022
15.6950,100,44,10923.25,1.4,4.4,22674.34,123.632000,3410.475000,203.214664
16.2740,100,46,10923.25,1.5,4.4,22674.20,129.431000,3539.906000,223.528639
16.8523,99,51,10923.25,1.4,4.4,22674.41,129.432000,3669.338000,223.845270
17.4325,94,48,10923.25,1.2,4.4,22704.76,111.252000,3780.590000,191.737179
18.0110,95,48,10923.25,1.0,4.4,22867.46,135.287000,3915.877000,233.838559
18.5860,95,48,10923.25,0.9,4.5,22983.95,131.801000,4047.678000,229.216096
19.1899,94,49,10923.25,0.7,4.4,22927.39,125.156000,4172.834000,207.249052
