step,loss,step_s,forward_s,backward_s,optimizer_s
417,,0.283339,0.088144,0.175556,0.019168
420,,0.283854,0.088804,0.175513,0.019084
423,,0.283589,0.088742,0.175231,0.019152
426,,0.284149,0.089055,0.175352,0.019263
429,,0.284287,0.088966,0.175569,0.019259
432,,0.283945,0.089123,0.175260,0.019099
435,,0.284327,0.089378,0.175395,0.019033
438,,0.283768,0.089032,0.175273,0.019054
441,,0.282855,0.087911,0.175517,0.019000
444,,0.283108,0.088597,0.174865,0.019097
447,,0.283725,0.088592,0.175463,0.018994
450,,0.284201,0.088897,0.175742,0.019054
453,,0.284530,0.089015,0.175940,0.019064
456,,0.284818,0.089266,0.175797,0.019198
459,,0.284258,0.089037,0.175631,0.019119
462,,0.284132,0.089128,0.175384,0.019153
465,,0.283205,0.088127,0.175516,0.019101
468,,0.283236,0.088714,0.175015,0.019036
471,,0.282934,0.088668,0.174659,0.019102
474,,0.284489,0.089089,0.175828,0.019103
477,,0.284198,0.088989,0.175669,0.019081
480,,0.284691,0.089070,0.175874,0.019271
483,,0.284191,0.089048,0.175563,0.019113
486,,0.284811,0.089264,0.175835,0.019237
489,,0.284582,0.088721,0.176038,0.019314
492,,0.285405,0.089218,0.176624,0.019052
495,,0.283970,0.088883,0.175444,0.019119
498,,0.283959,0.088636,0.175534,0.019302
501,,0.284810,0.089229,0.176062,0.019050
504,,0.283987,0.088844,0.175381,0.019273
507,,0.284412,0.089014,0.175784,0.019104
510,,0.284181,0.088907,0.175690,0.019108
513,,0.284643,0.088792,0.176078,0.019276
516,,0.286076,0.089267,0.177095,0.019252
519,,0.288356,0.088970,0.179674,0.019040
522,,0.285036,0.089017,0.176442,0.019088
525,,0.283678,0.089034,0.175022,0.019157
528,,0.283761,0.088759,0.175443,0.019092
531,,0.283563,0.088886,0.175070,0.019135
534,,0.284218,0.088970,0.175593,0.019179
537,,0.283752,0.088983,0.175113,0.019193
540,,0.285264,0.089542,0.176091,0.019150
543,,0.285758,0.089818,0.176193,0.019182
546,,0.285282,0.089662,0.176033,0.019072
549,,0.284946,0.089466,0.175782,0.019211
552,,0.284557,0.089284,0.175649,0.019126
555,,0.284991,0.089320,0.176011,0.019192
558,,0.283700,0.088167,0.175890,0.019113
561,,0.283809,0.088905,0.175222,0.019198
564,,0.283148,0.088516,0.174885,0.019260
567,,0.283780,0.089150,0.175145,0.019002
570,,0.284612,0.088922,0.175980,0.019224
573,,0.284941,0.089042,0.176263,0.019148
576,,0.284702,0.089021,0.176138,0.019067
579,,0.284496,0.088892,0.175891,0.019229
582,,0.283949,0.088794,0.175525,0.019152
585,,0.285113,0.088996,0.176392,0.019214
588,,0.284052,0.088841,0.175453,0.019229
