timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T21:59:48,bert-e2-bs16,408bf605-b53a-4026-b065-347c8e5872a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.28298198990524,0.0001941450039378367,6.465401490663342e-07,360.0,422.0488529188664,10.0,0.029891178912669417,0.018587102091892405,0.0008302021335758676,0.0493084831381377,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
