batch_size,repeat,run,trainer_stats,train_time_s,wall_clock_s,steps,target_seconds,e1_avg_s,overhead_pct,within_5pct,codecarbon_output_dir
8,2000,3,codecarbon_v2,297.66,309.0251,2000,300,297.8433,-0.0615,yes,/home/2026/mjayap/COMP597-starter-code/results/E2/batch8_run3/codecarbon
