timestamp,batch_size,repeat,run,wall_clock_s,train_time_s,steps,run_csv,log_file
2026-04-01T00:37:23-04:00,32,550,1,308.7839,299.94,550,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch32_run1.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch32_run1.log
2026-04-01T00:42:43-04:00,32,550,2,310.2587,300.40,549,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch32_run2.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch32_run2.log
2026-04-01T00:48:02-04:00,32,550,3,309.2758,299.60,550,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch32_run3.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch32_run3.log
2026-04-01T00:53:20-04:00,16,1100,1,307.8836,300.16,1073,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch16_run1.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch16_run1.log
2026-04-01T00:58:41-04:00,16,1100,2,310.5597,300.19,1074,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch16_run2.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch16_run2.log
2026-04-01T01:04:01-04:00,16,1100,3,309.6047,300.28,1073,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch16_run3.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch16_run3.log
2026-04-01T01:09:18-04:00,8,2000,1,306.2396,298.46,2000,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch8_run1.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch8_run1.log
2026-04-01T01:14:35-04:00,8,2000,2,306.9645,298.35,2000,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch8_run2.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch8_run2.log
2026-04-01T01:19:51-04:00,8,2000,3,305.4055,296.95,2000,/home/2026/mjayap/COMP597-starter-code/results/E1_new/results_batch8_run3.csv,/home/2026/mjayap/COMP597-starter-code/results/E1_new/logs/batch8_run3.log
