timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
106.6249,99,50,10923.25,1.1,4.3,21972.14,179.781000,23923.444000,217.820573
107.2064,100,51,10923.25,1.1,4.3,21972.14,133.231000,24056.675000,229.128735
108.0275,99,50,10923.25,1.0,4.3,21972.14,183.174000,24239.849000,223.071073
108.6064,100,51,10923.25,1.1,4.3,21972.14,134.095000,24373.944000,231.637922
109.4284,99,50,10923.25,1.1,4.3,21972.14,183.330000,24557.274000,223.025009
110.0093,99,50,10923.25,1.0,4.3,21972.14,133.578000,24690.852000,229.972441
110.8332,99,50,10923.25,1.1,4.3,21972.14,183.134000,24873.986000,222.278625
111.4123,100,50,10923.25,1.0,4.3,21972.14,132.986000,25006.972000,229.653538
112.2366,99,50,10923.25,1.1,4.3,21972.14,180.728000,25187.700000,219.229202
112.8181,100,50,10923.25,1.1,4.3,21971.89,132.711000,25320.411000,228.248417
113.6422,99,51,10923.25,1.1,4.3,21971.89,179.260000,25499.671000,217.510450
114.2493,100,51,10923.25,1.0,4.3,21971.89,133.474000,25633.145000,219.847099
115.0794,99,45,10923.25,1.2,4.3,21970.89,201.071000,25834.216000,242.235991
115.6580,100,50,10923.25,1.1,4.3,21971.81,132.868000,25967.084000,229.636694
116.4823,100,45,10923.25,1.1,4.3,21969.81,183.885000,26150.969000,223.075717
117.0682,100,52,10923.25,1.1,4.3,21969.81,131.935000,26282.904000,225.178375
117.8981,100,45,10923.25,1.0,4.3,21971.48,181.660000,26464.564000,218.908938
118.4802,100,50,10923.25,1.1,4.3,21971.48,130.650000,26595.214000,224.440974
119.3075,100,45,10923.25,1.1,4.3,21971.48,182.219000,26777.433000,220.255928
119.8922,100,45,10923.25,1.0,4.3,21971.48,131.848000,26909.281000,225.481276
120.7205,100,44,10923.25,1.0,4.3,21971.48,179.702000,27088.983000,216.964623
121.3077,100,45,10923.25,1.0,4.3,21971.48,132.312000,27221.295000,225.328548
122.1391,100,43,10923.25,1.0,4.3,21971.48,179.994000,27401.289000,216.494751
122.7278,100,44,10923.25,1.1,4.3,21971.23,135.873000,27537.162000,230.786804
123.5589,99,49,10923.25,1.0,4.3,21971.23,200.035000,27737.197000,240.703659
124.1422,100,44,10923.25,1.0,4.3,21971.23,113.386000,27850.583000,194.371098
124.9656,99,50,10923.25,1.1,4.3,21971.23,203.314000,28053.897000,246.919240
125.5454,100,44,10923.25,1.1,4.3,21971.23,112.841000,28166.738000,194.609031
126.3701,99,51,10923.25,1.1,4.3,21971.23,203.853000,28370.591000,247.204220
126.9510,100,44,10923.25,1.1,4.3,21971.23,112.654000,28483.245000,193.926135
127.7761,99,50,10923.25,1.1,4.3,21971.23,202.640000,28685.885000,245.593581
128.3834,100,50,10923.25,1.0,4.3,21971.23,128.736000,28814.621000,211.974880
129.2103,99,50,10923.25,1.1,4.3,21971.23,182.110000,28996.731000,220.239538
129.7907,100,50,10923.25,1.1,4.3,21968.50,133.167000,29129.898000,229.439396
130.6179,99,50,10923.25,1.0,4.3,21968.50,179.503000,29309.401000,216.995044
131.2038,100,50,10923.25,1.1,4.3,21968.50,132.553000,29441.954000,226.244294
132.0344,99,50,10923.25,1.1,4.3,21968.50,180.723000,29622.677000,217.571440
132.6233,100,50,10923.25,1.0,4.3,21968.50,134.289000,29756.966000,228.027096
133.4543,99,46,10923.25,1.1,4.3,21968.50,200.441000,29957.407000,241.224767
134.0443,99,50,10923.25,1.0,4.3,21968.49,113.605000,30071.012000,192.525946
134.8892,100,45,10923.25,0.6,4.3,21971.04,201.059000,30272.071000,237.982602
