step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
770,8.857574,0.2809,0.0880,0.1732,0.0193,56.9512
775,8.844758,0.2793,0.0876,0.1721,0.0192,57.2812
780,8.849908,0.2791,0.0876,0.1717,0.0193,57.3277
785,8.849084,0.2794,0.0879,0.1720,0.0191,57.2596
790,8.840890,0.2793,0.0875,0.1722,0.0191,57.2934
795,8.858988,0.2793,0.0877,0.1720,0.0192,57.2804
800,8.850925,0.2793,0.0875,0.1722,0.0190,57.2940
805,8.845855,0.2796,0.0865,0.1735,0.0191,57.2162
810,8.854989,0.2790,0.0864,0.1729,0.0192,57.3470
815,8.841568,0.2798,0.0870,0.1731,0.0191,57.1809
820,8.851145,0.2812,0.0881,0.1735,0.0192,56.9019
825,8.825088,0.2822,0.0882,0.1744,0.0191,56.6911
830,8.863237,0.2809,0.0879,0.1734,0.0191,56.9550
835,8.851395,0.2816,0.0879,0.1740,0.0192,56.8094
840,8.848232,0.2813,0.0881,0.1736,0.0192,56.8858
845,8.857212,0.2821,0.0880,0.1744,0.0191,56.7250
850,8.840355,0.2805,0.0879,0.1731,0.0190,57.0398
855,8.855702,0.2817,0.0880,0.1741,0.0191,56.8077
860,8.836207,0.2814,0.0885,0.1734,0.0191,56.8510
865,8.868903,0.2818,0.0880,0.1741,0.0191,56.7755
870,8.849445,0.2811,0.0879,0.1734,0.0193,56.9147
875,8.855776,0.2820,0.0883,0.1742,0.0191,56.7277
880,8.860277,0.2794,0.0875,0.1724,0.0191,57.2569
885,8.845150,0.2797,0.0876,0.1725,0.0191,57.2017
890,8.852092,0.2797,0.0876,0.1725,0.0191,57.2107
895,8.824384,0.2797,0.0875,0.1725,0.0192,57.2006
900,8.853552,0.2798,0.0877,0.1725,0.0190,57.1931
905,8.844964,0.2790,0.0859,0.1734,0.0191,57.3568
910,8.818017,0.2794,0.0877,0.1721,0.0191,57.2561
915,8.859072,0.2790,0.0876,0.1718,0.0191,57.3490
920,8.849995,0.2798,0.0877,0.1724,0.0192,57.1842
925,8.854902,0.2800,0.0880,0.1723,0.0192,57.1426
930,8.845089,0.2800,0.0877,0.1727,0.0191,57.1457
935,8.864452,0.2798,0.0876,0.1726,0.0192,57.1815
940,8.844990,0.2793,0.0875,0.1721,0.0193,57.2787
945,8.829206,0.2796,0.0877,0.1724,0.0190,57.2220
950,8.866008,0.2802,0.0882,0.1721,0.0192,57.1073
955,8.846597,0.2794,0.0878,0.1721,0.0190,57.2619
960,8.825631,0.2793,0.0877,0.1719,0.0191,57.2897
965,8.853224,0.2792,0.0876,0.1719,0.0192,57.3107
970,8.853021,0.2793,0.0876,0.1722,0.0190,57.2767
975,8.856807,0.2792,0.0876,0.1719,0.0192,57.3065
980,8.840078,0.2790,0.0875,0.1718,0.0191,57.3575
985,8.839706,0.2798,0.0877,0.1723,0.0191,57.1888
990,8.866115,0.2795,0.0877,0.1722,0.0191,57.2396
995,8.860029,0.2794,0.0877,0.1722,0.0191,57.2602
1000,8.841710,0.2795,0.0874,0.1724,0.0192,57.2525
1005,8.848846,0.2794,0.0875,0.1723,0.0189,57.2616
1010,8.833135,0.2796,0.0875,0.1724,0.0192,57.2186
1015,8.850708,0.2794,0.0875,0.1722,0.0192,57.2723
1020,8.849666,0.2799,0.0875,0.1726,0.0193,57.1690
1025,8.849580,0.2795,0.0876,0.1722,0.0191,57.2505
1030,8.852180,0.2799,0.0878,0.1725,0.0192,57.1604
1035,8.837379,0.2800,0.0878,0.1726,0.0192,57.1341
1040,8.856790,0.2797,0.0879,0.1723,0.0190,57.2026
1045,8.848366,0.2794,0.0875,0.1723,0.0191,57.2757
1050,8.857629,0.2794,0.0875,0.1723,0.0191,57.2683
1055,8.843612,0.2800,0.0877,0.1726,0.0192,57.1529
1060,8.842859,0.2801,0.0879,0.1725,0.0191,57.1270
1065,8.850057,0.2794,0.0875,0.1723,0.0191,57.2735
