timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
164.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,200.635500,2.357500,235.375642,4.562358,2
165.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,189.916500,9.816500,221.817745,12.286403,2
165.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,180.219000,0.000000,210.889606,0.000000,1
166.0,99.500000,0.500000,10923.250000,0.000000,0.900000,0.400000,189.288000,9.385000,220.431028,10.575761,2
166.5,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,203.369500,0.346500,239.967061,0.166843,2
167.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.268000,0.000000,207.462034,0.000000,1
167.5,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,187.354333,10.064949,219.475146,10.485536,3
168.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,201.211000,0.000000,237.372559,0.000000,1
168.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,190.388000,12.695000,224.431823,15.698743,2
169.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,181.354500,1.147500,213.360039,2.459897,2
169.5,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,201.020000,0.000000,235.488838,0.000000,1
170.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,202.008000,0.801000,238.675254,1.086947,2
170.5,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,189.484000,9.438000,221.517789,10.942045,2
171.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,179.622000,0.294000,210.627186,0.937556,2
171.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,201.662500,1.740500,235.495807,1.371131,2
172.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,198.464000,0.000000,230.739848,0.000000,1
172.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,178.644000,1.282000,211.057776,1.969574,2
173.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,189.537000,11.755000,221.289017,14.405169,2
173.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,200.895500,0.854500,234.366459,0.291566,2
174.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,198.876000,0.000000,231.998207,0.000000,1
174.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,189.334500,9.001500,222.029188,8.638933,2
175.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,192.035000,8.483000,225.982642,8.985373,2
175.5,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,180.808000,0.000000,211.779825,0.000000,1
176.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,189.253500,10.174500,222.255144,11.302949,2
176.5,99.500000,0.500000,10923.250000,0.000000,1.350000,0.050000,189.857000,8.398000,222.953462,9.421180,2
177.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,189.798500,9.773500,222.349476,11.504876,2
177.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,189.874500,9.966500,222.956318,12.934281,2
178.0,100.000000,0.000000,10923.250000,0.000000,1.300000,0.000000,198.352000,0.000000,230.420320,0.000000,1
178.5,99.000000,0.000000,10923.250000,0.000000,1.000000,0.400000,193.003000,9.587000,227.973703,11.437990,2
179.0,99.000000,0.000000,10923.250000,0.000000,1.450000,0.050000,188.575000,11.190000,220.501951,13.655781,2
179.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,190.265000,10.255000,221.874715,11.412295,2
180.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,183.415000,0.000000,216.759652,0.000000,1
180.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,200.847000,2.359000,234.715615,4.099872,2
181.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,189.585500,10.331500,222.725863,11.118431,2
181.5,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,181.608000,1.832000,213.049199,3.776083,2
182.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,201.363000,0.000000,237.828207,0.000000,1
182.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,199.959000,0.599000,234.315708,0.976206,2
