step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
219,9.394302,0.5492,0.1827,0.3468,0.0192,58.2631
222,9.393598,0.5485,0.1823,0.3467,0.0190,58.3410
225,9.402109,0.5494,0.1833,0.3461,0.0193,58.2403
228,9.419974,0.5481,0.1820,0.3465,0.0191,58.3814
231,9.399231,0.5479,0.1818,0.3465,0.0190,58.4014
234,9.422907,0.5488,0.1827,0.3464,0.0192,58.3067
237,9.398746,0.5487,0.1828,0.3463,0.0190,58.3199
240,9.385646,0.5609,0.1819,0.3595,0.0190,57.0461
243,9.414656,0.5597,0.1817,0.3584,0.0191,57.1720
246,9.408813,0.5590,0.1814,0.3580,0.0191,57.2430
249,9.402854,0.5602,0.1818,0.3589,0.0191,57.1182
252,9.404165,0.5605,0.1818,0.3591,0.0190,57.0953
255,9.406266,0.5601,0.1817,0.3588,0.0191,57.1305
258,9.403221,0.5597,0.1818,0.3580,0.0193,57.1751
261,9.405831,0.5484,0.1827,0.3461,0.0192,58.3488
264,9.377650,0.5482,0.1823,0.3463,0.0192,58.3737
267,9.383777,0.5491,0.1831,0.3463,0.0192,58.2739
270,9.403617,0.5546,0.1834,0.3516,0.0191,57.6982
273,9.384906,0.5492,0.1821,0.3474,0.0192,58.2657
276,9.400325,0.5491,0.1826,0.3468,0.0192,58.2757
279,9.400145,0.5492,0.1829,0.3465,0.0192,58.2669
282,9.385242,0.5488,0.1833,0.3460,0.0191,58.3058
285,9.355629,0.5492,0.1836,0.3460,0.0191,58.2625
288,9.386218,0.5492,0.1835,0.3460,0.0192,58.2631
291,9.383997,0.5488,0.1833,0.3460,0.0191,58.3137
294,9.390653,0.5559,0.1843,0.3517,0.0192,57.5666
297,9.441517,0.5559,0.1840,0.3523,0.0191,57.5685
300,9.386054,0.5482,0.1816,0.3469,0.0191,58.3721
303,9.389091,0.5481,0.1821,0.3464,0.0191,58.3811
306,9.416521,0.5483,0.1824,0.3463,0.0191,58.3664
309,9.411021,0.5484,0.1828,0.3460,0.0191,58.3535
312,9.383925,0.5499,0.1831,0.3471,0.0192,58.1891
315,9.396799,0.5500,0.1830,0.3473,0.0192,58.1808
318,9.392859,0.5488,0.1826,0.3466,0.0191,58.3047
321,9.387139,0.5524,0.1824,0.3503,0.0192,57.9259
324,9.391226,0.5491,0.1831,0.3464,0.0190,58.2797
327,9.396355,0.5493,0.1827,0.3470,0.0190,58.2513
330,9.399240,0.5497,0.1834,0.3464,0.0192,58.2101
333,9.403798,0.5613,0.1819,0.3597,0.0193,57.0062
336,9.387510,0.5610,0.1817,0.3595,0.0193,57.0394
339,9.375699,0.5612,0.1818,0.3599,0.0191,57.0165
342,9.405264,0.5487,0.1820,0.3470,0.0192,58.3220
345,9.401584,0.5486,0.1825,0.3465,0.0191,58.3326
348,9.392450,0.5493,0.1829,0.3468,0.0191,58.2601
351,9.391185,0.5497,0.1828,0.3471,0.0193,58.2128
354,9.393818,0.5520,0.1824,0.3500,0.0191,57.9706
357,9.403638,0.5486,0.1825,0.3465,0.0191,58.3291
360,9.394148,0.5497,0.1835,0.3464,0.0193,58.2179
363,9.383078,0.5505,0.1838,0.3469,0.0193,58.1334
366,9.364374,0.5510,0.1841,0.3468,0.0196,58.0718
369,9.320768,0.5508,0.1835,0.3476,0.0191,58.1024
372,9.330496,0.5505,0.1831,0.3477,0.0191,58.1299
375,9.345654,0.5498,0.1834,0.3467,0.0192,58.2049
378,9.254428,0.5514,0.1848,0.3469,0.0192,58.0384
381,9.367396,0.5548,0.1834,0.3518,0.0191,57.6738
384,9.373132,0.5520,0.1825,0.3495,0.0195,57.9716
387,9.378168,0.5490,0.1828,0.3465,0.0191,58.2835
390,9.382504,0.5498,0.1829,0.3472,0.0191,58.2057
393,9.366459,0.5485,0.1826,0.3463,0.0191,58.3402
396,9.379666,0.5611,0.1821,0.3595,0.0190,57.0305
399,9.382097,0.5608,0.1819,0.3592,0.0192,57.0660
402,9.376934,0.5616,0.1823,0.3590,0.0197,56.9760
405,9.359009,0.5490,0.1829,0.3464,0.0193,58.2843
408,9.347898,0.5494,0.1835,0.3463,0.0191,58.2499
411,9.356274,0.5495,0.1836,0.3464,0.0190,58.2316
414,9.335946,0.5549,0.1837,0.3516,0.0191,57.6676
417,9.318074,0.5490,0.1822,0.3470,0.0192,58.2906
420,9.269328,0.5502,0.1836,0.3469,0.0192,58.1655
423,9.222099,0.5508,0.1836,0.3476,0.0191,58.1005
426,9.183145,0.5503,0.1835,0.3473,0.0191,58.1483
429,9.141560,0.5618,0.1826,0.3597,0.0190,56.9568
432,9.113771,0.5608,0.1828,0.3584,0.0191,57.0622
435,9.088817,0.5639,0.1834,0.3609,0.0192,56.7451
438,9.048537,0.5606,0.1834,0.3575,0.0191,57.0779
441,9.025822,0.5523,0.1848,0.3478,0.0192,57.9374
444,9.005330,0.5598,0.1839,0.3563,0.0190,57.1661
447,8.971636,0.5633,0.1832,0.3604,0.0190,56.8077
450,8.963679,0.5641,0.1836,0.3609,0.0191,56.7242
453,8.950522,0.5517,0.1842,0.3478,0.0193,58.0003
456,8.938574,0.5514,0.1846,0.3471,0.0191,58.0375
459,8.908003,0.5501,0.1842,0.3463,0.0191,58.1742
462,8.883224,0.5575,0.1846,0.3533,0.0191,57.3962
465,8.867022,0.5620,0.1837,0.3585,0.0193,56.9379
468,8.841395,0.5633,0.1832,0.3604,0.0193,56.8069
471,8.831667,0.5639,0.1838,0.3606,0.0190,56.7461
474,8.805518,0.5505,0.1834,0.3474,0.0191,58.1304
477,8.807855,0.5516,0.1843,0.3474,0.0193,58.0170
480,8.797496,0.5630,0.1832,0.3602,0.0191,56.8335
483,8.790320,0.5608,0.1837,0.3574,0.0192,57.0648
486,8.760945,0.5510,0.1840,0.3474,0.0190,58.0814
489,8.759715,0.5618,0.1842,0.3581,0.0191,56.9632
492,8.766387,0.5640,0.1838,0.3606,0.0191,56.7331
495,8.733957,0.5644,0.1833,0.3615,0.0191,56.6938
498,8.716645,0.5633,0.1834,0.3602,0.0191,56.8101
501,8.715871,0.5646,0.1840,0.3610,0.0192,56.6725
504,8.706248,0.5642,0.1841,0.3605,0.0191,56.7146
507,8.705523,0.5609,0.1838,0.3575,0.0191,57.0545
510,8.680897,0.5644,0.1833,0.3613,0.0192,56.7007
513,8.691443,0.5636,0.1841,0.3598,0.0190,56.7788
516,8.663518,0.5512,0.1843,0.3472,0.0191,58.0592
519,8.668664,0.5511,0.1839,0.3476,0.0190,58.0610
522,8.653288,0.5511,0.1847,0.3468,0.0190,58.0680
525,8.666488,0.5639,0.1834,0.3607,0.0193,56.7458
528,8.652579,0.5644,0.1838,0.3609,0.0192,56.7016
531,8.633240,0.5607,0.1840,0.3572,0.0191,57.0669
534,8.640900,0.5639,0.1833,0.3609,0.0191,56.7495
537,8.623306,0.5523,0.1846,0.3481,0.0191,57.9389
540,8.629436,0.5516,0.1846,0.3474,0.0191,58.0165
