step,loss,step_s,forward_s,backward_s,optimizer_s
63,,0.277063,0.086247,0.171435,0.019021
64,,0.277524,0.086610,0.171495,0.019064
65,,0.281021,0.087602,0.173648,0.019274
66,,0.277305,0.086649,0.171249,0.019042
67,,0.279203,0.087065,0.172655,0.019123
68,,0.278391,0.086062,0.172903,0.019054
69,,0.279488,0.087368,0.172448,0.019279
70,,0.279035,0.087898,0.171635,0.019119
71,,0.278309,0.086671,0.172066,0.019161
72,,0.278825,0.087127,0.172030,0.019265
73,,0.280250,0.087475,0.173251,0.019174
74,,0.277697,0.086816,0.171364,0.019124
75,,0.280202,0.087394,0.173231,0.019212
76,,0.278255,0.086756,0.172041,0.019041
77,,0.277608,0.085493,0.172460,0.019206
78,,0.277780,0.086067,0.172136,0.019178
79,,0.278732,0.087125,0.172201,0.019041
80,,0.278053,0.086834,0.171574,0.019223
81,,0.280931,0.087655,0.173688,0.019226
82,,0.278081,0.086705,0.171784,0.019235
83,,0.279365,0.087212,0.172762,0.019037
84,,0.279056,0.087181,0.172433,0.019064
85,,0.278668,0.086883,0.171687,0.019565
86,,0.280834,0.087697,0.173620,0.019057
87,,0.279826,0.087856,0.172536,0.019048
88,,0.280299,0.088294,0.172525,0.019113
89,,0.278315,0.086763,0.171933,0.019265
90,,0.278686,0.087140,0.171920,0.019224
91,,0.280800,0.087642,0.173254,0.019525
92,,0.278039,0.086854,0.171808,0.019010
93,,0.280950,0.087566,0.173984,0.018933
94,,0.278486,0.086862,0.172146,0.019119
95,,0.278254,0.085851,0.172955,0.019087
96,,0.277973,0.086554,0.171848,0.019204
97,,0.279245,0.087637,0.172010,0.019219
98,,0.281399,0.087880,0.174003,0.019144
99,,0.278352,0.086997,0.171792,0.019200
100,,0.279189,0.087032,0.172498,0.019245
101,,0.280098,0.087422,0.173090,0.019228
102,,0.278212,0.086941,0.171791,0.019119
103,,0.281670,0.087778,0.174138,0.019372
104,,0.279900,0.087588,0.172860,0.019088
105,,0.280772,0.088658,0.172608,0.019144
106,,0.279017,0.087007,0.172495,0.019129
107,,0.280018,0.087385,0.173141,0.019130
108,,0.280194,0.087652,0.172877,0.019263
109,,0.278240,0.087182,0.171463,0.019190
110,,0.281299,0.087939,0.173861,0.019136
111,,0.278564,0.087107,0.171898,0.019148
112,,0.278495,0.086260,0.172774,0.019108
113,,0.279930,0.087458,0.172996,0.019121
114,,0.280514,0.088736,0.172348,0.019020
115,,0.280700,0.088094,0.173060,0.019179
116,,0.279124,0.087219,0.172480,0.019069
117,,0.281485,0.088105,0.173896,0.019122
118,,0.278221,0.087008,0.171761,0.019081
119,,0.280226,0.087562,0.173115,0.019196
120,,0.279670,0.087350,0.172749,0.019206
121,,0.280228,0.087873,0.172845,0.019113
122,,0.280758,0.088918,0.172293,0.019172
123,,0.278966,0.087194,0.172388,0.019022
124,,0.282070,0.087832,0.174455,0.019297
125,,0.279038,0.087353,0.172043,0.019198
126,,0.281697,0.087869,0.174258,0.019207
127,,0.279211,0.087139,0.172463,0.019250
128,,0.278773,0.086268,0.173080,0.019071
129,,0.278689,0.086923,0.172289,0.018902
130,,0.279881,0.088286,0.172106,0.019121
131,,0.282289,0.088118,0.174232,0.019551
132,,0.279449,0.087480,0.172258,0.019321
133,,0.287244,0.088113,0.179463,0.019264
134,,0.279475,0.087591,0.172192,0.019336
135,,0.280116,0.086737,0.173946,0.019058
136,,0.280994,0.087839,0.173486,0.019247
137,,0.281519,0.088578,0.173365,0.019216
138,,0.279208,0.087393,0.172311,0.019102
139,,0.281502,0.087870,0.173905,0.019337
140,,0.279617,0.087397,0.172714,0.019141
141,,0.280963,0.087802,0.173714,0.019086
142,,0.280325,0.087648,0.173052,0.019220
143,,0.279363,0.086292,0.173546,0.019160
144,,0.279323,0.087072,0.172710,0.019172
145,,0.280880,0.088616,0.172722,0.019181
146,,0.281804,0.088436,0.173894,0.019115
147,,0.279718,0.087514,0.172584,0.019235
148,,0.282520,0.088194,0.174708,0.019259
149,,0.279800,0.087839,0.172388,0.019022
150,,0.282424,0.088279,0.174661,0.019109
151,,0.281404,0.088229,0.173670,0.019100
152,,0.282183,0.089239,0.173438,0.019143
153,,0.279572,0.087395,0.172641,0.019180
154,,0.282564,0.087961,0.174795,0.019411
155,,0.279552,0.087420,0.172623,0.019140
156,,0.281471,0.087720,0.174340,0.019037
157,,0.279840,0.087706,0.172733,0.019053
158,,0.279122,0.086000,0.173622,0.019126
159,,0.279063,0.086717,0.172792,0.019196
160,,0.280837,0.088213,0.173111,0.019145
161,,0.282431,0.088087,0.174833,0.019120
162,,0.279567,0.087420,0.172686,0.019089
163,,0.281938,0.087773,0.174762,0.019027
164,,0.280241,0.087461,0.172658,0.019591
165,,0.282640,0.088187,0.174838,0.019169
166,,0.280763,0.087912,0.173337,0.019151
167,,0.281627,0.089002,0.173164,0.019078
168,,0.279349,0.087282,0.172460,0.019235
169,,0.282214,0.087775,0.174819,0.019255
170,,0.279721,0.087107,0.172950,0.019290
171,,0.280926,0.087585,0.173838,0.019142
172,,0.279969,0.087673,0.172774,0.019119
173,,0.279609,0.086080,0.173926,0.019043
174,,0.278808,0.086645,0.172216,0.019245
175,,0.279763,0.087959,0.172307,0.019116
176,,0.282008,0.087883,0.174665,0.019096
177,,0.279726,0.087140,0.172978,0.019193
178,,0.281460,0.087666,0.174209,0.019208
179,,0.279625,0.087120,0.172873,0.019259
180,,0.279955,0.087589,0.172709,0.019267
181,,0.280229,0.086590,0.174088,0.019192
182,,0.280649,0.087834,0.173241,0.019218
183,,0.281028,0.088856,0.172649,0.019171
184,,0.279487,0.087279,0.172506,0.019287
185,,0.282300,0.088221,0.174637,0.019066
186,,0.279321,0.087422,0.172356,0.019164
187,,0.282432,0.087923,0.174984,0.019154
188,,0.279710,0.087264,0.173006,0.019072
189,,0.279099,0.086380,0.173340,0.019038
190,,0.281157,0.087894,0.173716,0.019188
191,,0.281130,0.087768,0.173960,0.019052
192,,0.279700,0.087269,0.172922,0.019143
193,,0.279408,0.087382,0.172620,0.019049
194,,0.281418,0.087985,0.173893,0.019152
195,,0.281170,0.087405,0.174135,0.019277
196,,0.280377,0.087072,0.173705,0.019238
197,,0.280178,0.087547,0.173341,0.018940
198,,0.281746,0.088802,0.173587,0.019014
199,,0.279050,0.087225,0.172350,0.019127
200,,0.282118,0.087857,0.174690,0.019204
201,,0.278977,0.087061,0.172435,0.018949
202,,0.281367,0.087722,0.174230,0.019054
203,,0.281106,0.087321,0.174236,0.019191
204,,0.279127,0.085956,0.173459,0.019279
205,,0.279742,0.087607,0.172732,0.019026
206,,0.279827,0.087377,0.172853,0.019242
207,,0.281782,0.088276,0.173937,0.019213
208,,0.279718,0.087189,0.173001,0.019173
209,,0.281966,0.088091,0.174435,0.019075
210,,0.279656,0.087265,0.172849,0.019135
211,,0.282167,0.088141,0.174681,0.018990
212,,0.281338,0.088143,0.173761,0.019076
213,,0.281268,0.088589,0.173207,0.019103
214,,0.279466,0.087152,0.172801,0.019149
215,,0.282733,0.088102,0.175018,0.019238
216,,0.279087,0.087227,0.172457,0.019050
217,,0.283861,0.088677,0.175523,0.019179
218,,0.278305,0.085550,0.173361,0.019041
219,,0.278606,0.086170,0.173018,0.019058
220,,0.278933,0.087019,0.172399,0.019067
221,,0.277857,0.086654,0.171628,0.019218
222,,0.280626,0.087357,0.173812,0.019100
223,,0.277940,0.086665,0.171819,0.019059
224,,0.279313,0.087037,0.172718,0.019154
225,,0.279418,0.087050,0.172929,0.019084
226,,0.278501,0.086818,0.172085,0.019232
227,,0.281162,0.087550,0.174022,0.019229
228,,0.279201,0.087094,0.172711,0.019039
229,,0.281344,0.088271,0.173182,0.019486
230,,0.278235,0.086501,0.172214,0.019135
231,,0.277802,0.086745,0.171543,0.019153
232,,0.280999,0.087577,0.173808,0.019258
233,,0.278469,0.086635,0.172203,0.019032
234,,0.280205,0.087091,0.173578,0.019134
235,,0.279181,0.086925,0.172742,0.019159
236,,0.277773,0.085397,0.172837,0.019121
237,,0.278850,0.086291,0.173088,0.019106
238,,0.279396,0.087128,0.172599,0.019270
239,,0.280987,0.088317,0.173061,0.019251
240,,0.279255,0.085713,0.173959,0.019212
241,,0.278536,0.086766,0.172289,0.019109
242,,0.286172,0.087318,0.179177,0.019277
243,,0.279180,0.087217,0.172346,0.019246
244,,0.280494,0.087219,0.173693,0.019176
245,,0.279707,0.087382,0.172749,0.019206
246,,0.280713,0.087913,0.173087,0.019301
247,,0.278298,0.086494,0.172205,0.019241
248,,0.279062,0.086969,0.172652,0.019067
249,,0.280484,0.087346,0.173459,0.019280
250,,0.278608,0.086581,0.172425,0.019220
251,,0.281026,0.087375,0.174166,0.019113
252,,0.278072,0.086437,0.172148,0.019113
253,,0.277979,0.085685,0.172905,0.019023
254,,0.278265,0.086349,0.172421,0.019134
255,,0.279825,0.087881,0.172302,0.019226
256,,0.280428,0.087219,0.173620,0.019228
257,,0.279352,0.087027,0.172686,0.019270
258,,0.278496,0.086767,0.172177,0.019152
259,,0.281419,0.087425,0.174511,0.019115
260,,0.278340,0.086722,0.171978,0.019238
261,,0.281196,0.087171,0.174377,0.019281
262,,0.279321,0.086626,0.173171,0.019144
263,,0.280754,0.087833,0.173383,0.019179
264,,0.279709,0.087237,0.173014,0.019034
265,,0.278469,0.086744,0.172249,0.019111
266,,0.281552,0.087418,0.174604,0.019168
267,,0.278163,0.086569,0.172056,0.019163
268,,0.279949,0.086995,0.173347,0.019209
269,,0.279666,0.087366,0.172662,0.019065
270,,0.278079,0.085469,0.173070,0.019175
271,,0.278635,0.086297,0.172706,0.019265
272,,0.279851,0.087291,0.173085,0.019115
273,,0.279881,0.087578,0.172879,0.019037
274,,0.279569,0.087201,0.172942,0.019030
275,,0.278470,0.086681,0.172231,0.019210
276,,0.281150,0.087253,0.174357,0.019183
277,,0.278220,0.086746,0.172109,0.019009
278,,0.278969,0.086899,0.172720,0.018963
279,,0.278581,0.085962,0.173171,0.019081
280,,0.279577,0.087362,0.172866,0.018984
281,,0.280617,0.088119,0.173058,0.019082
282,,0.278120,0.086660,0.171968,0.019138
283,,0.279141,0.087027,0.172636,0.019075
284,,0.279813,0.087243,0.172970,0.019205
285,,0.278879,0.086676,0.172011,0.019633
286,,0.280665,0.087327,0.173812,0.019046
287,,0.277674,0.086571,0.171537,0.019175
288,,0.278730,0.086027,0.173175,0.019130
289,,0.277966,0.086549,0.171917,0.019130
290,,0.279356,0.087828,0.172012,0.019159
291,,0.281197,0.087366,0.174265,0.019208
292,,0.278301,0.086642,0.172233,0.019029
293,,0.278966,0.086823,0.172577,0.019213
294,,0.279716,0.087164,0.173035,0.019112
295,,0.278307,0.086835,0.172010,0.019066
296,,0.281417,0.087544,0.174411,0.019066
297,,0.279261,0.087057,0.172723,0.019091
298,,0.281017,0.088299,0.173319,0.019054
299,,0.280761,0.088714,0.172632,0.019059
300,,0.278563,0.086809,0.172295,0.019093
301,,0.280742,0.087339,0.173870,0.019195
302,,0.278407,0.086706,0.172212,0.019103
303,,0.280656,0.087031,0.174205,0.019069
304,,0.279025,0.086694,0.172701,0.019247
305,,0.278093,0.085604,0.173001,0.019087
306,,0.278157,0.086324,0.172382,0.019112
307,,0.279162,0.087544,0.172207,0.019062
308,,0.279333,0.086965,0.172897,0.019122
309,,0.280041,0.087217,0.173269,0.019003
310,,0.278592,0.086647,0.172381,0.019217
311,,0.281155,0.087133,0.174575,0.019097
312,,0.278250,0.086581,0.172246,0.019025
313,,0.279064,0.086924,0.172799,0.019002
314,,0.279032,0.086004,0.173582,0.019072
315,,0.279642,0.087296,0.172779,0.019227
316,,0.280205,0.087785,0.172875,0.019148
317,,0.278784,0.086733,0.172697,0.019016
318,,0.278609,0.086892,0.172306,0.019034
319,,0.280903,0.087430,0.173856,0.019230
320,,0.278716,0.086861,0.172464,0.018997
321,,0.281135,0.087449,0.174255,0.019074
322,,0.277775,0.086665,0.171708,0.019055
323,,0.278042,0.085632,0.172998,0.019063
324,,0.278506,0.086547,0.172525,0.019058
325,,0.279322,0.087480,0.172410,0.019040
326,,0.279947,0.087194,0.173306,0.019075
327,,0.279308,0.086867,0.173058,0.019036
328,,0.278103,0.086521,0.172179,0.019052
329,,0.281257,0.087228,0.174615,0.019065
330,,0.278340,0.086689,0.172116,0.019145
331,,0.279379,0.086969,0.172970,0.019086
332,,0.279144,0.086011,0.173727,0.019056
333,,0.279931,0.087540,0.173033,0.019012
334,,0.280586,0.087999,0.173143,0.019057
335,,0.278620,0.086648,0.172363,0.019257
336,,0.279852,0.087126,0.173090,0.019255
337,,0.279112,0.087128,0.172695,0.018951
338,,0.278236,0.086645,0.172145,0.019060
339,,0.281662,0.087477,0.174602,0.019189
340,,0.278300,0.086651,0.172178,0.019125
341,,0.279003,0.085910,0.173518,0.019174
342,,0.278108,0.086389,0.172311,0.019059
343,,0.279561,0.087679,0.172486,0.019052
344,,0.280559,0.086968,0.174136,0.019115
345,,0.278420,0.086589,0.172417,0.019064
346,,0.278347,0.086774,0.172128,0.019106
347,,0.280756,0.087355,0.173969,0.019091
348,,0.278554,0.086822,0.172135,0.019245
349,,0.280423,0.087064,0.173804,0.019159
350,,0.279338,0.086560,0.173334,0.019092
351,,0.279913,0.087697,0.172786,0.019086
352,,0.281335,0.088148,0.173402,0.019042
353,,0.278346,0.086422,0.172345,0.019012
354,,0.281575,0.087524,0.174484,0.019199
355,,0.282772,0.086780,0.176475,0.019126
356,,0.282140,0.087676,0.174878,0.019237
357,,0.278847,0.085550,0.173905,0.019050
358,,0.278750,0.086151,0.173130,0.019114
359,,0.279568,0.087027,0.173001,0.019149
360,,0.279702,0.087926,0.172231,0.019198
361,,0.280983,0.087603,0.173980,0.019052
362,,0.278668,0.086782,0.172408,0.019122
363,,0.286301,0.087298,0.179564,0.019093
364,,0.278270,0.086814,0.171969,0.019100
365,,0.281046,0.087518,0.174062,0.019097
366,,0.279470,0.087201,0.172680,0.019246
367,,0.281493,0.088845,0.173238,0.019035
368,,0.279190,0.087204,0.172527,0.019103
369,,0.278782,0.087129,0.172254,0.019031
370,,0.280451,0.087397,0.173740,0.018960
371,,0.278092,0.086621,0.172086,0.019031
372,,0.280710,0.087252,0.174016,0.019088
373,,0.279033,0.087006,0.172570,0.019109
374,,0.278549,0.085729,0.173267,0.019205
375,,0.278841,0.086436,0.172689,0.019251
376,,0.279807,0.087864,0.172337,0.019238
377,,0.281241,0.087259,0.174599,0.019008
378,,0.278812,0.086634,0.172607,0.019176
379,,0.280533,0.087297,0.173707,0.019153
380,,0.279175,0.086943,0.172673,0.019188
381,,0.278787,0.087097,0.172125,0.019185
382,,0.280870,0.087562,0.173821,0.019104
383,,0.279405,0.087386,0.172475,0.019129
384,,0.280654,0.088211,0.172808,0.019241
385,,0.277889,0.086538,0.171803,0.019142
386,,0.280103,0.087160,0.173377,0.019173
387,,0.279592,0.087058,0.173025,0.019075
388,,0.278699,0.086901,0.172281,0.019143
389,,0.280621,0.087280,0.173837,0.019123
390,,0.277889,0.086739,0.171660,0.019113
391,,0.278929,0.086110,0.173249,0.019185
392,,0.279366,0.086954,0.172802,0.019225
393,,0.279105,0.087846,0.171751,0.019148
394,,0.281238,0.087427,0.174176,0.019229
395,,0.278059,0.086815,0.171815,0.019074
396,,0.283839,0.087106,0.176659,0.019640
397,,0.280621,0.086660,0.174487,0.019094
398,,0.281058,0.087441,0.174173,0.019056
399,,0.279306,0.086950,0.172713,0.019279
400,,0.281018,0.088446,0.173027,0.019126
401,,0.279418,0.087066,0.172812,0.018980
402,,0.278860,0.086963,0.172417,0.019116
403,,0.281034,0.087663,0.173847,0.019153
404,,0.278397,0.086788,0.172140,0.019109
405,,0.281012,0.087434,0.174100,0.019117
406,,0.278989,0.086744,0.172694,0.019188
407,,0.278109,0.085727,0.172841,0.019141
408,,0.278893,0.086586,0.172754,0.019172
409,,0.278674,0.087381,0.171713,0.019226
410,,0.279996,0.087216,0.173226,0.019188
411,,0.279421,0.087116,0.172862,0.019069
412,,0.278626,0.087007,0.171990,0.019255
413,,0.280821,0.087325,0.174011,0.019123
414,,0.278438,0.086645,0.172152,0.019282
415,,0.279821,0.087055,0.173280,0.019123
416,,0.279663,0.086414,0.173635,0.019253
417,,0.280012,0.087527,0.173003,0.019096
418,,0.281496,0.088210,0.172472,0.020409
419,,0.278808,0.086975,0.172310,0.019119
420,,0.281319,0.087649,0.174146,0.019140
421,,0.281962,0.086812,0.175524,0.019223
422,,0.281162,0.087504,0.174137,0.019137
423,,0.278270,0.086764,0.172066,0.019081
424,,0.279017,0.086169,0.173348,0.019132
425,,0.278666,0.086726,0.172430,0.019143
426,,0.279421,0.087746,0.172041,0.019269
427,,0.281045,0.087112,0.174437,0.019121
428,,0.278100,0.086608,0.171944,0.019183
429,,0.278988,0.086926,0.172629,0.019070
430,,0.279831,0.087083,0.173283,0.019108
431,,0.278668,0.086740,0.172259,0.019300
432,,0.281052,0.087394,0.174192,0.019077
433,,0.279321,0.087089,0.172590,0.019277
434,,0.280584,0.088064,0.172994,0.019143
435,,0.278439,0.086429,0.172417,0.019174
436,,0.278237,0.086635,0.172111,0.019108
437,,0.281060,0.087596,0.173980,0.019100
438,,0.278769,0.087181,0.171964,0.019193
439,,0.281267,0.087240,0.174437,0.019213
440,,0.278593,0.086622,0.172355,0.019229
441,,0.277512,0.085526,0.172616,0.018983
442,,0.278049,0.086359,0.172123,0.019219
443,,0.278889,0.087277,0.172218,0.019043
444,,0.279080,0.086846,0.172735,0.019152
445,,0.279802,0.087143,0.173157,0.019132
446,,0.278039,0.086484,0.172115,0.019089
447,,0.280721,0.087104,0.174149,0.019083
448,,0.278238,0.086385,0.172482,0.019025
449,,0.278045,0.086770,0.171854,0.019069
450,,0.281163,0.087521,0.174192,0.019045
451,,0.279783,0.087334,0.172970,0.019130
452,,0.280617,0.088134,0.173053,0.019029
453,,0.278797,0.086849,0.172565,0.019034
454,,0.279157,0.086985,0.172527,0.019257
455,,0.279754,0.087106,0.173321,0.018979
456,,0.277938,0.086687,0.171661,0.019236
457,,0.280751,0.087126,0.174101,0.018988
458,,0.278723,0.086951,0.172227,0.019146
459,,0.277988,0.085510,0.173006,0.019088
460,,0.278471,0.086385,0.172787,0.018954
461,,0.279535,0.087276,0.172665,0.019220
462,,0.279242,0.086878,0.172801,0.019169
463,,0.279481,0.087126,0.172920,0.019083
464,,0.278182,0.086587,0.172037,0.019209
465,,0.285226,0.087201,0.178442,0.019229
466,,0.278391,0.086607,0.172211,0.019221
467,,0.281364,0.087250,0.174630,0.019134
468,,0.279274,0.087022,0.172674,0.019229
469,,0.279926,0.087803,0.172747,0.019035
470,,0.279039,0.086916,0.172730,0.019046
471,,0.278174,0.086791,0.172072,0.018965
472,,0.281543,0.087512,0.174417,0.019230
473,,0.278053,0.086612,0.171911,0.019117
474,,0.279555,0.086867,0.173262,0.019071
475,,0.279402,0.086901,0.173073,0.019081
476,,0.278434,0.086622,0.172220,0.019244
477,,0.278416,0.086178,0.172876,0.019018
478,,0.279220,0.087782,0.171875,0.019117
479,,0.280354,0.087185,0.173538,0.019201
480,,0.278910,0.086870,0.172659,0.019024
481,,0.278800,0.086821,0.172323,0.019269
482,,0.280550,0.087165,0.173820,0.019192
483,,0.278422,0.087036,0.171950,0.019020
484,,0.281045,0.087353,0.174192,0.019154
485,,0.279328,0.086710,0.173230,0.019005
486,,0.280541,0.087779,0.173233,0.019176
487,,0.279474,0.087043,0.172951,0.019132
488,,0.278307,0.086715,0.172218,0.019023
489,,0.280417,0.087151,0.173942,0.018978
490,,0.278925,0.086359,0.172772,0.019275
491,,0.280106,0.087206,0.173325,0.019211
492,,0.279172,0.086934,0.172789,0.019093
493,,0.278086,0.085557,0.173102,0.019084
494,,0.278561,0.086346,0.172771,0.019096
495,,0.279889,0.087058,0.173222,0.019259
496,,0.279073,0.087032,0.172666,0.019011
497,,0.280038,0.087179,0.173314,0.019195
498,,0.278085,0.086495,0.172007,0.019204
499,,0.284712,0.086979,0.178232,0.019149
500,,0.277967,0.086696,0.171707,0.019220
501,,0.280980,0.087402,0.174191,0.019047
502,,0.279354,0.086682,0.173127,0.019186
503,,0.280395,0.087878,0.173084,0.019079
504,,0.280454,0.088430,0.172467,0.019203
505,,0.278406,0.086621,0.172350,0.019081
506,,0.280900,0.087312,0.173989,0.019252
507,,0.281677,0.086632,0.175597,0.019058
508,,0.281387,0.087351,0.174425,0.019227
509,,0.278204,0.086612,0.172060,0.019188
510,,0.278795,0.086038,0.173194,0.019171
511,,0.277809,0.086574,0.171855,0.019033
512,,0.279144,0.087498,0.172205,0.019087
513,,0.281119,0.087218,0.174458,0.019095
514,,0.278546,0.086782,0.172204,0.019213
515,,0.278216,0.086847,0.172014,0.018992
516,,0.280784,0.087524,0.173872,0.018988
517,,0.278213,0.086680,0.171961,0.019199
518,,0.281202,0.087117,0.174038,0.019604
519,,0.279261,0.086435,0.173151,0.019297
520,,0.280510,0.087783,0.173263,0.019060
521,,0.281310,0.088242,0.172321,0.018952
522,,0.278876,0.086820,0.172497,0.019183
523,,0.280956,0.087600,0.173918,0.019075
524,,0.277711,0.086555,0.171689,0.019044
525,,0.280135,0.087154,0.173519,0.019067
526,,0.279152,0.086896,0.172843,0.018976
527,,0.278297,0.085682,0.173046,0.019211
528,,0.278692,0.086352,0.172931,0.019017
529,,0.279685,0.087248,0.172853,0.019238
530,,0.279011,0.086870,0.172609,0.019163
531,,0.279835,0.087300,0.173016,0.019116
532,,0.277575,0.086599,0.171429,0.019186
533,,0.284564,0.087162,0.177922,0.019094
534,,0.278307,0.086777,0.172090,0.019087
535,,0.280854,0.087253,0.174168,0.019036
536,,0.279795,0.086745,0.173602,0.019097
537,,0.280554,0.087880,0.173206,0.019061
538,,0.279343,0.087129,0.172761,0.019090
539,,0.278341,0.086751,0.172082,0.019110
540,,0.281092,0.087327,0.174369,0.019048
541,,0.278365,0.086572,0.172324,0.019090
542,,0.279197,0.086960,0.172664,0.019213
543,,0.279823,0.087058,0.173296,0.019075
544,,0.277692,0.085246,0.172837,0.019256
545,,0.278262,0.086062,0.172709,0.019145
546,,0.278693,0.086562,0.172658,0.019117
547,,0.279660,0.087811,0.172162,0.019307
548,,0.281092,0.087369,0.174154,0.019192
549,,0.277922,0.086631,0.171872,0.019071
550,,0.285409,0.087174,0.178274,0.019609
551,,0.279749,0.086509,0.173723,0.019116
552,,0.279747,0.085901,0.174243,0.019231
553,,0.278651,0.086604,0.172413,0.019231
554,,0.279416,0.086965,0.172985,0.019102
555,,0.279682,0.087097,0.172929,0.019235
556,,0.278497,0.086588,0.172340,0.019199
557,,0.280739,0.087076,0.174098,0.019157
558,,0.278398,0.086519,0.172382,0.019105
559,,0.278453,0.086962,0.171934,0.019152
560,,0.280744,0.087409,0.173912,0.019041
561,,0.277635,0.085298,0.172778,0.019175
562,,0.278727,0.086091,0.173150,0.019108
563,,0.278899,0.086658,0.172700,0.019180
564,,0.278415,0.086887,0.171922,0.019219
565,,0.281047,0.087271,0.174398,0.018988
566,,0.277767,0.086532,0.171892,0.018981
567,,0.278683,0.087093,0.172140,0.019077
568,,0.280649,0.087620,0.173712,0.018964
569,,0.278096,0.086552,0.171942,0.019247
570,,0.280850,0.087204,0.174125,0.019113
571,,0.279633,0.086658,0.173390,0.019207
572,,0.280569,0.087726,0.173398,0.019048
573,,0.279838,0.087115,0.173173,0.019176
574,,0.278443,0.086777,0.172054,0.019234
575,,0.281182,0.087569,0.174141,0.019119
576,,0.278218,0.086651,0.171923,0.019267
577,,0.280352,0.087345,0.173565,0.019060
578,,0.278940,0.086889,0.172707,0.018994
579,,0.277878,0.085514,0.172925,0.019092
580,,0.278313,0.086223,0.172533,0.019201
581,,0.279730,0.087148,0.173157,0.019056
582,,0.278603,0.087012,0.172141,0.019097
583,,0.280477,0.087439,0.173479,0.019207
584,,0.278183,0.086645,0.171969,0.019221
585,,0.284335,0.087134,0.177816,0.019042
586,,0.278249,0.086697,0.172021,0.019183
587,,0.280711,0.087196,0.173954,0.019168
588,,0.279598,0.086629,0.173476,0.019138
589,,0.280596,0.087829,0.173223,0.019159
590,,0.280613,0.088528,0.172673,0.019056
591,,0.278526,0.086605,0.172388,0.019185
592,,0.281075,0.087369,0.174315,0.019036
593,,0.282106,0.086736,0.175806,0.019056
594,,0.280794,0.087356,0.174009,0.019059
595,,0.278211,0.085235,0.173518,0.019103
596,,0.278719,0.085849,0.173429,0.019043
597,,0.278339,0.086530,0.172407,0.019042
598,,0.279067,0.087467,0.172016,0.019217
599,,0.280107,0.087056,0.173555,0.019131
600,,0.279020,0.086953,0.172564,0.019163
601,,0.278886,0.086943,0.172561,0.019027
602,,0.280814,0.087596,0.173812,0.019022
603,,0.278312,0.086790,0.172179,0.018979
604,,0.281251,0.087313,0.174247,0.019291
605,,0.279210,0.086667,0.173076,0.019116
606,,0.280994,0.087919,0.173603,0.019111
