timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,98,44,9013.25,0.9,4.3,21982.56,0.000000,0.000000,0.000000
0.5858,100,45,10923.25,1.1,4.3,21988.20,115.774000,115.774000,197.627864
1.1317,100,45,10923.25,1.1,4.3,21988.20,134.306000,250.080000,246.050693
1.7139,99,53,10923.25,1.0,4.3,21988.20,132.088000,382.168000,226.866498
2.5403,100,45,10923.25,1.0,4.3,21988.20,179.059000,561.227000,216.670952
3.1273,100,48,10923.25,1.1,4.3,21988.20,132.045000,693.272000,224.942292
3.9517,100,45,10923.25,1.0,4.3,21988.20,181.376000,874.648000,220.006264
4.5317,100,46,10923.25,1.1,4.3,21988.20,132.876000,1007.524000,229.102809
5.3597,100,44,10923.25,1.0,4.3,21988.42,179.127000,1186.651000,216.346082
5.9450,100,45,10923.25,1.0,4.3,21988.42,132.135000,1318.786000,225.735842
6.7710,100,44,10923.25,1.1,4.3,21988.42,182.107000,1500.893000,220.472945
7.3532,100,45,10923.25,1.0,4.3,21988.42,133.358000,1634.251000,229.075147
8.1793,100,44,10923.25,1.0,4.3,21988.67,179.925000,1814.176000,217.782095
8.7673,100,44,10923.25,1.0,4.3,21988.67,135.615000,1949.791000,230.663277
9.5983,99,49,10923.25,1.0,4.3,21988.67,200.023000,2149.814000,240.703427
10.1884,100,44,10923.25,1.0,4.3,21988.67,113.484000,2263.298000,192.320419
11.0185,99,50,10923.25,1.0,4.3,21988.67,200.302000,2463.600000,241.291461
11.6039,100,48,10923.25,1.1,4.3,21988.67,133.084000,2596.684000,227.324422
12.4269,99,50,10923.25,1.1,4.3,21988.67,180.885000,2777.569000,219.781962
13.0079,99,49,10923.25,1.1,4.3,21988.67,131.757000,2909.326000,226.783892
13.8362,99,50,10923.25,1.1,4.3,21988.67,180.252000,3089.578000,217.618833
14.4451,99,50,10923.25,1.1,4.3,21988.67,127.675000,3217.253000,209.677579
15.2760,99,50,10923.25,1.0,4.3,21988.67,180.954000,3398.207000,217.772954
15.8647,100,50,10923.25,1.1,4.3,21988.67,135.867000,3534.074000,230.810005
16.6959,99,53,10923.25,1.1,4.3,21988.67,200.485000,3734.559000,241.197543
17.2860,99,50,10923.25,1.1,4.3,21973.39,113.864000,3848.423000,192.971123
18.1164,100,45,10923.25,1.1,4.3,21973.39,201.235000,4049.658000,242.330020
18.7047,99,52,10923.25,1.0,4.3,21973.39,131.765000,4181.423000,223.986384
19.5355,100,45,10923.25,1.1,4.3,21973.39,181.142000,4362.565000,218.024887
20.1245,100,46,10923.25,1.0,4.3,21973.39,132.389000,4494.954000,224.781645
20.9554,100,44,10923.25,1.0,4.3,21973.39,180.680000,4675.634000,217.427746
21.5401,100,45,10923.25,1.1,4.3,21973.63,133.296000,4808.930000,227.971591
22.3666,100,44,10923.25,1.1,4.3,21973.63,181.470000,4990.400000,219.579817
22.9491,100,45,10923.25,1.0,4.3,21973.63,132.863000,5123.263000,228.079012
23.7762,99,44,10923.25,1.0,4.3,21973.63,180.990000,5304.253000,218.841127
24.3653,100,44,10923.25,1.0,4.3,21973.63,135.704000,5439.957000,230.331330
25.1952,99,50,10923.25,1.1,4.3,21973.63,200.774000,5640.731000,241.928346
25.7836,100,43,10923.25,1.1,4.3,21973.63,113.797000,5754.528000,193.412345
26.6150,99,50,10923.25,1.1,4.3,21973.63,201.613000,5956.141000,242.492504
27.2025,100,48,10923.25,1.1,4.3,21973.63,132.326000,6088.467000,225.252034
28.0349,99,50,10923.25,1.1,4.3,21973.63,181.052000,6269.519000,217.485237
28.6248,100,50,10923.25,1.1,4.3,21973.63,131.580000,6401.099000,223.065534
29.4548,99,50,10923.25,1.1,4.3,21973.63,180.178000,6581.277000,217.072462
30.0430,100,50,10923.25,1.1,4.3,21973.63,132.371000,6713.648000,225.057917
30.8739,99,51,10923.25,1.0,4.3,21973.63,180.737000,6894.385000,217.516474
