timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T03:21:44,bert-e2-bs8,22dcbbf4-844e-4576-8fd6-5ba4bf787d82,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.06776520609856,0.0001896835360972471,6.321356643122425e-07,360.0,263.70937313267837,10.0,0.029859572084061797,0.017486484544733116,0.0008293135920539498,0.04817537022084886,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
