step,loss,step_s,forward_s,backward_s,optimizer_s
1,,0.275668,0.130486,0.103651,0.041339
2,,0.143795,0.041870,0.082250,0.019269
3,,0.149367,0.042902,0.087164,0.018996
4,,0.146596,0.042458,0.084711,0.019074
5,,0.146993,0.042188,0.085223,0.019260
6,,0.149049,0.042599,0.086710,0.019373
7,,0.147756,0.042514,0.085620,0.019292
8,,0.146920,0.042144,0.085321,0.019118
9,,0.148562,0.043181,0.085959,0.019093
10,,0.149129,0.042678,0.086965,0.019136
11,,0.147219,0.042243,0.085409,0.019240
12,,0.147078,0.042301,0.085267,0.019143
13,,0.147324,0.042319,0.085568,0.019092
14,,0.146899,0.042442,0.085024,0.019085
15,,0.147256,0.042162,0.085456,0.019297
16,,0.147121,0.042762,0.084990,0.019039
17,,0.149082,0.042736,0.086730,0.019259
18,,0.147601,0.042371,0.085707,0.019188
19,,0.148823,0.043565,0.085660,0.019259
20,,0.147421,0.042326,0.085687,0.019075
21,,0.148409,0.042546,0.086433,0.019081
22,,0.147466,0.042238,0.085528,0.019332
23,,0.147315,0.042282,0.085476,0.019231
24,,0.148895,0.042599,0.086867,0.019099
25,,0.147679,0.042441,0.085643,0.019255
26,,0.147368,0.042165,0.085569,0.019294
27,,0.147598,0.042366,0.085699,0.019191
28,,0.148626,0.042692,0.086562,0.019040
29,,0.147974,0.042557,0.085918,0.019174
30,,0.147237,0.042305,0.085320,0.019286
31,,0.149228,0.042587,0.087052,0.019263
32,,0.147399,0.042520,0.085510,0.019020
33,,0.147119,0.042134,0.085649,0.019004
34,,0.148119,0.042399,0.086252,0.019140
35,,0.148818,0.042618,0.086653,0.019216
36,,0.143151,0.041960,0.081674,0.019179
37,,0.148220,0.042431,0.086319,0.019142
38,,0.148704,0.042537,0.086615,0.019219
39,,0.147340,0.042129,0.085819,0.019065
40,,0.147325,0.042244,0.085585,0.019163
41,,0.148885,0.042604,0.086938,0.019016
42,,0.147718,0.042380,0.085796,0.019211
43,,0.148189,0.042196,0.086103,0.019459
44,,0.147489,0.042332,0.085740,0.019050
45,,0.149374,0.042595,0.087273,0.019163
46,,0.147635,0.042360,0.085854,0.019089
47,,0.147553,0.042130,0.085993,0.019095
48,,0.148427,0.042504,0.086567,0.019024
49,,0.149172,0.042695,0.087124,0.019016
50,,0.148061,0.042358,0.086038,0.019320
51,,0.147606,0.042158,0.085852,0.019256
52,,0.148234,0.042497,0.086101,0.019287
53,,0.149308,0.042649,0.087100,0.019222
54,,0.147821,0.042278,0.085988,0.019227
55,,0.143316,0.042024,0.081708,0.019248
56,,0.149520,0.042644,0.087241,0.019164
57,,0.147791,0.042549,0.085816,0.019092
58,,0.149334,0.043743,0.085994,0.019251
59,,0.147643,0.042378,0.085799,0.019134
60,,0.149732,0.042807,0.087295,0.019299
61,,0.147930,0.042409,0.085849,0.019328
62,,0.147603,0.042131,0.085898,0.019242
63,,0.148043,0.042433,0.086078,0.019165
64,,0.149656,0.042903,0.087321,0.019079
65,,0.147765,0.042365,0.085937,0.019059
66,,0.147478,0.042183,0.085818,0.019145
67,,0.150016,0.043092,0.087297,0.019295
68,,0.149876,0.042781,0.087469,0.019291
69,,0.147847,0.042517,0.085851,0.019155
70,,0.147955,0.042209,0.086084,0.019283
71,,0.148002,0.042441,0.085901,0.019316
72,,0.149764,0.042938,0.087403,0.019091
73,,0.147978,0.042492,0.085914,0.019242
74,,0.147722,0.042193,0.086006,0.019182
75,,0.148309,0.042449,0.086438,0.019096
76,,0.149744,0.042893,0.087419,0.019104
77,,0.148057,0.042516,0.086006,0.019013
78,,0.147572,0.042404,0.085829,0.018997
79,,0.148107,0.042441,0.086286,0.019054
80,,0.149465,0.042815,0.087030,0.019288
81,,0.146787,0.042463,0.084977,0.019020
82,,0.147298,0.042288,0.085690,0.018991
83,,0.149494,0.042635,0.087415,0.019109
84,,0.149301,0.042696,0.087064,0.019203
85,,0.147748,0.042442,0.085838,0.019129
86,,0.149083,0.043588,0.086035,0.019126
87,,0.149296,0.042551,0.086684,0.019570
88,,0.149927,0.042918,0.087466,0.019145
89,,0.148704,0.042708,0.086349,0.019315
90,,0.146055,0.042525,0.084104,0.019069
91,,0.148839,0.043247,0.086108,0.019152
92,,0.150096,0.043356,0.087212,0.019194
93,,0.148602,0.042704,0.086389,0.019084
94,,0.148675,0.042857,0.086133,0.019281
95,,0.148866,0.043804,0.085620,0.019117
96,,0.149254,0.042535,0.087249,0.019141
97,,0.150741,0.043697,0.087579,0.019129
98,,0.147852,0.042517,0.085965,0.019033
99,,0.144967,0.042449,0.082935,0.019258
100,,0.149381,0.042902,0.087104,0.019049
101,,0.149168,0.042728,0.087036,0.019073
102,,0.148148,0.042788,0.085993,0.019036
103,,0.148068,0.042315,0.086128,0.019301
104,,0.150323,0.043079,0.087631,0.019280
105,,0.150022,0.042975,0.087561,0.019117
106,,0.148881,0.042667,0.086791,0.019101
107,,0.148061,0.042314,0.086322,0.019050
108,,0.148273,0.042528,0.086157,0.019257
109,,0.149782,0.042682,0.087698,0.018891
110,,0.149474,0.042830,0.087206,0.019110
111,,0.148183,0.042353,0.086231,0.019257
112,,0.147945,0.042406,0.086042,0.019155
113,,0.150174,0.043324,0.087316,0.019177
114,,0.150415,0.042919,0.087887,0.019277
115,,0.149036,0.042739,0.086689,0.019279
116,,0.148249,0.042466,0.086419,0.019005
117,,0.148075,0.042458,0.086191,0.019099
118,,0.150043,0.042738,0.087692,0.019283
119,,0.149893,0.042933,0.087504,0.019127
120,,0.148330,0.042556,0.086219,0.019230
121,,0.147983,0.042338,0.086314,0.019008
122,,0.150219,0.043343,0.087234,0.019266
123,,0.150333,0.042825,0.087957,0.019227
124,,0.149841,0.042857,0.087617,0.019044
125,,0.148358,0.042572,0.086392,0.019055
126,,0.148243,0.042416,0.086365,0.019126
127,,0.152414,0.043382,0.089597,0.019101
128,,0.149399,0.042708,0.087142,0.019214
129,,0.150413,0.042987,0.088029,0.018857
130,,0.148467,0.042594,0.086307,0.019233
131,,0.149315,0.043992,0.085926,0.019063
132,,0.148253,0.042587,0.086157,0.019168
133,,0.151031,0.043587,0.087851,0.019269
134,,0.150153,0.042993,0.087796,0.019039
135,,0.149006,0.042718,0.086884,0.019059
136,,0.148540,0.042436,0.086553,0.019227
137,,0.144568,0.042534,0.082592,0.019103
138,,0.147973,0.042593,0.086072,0.018987
139,,0.147467,0.042209,0.085754,0.019178
140,,0.148703,0.043527,0.085592,0.019251
141,,0.149219,0.042561,0.087170,0.019162
142,,0.147927,0.042438,0.085989,0.019173
143,,0.147259,0.042172,0.085630,0.019131
144,,0.147983,0.042390,0.086065,0.019203
145,,0.148636,0.042645,0.086104,0.019460
146,,0.147487,0.042427,0.085765,0.018943
147,,0.148021,0.042732,0.085685,0.019279
148,,0.148037,0.042451,0.086265,0.018995
149,,0.149176,0.042680,0.086876,0.019264
150,,0.148934,0.043634,0.085894,0.019080
151,,0.147435,0.042188,0.085686,0.019239
152,,0.148404,0.042453,0.086367,0.019256
153,,0.148900,0.042685,0.086830,0.019064
154,,0.145306,0.042481,0.083387,0.019098
155,,0.148732,0.043151,0.085999,0.019262
156,,0.150288,0.043253,0.087206,0.019472
157,,0.147800,0.042489,0.085751,0.019218
158,,0.147451,0.042207,0.085642,0.019274
159,,0.148601,0.043255,0.085932,0.019085
160,,0.149677,0.042716,0.087511,0.019121
161,,0.147479,0.042528,0.085631,0.018999
162,,0.147416,0.042234,0.085729,0.019132
163,,0.148154,0.042451,0.086399,0.018979
164,,0.149655,0.042920,0.087144,0.019255
165,,0.147742,0.042433,0.085769,0.019192
166,,0.147419,0.042279,0.085792,0.019029
