timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,40,16,5153.25,1.2,3.9,20078.13,0.000000,0.000000,0.000000
0.6446,91,48,6111.25,1.5,3.9,20083.52,125.825000,125.825000,195.187322
1.2653,95,43,6111.25,1.3,3.9,20083.52,124.857000,250.682000,201.160413
1.8868,94,41,6111.25,1.3,3.9,20083.52,125.397000,376.079000,201.757706
2.5074,95,44,6111.25,1.3,3.9,20083.52,147.797000,523.876000,238.166937
3.1276,95,41,6111.25,1.3,3.9,20083.52,124.912000,648.788000,201.415568
3.7485,95,42,6111.25,1.3,3.9,20083.52,128.577000,777.365000,207.072261
4.3677,95,45,6111.25,1.5,3.9,20083.52,124.219000,901.584000,200.600224
4.9908,95,45,6111.25,1.3,3.9,20083.52,148.934000,1050.518000,239.035285
5.6128,91,44,6111.25,1.3,3.9,20083.52,127.562000,1178.080000,205.078813
6.2349,91,47,6111.25,1.3,3.9,20083.52,124.742000,1302.822000,200.526270
6.8607,94,44,6111.25,1.3,3.9,20083.49,125.852000,1428.674000,201.093434
7.4833,95,41,6111.25,1.5,3.9,20083.49,125.395000,1554.069000,201.407556
8.1055,95,44,6111.25,1.3,3.9,20083.49,147.287000,1701.356000,236.743729
8.7278,95,41,6111.25,1.3,3.9,20083.49,125.307000,1826.663000,201.357084
9.3507,95,43,6111.25,1.3,3.9,20083.49,126.394000,1953.057000,202.917702
9.9729,95,45,6111.25,1.3,3.9,20083.49,123.121000,2076.178000,197.852447
10.6014,94,42,6111.25,1.3,3.9,20083.49,147.755000,2223.933000,235.092266
11.2236,91,48,6111.25,1.5,3.9,20083.49,126.863000,2350.796000,203.909532
11.8470,94,48,6111.25,1.3,3.9,20083.49,128.177000,2478.973000,205.619577
12.4759,95,40,6111.25,1.3,3.9,20083.49,123.489000,2602.462000,196.340114
13.1014,95,45,6111.25,1.3,3.9,20082.51,149.358000,2751.820000,238.793324
13.7252,95,41,6111.25,1.3,3.9,20082.26,125.388000,2877.208000,201.008410
14.3480,95,42,6111.25,1.3,3.9,20082.26,128.165000,3005.373000,205.780095
14.9730,95,44,6111.25,1.5,3.9,20083.41,122.724000,3128.097000,196.355579
15.6008,94,41,6111.25,1.3,3.9,20083.41,149.644000,3277.741000,238.355463
16.2232,91,48,6111.25,1.3,3.9,20083.41,125.129000,3402.870000,201.040505
16.8488,94,48,6111.25,1.3,3.9,20083.41,127.944000,3530.814000,204.541787
17.4728,95,41,6111.25,1.4,3.9,20083.41,122.932000,3653.746000,196.989892
18.0998,95,45,6111.25,1.4,3.9,20084.89,149.876000,3803.622000,239.023186
18.7237,95,41,6111.25,1.3,3.9,20085.14,125.271000,3928.893000,200.802660
19.3446,95,42,6111.25,1.3,3.9,20085.14,128.586000,4057.479000,207.096669
19.9676,94,44,6111.25,1.3,3.9,20085.14,123.472000,4180.951000,198.186345
20.5878,95,45,6111.25,1.3,3.9,20085.38,149.484000,4330.435000,241.029843
21.2070,92,45,6111.25,1.4,3.9,20085.38,127.822000,4458.257000,206.419562
21.8288,91,47,6111.25,1.4,3.9,20085.38,125.630000,4583.887000,202.037703
22.4511,95,46,6111.25,1.3,3.9,20085.38,128.563000,4712.450000,206.600070
