step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
39,8.843194,0.1488,0.0425,0.0869,0.0191,53.7465
40,8.766553,0.1490,0.0426,0.0868,0.0193,53.6886
41,8.762728,0.1477,0.0422,0.0859,0.0193,54.1515
42,8.743521,0.1473,0.0422,0.0858,0.0191,54.2940
43,8.711806,0.1477,0.0423,0.0858,0.0192,54.1675
44,8.735235,0.1480,0.0424,0.0862,0.0190,54.0525
45,8.707903,0.1489,0.0426,0.0869,0.0191,53.7215
46,8.692873,0.1477,0.0424,0.0858,0.0192,54.1580
47,8.662295,0.1474,0.0422,0.0859,0.0190,54.2640
48,8.621806,0.1480,0.0424,0.0861,0.0192,54.0457
49,8.549667,0.1500,0.0427,0.0875,0.0195,53.3195
50,8.622252,0.1494,0.0428,0.0871,0.0192,53.5308
51,8.588101,0.1478,0.0423,0.0859,0.0192,54.1280
52,8.574751,0.1475,0.0422,0.0858,0.0192,54.2190
53,8.586502,0.1480,0.0424,0.0862,0.0190,54.0674
54,8.600927,0.1493,0.0426,0.0872,0.0192,53.5667
55,8.583507,0.1480,0.0425,0.0859,0.0193,54.0415
56,8.553691,0.1479,0.0423,0.0857,0.0195,54.1049
57,8.525424,0.1475,0.0424,0.0857,0.0191,54.2342
58,8.525970,0.1496,0.0429,0.0872,0.0192,53.4726
59,8.533537,0.1494,0.0427,0.0872,0.0191,53.5646
60,8.491740,0.1477,0.0425,0.0858,0.0190,54.1814
61,8.486707,0.1474,0.0421,0.0859,0.0190,54.2650
62,8.482468,0.1479,0.0422,0.0859,0.0195,54.0726
63,8.459832,0.1487,0.0429,0.0864,0.0191,53.7866
64,8.452826,0.1484,0.0426,0.0863,0.0192,53.9010
65,8.481893,0.1480,0.0426,0.0861,0.0190,54.0402
66,8.469519,0.1478,0.0423,0.0860,0.0191,54.1337
67,8.457203,0.1482,0.0436,0.0852,0.0191,53.9649
68,8.446558,0.1485,0.0426,0.0865,0.0191,53.8704
69,8.440257,0.1507,0.0437,0.0876,0.0191,53.0717
70,8.440254,0.1487,0.0426,0.0867,0.0191,53.7829
71,8.432688,0.1460,0.0425,0.0837,0.0193,54.7900
72,8.434083,0.1486,0.0433,0.0857,0.0193,53.8301
73,8.396474,0.1491,0.0431,0.0864,0.0192,53.6692
74,8.434817,0.1496,0.0427,0.0872,0.0193,53.4616
75,8.389596,0.1481,0.0426,0.0859,0.0192,54.0072
76,8.425998,0.1489,0.0439,0.0853,0.0193,53.7168
77,8.413421,0.1476,0.0424,0.0858,0.0191,54.1926
78,8.399430,0.1476,0.0425,0.0858,0.0190,54.1864
79,8.406384,0.1497,0.0426,0.0872,0.0195,53.4451
80,8.377357,0.1514,0.0426,0.0891,0.0193,52.8344
81,8.395689,0.1479,0.0425,0.0859,0.0191,54.0936
82,8.383748,0.1477,0.0423,0.0861,0.0190,54.1547
83,8.402496,0.1476,0.0424,0.0859,0.0190,54.2144
84,8.355514,0.1502,0.0431,0.0876,0.0191,53.2664
85,8.411217,0.1502,0.0429,0.0876,0.0193,53.2625
86,8.375358,0.1494,0.0427,0.0874,0.0191,53.5312
87,8.364003,0.1479,0.0425,0.0860,0.0191,54.0740
88,8.372259,0.1481,0.0425,0.0860,0.0192,54.0286
89,8.360917,0.1480,0.0424,0.0860,0.0192,54.0435
90,8.345931,0.1489,0.0426,0.0867,0.0193,53.7233
91,8.377738,0.1495,0.0428,0.0872,0.0192,53.5099
92,8.350280,0.1482,0.0424,0.0861,0.0193,53.9827
93,8.351307,0.1475,0.0422,0.0859,0.0190,54.2245
94,8.384708,0.1483,0.0424,0.0863,0.0192,53.9526
95,8.346562,0.1499,0.0427,0.0877,0.0191,53.3547
96,8.349408,0.1495,0.0428,0.0869,0.0194,53.5184
97,8.355689,0.1482,0.0426,0.0862,0.0191,53.9841
98,8.344812,0.1476,0.0423,0.0859,0.0191,54.1975
99,8.326308,0.1478,0.0424,0.0859,0.0192,54.1177
100,8.329677,0.1493,0.0428,0.0869,0.0192,53.5740
101,8.357151,0.1502,0.0431,0.0876,0.0191,53.2714
102,8.315957,0.1500,0.0428,0.0876,0.0193,53.3346
103,8.352132,0.1478,0.0425,0.0861,0.0189,54.1223
104,8.343775,0.1475,0.0423,0.0858,0.0191,54.2337
105,8.355847,0.1489,0.0425,0.0869,0.0191,53.7388
106,8.355892,0.1496,0.0427,0.0873,0.0193,53.4705
107,8.338100,0.1497,0.0428,0.0872,0.0193,53.4470
108,8.342135,0.1485,0.0427,0.0862,0.0193,53.8775
109,8.319159,0.1480,0.0423,0.0862,0.0190,54.0587
110,8.314494,0.1475,0.0423,0.0859,0.0190,54.2276
111,8.371506,0.1496,0.0428,0.0874,0.0191,53.4673
112,8.329666,0.1496,0.0428,0.0874,0.0191,53.4599
113,8.329268,0.1480,0.0425,0.0862,0.0190,54.0504
114,8.335789,0.1484,0.0423,0.0865,0.0192,53.9188
115,8.336905,0.1479,0.0424,0.0860,0.0191,54.0842
116,8.345751,0.1490,0.0426,0.0870,0.0190,53.7055
117,8.318056,0.1505,0.0430,0.0878,0.0193,53.1570
118,8.312687,0.1502,0.0428,0.0880,0.0190,53.2609
119,8.297996,0.1485,0.0426,0.0864,0.0192,53.8821
120,8.331793,0.1489,0.0424,0.0871,0.0191,53.7390
121,8.306911,0.1474,0.0423,0.0855,0.0193,54.2868
122,8.336009,0.1486,0.0424,0.0867,0.0191,53.8396
123,8.316838,0.1486,0.0427,0.0866,0.0190,53.8269
124,8.314896,0.1474,0.0422,0.0857,0.0191,54.2862
125,8.323150,0.1475,0.0423,0.0857,0.0191,54.2430
126,8.314366,0.1479,0.0422,0.0863,0.0190,54.0804
127,8.342059,0.1492,0.0426,0.0870,0.0192,53.6024
128,8.330206,0.1471,0.0422,0.0856,0.0190,54.3682
129,8.305982,0.1477,0.0425,0.0856,0.0191,54.1651
130,8.289161,0.1469,0.0421,0.0854,0.0191,54.4499
131,8.340496,0.1491,0.0426,0.0870,0.0192,53.6667
132,8.309635,0.1480,0.0425,0.0858,0.0193,54.0406
133,8.274246,0.1473,0.0422,0.0855,0.0193,54.3035
134,8.294658,0.1468,0.0421,0.0853,0.0191,54.4888
135,8.306543,0.1490,0.0426,0.0870,0.0191,53.6756
136,8.308606,0.1475,0.0424,0.0854,0.0193,54.2425
137,8.309031,0.1472,0.0421,0.0855,0.0192,54.3638
138,8.331555,0.1474,0.0421,0.0856,0.0193,54.2837
139,8.305072,0.1493,0.0426,0.0871,0.0192,53.5679
140,8.289622,0.1488,0.0427,0.0864,0.0193,53.7557
141,8.351216,0.1470,0.0422,0.0854,0.0191,54.4188
142,8.319490,0.1473,0.0423,0.0856,0.0190,54.3190
143,8.297861,0.1438,0.0421,0.0821,0.0192,55.6290
144,8.301764,0.1494,0.0427,0.0870,0.0193,53.5614
145,8.310023,0.1475,0.0424,0.0858,0.0191,54.2211
146,8.301218,0.1500,0.0437,0.0867,0.0193,53.3377
147,8.303902,0.1471,0.0422,0.0855,0.0190,54.3756
148,8.287830,0.1477,0.0424,0.0859,0.0190,54.1695
149,8.310057,0.1495,0.0428,0.0871,0.0190,53.5137
150,8.282864,0.1498,0.0425,0.0878,0.0192,53.4166
151,8.300808,0.1476,0.0423,0.0859,0.0191,54.2115
152,8.295232,0.1474,0.0422,0.0855,0.0192,54.2895
153,8.317110,0.1487,0.0425,0.0867,0.0191,53.8125
154,8.301427,0.1498,0.0428,0.0873,0.0192,53.3882
155,8.315015,0.1487,0.0427,0.0865,0.0191,53.8020
156,8.292824,0.1477,0.0423,0.0858,0.0193,54.1729
157,8.303606,0.1476,0.0424,0.0856,0.0193,54.1945
158,8.301033,0.1484,0.0424,0.0863,0.0193,53.9078
159,8.279770,0.1493,0.0429,0.0870,0.0190,53.5855
160,8.326777,0.1478,0.0424,0.0858,0.0192,54.1423
161,8.294209,0.1472,0.0422,0.0856,0.0191,54.3330
162,8.265407,0.1476,0.0423,0.0857,0.0192,54.1869
163,8.277201,0.1496,0.0427,0.0875,0.0190,53.4667
164,8.317937,0.1481,0.0426,0.0860,0.0190,54.0330
165,8.313558,0.1477,0.0423,0.0859,0.0191,54.1573
166,8.297198,0.1473,0.0423,0.0857,0.0190,54.2999
167,8.364736,0.1494,0.0428,0.0873,0.0191,53.5380
168,8.331234,0.1497,0.0427,0.0871,0.0196,53.4296
169,8.289361,0.1475,0.0424,0.0857,0.0190,54.2492
170,8.293650,0.1476,0.0421,0.0859,0.0193,54.1929
171,8.266851,0.1472,0.0422,0.0856,0.0191,54.3389
172,8.292921,0.1487,0.0426,0.0867,0.0190,53.8015
173,8.306561,0.1484,0.0425,0.0865,0.0189,53.8911
174,8.311782,0.1476,0.0424,0.0857,0.0192,54.1967
175,8.296624,0.1472,0.0421,0.0856,0.0191,54.3475
176,8.305565,0.1481,0.0424,0.0863,0.0191,54.0231
177,8.311513,0.1495,0.0428,0.0870,0.0193,53.5042
178,8.293298,0.1482,0.0425,0.0862,0.0191,53.9919
179,8.259026,0.1476,0.0423,0.0858,0.0191,54.2110
180,8.302998,0.1474,0.0423,0.0858,0.0190,54.2744
181,8.269428,0.1485,0.0425,0.0866,0.0191,53.8635
182,8.264308,0.1493,0.0426,0.0871,0.0193,53.5675
183,8.295780,0.1477,0.0425,0.0857,0.0191,54.1649
184,8.270092,0.1472,0.0421,0.0856,0.0191,54.3487
185,8.301253,0.1486,0.0425,0.0865,0.0192,53.8391
186,8.284567,0.1494,0.0426,0.0873,0.0192,53.5334
187,8.274744,0.1485,0.0425,0.0862,0.0193,53.8897
188,8.276443,0.1475,0.0422,0.0859,0.0190,54.2405
189,8.291615,0.1478,0.0424,0.0857,0.0193,54.1379
190,8.283154,0.1484,0.0422,0.0866,0.0192,53.9226
191,8.272539,0.1496,0.0427,0.0874,0.0191,53.4705
192,8.288256,0.1480,0.0424,0.0861,0.0192,54.0508
193,8.305749,0.1474,0.0422,0.0855,0.0193,54.2662
194,8.304320,0.1473,0.0422,0.0857,0.0191,54.3252
195,8.284255,0.1494,0.0427,0.0874,0.0190,53.5603
196,8.301033,0.1479,0.0425,0.0858,0.0192,54.0807
197,8.263700,0.1477,0.0424,0.0857,0.0193,54.1588
198,8.280668,0.1475,0.0422,0.0858,0.0192,54.2296
199,8.271964,0.1492,0.0426,0.0870,0.0192,53.6319
200,8.281723,0.1491,0.0427,0.0870,0.0190,53.6562
201,8.290615,0.1477,0.0423,0.0858,0.0190,54.1710
202,8.301311,0.1476,0.0422,0.0859,0.0191,54.2133
203,8.284240,0.1478,0.0423,0.0859,0.0193,54.1358
204,8.260448,0.1494,0.0426,0.0872,0.0193,53.5537
205,8.263905,0.1496,0.0428,0.0873,0.0192,53.4614
206,8.325494,0.1483,0.0425,0.0862,0.0193,53.9475
207,8.285975,0.1476,0.0423,0.0859,0.0191,54.1966
208,8.313875,0.1473,0.0423,0.0857,0.0190,54.2982
209,8.249804,0.1498,0.0427,0.0875,0.0192,53.4127
210,8.284110,0.1499,0.0429,0.0876,0.0190,53.3826
211,8.310466,0.1482,0.0426,0.0860,0.0192,53.9860
212,8.250222,0.1473,0.0423,0.0857,0.0190,54.3113
213,8.296427,0.1479,0.0425,0.0861,0.0191,54.0831
214,8.292136,0.1491,0.0425,0.0869,0.0193,53.6434
215,8.279338,0.1495,0.0427,0.0872,0.0192,53.5003
216,8.288076,0.1480,0.0425,0.0858,0.0193,54.0677
217,8.284859,0.1475,0.0422,0.0857,0.0192,54.2521
218,8.269657,0.1475,0.0422,0.0857,0.0193,54.2223
219,8.311609,0.1495,0.0427,0.0875,0.0190,53.5263
220,8.282566,0.1485,0.0427,0.0863,0.0191,53.8713
221,8.281895,0.1478,0.0423,0.0860,0.0191,54.1352
222,8.277389,0.1477,0.0422,0.0860,0.0192,54.1691
223,8.286364,0.1476,0.0422,0.0857,0.0193,54.1830
224,8.271041,0.1487,0.0425,0.0867,0.0191,53.8154
225,8.295929,0.1498,0.0428,0.0875,0.0192,53.4034
226,8.277220,0.1481,0.0425,0.0861,0.0191,54.0252
227,8.293189,0.1478,0.0423,0.0862,0.0190,54.1092
228,8.293129,0.1474,0.0423,0.0857,0.0191,54.2670
229,8.281655,0.1495,0.0427,0.0874,0.0191,53.4943
230,8.285326,0.1495,0.0428,0.0874,0.0190,53.5132
231,8.278989,0.1478,0.0424,0.0861,0.0190,54.1197
232,8.271779,0.1438,0.0421,0.0821,0.0193,55.6181
233,8.300578,0.1498,0.0427,0.0874,0.0189,53.4024
234,8.256128,0.1479,0.0427,0.0858,0.0190,54.0920
235,8.275825,0.1478,0.0422,0.0860,0.0193,54.1285
236,8.266007,0.1477,0.0422,0.0860,0.0192,54.1483
237,8.261759,0.1493,0.0427,0.0871,0.0191,53.5710
238,8.272332,0.1500,0.0429,0.0878,0.0190,53.3364
239,8.285166,0.1483,0.0427,0.0861,0.0192,53.9554
240,8.293436,0.1473,0.0423,0.0857,0.0190,54.2958
241,8.243706,0.1451,0.0425,0.0830,0.0193,55.1425
242,8.271299,0.1501,0.0428,0.0878,0.0192,53.2823
243,8.296767,0.1480,0.0425,0.0861,0.0190,54.0450
244,8.273554,0.1491,0.0441,0.0857,0.0190,53.6583
245,8.268254,0.1476,0.0423,0.0858,0.0191,54.2141
246,8.273230,0.1483,0.0427,0.0861,0.0191,53.9334
247,8.276609,0.1496,0.0427,0.0874,0.0191,53.4923
248,8.282612,0.1502,0.0427,0.0880,0.0191,53.2745
249,8.282827,0.1478,0.0424,0.0860,0.0191,54.1389
250,8.274996,0.1479,0.0422,0.0861,0.0192,54.0936
251,8.285083,0.1478,0.0423,0.0859,0.0193,54.1339
252,8.274948,0.1504,0.0433,0.0874,0.0194,53.1829
253,8.263218,0.1492,0.0428,0.0871,0.0190,53.6050
254,8.288408,0.1498,0.0428,0.0877,0.0190,53.3919
255,8.268340,0.1484,0.0426,0.0864,0.0191,53.8970
256,8.290501,0.1478,0.0424,0.0861,0.0189,54.1335
257,8.298573,0.1477,0.0424,0.0858,0.0191,54.1762
258,8.273678,0.1491,0.0426,0.0872,0.0190,53.6502
259,8.272072,0.1498,0.0429,0.0874,0.0193,53.3892
260,8.276468,0.1479,0.0425,0.0860,0.0191,54.0884
261,8.270546,0.1478,0.0423,0.0861,0.0190,54.1242
262,8.272000,0.1476,0.0423,0.0860,0.0190,54.1845
263,8.257970,0.1498,0.0428,0.0875,0.0191,53.4140
264,8.255796,0.1494,0.0427,0.0870,0.0193,53.5607
265,8.276650,0.1482,0.0424,0.0862,0.0193,53.9907
266,8.284055,0.1480,0.0422,0.0861,0.0193,54.0503
267,8.292849,0.1476,0.0423,0.0858,0.0192,54.1934
268,8.275804,0.1495,0.0426,0.0874,0.0192,53.4978
269,8.256758,0.1502,0.0430,0.0876,0.0190,53.2626
270,8.277349,0.1501,0.0428,0.0875,0.0193,53.3102
271,8.258060,0.1484,0.0427,0.0864,0.0191,53.8966
272,8.263634,0.1482,0.0423,0.0863,0.0193,53.9671
273,8.286309,0.1480,0.0425,0.0859,0.0192,54.0681
274,8.283722,0.1491,0.0425,0.0872,0.0191,53.6439
275,8.294016,0.1498,0.0428,0.0875,0.0191,53.4013
276,8.286199,0.1478,0.0425,0.0858,0.0191,54.1399
277,8.267632,0.1478,0.0423,0.0862,0.0190,54.1296
278,8.255798,0.1481,0.0423,0.0860,0.0194,54.0295
279,8.289720,0.1495,0.0427,0.0874,0.0190,53.5018
280,8.261166,0.1494,0.0427,0.0871,0.0192,53.5364
281,8.281842,0.1478,0.0424,0.0859,0.0191,54.1365
282,8.266895,0.1461,0.0423,0.0841,0.0193,54.7604
283,8.270327,0.1479,0.0424,0.0860,0.0192,54.0733
284,8.288482,0.1498,0.0428,0.0877,0.0190,53.3933
285,8.289772,0.1499,0.0428,0.0873,0.0193,53.3842
286,8.262466,0.1489,0.0427,0.0865,0.0193,53.7412
287,8.277997,0.1494,0.0439,0.0861,0.0191,53.5401
288,8.262882,0.1481,0.0424,0.0862,0.0192,54.0077
289,8.266652,0.1487,0.0425,0.0866,0.0193,53.8039
290,8.273396,0.1495,0.0426,0.0875,0.0190,53.5197
291,8.249109,0.1482,0.0428,0.0860,0.0191,53.9906
292,8.284278,0.1481,0.0424,0.0863,0.0191,54.0054
293,8.289116,0.1482,0.0429,0.0860,0.0190,53.9782
294,8.275700,0.1492,0.0424,0.0864,0.0198,53.6144
295,8.284381,0.1496,0.0428,0.0874,0.0191,53.4645
296,8.262832,0.1508,0.0438,0.0876,0.0191,53.0442
297,8.265201,0.1497,0.0435,0.0866,0.0192,53.4581
298,8.272205,0.1480,0.0425,0.0862,0.0190,54.0388
299,8.278245,0.1461,0.0424,0.0841,0.0193,54.7710
300,8.266205,0.1497,0.0432,0.0869,0.0192,53.4358
301,8.278436,0.1504,0.0434,0.0876,0.0191,53.1750
302,8.275708,0.1500,0.0429,0.0875,0.0193,53.3172
303,8.260363,0.1484,0.0425,0.0863,0.0192,53.8931
304,8.272573,0.1494,0.0440,0.0858,0.0192,53.5382
305,8.273704,0.1479,0.0424,0.0860,0.0193,54.0739
306,8.279392,0.1480,0.0426,0.0860,0.0191,54.0448
307,8.257881,0.1496,0.0427,0.0876,0.0190,53.4673
308,8.279827,0.1483,0.0428,0.0859,0.0193,53.9395
309,8.277395,0.1483,0.0425,0.0864,0.0190,53.9369
310,8.271204,0.1485,0.0427,0.0862,0.0193,53.8551
311,8.242550,0.1481,0.0423,0.0862,0.0193,54.0068
312,8.270694,0.1494,0.0436,0.0862,0.0192,53.5434
313,8.278786,0.1498,0.0427,0.0876,0.0192,53.4072
314,8.269175,0.1504,0.0429,0.0881,0.0192,53.1811
315,8.265592,0.1491,0.0430,0.0866,0.0192,53.6561
316,8.294587,0.1460,0.0426,0.0841,0.0190,54.7913
317,8.264924,0.1495,0.0435,0.0865,0.0192,53.5135
318,8.262936,0.1491,0.0428,0.0866,0.0194,53.6528
319,8.284042,0.1483,0.0424,0.0863,0.0193,53.9392
320,8.292245,0.1492,0.0438,0.0861,0.0190,53.6198
321,8.261144,0.1495,0.0426,0.0874,0.0192,53.5048
322,8.287340,0.1500,0.0427,0.0877,0.0193,53.3479
323,8.301493,0.1496,0.0428,0.0872,0.0192,53.4782
324,8.260745,0.1474,0.0426,0.0854,0.0190,54.2653
325,8.259724,0.1485,0.0424,0.0866,0.0191,53.8624
326,8.239857,0.1479,0.0423,0.0860,0.0192,54.0725
327,8.265279,0.1498,0.0428,0.0876,0.0190,53.4165
328,8.277965,0.1490,0.0427,0.0868,0.0191,53.6944
329,8.247881,0.1492,0.0437,0.0858,0.0193,53.6321
330,8.242514,0.1484,0.0428,0.0860,0.0193,53.9022
331,8.250865,0.1500,0.0427,0.0876,0.0193,53.3362
332,8.280211,0.1483,0.0428,0.0860,0.0191,53.9279
333,8.263155,0.1481,0.0425,0.0863,0.0190,54.0128
334,8.271009,0.1489,0.0429,0.0866,0.0191,53.7288
335,8.261340,0.1482,0.0424,0.0863,0.0191,53.9629
336,8.257047,0.1493,0.0438,0.0860,0.0192,53.5783
337,8.253372,0.1498,0.0427,0.0876,0.0191,53.4056
338,8.264189,0.1498,0.0427,0.0876,0.0192,53.4148
339,8.264613,0.1504,0.0430,0.0879,0.0192,53.1924
340,8.291709,0.1492,0.0428,0.0869,0.0192,53.6040
341,8.256902,0.1486,0.0425,0.0865,0.0192,53.8242
342,8.270703,0.1486,0.0428,0.0863,0.0192,53.8297
343,8.287291,0.1484,0.0425,0.0865,0.0191,53.9027
344,8.263071,0.1494,0.0437,0.0861,0.0193,53.5325
345,8.294715,0.1498,0.0427,0.0877,0.0191,53.4042
346,8.266179,0.1502,0.0427,0.0879,0.0192,53.2617
347,8.271590,0.1501,0.0428,0.0878,0.0191,53.2869
348,8.252088,0.1479,0.0427,0.0858,0.0191,54.0813
349,8.260868,0.1483,0.0424,0.0865,0.0191,53.9543
350,8.268906,0.1444,0.0424,0.0824,0.0193,55.4050
351,8.236186,0.1488,0.0427,0.0866,0.0191,53.7608
352,8.276464,0.1477,0.0423,0.0860,0.0191,54.1521
353,8.228476,0.1491,0.0435,0.0861,0.0189,53.6590
354,8.306278,0.1478,0.0421,0.0860,0.0193,54.1277
355,8.280684,0.1488,0.0425,0.0868,0.0191,53.7618
356,8.297702,0.1478,0.0423,0.0860,0.0193,54.1099
357,8.257150,0.1477,0.0422,0.0860,0.0191,54.1780
358,8.262971,0.1476,0.0422,0.0859,0.0192,54.1992
359,8.268038,0.1489,0.0425,0.0867,0.0193,53.7427
360,8.260423,0.1484,0.0426,0.0862,0.0193,53.9082
361,8.260572,0.1480,0.0422,0.0861,0.0193,54.0643
362,8.278343,0.1502,0.0437,0.0870,0.0191,53.2705
363,8.248921,0.1477,0.0422,0.0861,0.0191,54.1806
364,8.252992,0.1474,0.0423,0.0858,0.0190,54.2857
365,8.244514,0.1493,0.0426,0.0873,0.0191,53.5772
366,8.266134,0.1515,0.0427,0.0892,0.0193,52.7902
367,8.266280,0.1478,0.0425,0.0859,0.0190,54.1233
368,8.253444,0.1475,0.0421,0.0859,0.0191,54.2535
369,8.268427,0.1476,0.0423,0.0857,0.0192,54.2034
370,8.275641,0.1492,0.0427,0.0871,0.0191,53.6046
371,8.268152,0.1486,0.0426,0.0866,0.0190,53.8477
372,8.277856,0.1476,0.0422,0.0860,0.0191,54.1891
373,8.288094,0.1474,0.0422,0.0857,0.0192,54.2863
374,8.296640,0.1481,0.0422,0.0862,0.0193,54.0297
375,8.287771,0.1486,0.0426,0.0864,0.0193,53.8366
376,8.251348,0.1480,0.0423,0.0860,0.0193,54.0377
377,8.296922,0.1479,0.0426,0.0857,0.0193,54.0951
378,8.279174,0.1477,0.0422,0.0861,0.0192,54.1518
379,8.270122,0.1496,0.0427,0.0874,0.0191,53.4931
380,8.248471,0.1480,0.0425,0.0859,0.0192,54.0649
381,8.298141,0.1479,0.0422,0.0862,0.0192,54.0821
382,8.257911,0.1474,0.0420,0.0860,0.0191,54.2906
383,8.273540,0.1474,0.0422,0.0858,0.0190,54.2794
384,8.278868,0.1487,0.0425,0.0866,0.0192,53.8135
385,8.267479,0.1482,0.0426,0.0860,0.0193,53.9783
386,8.262685,0.1477,0.0424,0.0859,0.0191,54.1653
387,8.262308,0.1477,0.0421,0.0860,0.0193,54.1598
388,8.259688,0.1492,0.0432,0.0864,0.0193,53.6216
389,8.272621,0.1490,0.0425,0.0868,0.0193,53.6941
390,8.259747,0.1486,0.0425,0.0868,0.0190,53.8328
391,8.259559,0.1476,0.0423,0.0859,0.0191,54.1955
392,8.241746,0.1473,0.0422,0.0857,0.0191,54.3168
393,8.244929,0.1490,0.0425,0.0869,0.0192,53.7060
394,8.269418,0.1494,0.0426,0.0873,0.0191,53.5634
395,8.256351,0.1479,0.0424,0.0859,0.0192,54.1083
396,8.265767,0.1476,0.0422,0.0860,0.0191,54.2156
397,8.267943,0.1493,0.0439,0.0857,0.0193,53.5754
398,8.260868,0.1481,0.0423,0.0863,0.0192,54.0112
399,8.288201,0.1496,0.0426,0.0874,0.0193,53.4638
400,8.261124,0.1479,0.0423,0.0861,0.0191,54.1087
401,8.273752,0.1476,0.0422,0.0861,0.0188,54.2042
402,8.253396,0.1484,0.0431,0.0858,0.0191,53.9178
403,8.236886,0.1489,0.0430,0.0866,0.0191,53.7165
404,8.255845,0.1485,0.0424,0.0867,0.0190,53.8571
405,8.264163,0.1478,0.0423,0.0859,0.0191,54.1410
406,8.277038,0.1502,0.0436,0.0872,0.0191,53.2630
407,8.273523,0.1479,0.0422,0.0861,0.0192,54.0953
408,8.260939,0.1480,0.0423,0.0860,0.0193,54.0606
409,8.283059,0.1495,0.0426,0.0873,0.0192,53.5228
410,8.257745,0.1483,0.0426,0.0862,0.0191,53.9496
411,8.282258,0.1480,0.0422,0.0861,0.0193,54.0600
412,8.275337,0.1478,0.0427,0.0856,0.0191,54.1134
413,8.260095,0.1491,0.0425,0.0869,0.0193,53.6663
414,8.248564,0.1496,0.0426,0.0875,0.0191,53.4690
415,8.277366,0.1490,0.0438,0.0856,0.0193,53.6946
416,8.294633,0.1490,0.0434,0.0862,0.0191,53.6760
417,8.270769,0.1479,0.0423,0.0860,0.0193,54.0769
418,8.268867,0.1483,0.0423,0.0863,0.0193,53.9472
419,8.283593,0.1486,0.0427,0.0865,0.0190,53.8384
420,8.280130,0.1482,0.0423,0.0863,0.0192,53.9819
421,8.276484,0.1478,0.0427,0.0858,0.0190,54.1154
422,8.264765,0.1479,0.0423,0.0862,0.0191,54.0847
423,8.253155,0.1497,0.0427,0.0876,0.0191,53.4364
424,8.269471,0.1512,0.0438,0.0877,0.0193,52.9109
425,8.277296,0.1478,0.0423,0.0860,0.0191,54.1127
426,8.277415,0.1478,0.0422,0.0862,0.0191,54.1298
427,8.273347,0.1474,0.0421,0.0857,0.0193,54.2587
428,8.240595,0.1493,0.0430,0.0868,0.0191,53.5711
429,8.243856,0.1490,0.0427,0.0869,0.0190,53.6906
430,8.252470,0.1490,0.0428,0.0865,0.0193,53.6996
431,8.268142,0.1480,0.0422,0.0862,0.0192,54.0548
432,8.258893,0.1490,0.0437,0.0857,0.0193,53.6734
433,8.269919,0.1487,0.0424,0.0868,0.0192,53.8059
434,8.270097,0.1490,0.0424,0.0869,0.0193,53.6937
435,8.253403,0.1485,0.0426,0.0862,0.0193,53.8817
