step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
519,8.259480,0.1511,0.0437,0.0878,0.0189,52.9626
522,8.274038,0.1522,0.0440,0.0885,0.0193,52.5610
525,8.266863,0.1522,0.0440,0.0887,0.0191,52.5693
528,8.246901,0.1530,0.0441,0.0893,0.0192,52.2762
531,8.276699,0.1510,0.0437,0.0878,0.0190,52.9798
534,8.245393,0.1513,0.0438,0.0879,0.0191,52.8890
537,8.266216,0.1522,0.0441,0.0886,0.0191,52.5714
540,8.262827,0.1527,0.0441,0.0888,0.0193,52.4034
543,8.238386,0.1525,0.0441,0.0889,0.0191,52.4438
546,8.270965,0.1516,0.0438,0.0881,0.0193,52.7693
549,8.278455,0.1516,0.0439,0.0882,0.0191,52.7864
552,8.245096,0.1509,0.0435,0.0879,0.0191,53.0045
555,8.248103,0.1509,0.0436,0.0878,0.0191,53.0318
558,8.237134,0.1514,0.0438,0.0880,0.0191,52.8406
561,8.240252,0.1508,0.0436,0.0876,0.0191,53.0606
564,8.234202,0.1510,0.0435,0.0879,0.0191,52.9964
567,8.263782,0.1522,0.0441,0.0881,0.0194,52.5495
570,8.262938,0.1510,0.0436,0.0880,0.0191,52.9711
573,8.271605,0.1510,0.0436,0.0879,0.0191,52.9647
576,8.256554,0.1509,0.0435,0.0880,0.0190,53.0065
579,8.240294,0.1516,0.0447,0.0873,0.0192,52.7796
582,8.272229,0.1515,0.0439,0.0879,0.0193,52.7913
585,8.243791,0.1528,0.0447,0.0885,0.0191,52.3507
588,8.245164,0.1527,0.0441,0.0890,0.0191,52.4070
591,8.257862,0.1529,0.0441,0.0892,0.0191,52.3345
594,8.250847,0.1530,0.0441,0.0894,0.0191,52.2782
597,8.254230,0.1524,0.0440,0.0886,0.0193,52.4998
600,8.253885,0.1531,0.0441,0.0894,0.0192,52.2658
603,8.246842,0.1522,0.0439,0.0887,0.0190,52.5633
606,8.254622,0.1522,0.0440,0.0887,0.0191,52.5579
609,8.244848,0.1516,0.0438,0.0882,0.0192,52.7718
612,8.242383,0.1513,0.0435,0.0882,0.0192,52.8818
615,8.269005,0.1511,0.0435,0.0880,0.0192,52.9382
618,8.261614,0.1510,0.0437,0.0878,0.0191,52.9755
621,8.268483,0.1518,0.0439,0.0885,0.0191,52.6917
624,8.237586,0.1521,0.0440,0.0886,0.0190,52.6109
627,8.266981,0.1515,0.0439,0.0880,0.0191,52.8197
630,8.249667,0.1510,0.0435,0.0879,0.0192,52.9707
633,8.272065,0.1513,0.0435,0.0882,0.0191,52.8890
636,8.261441,0.1507,0.0435,0.0877,0.0190,53.1018
639,8.253352,0.1514,0.0438,0.0881,0.0192,52.8239
642,8.240241,0.1518,0.0439,0.0884,0.0191,52.6999
645,8.256174,0.1526,0.0441,0.0889,0.0191,52.4159
648,8.239536,0.1524,0.0440,0.0888,0.0192,52.4897
651,8.220231,0.1528,0.0441,0.0890,0.0193,52.3585
654,8.260323,0.1516,0.0437,0.0881,0.0193,52.7838
657,8.268987,0.1513,0.0436,0.0880,0.0192,52.8656
660,8.269365,0.1514,0.0436,0.0883,0.0191,52.8393
663,8.258679,0.1512,0.0435,0.0880,0.0193,52.9149
666,8.247953,0.1511,0.0436,0.0880,0.0191,52.9352
669,8.259106,0.1509,0.0437,0.0877,0.0191,53.0106
672,8.247089,0.1520,0.0439,0.0885,0.0191,52.6446
675,8.239834,0.1523,0.0440,0.0887,0.0191,52.5343
678,8.234994,0.1527,0.0441,0.0890,0.0192,52.3875
681,8.258689,0.1530,0.0441,0.0893,0.0192,52.2892
684,8.239522,0.1518,0.0439,0.0884,0.0191,52.6916
687,8.242716,0.1512,0.0437,0.0880,0.0191,52.9050
690,8.259185,0.1508,0.0435,0.0879,0.0190,53.0497
693,8.256989,0.1512,0.0435,0.0881,0.0192,52.8944
696,8.242448,0.1509,0.0437,0.0877,0.0191,53.0138
699,8.246749,0.1523,0.0440,0.0885,0.0191,52.5392
702,8.248817,0.1528,0.0441,0.0892,0.0191,52.3411
705,8.241579,0.1524,0.0441,0.0887,0.0191,52.5033
708,8.253675,0.1525,0.0441,0.0889,0.0191,52.4743
711,8.271068,0.1515,0.0439,0.0881,0.0191,52.8149
714,8.254110,0.1521,0.0439,0.0885,0.0193,52.6044
717,8.253749,0.1513,0.0439,0.0877,0.0193,52.8865
720,8.237694,0.1512,0.0435,0.0880,0.0192,52.9201
723,8.253141,0.1508,0.0435,0.0877,0.0192,53.0551
726,8.249988,0.1505,0.0435,0.0875,0.0191,53.1546
729,8.270719,0.1517,0.0438,0.0881,0.0193,52.7479
732,8.250710,0.1518,0.0439,0.0883,0.0192,52.6857
735,8.249595,0.1518,0.0441,0.0883,0.0190,52.7112
738,8.245755,0.1515,0.0438,0.0880,0.0193,52.8045
741,8.250863,0.1514,0.0438,0.0881,0.0192,52.8290
744,8.235513,0.1511,0.0434,0.0880,0.0193,52.9488
747,8.272416,0.1522,0.0447,0.0880,0.0191,52.5763
750,8.257258,0.1494,0.0436,0.0862,0.0193,53.5298
753,8.253898,0.1508,0.0434,0.0876,0.0193,53.0450
756,8.244887,0.1524,0.0447,0.0881,0.0192,52.4783
759,8.239578,0.1512,0.0439,0.0878,0.0191,52.8986
762,8.240129,0.1523,0.0447,0.0880,0.0191,52.5383
765,8.255754,0.1524,0.0440,0.0887,0.0193,52.4801
768,8.251101,0.1525,0.0441,0.0889,0.0190,52.4750
771,8.248457,0.1526,0.0441,0.0890,0.0192,52.4078
774,8.239429,0.1521,0.0439,0.0887,0.0191,52.5993
777,8.232862,0.1517,0.0438,0.0883,0.0192,52.7204
780,8.237710,0.1510,0.0436,0.0879,0.0192,52.9639
783,8.241133,0.1507,0.0435,0.0876,0.0192,53.0946
786,8.245187,0.1509,0.0435,0.0879,0.0191,53.0046
789,8.247821,0.1510,0.0435,0.0880,0.0191,52.9649
792,8.257046,0.1514,0.0438,0.0880,0.0191,52.8472
795,8.251912,0.1517,0.0439,0.0883,0.0190,52.7522
798,8.238911,0.1523,0.0441,0.0887,0.0191,52.5189
801,8.228432,0.1514,0.0438,0.0881,0.0191,52.8534
804,8.265585,0.1515,0.0438,0.0881,0.0192,52.8048
807,8.255516,0.1510,0.0435,0.0880,0.0190,52.9631
810,8.240135,0.1507,0.0435,0.0876,0.0192,53.0807
813,8.257858,0.1507,0.0436,0.0876,0.0191,53.0780
816,8.229874,0.1517,0.0439,0.0883,0.0191,52.7204
819,8.250566,0.1531,0.0446,0.0891,0.0191,52.2375
822,8.237458,0.1528,0.0440,0.0892,0.0192,52.3601
825,8.262856,0.1515,0.0439,0.0880,0.0192,52.8094
828,8.256351,0.1501,0.0438,0.0868,0.0191,53.3148
831,8.263488,0.1510,0.0435,0.0879,0.0191,52.9766
834,8.252360,0.1506,0.0434,0.0876,0.0191,53.1354
837,8.241538,0.1515,0.0438,0.0879,0.0193,52.8227
840,8.247818,0.1520,0.0439,0.0885,0.0192,52.6173
843,8.248737,0.1525,0.0441,0.0889,0.0191,52.4584
846,8.242130,0.1516,0.0438,0.0880,0.0193,52.7839
849,8.247033,0.1510,0.0435,0.0879,0.0191,52.9726
852,8.248160,0.1509,0.0435,0.0879,0.0191,53.0107
855,8.257751,0.1506,0.0435,0.0876,0.0191,53.1106
858,8.249478,0.1510,0.0436,0.0877,0.0192,52.9741
861,8.261702,0.1519,0.0440,0.0884,0.0191,52.6801
864,8.231696,0.1522,0.0440,0.0887,0.0191,52.5671
867,8.239134,0.1517,0.0439,0.0883,0.0190,52.7389
870,8.270244,0.1511,0.0435,0.0880,0.0191,52.9566
873,8.234818,0.1493,0.0440,0.0856,0.0191,53.5951
876,8.233644,0.1513,0.0437,0.0878,0.0193,52.8755
879,8.260143,0.1509,0.0435,0.0879,0.0191,53.0016
882,8.235924,0.1507,0.0435,0.0876,0.0191,53.0894
885,8.253940,0.1509,0.0437,0.0877,0.0191,52.9992
888,8.240990,0.1519,0.0447,0.0878,0.0190,52.6602
891,8.223407,0.1521,0.0440,0.0884,0.0193,52.5932
894,8.239749,0.1522,0.0443,0.0884,0.0190,52.5785
897,8.237509,0.1518,0.0439,0.0884,0.0191,52.7083
900,8.238728,0.1523,0.0435,0.0892,0.0192,52.5410
903,8.215906,0.1511,0.0435,0.0879,0.0193,52.9359
906,8.229479,0.1509,0.0434,0.0880,0.0191,53.0262
909,8.244665,0.1507,0.0436,0.0876,0.0191,53.0789
912,8.236042,0.1514,0.0439,0.0878,0.0193,52.8289
915,8.259366,0.1519,0.0439,0.0883,0.0193,52.6619
918,8.242148,0.1521,0.0439,0.0885,0.0193,52.5929
921,8.257479,0.1510,0.0435,0.0879,0.0191,52.9667
924,8.254208,0.1513,0.0436,0.0880,0.0192,52.8914
927,8.250080,0.1509,0.0434,0.0879,0.0190,52.9982
930,8.260813,0.1511,0.0435,0.0877,0.0194,52.9614
933,8.261675,0.1523,0.0447,0.0879,0.0193,52.5257
936,8.249322,0.1518,0.0440,0.0882,0.0191,52.6919
939,8.238527,0.1518,0.0443,0.0879,0.0191,52.7156
942,8.266592,0.1511,0.0437,0.0880,0.0191,52.9418
945,8.232453,0.1519,0.0444,0.0877,0.0193,52.6591
948,8.252243,0.1505,0.0434,0.0876,0.0191,53.1574
951,8.241246,0.1510,0.0437,0.0877,0.0191,52.9710
954,8.255030,0.1518,0.0439,0.0883,0.0191,52.7063
957,8.243917,0.1527,0.0440,0.0891,0.0192,52.3952
960,8.258946,0.1506,0.0436,0.0875,0.0191,53.1111
963,8.252336,0.1510,0.0437,0.0877,0.0192,52.9744
966,8.227429,0.1522,0.0441,0.0883,0.0194,52.5618
969,8.254962,0.1527,0.0441,0.0890,0.0191,52.3978
972,8.246429,0.1518,0.0443,0.0880,0.0191,52.6895
975,8.235269,0.1508,0.0435,0.0878,0.0191,53.0331
978,8.208537,0.1510,0.0435,0.0879,0.0192,52.9719
981,8.231228,0.1508,0.0434,0.0878,0.0191,53.0666
984,8.240139,0.1511,0.0437,0.0877,0.0193,52.9535
987,8.250609,0.1516,0.0439,0.0879,0.0193,52.7725
990,8.258816,0.1523,0.0441,0.0887,0.0192,52.5178
993,8.224848,0.1515,0.0439,0.0881,0.0191,52.7949
996,8.259023,0.1516,0.0438,0.0880,0.0193,52.7785
999,8.262987,0.1508,0.0435,0.0877,0.0192,53.0348
1002,8.236089,0.1506,0.0434,0.0875,0.0192,53.1281
1005,8.222040,0.1507,0.0436,0.0874,0.0193,53.0801
1008,8.228772,0.1519,0.0438,0.0885,0.0192,52.6499
1011,8.243258,0.1521,0.0439,0.0886,0.0192,52.5903
1014,8.257036,0.1516,0.0438,0.0881,0.0192,52.7764
1017,8.250653,0.1509,0.0434,0.0877,0.0193,53.0207
1020,8.240331,0.1508,0.0435,0.0876,0.0193,53.0401
1023,8.238896,0.1510,0.0435,0.0879,0.0191,52.9929
1026,8.221672,0.1508,0.0436,0.0874,0.0193,53.0461
1029,8.249990,0.1518,0.0439,0.0884,0.0191,52.7013
1032,8.236070,0.1522,0.0441,0.0885,0.0191,52.5646
1035,8.250298,0.1515,0.0438,0.0881,0.0191,52.8140
1038,8.246568,0.1509,0.0435,0.0879,0.0190,53.0272
1041,8.245116,0.1509,0.0434,0.0880,0.0191,53.0104
1044,8.237302,0.1505,0.0435,0.0874,0.0192,53.1519
1047,8.241498,0.1519,0.0437,0.0885,0.0192,52.6831
1050,8.237831,0.1522,0.0441,0.0885,0.0192,52.5691
1053,8.243877,0.1518,0.0439,0.0883,0.0191,52.7150
1056,8.243533,0.1509,0.0435,0.0878,0.0191,53.0287
1059,8.242401,0.1511,0.0436,0.0880,0.0189,52.9584
1062,8.262259,0.1493,0.0437,0.0861,0.0191,53.5869
1065,8.224765,0.1510,0.0437,0.0877,0.0192,52.9627
1068,8.264800,0.1529,0.0447,0.0886,0.0192,52.3083
1071,8.243064,0.1525,0.0440,0.0888,0.0193,52.4662
1074,8.260898,0.1517,0.0443,0.0880,0.0190,52.7246
1077,8.247761,0.1516,0.0441,0.0879,0.0191,52.7568
1080,8.248749,0.1510,0.0435,0.0880,0.0190,52.9924
1083,8.246559,0.1509,0.0434,0.0879,0.0191,53.0327
1086,8.244331,0.1507,0.0434,0.0878,0.0191,53.0820
1089,8.239908,0.1507,0.0435,0.0876,0.0192,53.0946
1092,8.239158,0.1513,0.0439,0.0879,0.0191,52.8843
1095,8.236229,0.1521,0.0440,0.0885,0.0193,52.5861
1098,8.250895,0.1521,0.0440,0.0886,0.0191,52.5951
1101,8.248138,0.1510,0.0436,0.0879,0.0192,52.9760
1104,8.237191,0.1512,0.0437,0.0879,0.0192,52.9054
1107,8.231853,0.1510,0.0434,0.0879,0.0192,52.9899
1110,8.232332,0.1507,0.0435,0.0876,0.0192,53.0929
1113,8.252482,0.1512,0.0438,0.0879,0.0191,52.8982
1116,8.231247,0.1524,0.0441,0.0886,0.0193,52.4772
1119,8.242920,0.1523,0.0439,0.0888,0.0192,52.5299
1122,8.260098,0.1515,0.0438,0.0880,0.0193,52.8028
1125,8.246064,0.1509,0.0435,0.0878,0.0192,53.0182
1128,8.217751,0.1507,0.0435,0.0876,0.0191,53.0878
1131,8.231133,0.1511,0.0437,0.0877,0.0193,52.9601
1134,8.245932,0.1518,0.0439,0.0884,0.0191,52.6960
1137,8.231149,0.1523,0.0440,0.0886,0.0193,52.5344
1140,8.241547,0.1516,0.0438,0.0882,0.0191,52.7658
1143,8.236286,0.1508,0.0435,0.0878,0.0191,53.0553
1146,8.239568,0.1506,0.0435,0.0876,0.0191,53.1037
1149,8.242811,0.1508,0.0435,0.0878,0.0190,53.0436
1152,8.240373,0.1512,0.0438,0.0878,0.0191,52.9177
1155,8.247649,0.1525,0.0444,0.0885,0.0192,52.4563
1158,8.237283,0.1523,0.0440,0.0888,0.0191,52.5390
1161,8.246639,0.1524,0.0441,0.0886,0.0193,52.4829
1164,8.234766,0.1515,0.0439,0.0882,0.0190,52.8099
1167,8.245440,0.1512,0.0436,0.0880,0.0192,52.8949
1170,8.241206,0.1508,0.0434,0.0877,0.0192,53.0592
1173,8.234963,0.1509,0.0436,0.0877,0.0192,53.0004
1176,8.224591,0.1516,0.0439,0.0882,0.0191,52.7711
1179,8.209587,0.1519,0.0439,0.0884,0.0191,52.6691
1182,8.231382,0.1523,0.0436,0.0891,0.0191,52.5374
1185,8.257169,0.1512,0.0435,0.0880,0.0193,52.9269
1188,8.227795,0.1509,0.0434,0.0879,0.0191,53.0239
1191,8.253106,0.1512,0.0438,0.0879,0.0190,52.9067
1194,8.243692,0.1518,0.0440,0.0882,0.0191,52.7008
1197,8.250134,0.1512,0.0437,0.0879,0.0191,52.9078
1200,8.230516,0.1511,0.0435,0.0879,0.0193,52.9563
1203,8.217655,0.1508,0.0434,0.0877,0.0191,53.0444
1206,8.243258,0.1509,0.0437,0.0876,0.0191,53.0288
1209,8.238264,0.1520,0.0440,0.0884,0.0192,52.6171
1212,8.257654,0.1525,0.0440,0.0890,0.0190,52.4727
1215,8.238632,0.1510,0.0437,0.0878,0.0191,52.9748
1218,8.237148,0.1508,0.0434,0.0877,0.0192,53.0521
1221,8.239321,0.1510,0.0434,0.0879,0.0193,52.9896
1224,8.231640,0.1511,0.0437,0.0876,0.0192,52.9522
1227,8.215887,0.1511,0.0438,0.0876,0.0194,52.9333
1230,8.212752,0.1515,0.0438,0.0881,0.0191,52.8200
1233,8.255738,0.1519,0.0439,0.0883,0.0193,52.6780
1236,8.240033,0.1506,0.0434,0.0877,0.0191,53.1368
1239,8.262576,0.1508,0.0434,0.0878,0.0191,53.0592
1242,8.240912,0.1506,0.0434,0.0876,0.0192,53.1376
1245,8.240846,0.1511,0.0438,0.0878,0.0191,52.9424
1248,8.232647,0.1521,0.0440,0.0884,0.0193,52.5947
1251,8.232797,0.1519,0.0439,0.0885,0.0191,52.6722
1254,8.251354,0.1509,0.0435,0.0879,0.0191,53.0116
1257,8.230284,0.1506,0.0434,0.0877,0.0191,53.1176
1260,8.246635,0.1505,0.0435,0.0874,0.0191,53.1696
1263,8.219030,0.1514,0.0438,0.0879,0.0193,52.8441
1266,8.241282,0.1522,0.0440,0.0885,0.0193,52.5539
1269,8.223677,0.1519,0.0439,0.0885,0.0192,52.6495
1272,8.262560,0.1508,0.0435,0.0878,0.0191,53.0490
1275,8.229413,0.1513,0.0438,0.0878,0.0193,52.8678
1278,8.240100,0.1508,0.0434,0.0878,0.0191,53.0620
1281,8.223551,0.1504,0.0434,0.0875,0.0190,53.1941
1284,8.236352,0.1525,0.0446,0.0883,0.0191,52.4596
1287,8.241794,0.1521,0.0439,0.0885,0.0192,52.6050
1290,8.215676,0.1517,0.0438,0.0882,0.0193,52.7263
1293,8.254721,0.1508,0.0435,0.0878,0.0191,53.0356
1296,8.217046,0.1505,0.0434,0.0875,0.0192,53.1433
