timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,93,44,9013.25,1.0,4.2,21873.18,0.000000,0.000000,0.000000
0.5702,100,54,10923.25,1.0,4.2,21868.93,126.363000,126.363000,221.606319
1.1034,99,52,10923.25,1.0,4.2,21869.54,113.711000,240.074000,213.268460
1.6768,100,51,10923.25,1.0,4.2,21869.91,131.330000,371.404000,229.026448
2.4829,99,51,10923.25,1.0,4.2,21869.89,179.006000,550.410000,222.063207
3.0553,100,47,10923.25,1.0,4.2,21870.14,110.951000,661.361000,193.851507
3.8663,99,51,10923.25,1.2,4.2,21870.07,198.207000,859.568000,244.404207
4.4355,100,46,10923.25,1.1,4.2,21870.01,112.299000,971.867000,197.270158
5.2467,99,50,10923.25,1.1,4.2,21870.01,177.393000,1149.260000,218.683541
5.8164,100,46,10923.25,1.1,4.2,21868.24,136.211000,1285.471000,239.095635
6.6259,100,45,10923.25,1.0,4.2,21869.43,177.652000,1463.123000,219.447863
7.1973,100,46,10923.25,1.1,4.2,21869.93,131.959000,1595.082000,230.969082
8.0065,100,46,10923.25,1.0,4.2,21870.17,177.886000,1772.968000,219.817291
8.5774,100,52,10923.25,1.1,4.2,21870.89,131.095000,1904.063000,229.643771
9.3900,100,46,10923.25,1.0,4.2,21868.75,178.182000,2082.245000,219.266088
9.9637,99,52,10923.25,1.0,4.2,21870.68,130.640000,2212.885000,227.700367
10.7754,99,47,10923.25,0.9,4.3,21960.75,180.707000,2393.592000,222.634285
11.3481,99,51,10923.25,0.7,4.2,21904.38,112.016000,2505.608000,195.615029
12.1599,98,53,10923.25,0.9,4.2,21867.94,200.560000,2706.168000,247.032516
12.7389,100,50,10923.25,1.0,4.2,21868.79,112.116000,2818.284000,193.661476
13.5532,99,48,10923.25,1.1,4.2,21867.79,178.727000,2997.011000,219.481641
14.1264,100,51,10923.25,0.9,4.3,21959.12,133.585000,3130.596000,233.043324
14.9391,99,51,10923.25,1.0,4.3,22183.29,180.852000,3311.448000,222.529273
15.5179,100,51,10923.25,1.1,4.3,22323.39,135.020000,3446.468000,233.283149
16.3341,99,50,10923.25,0.8,4.3,22252.73,181.152000,3627.620000,221.939680
16.9074,100,50,10923.25,0.7,4.3,22195.67,131.701000,3759.321000,229.728646
17.7223,99,50,10923.25,0.8,4.3,22115.24,179.479000,3938.800000,220.257491
18.2990,100,51,10923.25,0.8,4.3,22058.72,131.801000,4070.601000,228.506662
19.1189,99,50,10923.25,0.8,4.3,21976.33,179.876000,4250.477000,219.409923
19.6952,99,51,10923.25,0.7,4.3,21921.44,131.379000,4381.856000,227.969882
20.5131,99,50,10923.25,0.7,4.2,21870.71,177.808000,4559.664000,217.384563
21.0880,100,51,10923.25,0.6,4.2,21870.95,131.879000,4691.543000,229.400296
21.9044,99,51,10923.25,0.6,4.2,21870.95,178.862000,4870.405000,219.077002
22.4818,100,50,10923.25,0.6,4.2,21870.70,131.639000,5002.044000,227.994381
23.2970,99,51,10923.25,0.6,4.2,21870.70,181.146000,5183.190000,222.216695
23.8758,100,51,10923.25,0.6,4.2,21870.70,132.143000,5315.333000,228.283261
24.6935,99,50,10923.25,0.7,4.2,21870.70,181.094000,5496.427000,221.470688
25.2687,99,50,10923.25,0.6,4.2,21870.70,130.833000,5627.260000,227.485349
26.0908,99,50,10923.25,0.6,4.2,21870.70,178.763000,5806.023000,217.439968
26.6659,100,51,10923.25,0.6,4.2,21870.70,131.112000,5937.135000,227.977903
27.4876,99,50,10923.25,0.6,4.2,21870.70,180.120000,6117.255000,219.190323
28.0648,100,50,10923.25,0.6,4.2,21870.70,131.019000,6248.274000,226.992341
28.8887,99,50,10923.25,0.6,4.2,21870.70,180.173000,6428.447000,218.703486
29.4659,99,50,10923.25,0.6,4.2,21870.70,131.347000,6559.794000,227.558783
30.2910,99,50,10923.25,0.7,4.2,21870.70,178.852000,6738.646000,216.750499
30.8665,100,51,10923.25,0.6,4.2,21870.44,131.353000,6869.999000,228.263774
31.6912,99,50,10923.25,0.6,4.2,21870.19,179.014000,7049.013000,217.043571
32.2678,100,50,10923.25,0.6,4.2,21870.19,131.155000,7180.168000,227.466804
33.0917,99,50,10923.25,0.6,4.2,21870.19,178.812000,7358.980000,217.041040
33.6686,100,50,10923.25,0.6,4.2,21870.19,130.841000,7489.821000,226.798073
34.4923,99,50,10923.25,0.6,4.2,21870.19,178.733000,7668.554000,216.976096
35.0799,100,50,10923.25,0.6,4.2,21870.18,131.058000,7799.612000,223.064699
35.9015,99,50,10923.25,0.6,4.2,21870.18,181.393000,7981.005000,220.780648
36.4829,100,50,10923.25,0.6,4.2,21870.18,132.036000,8113.041000,227.083222
