step,loss,step_s,forward_s,backward_s,optimizer_s
835,,0.149133,0.043030,0.086329,0.019312
840,,0.148860,0.043528,0.085729,0.019173
845,,0.150226,0.043382,0.087147,0.019224
850,,0.148272,0.042950,0.085852,0.019038
855,,0.150330,0.043554,0.087045,0.019302
860,,0.150192,0.043362,0.087067,0.019312
865,,0.148731,0.042999,0.086227,0.018846
870,,0.149110,0.043627,0.086015,0.018972
875,,0.150108,0.043326,0.087042,0.019268
880,,0.149017,0.043091,0.086372,0.019112
885,,0.150169,0.043942,0.086672,0.019125
890,,0.149328,0.043129,0.086535,0.019222
895,,0.149199,0.043299,0.086342,0.019077
900,,0.150914,0.043962,0.087227,0.019297
905,,0.149056,0.042963,0.086346,0.019295
910,,0.149420,0.043396,0.086536,0.019063
915,,0.150073,0.043372,0.087179,0.019099
920,,0.148687,0.042983,0.086111,0.019137
925,,0.149399,0.043433,0.086464,0.019076
930,,0.150401,0.043436,0.087463,0.019049
935,,0.149183,0.043079,0.086509,0.019126
940,,0.149267,0.043353,0.086315,0.019176
945,,0.149937,0.043365,0.086990,0.019167
950,,0.148930,0.042937,0.086270,0.019295
955,,0.149187,0.043398,0.086236,0.019119
960,,0.150434,0.043401,0.087277,0.019321
965,,0.148834,0.043015,0.086309,0.019039
970,,0.149221,0.043302,0.086494,0.018992
975,,0.149903,0.043363,0.087020,0.019085
980,,0.149009,0.042944,0.086284,0.019349
985,,0.150176,0.043415,0.087171,0.019144
990,,0.149278,0.043164,0.086577,0.019102
995,,0.148682,0.042996,0.086195,0.019038
1000,,0.150105,0.043494,0.086916,0.019266
1005,,0.149794,0.043173,0.086851,0.019152
1010,,0.149081,0.043056,0.086446,0.019139
1015,,0.151059,0.043674,0.087784,0.019170
1020,,0.149541,0.043150,0.086776,0.019190
1025,,0.149219,0.043203,0.086315,0.019263
1030,,0.150642,0.043423,0.087621,0.019174
1035,,0.149115,0.042994,0.086364,0.019320
1040,,0.149248,0.043311,0.086285,0.019233
1045,,0.150145,0.043398,0.087247,0.019056
1050,,0.149047,0.042989,0.086490,0.019145
1055,,0.149444,0.043397,0.086308,0.019284
1060,,0.149949,0.043336,0.086984,0.019158
1065,,0.152299,0.042925,0.089727,0.019211
1070,,0.150435,0.043442,0.087287,0.019283
1075,,0.149037,0.043049,0.086471,0.019075
1080,,0.149318,0.043384,0.086283,0.019240
1085,,0.150382,0.043481,0.087205,0.019251
1090,,0.148836,0.042965,0.086252,0.019202
1095,,0.150620,0.043602,0.087544,0.019043
1100,,0.149574,0.044163,0.085684,0.019293
1105,,0.149367,0.043252,0.086374,0.019300
1110,,0.151647,0.043966,0.087824,0.019393
1115,,0.148905,0.043090,0.086203,0.019166
1120,,0.149015,0.043295,0.086236,0.019062
1125,,0.150684,0.043454,0.087754,0.018998
1130,,0.148569,0.042930,0.086173,0.019010
1135,,0.150046,0.043473,0.086935,0.019208
1140,,0.149720,0.043261,0.086994,0.019036
1145,,0.148787,0.042968,0.086366,0.019033
1150,,0.148884,0.043042,0.086114,0.019288
1155,,0.149259,0.043315,0.086285,0.019234
1160,,0.150121,0.043370,0.087331,0.018997
1165,,0.149024,0.042983,0.086462,0.018922
1170,,0.149106,0.043291,0.086088,0.019301
1175,,0.150123,0.043395,0.087203,0.019107
1180,,0.147103,0.043134,0.084257,0.019291
1185,,0.149522,0.043408,0.086551,0.019144
1190,,0.149607,0.043133,0.086757,0.019271
1195,,0.147646,0.043190,0.084872,0.019164
1200,,0.151214,0.043686,0.087758,0.019321
1205,,0.148926,0.042960,0.086383,0.019156
1210,,0.149149,0.043193,0.086223,0.019297
1215,,0.150701,0.043428,0.087639,0.019186
1220,,0.149357,0.043119,0.086511,0.019300
1225,,0.149360,0.043282,0.086287,0.019363
1230,,0.150452,0.043487,0.087424,0.019056
1235,,0.149112,0.043043,0.086550,0.019090
1240,,0.151346,0.043855,0.087802,0.019265
1245,,0.149358,0.043215,0.086638,0.019086
1250,,0.149465,0.043599,0.086284,0.019148
1255,,0.150525,0.043463,0.087415,0.019229
1260,,0.148923,0.042965,0.086214,0.019326
1265,,0.149352,0.043365,0.086457,0.019111
1270,,0.149218,0.043129,0.086568,0.019096
1275,,0.148971,0.042942,0.086288,0.019319
1280,,0.149810,0.043506,0.086801,0.019060
1285,,0.150059,0.043292,0.087130,0.019225
1290,,0.148964,0.043016,0.086373,0.019143
1295,,0.150021,0.043520,0.086887,0.019199
1300,,0.150158,0.043376,0.087235,0.019094
1305,,0.149011,0.043077,0.086320,0.019198
1310,,0.150161,0.043571,0.087071,0.019078
1315,,0.149321,0.043097,0.086719,0.019082
1320,,0.148890,0.043070,0.086276,0.019113
1325,,0.149986,0.043479,0.087026,0.019047
1330,,0.149822,0.043279,0.087022,0.019095
1335,,0.148812,0.042975,0.086393,0.019031
1340,,0.150045,0.043399,0.086881,0.019340
1345,,0.149307,0.043168,0.086665,0.018872
1350,,0.148822,0.042991,0.086213,0.019186
1355,,0.149925,0.043485,0.086823,0.019158
1360,,0.149930,0.043311,0.086899,0.019275
1365,,0.148845,0.042924,0.086347,0.019136
1370,,0.149852,0.043549,0.086824,0.019056
1375,,0.152961,0.043425,0.089798,0.019321
1380,,0.149175,0.042898,0.086276,0.019526
1385,,0.150700,0.043382,0.087527,0.019371
1390,,0.149108,0.043016,0.086363,0.019306
1395,,0.148799,0.043075,0.086137,0.019142
1400,,0.150519,0.043952,0.087036,0.019084
1405,,0.148529,0.042946,0.086071,0.019080
1410,,0.149092,0.043259,0.086270,0.019136
1415,,0.149528,0.043178,0.086827,0.019086
1420,,0.148443,0.042877,0.086085,0.019048
1425,,0.149670,0.043441,0.086711,0.019080
1430,,0.149017,0.043135,0.086392,0.019059
1435,,0.148411,0.042916,0.085999,0.019067
1440,,0.149066,0.043305,0.086116,0.019219
1445,,0.149787,0.043331,0.086981,0.019050
1450,,0.149384,0.042975,0.086625,0.019313
1455,,0.149154,0.043307,0.086239,0.019185
1460,,0.150606,0.043382,0.087633,0.019157
1465,,0.149214,0.043005,0.086451,0.019322
1470,,0.149120,0.043248,0.086339,0.019086
1475,,0.150714,0.043487,0.087509,0.019297
1480,,0.149113,0.043111,0.086255,0.019315
1485,,0.148998,0.043241,0.086240,0.019054
1490,,0.150525,0.043379,0.087535,0.019158
1495,,0.149100,0.043096,0.086480,0.019107
1500,,0.150627,0.043476,0.087568,0.019159
1505,,0.149171,0.043000,0.086433,0.019298
1510,,0.149110,0.043351,0.086151,0.019191
1515,,0.150302,0.043429,0.087344,0.019078
1520,,0.148981,0.043044,0.086434,0.019069
1525,,0.149829,0.043589,0.086555,0.019169
1530,,0.150491,0.044244,0.086760,0.019064
1535,,0.149014,0.043068,0.086361,0.019145
1540,,0.151133,0.043529,0.087933,0.019242
1545,,0.148769,0.043046,0.086267,0.018852
1550,,0.148796,0.043050,0.086021,0.019304
1555,,0.150785,0.043521,0.087681,0.019164
1560,,0.149818,0.044257,0.085995,0.019140
1565,,0.149311,0.043421,0.086292,0.019147
1570,,0.148441,0.043560,0.085324,0.019130
1575,,0.149658,0.044248,0.085857,0.019110
1580,,0.148994,0.043040,0.086503,0.019026
1585,,0.149869,0.043342,0.086872,0.019205
1590,,0.149724,0.044254,0.085881,0.019132
1595,,0.149863,0.043470,0.086761,0.019220
1600,,0.148120,0.043484,0.085066,0.019135
1605,,0.149607,0.044256,0.085828,0.019075
1610,,0.149264,0.043399,0.086160,0.019281
1615,,0.150939,0.043638,0.087806,0.019068
1620,,0.149442,0.044132,0.085702,0.019179
1625,,0.149961,0.044014,0.086280,0.019246
1630,,0.151261,0.043650,0.088046,0.019151
1635,,0.149919,0.043652,0.086729,0.019120
1640,,0.149363,0.043342,0.086397,0.019201
1645,,0.151224,0.043796,0.087676,0.019272
1650,,0.149443,0.043241,0.086727,0.019028
1655,,0.151416,0.043869,0.088082,0.019047
1660,,0.149495,0.043308,0.086714,0.019052
1665,,0.151424,0.043912,0.087993,0.019089
1670,,0.149381,0.043259,0.086671,0.019029
1675,,0.151385,0.043928,0.087890,0.019152
1680,,0.149678,0.043298,0.086754,0.019212
1685,,0.151854,0.043917,0.088255,0.019272
1690,,0.149629,0.043296,0.086709,0.019182
1695,,0.151879,0.043886,0.088257,0.019319
1700,,0.149645,0.043200,0.086835,0.019192
1705,,0.151311,0.043788,0.087990,0.019121
1710,,0.147610,0.043376,0.084667,0.019149
1715,,0.151270,0.043805,0.087932,0.019109
1720,,0.149747,0.043361,0.086807,0.019167
1725,,0.151688,0.044191,0.087765,0.019316
1730,,0.149584,0.043347,0.086464,0.019346
1735,,0.150737,0.043510,0.087502,0.019312
1740,,0.151684,0.043131,0.089045,0.019095
1745,,0.148646,0.043066,0.086109,0.019040
1750,,0.150891,0.043526,0.087633,0.019311
1755,,0.150795,0.043019,0.088341,0.019012
1760,,0.149144,0.043193,0.086437,0.019102
1765,,0.149463,0.043226,0.086654,0.018985
1770,,0.148976,0.042914,0.086308,0.019336
1775,,0.149457,0.043293,0.086576,0.019164
1780,,0.150102,0.043345,0.087125,0.019215
1785,,0.148696,0.043026,0.086129,0.019135
1790,,0.149683,0.043405,0.086753,0.019082
1795,,0.149095,0.043098,0.086422,0.019140
1800,,0.148674,0.042841,0.086173,0.019250
1805,,0.149509,0.043293,0.086623,0.019159
1810,,0.149719,0.043281,0.086888,0.019136
1815,,0.148882,0.042967,0.086414,0.019043
1820,,0.148969,0.043166,0.086263,0.019119
1825,,0.149808,0.043304,0.087010,0.019079
1830,,0.148723,0.042903,0.086095,0.019298
1835,,0.148628,0.042869,0.086164,0.019170
1840,,0.150273,0.043393,0.087433,0.019018
1845,,0.151005,0.043053,0.088289,0.019245
1850,,0.148795,0.042959,0.086316,0.019100
1855,,0.150681,0.043445,0.087645,0.019168
1860,,0.148814,0.042936,0.086182,0.019272
1865,,0.148775,0.042942,0.086284,0.019124
1870,,0.151582,0.043830,0.088077,0.019252
1875,,0.149459,0.043267,0.086597,0.019154
1880,,0.151455,0.043914,0.087988,0.019107
1885,,0.149709,0.043317,0.086742,0.019235
1890,,0.151414,0.043768,0.087962,0.019230
1895,,0.149399,0.043216,0.086489,0.019280
1900,,0.151152,0.043768,0.087709,0.019264
1905,,0.149163,0.043209,0.086408,0.019133
1910,,0.151103,0.043731,0.087675,0.019257
1915,,0.149556,0.043256,0.086584,0.019294
1920,,0.151153,0.043615,0.088083,0.019034
1925,,0.149758,0.043300,0.086745,0.019307
1930,,0.151203,0.044205,0.087469,0.019105
1935,,0.149273,0.043174,0.086584,0.019103
1940,,0.151425,0.043889,0.087871,0.019238
1945,,0.149277,0.043258,0.086464,0.019116
1950,,0.151622,0.043860,0.088213,0.019127
1955,,0.149442,0.043339,0.086502,0.019167
1960,,0.151306,0.043755,0.087746,0.019233
1965,,0.150571,0.043480,0.087369,0.019319
1970,,0.151228,0.043609,0.087914,0.019286
1975,,0.149660,0.043362,0.086620,0.019262
1980,,0.150978,0.043624,0.087743,0.019156
1985,,0.148275,0.043526,0.085235,0.019084
1990,,0.151483,0.043856,0.087899,0.019295
1995,,0.149474,0.043244,0.086761,0.019044
2000,,0.151353,0.043652,0.088077,0.019208
