timeline_s,dt_s,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,inferred_energy_per_step_j,inferred_energy_per_step_j_std,num_samples
48.0,0.5,173.454,0.0,51.9234549,0.0,1
48.5,0.5,151.978667,1.707158,45.49481396645,0.5110377473,3
49.0,0.5,172.9725,1.6985,51.779317875,0.508445975,2
49.5,0.5,170.786,0.0,51.1247891,0.0,1
50.0,0.5,152.630667,3.96912,45.689990166449995,1.1881560720000002,3
50.5,0.5,163.1165,8.1785,48.828924275,2.448233975,2
51.0,0.5,169.644,0.0,50.7829314,0.0,1
51.5,0.5,158.663333,13.185538,47.49586873355,3.9470908003,3
52.0,0.5,164.763,11.5,49.321804050000004,3.442525,2
52.5,0.5,170.663,0.0,51.087969050000005,0.0,1
53.0,0.5,159.456,11.299561,47.733153599999994,3.3825235853500004,3
53.5,0.5,165.4185,12.6185,49.518027975,3.7773479749999996,2
54.0,0.5,172.271,0.682,51.569323849999996,0.20415670000000002,2
54.5,0.5,153.2615,0.7475,45.878830025000006,0.223764125,2
55.0,0.5,164.298,13.839,49.1826063,4.14270465,2
55.5,0.5,174.615,2.126,52.27100025,0.6364181,2
56.0,0.5,153.3,0.675,45.89035500000001,0.20206125000000003,2
56.5,0.5,163.696,14.377,49.0023976,4.30375495,2
57.0,0.5,174.831,1.505,52.33565985,0.45052175,2
57.5,0.5,163.4825,11.9525,48.938486375,3.577980875,2
58.0,0.5,165.8945,11.4635,49.660518575,3.431598725,2
58.5,0.5,162.8635,6.3255,48.753188724999994,1.893538425,2
59.0,0.5,163.564,10.177,48.962883399999996,3.04648495,2
59.5,0.5,163.1,12.61,48.823985,3.7748035,2
60.0,0.5,161.4615,10.0125,48.333500025,2.997241875,2
60.5,0.5,161.33,9.166,48.2941355,2.7438421,2
61.0,0.5,164.8735,11.6685,49.354882225000004,3.492965475,2
61.5,0.5,161.1865,10.8285,48.251178775,3.2415114750000003,2
62.0,0.5,161.734,9.393,48.415072900000006,2.81179455,2
62.5,0.5,163.637,11.661,48.98473595,3.49072035,2
63.0,0.5,160.281,12.377,47.98011735,3.70505495,2
63.5,0.5,172.555,2.148,51.65433925,0.6430038,2
64.0,0.5,156.345,2.143,46.80187575,0.64150705,2
64.5,0.5,162.8045,12.0565,48.735527075,3.609113275,2
65.0,0.5,169.921,0.0,50.86585135,0.0,1
65.5,0.5,159.637667,9.793122,47.78753561645,2.9315710707,3
66.0,0.5,174.1665,0.3135,52.136741775000004,0.093846225,2
66.5,0.5,174.563,0.0,52.25543405,0.0,1
67.0,0.5,152.201,1.749025,45.56136935,0.52357063375,3
67.5,0.5,173.511,1.701,51.94051785,0.50919435,2
68.0,0.5,173.27,0.0,51.8683745,0.0,1
68.5,0.5,151.880333,2.290849,45.46537768355,0.6857656481500001,3
69.0,0.5,172.677,1.98,51.69085995,0.592713,2
69.5,0.5,173.821,0.0,52.03331635,0.0,1
70.0,0.5,153.15,1.026704,45.8454525,0.3073438424,3
70.5,0.5,174.6155,0.0165,52.271149925,0.004939275,2
71.0,0.5,173.167,0.0,51.83754145,0.0,1
71.5,0.5,161.030667,10.027894,48.20453016645,3.0018500689,3
72.0,0.5,164.182,7.938,49.1478817,2.3762403,2
72.5,0.5,175.24,0.0,52.458094,0.0,1
73.0,0.5,161.078,8.230684,48.218699300000004,2.4638552554,3
73.5,0.5,162.987,11.152,48.79015845,3.3383512,2
74.0,0.5,155.356,0.0,46.5058186,0.0,1
74.5,0.5,167.110333,9.85774,50.02447818355,2.9509144689999998,3
75.0,0.5,162.3545,12.4775,48.600819575,3.735139625,2
75.5,0.5,153.368,0.0,45.9107108,0.0,1
76.0,0.5,167.265333,9.646672,50.07087743355,2.8877312632,3
76.5,0.5,163.9205,10.8135,49.069601675,3.237021225,2
77.0,0.5,153.019,0.0,45.80623765,0.0,1
77.5,0.5,167.151667,11.037061,50.03685151645,3.30394421035,3
78.0,0.5,174.902,1.841,52.3569137,0.55110335,2
78.5,0.5,150.826,0.0,45.1497631,0.0,1
79.0,0.5,160.224667,8.845194,47.963254066450006,2.6478088238999997,3
79.5,0.5,171.1785,1.1775,51.24228397500001,0.352484625,2
80.0,0.5,150.597,0.0,45.081211950000004,0.0,1
80.5,0.5,159.574333,9.72371,47.76857658355,2.9107925885,3
81.0,0.5,162.7465,7.7535,48.718164775,2.321010225,2
81.5,0.5,151.975,0.0,45.49371625,0.0,1
82.0,0.5,166.707,10.797093,49.90374045,3.23210978955,3
82.5,0.5,164.18,11.88,49.147283,3.5562780000000003,2
83.0,0.5,151.935,0.0,45.48174225,0.0,1
83.5,0.5,166.980667,10.790779,49.985662666450004,3.23021969365,3
84.0,0.5,163.1035,12.2175,48.825032725,3.6573086249999998,2
84.5,0.5,152.721,0.0,45.71703135,0.0,1
85.0,0.5,173.272333,0.220714,51.869072883550004,0.0660707359,3
85.5,0.5,150.475,0.442,45.04469125,0.1323127,2
86.0,0.5,154.631,0.0,46.28878985,0.0,1
86.5,0.5,173.154333,1.367435,51.83374958355,0.40934166725,3
87.0,0.5,150.8085,2.3795,45.144524475000004,0.712303325,2
87.5,0.5,152.642,0.0,45.6933827,0.0,1
88.0,0.5,174.722,1.735964,52.3030307,0.5196608234000001,3
88.5,0.5,152.165,0.306,45.55059275,0.0916011,2
89.0,0.5,154.132,0.0,46.139414200000004,0.0,1
89.5,0.5,175.202,0.301897,52.4467187,0.09037286695,3
90.0,0.5,163.6385,8.7135,48.985184974999996,2.608386225,2
90.5,0.5,157.685,0.0,47.20300475,0.0,1
91.0,0.5,160.274,10.357946,47.9780219,3.1006511351,3
91.5,0.5,165.5675,7.0605,49.562631125,2.113560675,2
92.0,0.5,177.336,0.0,53.0855316,0.0,1
92.5,0.5,152.603667,2.120523,45.68190771645,0.63477856005,3
93.0,0.5,176.72,0.203,52.901132000000004,0.060768050000000004,2
93.5,0.5,176.682,0.0,52.8897567,0.0,1
94.0,0.5,161.146667,10.165189,48.23925476645,3.04294932715,3
94.5,0.5,177.001,0.0,52.985249350000004,0.0,1
95.0,0.5,162.946,12.378,48.7778851,3.7053543,2
95.5,0.5,159.535333,8.813259,47.756901933550004,2.63824908165,3
96.0,0.5,175.56,0.0,52.553886,0.0,1
96.5,0.5,162.3275,14.7155,48.592737125,4.405084925000001,2
97.0,0.5,158.843333,8.42516,47.54975173355,2.522071646,3
97.5,0.5,172.633,0.0,51.677688550000006,0.0,1
98.0,0.5,164.3695,11.7055,49.204009825,3.504041425,2
98.5,0.5,159.758333,10.727176,47.82365698355,3.2111801356000003,3
99.0,0.5,173.048,0.0,51.8019188,0.0,1
99.5,0.5,174.6915,2.3895,52.293900525,0.715296825,2
100.0,0.5,151.250667,0.494948,45.276887166449995,0.1481626838,3
100.5,0.5,174.419,0.0,52.212327650000006,0.0,1
101.0,0.5,174.5515,1.9265,52.251991525,0.5766977750000001,2
101.5,0.5,151.903333,2.094686,45.472262733550004,0.6270442541,3
102.0,0.5,173.613,0.0,51.97105155,0.0,1
102.5,0.5,172.4055,2.4975,51.609586424999996,0.747626625,2
103.0,0.5,153.395667,1.127281,45.91899291645,0.33745156735,3
103.5,0.5,175.636,0.0,52.5766366,0.0,1
104.0,0.5,176.737,0.038,52.90622095,0.0113753,2
104.5,0.5,161.973667,10.254205,48.48681721645,3.06959626675,3
105.0,0.5,152.352,0.0,45.606571200000005,0.0,1
105.5,0.5,163.85,11.682,49.048497499999996,3.4970067,2
106.0,0.5,166.521,10.653336,49.848061349999995,3.1890761316,3
106.5,0.5,152.907,0.0,45.772710450000005,0.0,1
107.0,0.5,161.3055,11.9015,48.286801425,3.562714025,2
107.5,0.5,167.150333,11.520863,50.03645218355,3.44877033905,3
108.0,0.5,153.365,0.0,45.90981275,0.0,1
108.5,0.5,172.4705,0.0845,51.629044175,0.025295075000000004,2
109.0,0.5,160.463,11.704168,48.03459905,3.5036426908,3
109.5,0.5,151.597,0.0,45.38056195,0.0,1
110.0,0.5,172.389,0.888,51.604647150000005,0.2658228,2
110.5,0.5,158.777667,10.465199,47.53009461645,3.13275732065,3
111.0,0.5,151.139,0.0,45.243459650000005,0.0,1
111.5,0.5,171.1645,0.6995,51.238093075,0.209395325,2
112.0,0.5,157.360667,10.077131,47.10591566645,3.01658916485,3
112.5,0.5,150.379,0.0,45.01595365,0.0,1
113.0,0.5,171.67,0.021,51.389414499999994,0.0062863500000000004,2
113.5,0.5,160.212333,10.320735,47.95956188355,3.08951202225,3
114.0,0.5,148.529,0.0,44.46215615,0.0,1
114.5,0.5,175.682,0.801,52.590406699999996,0.23977935000000003,2
115.0,0.5,165.559,10.130615,49.56008665,3.03259960025,3
115.5,0.5,152.961,0.0,45.788875350000005,0.0,1
116.0,0.5,164.1065,11.8645,49.12528077500001,3.551638075,2
116.5,0.5,164.597667,8.095641,49.272311616450004,2.42343013335,3
117.0,0.5,154.14,0.0,46.141808999999995,0.0,1
117.5,0.5,163.7845,13.1795,49.02889007500001,3.945283325,2
118.0,0.5,166.635333,10.640219,49.88228693355,3.18514955765,3
118.5,0.5,154.461,0.0,46.237900350000004,0.0,1
119.0,0.5,173.3595,4.1075,51.895166325,1.229580125,2
119.5,0.5,164.587,10.961,49.26911845,3.2811753500000003,2
120.0,0.5,151.8395,2.1625,45.453154325,0.6473443750000001,2
120.5,0.5,170.77,1.943,51.119999500000006,0.58163705,2
121.0,0.5,162.891,12.982,48.76142085,3.8861616999999997,2
121.5,0.5,154.8515,2.4155,46.354796525,0.7230799250000001,2
122.0,0.5,174.7515,0.8805,52.311861525,0.263577675,2
122.5,0.5,152.211,2.786,45.56436285,0.8339891,2
123.0,0.5,175.9525,1.4095,52.671380875,0.421933825,2
123.5,0.5,164.45,12.601,49.2281075,3.7721093500000005,2
124.0,0.5,154.22,1.394,46.165757,0.4172939,2
124.5,0.5,174.222,3.517,52.153355700000006,1.05281395,2
125.0,0.5,163.478,13.731,48.937139300000005,4.11037485,2
125.5,0.5,153.9955,1.3115,46.098552925,0.39259752500000006,2
126.0,0.5,175.9285,1.6885,52.664196475000004,0.505452475,2
126.5,0.5,175.9945,0.7135,52.683953575,0.21358622500000002,2
127.0,0.5,154.2645,1.0745,46.179078075,0.321651575,2
127.5,0.5,166.33,11.229,49.7908855,3.36140115,2
128.0,0.5,175.09,2.441,52.4131915,0.7307133499999999,2
128.5,0.5,153.0675,0.8055,45.820756125,0.241126425,2
129.0,0.5,164.018,12.791,49.0987883,3.82898585,2
129.5,0.5,173.9475,3.2835,52.071184124999995,0.982915725,2
130.0,0.5,153.297,0.496,45.88945695,0.14847760000000002,2
130.5,0.5,161.398,12.115,48.3144913,3.62662525,2
131.0,0.5,175.1225,2.5465,52.422920375000004,0.762294775,2
131.5,0.5,152.4295,1.3635,45.629770825,0.408163725,2
132.0,0.5,162.9185,10.0405,48.769652975,3.005623675,2
132.5,0.5,176.476,0.833,52.8280906,0.24935854999999998,2
133.0,0.5,152.165,1.254,45.55059275,0.3753849,2
133.5,0.5,172.3445,0.0985,51.591326075000005,0.029485975,2
134.0,0.5,162.526,13.295,48.6521581,3.97985825,2
134.5,0.5,150.986,1.343,45.197659099999996,0.40202705,2
135.0,0.5,173.3365,1.7665,51.888281275000004,0.528801775,2
135.5,0.5,163.4985,13.5375,48.943275975000006,4.052450625,2
136.0,0.5,151.9015,1.0275,45.471714025,0.30758212500000004,2
136.5,0.5,174.1575,2.5175,52.134047625,0.7536136250000001,2
137.0,0.5,175.74,0.645,52.607769000000005,0.19308075,2
137.5,0.5,152.4655,0.5375,45.640547425,0.160900625,2
138.0,0.5,162.185,9.954,48.55007975,2.9797299,2
138.5,0.5,173.7595,3.3935,52.014906325,1.015844225,2
139.0,0.5,150.2875,0.8715,44.988563125,0.260883525,2
139.5,0.5,161.986,12.104,48.4905091,3.6233324,2
140.0,0.5,174.8255,2.4225,52.334013425,0.725175375,2
140.5,0.5,151.9845,1.6885,45.496560075,0.505452475,2
141.0,0.5,162.7625,9.5575,48.722954375,2.861037625,2
141.5,0.5,177.1575,0.3725,53.032097625,0.111507875,2
142.0,0.5,152.111,1.423,45.53442785,0.42597505,2
142.5,0.5,172.5225,0.4535,51.644610375000006,0.135755225,2
143.0,0.5,177.125,0.0,53.02236875,0.0,1
143.5,0.5,152.347333,1.152998,45.60517413355,0.3451499513,3
144.0,0.5,171.107,1.074,51.22088045,0.3215019,2
144.5,0.5,175.715,0.0,52.60028525,0.0,1
145.0,0.5,151.25,0.869772,45.2766875,0.2603662482,3
145.5,0.5,174.0945,0.9965,52.115188575000005,0.298302275,2
146.0,0.5,177.175,0.0,53.03733625,0.0,1
146.5,0.5,159.663,11.115241,47.795119050000004,3.3273473933499997,3
147.0,0.5,160.2775,11.4525,47.979069625,3.4283058750000004,2
147.5,0.5,176.292,0.0,52.7730102,0.0,1
148.0,0.5,158.659333,9.831932,47.49467133355,2.9431888442000003,3
148.5,0.5,161.962,11.328,48.4833247,3.3910367999999997,2
149.0,0.5,176.775,0.0,52.91759625,0.0,1
149.5,0.5,158.823333,11.500428,47.54376473355,3.4426531218,3
150.0,0.5,173.521,0.009,51.943511349999994,0.0026941499999999998,2
150.5,0.5,177.101,0.0,53.01518435,0.0,1
151.0,0.5,152.109,1.144106,45.53382915,0.34248813110000004,3
151.5,0.5,172.818,0.322,51.733068300000006,0.09639070000000001,2
152.0,0.5,172.992,0.0,51.7851552,0.0,1
152.5,0.5,150.855,1.544234,45.158444249999995,0.46226644790000004,3
153.0,0.5,171.392,0.931,51.3061952,0.27869485,2
153.5,0.5,176.919,0.0,52.96070265,0.0,1
154.0,0.5,152.511,1.204369,45.65416785,0.36052786015,3
154.5,0.5,174.152,2.63,52.1324012,0.7872905,2
155.0,0.5,174.955,0.0,52.37277925000001,0.0,1
155.5,0.5,160.074667,10.919347,47.91835156645,3.26870652445,3
156.0,0.5,162.875,10.631,48.75663125,3.1823898500000003,2
156.5,0.5,176.962,0.0,52.9735747,0.0,1
157.0,0.5,157.515667,8.903277,47.15231491645,2.6651959699499996,3
157.5,0.5,161.261,11.787,48.27348035,3.5284384500000003,2
158.0,0.5,173.542,0.0,51.949797700000005,0.0,1
158.5,0.5,160.400333,10.271189,48.01583968355,3.07468042715,3
159.0,0.5,173.22,0.137,51.853407,0.041010950000000004,2
159.5,0.5,177.293,0.0,53.072659550000004,0.0,1
160.0,0.5,152.026667,2.23651,45.50918276645,0.6694992685,3
160.5,0.5,172.3385,1.2465,51.589529975000005,0.373139775,2
161.0,0.5,177.363,0.0,53.09361405,0.0,1
161.5,0.5,151.756333,2.22247,45.42825828355,0.6652963945,3
162.0,0.5,173.6035,1.0345,51.968207725,0.309677575,2
162.5,0.5,177.195,0.0,53.04332325,0.0,1
163.0,0.5,160.297667,10.909328,47.98510661645,3.2657073368000002,3
163.5,0.5,172.628,0.0,51.6761918,0.0,1
164.0,0.5,163.0295,13.8655,48.802880825,4.150637425,2
164.5,0.5,159.166333,8.919058,47.64644178355,2.6699200123,3
165.0,0.5,171.043,0.0,51.20172205,0.0,1
165.5,0.5,163.9475,13.2785,49.077684125,3.974918975,2
166.0,0.5,159.868667,10.047058,47.856685466449996,3.0075868123,3
166.5,0.5,173.817,0.0,52.032118950000005,0.0,1
167.0,0.5,174.6885,2.5985,52.293002475,0.7778609750000001,2
167.5,0.5,151.356667,2.846428,45.30861826645,0.8520782218,3
168.0,0.5,173.222,0.0,51.8540057,0.0,1
168.5,0.5,172.4825,2.9265,51.632636375,0.876047775,2
169.0,0.5,153.411333,1.605065,45.92368253355001,0.48047620775,3
169.5,0.5,173.415,0.0,51.91178025,0.0,1
170.0,0.5,177.3855,0.4605,53.100349425000005,0.137850675,2
170.5,0.5,159.628667,11.430416,47.784841466450004,3.4216950296,3
171.0,0.5,173.829,0.0,52.035711150000004,0.0,1
171.5,0.5,164.91,12.678,49.3658085,3.7951593000000003,2
172.0,0.5,158.434,8.805004,47.4272179,2.6357779474000003,3
172.5,0.5,172.712,0.0,51.7013372,0.0,1
173.0,0.5,159.7315,10.9475,47.815624525000004,3.277134125,2
173.5,0.5,166.214667,11.493068,49.75636056645,3.4404499058,3
174.0,0.5,171.567,0.0,51.35858145,0.0,1
174.5,0.5,164.7565,9.3475,49.319858274999994,2.798174125,2
175.0,0.5,159.671,10.773158,47.79751385,3.2249448473,3
175.5,0.5,171.283,0.0,51.27356605,0.0,1
176.0,0.5,162.5305,8.1445,48.653505175,2.4380560750000004,2
176.5,0.5,158.431667,10.438935,47.42651951645,3.1248951922500003,3
177.0,0.5,175.467,0.0,52.52604645,0.0,1
177.5,0.5,162.412,9.577,48.6180322,2.86687495,2
178.0,0.5,159.531333,10.789491,47.755704533549995,3.22983413085,3
178.5,0.5,173.174,0.0,51.8396369,0.0,1
179.0,0.5,165.1365,11.1645,49.433611275000004,3.342093075,2
179.5,0.5,166.858667,11.123509,49.94914196645,3.32982241915,3
180.0,0.5,172.932,0.0,51.7671942,0.0,1
180.5,0.5,153.0975,0.6195,45.829736625,0.18544732500000002,2
181.0,0.5,164.956333,10.967202,49.37967828355,3.2830319187000003,3
181.5,0.5,173.979,0.0,52.080613650000004,0.0,1
182.0,0.5,150.117,1.405,44.93752395,0.42058675,2
182.5,0.5,166.941,11.317015,49.97378835,3.3877484402499998,3
183.0,0.5,172.869,0.0,51.74833515,0.0,1
183.5,0.5,164.5065,9.8585,49.245020775,2.951141975,2
184.0,0.5,159.589,10.945141,47.77296715,3.27642795835,3
184.5,0.5,172.22,0.0,51.554057,0.0,1
185.0,0.5,162.567,7.249,48.66443145,2.16998815,2
185.5,0.5,162.901,11.832,48.76441435,3.5419092,2
186.0,0.5,161.17,11.263,48.246239499999994,3.3715790500000002,2
186.5,0.5,162.139,8.651,48.53630965000001,2.58967685,2
187.0,0.5,160.0545,10.6565,47.912314574999996,3.1900232749999997,2
187.5,0.5,173.209,1.184,51.85011415,0.3544304,2
188.0,0.5,151.1515,1.7915,45.247201525,0.536285525,2
188.5,0.5,162.5925,10.8715,48.672064875000004,3.2543835249999997,2
189.0,0.5,170.254,1.511,50.9655349,0.45231784999999997,2
189.5,0.5,153.799667,0.438197,46.039930316450004,0.13117427195,3
190.0,0.5,174.834,0.0,52.3365579,0.0,1
190.5,0.5,175.5175,0.0325,52.541163625,0.009728875,2
191.0,0.5,165.242,11.171,49.465192699999996,3.34403885,2
191.5,0.5,163.8085,10.6565,49.03607447500001,3.1900232749999997,2
192.0,0.5,165.095,12.129,49.42118825,3.63081615,2
192.5,0.5,161.9485,9.5415,48.479283475,2.8562480249999997,2
193.0,0.5,163.6065,9.8725,48.975605775000005,2.9553328750000003,2
193.5,0.5,163.725,13.662,49.011078749999996,4.089719700000001,2
194.0,0.5,163.382,8.135,48.9084017,2.43521225,2
194.5,0.5,161.5555,10.1145,48.361638925,3.0277755749999997,2
195.0,0.5,164.2235,13.7905,49.160304725,4.128186175,2
195.5,0.5,165.05,11.641,49.407717500000004,3.48473335,2
196.0,0.5,161.511,7.648,48.34831785,2.2894288,2
196.5,0.5,164.4365,13.1195,49.224066275,3.927322325,2
197.0,0.5,164.7005,11.2515,49.303094675000004,3.368136525,2
197.5,0.5,162.815,9.502,48.73867025,2.8444237,2
198.0,0.5,175.0455,3.3265,52.399870425,0.9957877749999999,2
198.5,0.5,151.2795,0.7715,45.285518325000005,0.230948525,2
199.0,0.5,162.5385,8.5005,48.655899975000004,2.544624675,2
199.5,0.5,173.5935,2.7265,51.965214225000004,0.8161777750000001,2
200.0,0.5,151.952,0.867,45.4868312,0.25953645000000003,2
200.5,0.5,162.8075,8.6125,48.736425125000004,2.578151875,2
201.0,0.5,177.681,0.949,53.188807350000005,0.28408315,2
201.5,0.5,163.461,10.799,48.932050350000004,3.23268065,2
202.0,0.5,163.185,8.91,48.84942975,2.6672085,2
202.5,0.5,165.1765,12.5105,49.445585275,3.7450181750000002,2
203.0,0.5,161.2255,9.3445,48.262853425,2.797276075,2
203.5,0.5,163.5555,9.9395,48.960338925,2.975389325,2
204.0,0.5,163.035,13.568,48.80452725,4.0615808,2
204.5,0.5,161.284,9.458,48.2803654,2.8312523,2
205.0,0.5,163.8305,8.4075,49.042660175,2.516785125,2
205.5,0.5,164.1595,13.4805,49.141146325,4.035387675,2
206.0,0.5,163.3225,13.6265,48.890590374999995,4.079092775,2
206.5,0.5,163.721,8.632,49.00988135,2.5839892,2
207.0,0.5,176.3795,1.2245,52.799203325,0.366554075,2
207.5,0.5,151.7295,0.4345,45.420225825,0.130067575,2
208.0,0.5,163.8635,8.8835,49.052538725,2.659275725,2
208.5,0.5,174.062,3.516,52.105459700000004,1.0525146,2
209.0,0.5,148.958,2.0,44.5905773,0.5987,2
209.5,0.5,165.134,9.782,49.432862899999996,2.9282417,2
210.0,0.5,174.443,3.016,52.219512050000006,0.9028396,2
210.5,0.5,149.473,0.0,44.744742550000005,0.0,1
211.0,0.5,159.619667,9.102842,47.78214731645,2.7249357527000004,3
211.5,0.5,176.909,0.265,52.95770915,0.07932775,2
212.0,0.5,150.672,0.0,45.1036632,0.0,1
212.5,0.5,167.547667,8.958267,50.15539411645,2.68165722645,3
213.0,0.5,162.845,12.497,48.74765075,3.74097695,2
213.5,0.5,150.775,0.0,45.134496250000005,0.0,1
214.0,0.5,173.370333,1.887058,51.898409183549994,0.5648908122999999,3
214.5,0.5,153.432,5.552,45.9298692,1.6619912,2
215.0,0.5,149.56,0.0,44.770786,0.0,1
215.5,0.5,167.127333,8.710375,50.029567133549996,2.6074507562500004,3
216.0,0.5,164.972,12.33,49.384368200000004,3.6909855,2
216.5,0.5,152.371,0.0,45.61225885,0.0,1
217.0,0.5,168.54,9.620506,50.452449,2.8798984711,3
217.5,0.5,176.6095,0.9865,52.868053825,0.295308775,2
218.0,0.5,153.099,0.0,45.83018565,0.0,1
218.5,0.5,160.109,11.53996,47.928629150000006,3.4544870260000002,3
