step,loss,step_s,forward_s,backward_s,optimizer_s
5,,0.543919,0.181189,0.343144,0.019064
10,,0.544689,0.181369,0.343456,0.019301
15,,0.559537,0.181596,0.357938,0.019455
20,,0.544172,0.180510,0.343897,0.019233
25,,0.546271,0.182230,0.344183,0.019361
30,,0.545320,0.181207,0.344510,0.019093
35,,0.545428,0.180466,0.345090,0.019368
40,,0.546667,0.181714,0.345078,0.019298
45,,0.546121,0.181664,0.344922,0.018974
50,,0.558398,0.181392,0.357349,0.019135
55,,0.548572,0.182518,0.346089,0.019369
60,,0.548047,0.182682,0.345402,0.019423
65,,0.559252,0.180664,0.358540,0.019370
70,,0.544816,0.180516,0.344619,0.019202
75,,0.546473,0.181093,0.345804,0.019057
80,,0.545209,0.180594,0.344939,0.019127
85,,0.552203,0.181565,0.350197,0.019731
90,,0.546830,0.181108,0.345722,0.019477
95,,0.546829,0.181494,0.345429,0.019340
100,,0.546589,0.181423,0.345240,0.019386
105,,0.558786,0.181142,0.357931,0.019132
110,,0.546300,0.181420,0.345277,0.019094
115,,0.547631,0.181681,0.346342,0.019097
120,,0.560254,0.181235,0.359442,0.019042
125,,0.548149,0.181252,0.346642,0.019742
130,,0.547122,0.181644,0.345766,0.019206
135,,0.560743,0.181074,0.360024,0.019086
140,,0.547674,0.181188,0.346550,0.019353
145,,0.547895,0.182408,0.345715,0.019238
150,,0.547436,0.181117,0.346702,0.019136
155,,0.547969,0.181772,0.346434,0.019224
160,,0.547766,0.181777,0.346365,0.019149
165,,0.560141,0.181570,0.358665,0.019233
170,,0.547927,0.181954,0.346299,0.019186
175,,0.546934,0.180984,0.346287,0.019195
180,,0.558795,0.181224,0.358065,0.019032
185,,0.557483,0.181744,0.356105,0.019127
190,,0.548690,0.182758,0.346231,0.019187
195,,0.547364,0.181307,0.346302,0.019226
200,,0.561028,0.182004,0.359408,0.019137
205,,0.547653,0.181950,0.345957,0.019194
210,,0.547824,0.181498,0.346821,0.019046
215,,0.562070,0.181996,0.360416,0.019130
220,,0.561109,0.181763,0.359549,0.019290
225,,0.547905,0.181837,0.346495,0.019060
230,,0.548698,0.182244,0.346821,0.019130
235,,0.561071,0.182085,0.359354,0.019071
240,,0.548274,0.182708,0.345817,0.019251
245,,0.548102,0.181594,0.346737,0.019216
250,,0.548719,0.182236,0.346769,0.019216
255,,0.561299,0.181679,0.360085,0.019037
260,,0.561571,0.182126,0.359923,0.019020
265,,0.561952,0.182332,0.359992,0.019128
270,,0.560784,0.181609,0.359494,0.019229
275,,0.547256,0.181245,0.346397,0.019185
280,,0.547521,0.181473,0.346709,0.018889
285,,0.547337,0.182240,0.345508,0.019122
290,,0.547229,0.181255,0.346469,0.019047
295,,0.548091,0.181944,0.346302,0.019311
300,,0.560387,0.181577,0.359058,0.019250
305,,0.560870,0.181969,0.359342,0.019076
310,,0.548194,0.181603,0.346634,0.019357
315,,0.547999,0.182295,0.346175,0.019024
320,,0.557075,0.182239,0.355143,0.019201
325,,0.548033,0.181370,0.346870,0.019266
330,,0.551520,0.181658,0.350130,0.019213
335,,0.548200,0.181842,0.346545,0.019268
340,,0.547314,0.181278,0.346293,0.019234
345,,0.547438,0.181430,0.346429,0.019084
350,,0.560594,0.181219,0.359715,0.019204
355,,0.547894,0.181837,0.346365,0.019237
360,,0.547212,0.181365,0.346176,0.019216
365,,0.556487,0.182514,0.354163,0.019296
370,,0.547203,0.181424,0.346347,0.018978
375,,0.553123,0.182910,0.350753,0.019025
380,,0.545546,0.180184,0.345600,0.019301
385,,0.545941,0.181122,0.345122,0.019136
390,,0.546328,0.180998,0.345656,0.019213
395,,0.545375,0.180300,0.345347,0.019268
400,,0.546283,0.181243,0.345506,0.019090
405,,0.544734,0.179435,0.345666,0.019175
410,,0.545608,0.180177,0.345885,0.019111
415,,0.559114,0.181108,0.358369,0.019145
420,,0.546126,0.180054,0.345474,0.020010
425,,0.545237,0.180501,0.345049,0.019223
430,,0.544918,0.180364,0.344924,0.019182
435,,0.544485,0.179878,0.345069,0.019067
440,,0.559467,0.181554,0.358102,0.019269
445,,0.544847,0.180212,0.345158,0.019022
450,,0.545152,0.180001,0.345535,0.019159
455,,0.546097,0.181303,0.345031,0.019278
460,,0.545763,0.180675,0.345515,0.019094
465,,0.559427,0.180570,0.359137,0.019250
470,,0.546333,0.181191,0.345580,0.019103
475,,0.551388,0.181076,0.350758,0.019069
480,,0.544827,0.180857,0.344427,0.019067
485,,0.545355,0.180475,0.345270,0.019149
490,,0.545759,0.181053,0.345026,0.019243
495,,0.545222,0.179757,0.345579,0.019304
500,,0.545529,0.180931,0.344894,0.019251
505,,0.545744,0.180271,0.345774,0.019256
510,,0.555428,0.181195,0.354671,0.019086
515,,0.545734,0.180660,0.345359,0.019235
520,,0.544038,0.179534,0.344940,0.019079
525,,0.545914,0.181339,0.345020,0.019093
530,,0.545853,0.180615,0.345743,0.019051
535,,0.545584,0.180958,0.344928,0.019255
540,,0.556372,0.180772,0.355821,0.019279
545,,0.545325,0.180259,0.345555,0.018880
