step,loss,step_s,forward_s,backward_s,optimizer_s
324,,0.561237,0.185072,0.356639,0.019051
327,,0.563198,0.185079,0.358500,0.018952
330,,0.554613,0.184082,0.350772,0.019241
333,,0.563859,0.183292,0.361014,0.019034
336,,0.566057,0.183153,0.363135,0.019274
339,,0.566867,0.183208,0.363612,0.019516
342,,0.565929,0.182690,0.363557,0.019171
345,,0.563878,0.184050,0.360248,0.019053
348,,0.554166,0.183594,0.351041,0.019033
351,,0.555468,0.183904,0.351823,0.019222
354,,0.555236,0.184354,0.351267,0.019149
357,,0.554762,0.184510,0.350612,0.019110
360,,0.554305,0.183447,0.351102,0.019205
363,,0.555284,0.184369,0.351103,0.019274
366,,0.555995,0.184483,0.351923,0.019076
369,,0.554038,0.182794,0.351453,0.019279
372,,0.555880,0.184351,0.350600,0.020371
375,,0.554861,0.183688,0.351396,0.019246
378,,0.554823,0.183827,0.351272,0.019240
381,,0.561761,0.184823,0.357263,0.019164
384,,0.562281,0.184871,0.357745,0.019190
387,,0.560380,0.184121,0.356508,0.019079
390,,0.553493,0.183019,0.350829,0.019121
393,,0.563102,0.183843,0.359724,0.019032
396,,0.554635,0.183551,0.351337,0.019247
399,,0.560113,0.184644,0.355735,0.019193
402,,0.560815,0.184199,0.357052,0.019096
405,,0.558866,0.184325,0.354867,0.019171
408,,0.561348,0.183832,0.357919,0.019116
411,,0.560806,0.184342,0.356705,0.019245
414,,0.562474,0.184696,0.358108,0.019105
417,,0.554921,0.184566,0.350831,0.019004
420,,0.555310,0.184059,0.351521,0.019253
423,,0.554454,0.183991,0.350696,0.019259
426,,0.554509,0.183837,0.351072,0.019096
429,,0.554754,0.183442,0.351523,0.019282
432,,0.562192,0.185017,0.357574,0.019112
435,,0.562411,0.184561,0.358234,0.019117
438,,0.563526,0.184704,0.359031,0.019291
441,,0.554912,0.184051,0.351232,0.019103
444,,0.556119,0.185650,0.350763,0.019187
447,,0.556453,0.185708,0.351149,0.018920
450,,0.556491,0.185691,0.351052,0.019106
453,,0.560424,0.185293,0.355523,0.019093
456,,0.554303,0.184055,0.350671,0.019081
459,,0.555241,0.184265,0.351302,0.019141
462,,0.563241,0.184971,0.358483,0.019273
465,,0.554260,0.183970,0.350528,0.019249
468,,0.555983,0.184439,0.351798,0.019211
471,,0.554885,0.183697,0.351388,0.019307
474,,0.562894,0.184458,0.358183,0.019115
477,,0.555296,0.183686,0.351941,0.019165
480,,0.563981,0.184559,0.359712,0.019243
483,,0.554938,0.183508,0.351916,0.019014
486,,0.555897,0.184517,0.351626,0.019162
489,,0.555231,0.183895,0.351751,0.019093
492,,0.556240,0.185664,0.351120,0.018978
495,,0.556356,0.185688,0.350870,0.019232
498,,0.555832,0.184474,0.351582,0.019270
501,,0.555027,0.184187,0.351274,0.019050
504,,0.556482,0.184990,0.351543,0.019304
507,,0.557119,0.186236,0.351334,0.019048
510,,0.555558,0.184886,0.350935,0.019266
513,,0.555541,0.184101,0.351882,0.019070
516,,0.555310,0.184195,0.351500,0.019113
519,,0.556099,0.185487,0.350965,0.018969
522,,0.556089,0.184397,0.351665,0.019517
525,,0.554569,0.184329,0.350671,0.019057
528,,0.554520,0.183850,0.350994,0.019185
531,,0.562675,0.185415,0.357509,0.019274
534,,0.560291,0.185380,0.355355,0.019072
537,,0.556935,0.185471,0.351657,0.019292
