step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
245,9.408575,0.5613,0.1835,0.3581,0.0192,57.0092
250,9.406282,0.5633,0.1824,0.3613,0.0191,56.8064
255,9.406344,0.5535,0.1834,0.3505,0.0191,57.8096
260,9.397807,0.5646,0.1829,0.3621,0.0191,56.6728
265,9.373796,0.5651,0.1832,0.3622,0.0192,56.6268
270,9.411856,0.5641,0.1830,0.3611,0.0193,56.7316
275,9.405169,0.5654,0.1832,0.3625,0.0192,56.5997
280,9.406403,0.5659,0.1860,0.3601,0.0192,56.5488
285,9.405232,0.5531,0.1825,0.3508,0.0192,57.8552
290,9.399614,0.5620,0.1832,0.3591,0.0192,56.9378
295,9.395001,0.5652,0.1825,0.3629,0.0192,56.6167
300,9.386903,0.5652,0.1826,0.3631,0.0190,56.6125
305,9.414559,0.5653,0.1828,0.3627,0.0193,56.6031
310,9.401254,0.5631,0.1835,0.3599,0.0191,56.8296
315,9.397537,0.5651,0.1826,0.3629,0.0191,56.6263
320,9.407602,0.5648,0.1827,0.3625,0.0191,56.6574
325,9.404836,0.5554,0.1846,0.3507,0.0193,57.6139
330,9.400517,0.5649,0.1829,0.3623,0.0191,56.6475
335,9.390088,0.5660,0.1827,0.3636,0.0192,56.5399
340,9.373178,0.5656,0.1832,0.3628,0.0191,56.5786
345,9.404937,0.5643,0.1828,0.3619,0.0191,56.7108
350,9.377578,0.5658,0.1829,0.3631,0.0192,56.5608
355,9.388854,0.5658,0.1828,0.3633,0.0192,56.5617
360,9.405149,0.5615,0.1843,0.3577,0.0190,56.9877
365,9.403192,0.5639,0.1832,0.3611,0.0191,56.7490
370,9.390971,0.5673,0.1831,0.3644,0.0193,56.4052
375,9.399187,0.5657,0.1833,0.3627,0.0191,56.5627
380,9.391969,0.5547,0.1835,0.3514,0.0192,57.6920
385,9.387320,0.5667,0.1841,0.3630,0.0190,56.4668
390,9.394642,0.5648,0.1830,0.3622,0.0191,56.6581
395,9.394296,0.5646,0.1828,0.3620,0.0192,56.6795
400,9.384525,0.5674,0.1840,0.3639,0.0190,56.3945
405,9.382760,0.5646,0.1843,0.3607,0.0190,56.6786
410,9.388333,0.5548,0.1840,0.3513,0.0191,57.6734
415,9.393259,0.5669,0.1840,0.3630,0.0193,56.4517
420,9.380474,0.5675,0.1836,0.3643,0.0191,56.3865
425,9.394719,0.5639,0.1840,0.3600,0.0193,56.7490
430,9.384035,0.5555,0.1842,0.3517,0.0190,57.6099
435,9.386222,0.5552,0.1837,0.3517,0.0192,57.6321
440,9.370439,0.5553,0.1847,0.3509,0.0191,57.6290
445,9.380976,0.5550,0.1844,0.3508,0.0193,57.6593
450,9.386800,0.5541,0.1838,0.3507,0.0190,57.7540
455,9.369812,0.5557,0.1849,0.3510,0.0193,57.5883
460,9.386460,0.5550,0.1843,0.3512,0.0190,57.6609
465,9.397234,0.5605,0.1852,0.3554,0.0192,57.0920
470,9.367999,0.5563,0.1859,0.3503,0.0194,57.5254
475,9.376341,0.5551,0.1845,0.3509,0.0191,57.6473
480,9.370403,0.5550,0.1842,0.3512,0.0190,57.6627
485,9.375079,0.5558,0.1852,0.3509,0.0192,57.5771
490,9.372705,0.5562,0.1855,0.3509,0.0193,57.5317
495,9.378194,0.5550,0.1846,0.3508,0.0191,57.6613
500,9.379624,0.5550,0.1843,0.3511,0.0191,57.6573
505,9.370165,0.5541,0.1825,0.3519,0.0191,57.7561
510,9.372507,0.5561,0.1851,0.3512,0.0193,57.5446
515,9.347589,0.5670,0.1841,0.3634,0.0191,56.4331
520,9.364407,0.5687,0.1844,0.3645,0.0192,56.2709
525,9.369660,0.5686,0.1852,0.3634,0.0193,56.2800
530,9.353419,0.5663,0.1836,0.3632,0.0191,56.5029
535,9.355459,0.5556,0.1843,0.3515,0.0193,57.5945
540,9.347224,0.5556,0.1850,0.3510,0.0192,57.5927
