timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,100,53,16749.25,0.5,3.5,17786.90,0.000000,0.000000,0.000000
0.5711,100,53,18659.25,0.5,3.5,17792.07,129.639000,129.639000,227.011864
1.1095,99,59,18659.25,0.5,3.5,17791.57,134.911000,264.550000,250.546912
2.1710,100,53,18659.25,0.5,3.5,17792.04,230.433000,494.983000,217.097333
2.7453,100,53,18659.25,0.6,3.5,17793.98,133.552000,628.535000,232.525148
3.2907,100,54,18659.25,0.6,3.5,17794.41,110.252000,738.787000,202.157381
3.8337,100,53,18659.25,0.5,3.5,17794.89,132.098000,870.885000,243.276616
4.8906,100,56,18659.25,0.6,3.5,17794.13,230.885000,1101.770000,218.446540
5.4741,100,51,18659.25,0.6,3.5,17794.36,137.346000,1239.116000,235.412961
6.0131,100,53,18659.25,0.6,3.5,17794.09,132.952000,1372.068000,246.629026
6.5550,100,52,18659.25,0.5,3.5,17795.07,113.766000,1485.834000,209.964475
7.6097,100,54,18659.25,0.6,3.5,17795.99,250.445000,1736.279000,237.448969
8.1913,100,53,18659.25,0.5,3.5,17797.70,113.169000,1849.448000,194.597238
8.7381,100,57,18659.25,0.5,3.5,17797.93,133.700000,1983.148000,244.505920
9.2774,100,51,18659.25,0.6,3.5,17797.93,115.631000,2098.779000,214.406164
10.3338,100,53,18659.25,0.6,3.5,17797.75,250.486000,2349.265000,237.103375
10.9140,100,58,18659.25,0.5,3.5,17797.96,132.397000,2481.662000,228.212629
11.4557,100,53,18659.25,0.6,3.5,17798.21,114.005000,2595.667000,210.456418
11.9953,100,52,18659.25,0.5,3.5,17798.45,112.090000,2707.757000,207.702374
13.0648,100,50,18659.25,0.6,3.5,17798.90,248.764000,2956.521000,232.599549
13.6507,100,53,18659.25,0.5,3.5,17798.78,131.970000,3088.491000,225.236794
14.1993,100,53,18659.25,0.6,3.5,17798.73,111.006000,3199.497000,202.364556
14.7411,100,55,18659.25,0.5,3.5,17798.73,134.813000,3334.310000,248.834364
15.8024,100,53,18659.25,0.6,3.5,17798.71,249.059000,3583.369000,234.670775
16.3828,100,53,18659.25,0.5,3.5,17798.21,116.300000,3699.669000,200.387324
16.9244,100,58,18659.25,0.5,3.5,17798.65,136.098000,3835.767000,251.258395
17.4678,100,51,18659.25,0.5,3.5,17798.89,117.384000,3953.151000,216.026502
18.5271,100,52,18659.25,0.6,3.5,17799.03,250.389000,4203.540000,236.367116
19.1097,99,58,18659.25,0.5,3.5,17798.50,131.933000,4335.473000,226.457144
19.6520,100,53,18659.25,0.6,3.5,17798.32,114.201000,4449.674000,210.577536
20.1942,100,52,18659.25,0.6,3.5,17798.75,112.142000,4561.816000,206.838808
21.2568,100,52,18659.25,0.6,3.5,17799.00,252.087000,4813.903000,237.233964
21.8397,100,53,18659.25,0.6,3.5,17799.00,132.049000,4945.952000,226.555770
22.3924,100,52,18659.25,0.5,3.5,17798.73,109.004000,5054.956000,197.198184
22.9434,100,53,18659.25,0.5,3.5,17799.29,132.219000,5187.175000,239.983712
24.0073,100,53,18659.25,0.6,3.5,17800.23,252.199000,5439.374000,237.048590
24.5905,100,52,18659.25,0.5,3.5,17800.18,113.066000,5552.440000,193.870151
25.1332,100,56,18659.25,0.6,3.5,17801.04,135.758000,5688.198000,250.169234
25.6776,100,51,18659.25,0.6,3.5,17801.03,114.720000,5802.918000,210.715844
26.7406,100,52,18659.25,0.5,3.5,17800.17,251.201000,6054.119000,236.304063
27.3282,100,57,18659.25,0.5,3.5,17800.66,132.973000,6187.092000,226.314431
27.8736,100,50,18659.25,0.6,3.5,17800.66,115.156000,6302.248000,211.146584
28.4170,100,52,18659.25,0.6,3.5,17800.81,133.773000,6436.021000,246.154573
29.5033,99,57,18659.25,0.6,3.5,17804.55,245.791000,6681.812000,226.282724
30.0888,100,55,18659.25,0.6,3.5,17804.53,113.018000,6794.830000,193.002005
30.6345,100,54,18659.25,0.6,3.5,17804.53,135.474000,6930.304000,248.251077
31.1776,100,53,18659.25,0.6,3.5,17804.53,113.620000,7043.924000,209.210329
32.2441,100,50,18659.25,0.6,3.5,17804.37,251.665000,7295.589000,235.972403
