step,loss,step_s,forward_s,backward_s,optimizer_s
3,,0.277170,0.087142,0.170012,0.019369
6,,0.278639,0.087509,0.171310,0.019234
9,,0.277707,0.087323,0.170503,0.019294
12,,0.276585,0.087136,0.169538,0.019348
15,,0.277124,0.086897,0.169719,0.019784
18,,0.277045,0.086764,0.170269,0.019418
21,,0.278994,0.087743,0.171084,0.019467
24,,0.278520,0.087462,0.171335,0.019160
27,,0.278891,0.087552,0.171448,0.019285
30,,0.280053,0.088617,0.171398,0.019381
33,,0.279457,0.087661,0.171950,0.019296
36,,0.279358,0.087646,0.172041,0.019091
39,,0.279087,0.087558,0.171735,0.019206
42,,0.280252,0.087620,0.172047,0.019855
45,,0.280182,0.087857,0.172166,0.019544
48,,0.279882,0.087840,0.172142,0.019328
51,,0.279773,0.087918,0.171844,0.019405
54,,0.279901,0.087889,0.172091,0.019339
57,,0.280390,0.088065,0.172275,0.019285
60,,0.280009,0.088011,0.172061,0.019377
63,,0.280465,0.088114,0.172538,0.019263
66,,0.279784,0.088170,0.171550,0.019314
69,,0.279044,0.087674,0.171401,0.019385
72,,0.280031,0.088077,0.171801,0.019538
75,,0.279924,0.088247,0.171732,0.019268
78,,0.278983,0.087825,0.171260,0.019338
81,,0.278981,0.087682,0.171319,0.019399
84,,0.279543,0.087945,0.171741,0.019180
87,,0.279293,0.088033,0.171305,0.019378
90,,0.279328,0.087818,0.171597,0.019301
93,,0.279066,0.088089,0.171138,0.019246
96,,0.279799,0.088537,0.171094,0.019414
99,,0.282131,0.088505,0.173656,0.019378
102,,0.280445,0.088560,0.172036,0.019219
105,,0.279610,0.088128,0.171713,0.019166
108,,0.280069,0.088511,0.171499,0.019363
111,,0.281997,0.088929,0.173145,0.019303
114,,0.280752,0.088770,0.171932,0.019429
117,,0.281738,0.088548,0.173454,0.019176
120,,0.280326,0.087275,0.172954,0.019399
123,,0.280102,0.087738,0.172547,0.019211
126,,0.281728,0.088979,0.172871,0.019320
129,,0.280099,0.088289,0.171868,0.019326
132,,0.283262,0.089409,0.173854,0.019365
135,,0.281586,0.089397,0.171966,0.019457
138,,0.283139,0.089312,0.174000,0.019242
141,,0.281028,0.088816,0.172419,0.019221
144,,0.283969,0.089150,0.174897,0.019348
147,,0.282803,0.089487,0.173555,0.019187
150,,0.282638,0.089211,0.173476,0.019360
153,,0.284283,0.089435,0.175017,0.019230
156,,0.281588,0.089292,0.172397,0.019321
159,,0.283495,0.089671,0.173975,0.019233
162,,0.280799,0.088487,0.172551,0.019193
165,,0.282062,0.088208,0.173811,0.019401
168,,0.281406,0.088756,0.172908,0.019138
171,,0.283638,0.089455,0.174221,0.019361
174,,0.281254,0.088550,0.172737,0.019393
177,,0.282636,0.089048,0.173656,0.019357
180,,0.280615,0.088345,0.172451,0.019239
183,,0.282196,0.088968,0.173253,0.019369
186,,0.281468,0.088801,0.172679,0.019371
189,,0.282515,0.088992,0.173625,0.019271
192,,0.280821,0.088536,0.172370,0.019329
195,,0.283144,0.088818,0.174426,0.019206
198,,0.280110,0.088161,0.172198,0.019131
201,,0.280043,0.088143,0.172053,0.019256
204,,0.282100,0.089047,0.173146,0.019349
207,,0.280538,0.088474,0.172095,0.019335
210,,0.280657,0.087280,0.173628,0.019174
213,,0.281117,0.088230,0.173017,0.019283
216,,0.281320,0.088706,0.172517,0.019404
219,,0.283131,0.088922,0.174343,0.019246
222,,0.281155,0.088569,0.172772,0.019246
