step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
120,8.331793,0.1491,0.0431,0.0863,0.0193,53.6433
121,8.306911,0.1481,0.0426,0.0861,0.0191,54.0180
122,8.336009,0.1503,0.0430,0.0878,0.0192,53.2162
123,8.316838,0.1499,0.0428,0.0877,0.0191,53.3616
124,8.314895,0.1493,0.0429,0.0869,0.0192,53.5808
125,8.323150,0.1482,0.0425,0.0864,0.0191,53.9680
126,8.314366,0.1466,0.0424,0.0847,0.0192,54.5609
127,8.342059,0.1481,0.0424,0.0863,0.0191,54.0103
128,8.330206,0.1472,0.0429,0.0848,0.0191,54.3586
129,8.305982,0.1476,0.0424,0.0857,0.0189,54.2174
130,8.289161,0.1473,0.0422,0.0857,0.0191,54.3173
131,8.340496,0.1489,0.0437,0.0856,0.0193,53.7289
132,8.309635,0.1482,0.0425,0.0861,0.0192,53.9825
133,8.274247,0.1486,0.0426,0.0866,0.0191,53.8408
134,8.294658,0.1476,0.0424,0.0858,0.0190,54.1839
135,8.306543,0.1473,0.0422,0.0857,0.0191,54.3292
136,8.308606,0.1482,0.0425,0.0863,0.0191,53.9827
137,8.309031,0.1493,0.0427,0.0871,0.0191,53.5941
138,8.331555,0.1479,0.0425,0.0857,0.0194,54.0798
139,8.305072,0.1476,0.0423,0.0857,0.0193,54.2116
140,8.289622,0.1484,0.0435,0.0854,0.0191,53.9246
141,8.351216,0.1493,0.0427,0.0872,0.0191,53.5901
142,8.319491,0.1490,0.0427,0.0869,0.0191,53.6743
143,8.297861,0.1475,0.0423,0.0856,0.0193,54.2221
144,8.301764,0.1477,0.0423,0.0858,0.0192,54.1794
145,8.310022,0.1488,0.0430,0.0864,0.0191,53.7540
146,8.301218,0.1485,0.0424,0.0860,0.0196,53.8545
147,8.303902,0.1478,0.0423,0.0860,0.0190,54.1275
148,8.287830,0.1485,0.0436,0.0855,0.0191,53.8874
149,8.310056,0.1494,0.0426,0.0873,0.0190,53.5611
150,8.282864,0.1497,0.0428,0.0872,0.0193,53.4358
151,8.300808,0.1476,0.0424,0.0858,0.0190,54.1951
152,8.295232,0.1475,0.0422,0.0858,0.0192,54.2381
153,8.317110,0.1485,0.0425,0.0863,0.0193,53.8725
154,8.301427,0.1496,0.0426,0.0874,0.0192,53.4786
155,8.315015,0.1482,0.0427,0.0862,0.0191,53.9646
156,8.292824,0.1477,0.0423,0.0857,0.0193,54.1789
157,8.303605,0.1479,0.0425,0.0859,0.0192,54.0999
158,8.301033,0.1487,0.0426,0.0868,0.0191,53.7959
159,8.279770,0.1491,0.0428,0.0866,0.0193,53.6710
160,8.326777,0.1474,0.0424,0.0858,0.0190,54.2609
161,8.294209,0.1478,0.0426,0.0855,0.0194,54.1100
162,8.265407,0.1482,0.0425,0.0863,0.0191,53.9773
163,8.277201,0.1489,0.0427,0.0866,0.0193,53.7099
164,8.317937,0.1480,0.0424,0.0861,0.0193,54.0392
165,8.313558,0.1475,0.0423,0.0857,0.0190,54.2464
166,8.297198,0.1482,0.0425,0.0863,0.0191,53.9900
167,8.364680,0.1496,0.0430,0.0871,0.0191,53.4730
168,8.331234,0.1478,0.0424,0.0859,0.0191,54.1449
169,8.289361,0.1476,0.0422,0.0858,0.0193,54.2188
170,8.293650,0.1476,0.0423,0.0858,0.0191,54.1935
171,8.266851,0.1498,0.0427,0.0874,0.0193,53.4101
172,8.292921,0.1476,0.0424,0.0858,0.0191,54.2029
173,8.306561,0.1473,0.0422,0.0857,0.0189,54.3039
174,8.311782,0.1475,0.0423,0.0858,0.0191,54.2265
175,8.296624,0.1497,0.0427,0.0876,0.0191,53.4338
176,8.305565,0.1485,0.0425,0.0861,0.0195,53.8541
177,8.311513,0.1476,0.0424,0.0857,0.0192,54.1895
178,8.293298,0.1474,0.0422,0.0859,0.0190,54.2729
179,8.259026,0.1474,0.0423,0.0857,0.0191,54.2644
180,8.302998,0.1496,0.0425,0.0876,0.0192,53.4762
181,8.269429,0.1482,0.0426,0.0861,0.0192,53.9759
182,8.264308,0.1476,0.0423,0.0859,0.0191,54.2140
183,8.295780,0.1474,0.0422,0.0857,0.0192,54.2600
184,8.270092,0.1483,0.0424,0.0864,0.0191,53.9523
185,8.301253,0.1491,0.0426,0.0870,0.0191,53.6522
186,8.284567,0.1483,0.0425,0.0861,0.0193,53.9514
187,8.274744,0.1477,0.0422,0.0858,0.0194,54.1776
188,8.276445,0.1476,0.0423,0.0859,0.0191,54.1939
189,8.291615,0.1496,0.0426,0.0873,0.0193,53.4669
190,8.283154,0.1490,0.0426,0.0870,0.0191,53.6764
191,8.272539,0.1479,0.0423,0.0859,0.0193,54.0926
192,8.288257,0.1474,0.0423,0.0857,0.0191,54.2867
193,8.305749,0.1490,0.0426,0.0869,0.0191,53.7017
194,8.304321,0.1497,0.0426,0.0877,0.0191,53.4348
195,8.284255,0.1481,0.0426,0.0860,0.0192,54.0141
196,8.301034,0.1475,0.0422,0.0858,0.0192,54.2250
197,8.263700,0.1480,0.0423,0.0862,0.0192,54.0612
198,8.280668,0.1488,0.0425,0.0867,0.0193,53.7536
199,8.271963,0.1480,0.0424,0.0861,0.0192,54.0510
200,8.281722,0.1478,0.0422,0.0861,0.0192,54.1236
201,8.290615,0.1478,0.0424,0.0860,0.0189,54.1369
202,8.301310,0.1490,0.0425,0.0872,0.0190,53.6784
203,8.284240,0.1492,0.0427,0.0871,0.0191,53.6165
204,8.260449,0.1477,0.0424,0.0859,0.0191,54.1656
205,8.263905,0.1473,0.0422,0.0857,0.0191,54.3010
206,8.325494,0.1484,0.0423,0.0865,0.0193,53.9083
207,8.285975,0.1496,0.0427,0.0875,0.0191,53.4718
208,8.313876,0.1483,0.0424,0.0862,0.0194,53.9444
209,8.249804,0.1475,0.0423,0.0859,0.0190,54.2503
210,8.284111,0.1481,0.0423,0.0861,0.0193,54.0130
211,8.310468,0.1501,0.0427,0.0878,0.0192,53.2958
212,8.250222,0.1495,0.0428,0.0872,0.0192,53.5268
213,8.296427,0.1477,0.0423,0.0860,0.0191,54.1489
214,8.292137,0.1480,0.0421,0.0863,0.0192,54.0693
215,8.279338,0.1477,0.0423,0.0859,0.0192,54.1693
216,8.288076,0.1491,0.0426,0.0870,0.0192,53.6453
217,8.284860,0.1494,0.0426,0.0872,0.0192,53.5622
218,8.269657,0.1481,0.0425,0.0861,0.0192,54.0013
219,8.311609,0.1474,0.0423,0.0858,0.0190,54.2808
220,8.282566,0.1480,0.0424,0.0862,0.0190,54.0627
221,8.281896,0.1500,0.0429,0.0877,0.0192,53.3234
222,8.277390,0.1495,0.0427,0.0872,0.0193,53.5220
223,8.286365,0.1477,0.0423,0.0859,0.0192,54.1739
224,8.271041,0.1476,0.0423,0.0860,0.0190,54.1930
225,8.295929,0.1490,0.0426,0.0871,0.0190,53.7040
226,8.277219,0.1495,0.0426,0.0875,0.0191,53.4970
227,8.293190,0.1483,0.0427,0.0862,0.0191,53.9433
228,8.293129,0.1479,0.0423,0.0862,0.0191,54.0840
229,8.281655,0.1480,0.0424,0.0861,0.0191,54.0705
230,8.285328,0.1494,0.0426,0.0872,0.0193,53.5306
231,8.278989,0.1496,0.0427,0.0873,0.0193,53.4607
232,8.271779,0.1477,0.0424,0.0860,0.0190,54.1585
233,8.300578,0.1478,0.0423,0.0860,0.0190,54.1448
234,8.256127,0.1482,0.0424,0.0863,0.0192,53.9756
235,8.275825,0.1501,0.0429,0.0879,0.0191,53.2803
236,8.266008,0.1442,0.0421,0.0826,0.0191,55.4934
237,8.261759,0.1476,0.0424,0.0856,0.0192,54.2179
238,8.272333,0.1503,0.0428,0.0880,0.0192,53.2230
239,8.285167,0.1500,0.0429,0.0876,0.0191,53.3333
240,8.293437,0.1481,0.0426,0.0860,0.0191,54.0164
241,8.243707,0.1480,0.0422,0.0862,0.0192,54.0484
242,8.271300,0.1480,0.0423,0.0861,0.0192,54.0689
243,8.296767,0.1494,0.0426,0.0873,0.0192,53.5568
244,8.273554,0.1492,0.0427,0.0871,0.0191,53.6164
245,8.268254,0.1478,0.0423,0.0861,0.0191,54.1340
246,8.273231,0.1477,0.0422,0.0862,0.0190,54.1656
247,8.276609,0.1491,0.0437,0.0860,0.0191,53.6649
248,8.282614,0.1487,0.0426,0.0867,0.0191,53.7961
249,8.282827,0.1500,0.0429,0.0876,0.0192,53.3250
250,8.274996,0.1491,0.0426,0.0867,0.0194,53.6635
251,8.285084,0.1471,0.0427,0.0850,0.0190,54.3798
252,8.274948,0.1493,0.0436,0.0862,0.0192,53.5677
253,8.263219,0.1460,0.0426,0.0840,0.0191,54.8110
254,8.288408,0.1498,0.0428,0.0875,0.0191,53.4200
255,8.268340,0.1483,0.0425,0.0863,0.0192,53.9515
256,8.290501,0.1494,0.0438,0.0859,0.0193,53.5605
257,8.298573,0.1485,0.0425,0.0865,0.0192,53.8719
258,8.273678,0.1482,0.0426,0.0861,0.0191,53.9879
259,8.272072,0.1498,0.0427,0.0876,0.0192,53.4083
260,8.276468,0.1482,0.0428,0.0859,0.0192,53.9895
261,8.270546,0.1484,0.0423,0.0864,0.0193,53.9241
262,8.272000,0.1483,0.0427,0.0861,0.0191,53.9412
263,8.257972,0.1481,0.0423,0.0863,0.0191,54.0293
264,8.255796,0.1492,0.0436,0.0862,0.0191,53.6094
265,8.276651,0.1501,0.0428,0.0877,0.0192,53.3117
266,8.284055,0.1502,0.0428,0.0877,0.0193,53.2740
267,8.292850,0.1482,0.0425,0.0862,0.0191,53.9966
268,8.275804,0.1462,0.0424,0.0842,0.0193,54.7096
269,8.256759,0.1498,0.0432,0.0869,0.0192,53.3874
270,8.277349,0.1485,0.0426,0.0863,0.0192,53.8765
271,8.258060,0.1480,0.0423,0.0863,0.0191,54.0439
272,8.263634,0.1497,0.0433,0.0868,0.0193,53.4228
273,8.286309,0.1500,0.0427,0.0878,0.0191,53.3469
274,8.283723,0.1505,0.0429,0.0879,0.0193,53.1707
275,8.294016,0.1485,0.0427,0.0863,0.0191,53.8674
276,8.286199,0.1461,0.0424,0.0842,0.0191,54.7643
277,8.267632,0.1517,0.0433,0.0889,0.0191,52.7520
278,8.255798,0.1486,0.0424,0.0867,0.0191,53.8197
279,8.289720,0.1501,0.0430,0.0878,0.0190,53.2848
280,8.261166,0.1487,0.0428,0.0865,0.0191,53.8014
281,8.281842,0.1493,0.0439,0.0859,0.0192,53.5942
282,8.266894,0.1494,0.0424,0.0876,0.0191,53.5307
283,8.270328,0.1478,0.0424,0.0860,0.0191,54.1218
284,8.288483,0.1491,0.0426,0.0868,0.0193,53.6667
285,8.289772,0.1495,0.0428,0.0874,0.0190,53.5081
286,8.262466,0.1493,0.0428,0.0871,0.0191,53.5885
287,8.277997,0.1484,0.0428,0.0862,0.0190,53.9096
288,8.262883,0.1479,0.0424,0.0861,0.0191,54.0893
289,8.266652,0.1506,0.0433,0.0879,0.0191,53.1361
290,8.273397,0.1496,0.0426,0.0875,0.0192,53.4868
291,8.249109,0.1500,0.0429,0.0874,0.0193,53.3370
292,8.284278,0.1482,0.0425,0.0863,0.0191,53.9929
293,8.289116,0.1481,0.0424,0.0862,0.0192,54.0251
294,8.275701,0.1491,0.0424,0.0863,0.0199,53.6562
295,8.284382,0.1497,0.0428,0.0874,0.0191,53.4370
296,8.262832,0.1500,0.0430,0.0877,0.0190,53.3200
297,8.265201,0.1487,0.0426,0.0865,0.0193,53.8022
298,8.272205,0.1481,0.0423,0.0862,0.0192,54.0289
299,8.278245,0.1479,0.0424,0.0862,0.0190,54.0756
300,8.266205,0.1496,0.0427,0.0875,0.0190,53.4710
301,8.278437,0.1501,0.0429,0.0878,0.0191,53.2927
302,8.275708,0.1517,0.0428,0.0893,0.0193,52.7220
303,8.260364,0.1486,0.0426,0.0864,0.0192,53.8204
304,8.272573,0.1483,0.0424,0.0861,0.0193,53.9625
305,8.273704,0.1482,0.0425,0.0863,0.0191,53.9761
306,8.279392,0.1504,0.0429,0.0879,0.0192,53.2072
307,8.257881,0.1502,0.0430,0.0878,0.0191,53.2473
308,8.279827,0.1487,0.0428,0.0863,0.0193,53.8071
309,8.277395,0.1483,0.0424,0.0864,0.0190,53.9622
310,8.271204,0.1462,0.0424,0.0842,0.0192,54.7312
311,8.242551,0.1483,0.0425,0.0862,0.0192,53.9620
312,8.270694,0.1496,0.0428,0.0874,0.0191,53.4667
313,8.278786,0.1485,0.0426,0.0865,0.0191,53.8562
314,8.269175,0.1481,0.0425,0.0862,0.0191,54.0104
315,8.265592,0.1491,0.0439,0.0859,0.0190,53.6540
316,8.294587,0.1482,0.0425,0.0862,0.0191,53.9935
317,8.264923,0.1509,0.0438,0.0876,0.0191,53.0230
318,8.262936,0.1504,0.0430,0.0880,0.0191,53.1812
319,8.284042,0.1498,0.0428,0.0872,0.0192,53.4048
320,8.292245,0.1483,0.0425,0.0863,0.0191,53.9508
321,8.261144,0.1480,0.0424,0.0861,0.0191,54.0684
322,8.287340,0.1487,0.0425,0.0868,0.0190,53.7938
323,8.301493,0.1503,0.0430,0.0878,0.0191,53.2270
324,8.260745,0.1486,0.0428,0.0862,0.0193,53.8449
325,8.259724,0.1482,0.0424,0.0863,0.0191,53.9825
326,8.239857,0.1482,0.0423,0.0864,0.0192,53.9657
327,8.265278,0.1480,0.0423,0.0860,0.0193,54.0555
328,8.277965,0.1495,0.0427,0.0873,0.0192,53.5164
329,8.247881,0.1504,0.0429,0.0878,0.0193,53.1958
330,8.242513,0.1498,0.0428,0.0874,0.0193,53.4141
331,8.250865,0.1481,0.0425,0.0863,0.0190,54.0237
332,8.280211,0.1490,0.0438,0.0857,0.0191,53.7006
333,8.263155,0.1487,0.0426,0.0867,0.0191,53.7837
334,8.271009,0.1483,0.0426,0.0861,0.0191,53.9582
335,8.261341,0.1500,0.0427,0.0878,0.0192,53.3295
336,8.257047,0.1487,0.0428,0.0865,0.0191,53.7970
337,8.253372,0.1486,0.0425,0.0865,0.0193,53.8448
338,8.264189,0.1487,0.0427,0.0865,0.0192,53.7992
339,8.264614,0.1484,0.0424,0.0866,0.0191,53.9220
340,8.291710,0.1494,0.0437,0.0862,0.0192,53.5531
341,8.256903,0.1499,0.0428,0.0875,0.0193,53.3804
342,8.270703,0.1505,0.0428,0.0881,0.0193,53.1659
343,8.287290,0.1495,0.0428,0.0870,0.0193,53.5105
344,8.263072,0.1464,0.0426,0.0845,0.0190,54.6521
345,8.294715,0.1487,0.0425,0.0864,0.0193,53.8031
346,8.266179,0.1486,0.0426,0.0866,0.0191,53.8228
347,8.271590,0.1504,0.0430,0.0878,0.0192,53.2081
348,8.252088,0.1490,0.0428,0.0867,0.0192,53.6859
349,8.260868,0.1503,0.0439,0.0869,0.0192,53.2137
350,8.268906,0.1482,0.0423,0.0863,0.0193,53.9769
351,8.236186,0.1481,0.0424,0.0862,0.0191,54.0339
352,8.276464,0.1495,0.0427,0.0873,0.0191,53.5147
353,8.228477,0.1500,0.0429,0.0877,0.0190,53.3162
354,8.306278,0.1499,0.0429,0.0875,0.0192,53.3724
355,8.280684,0.1488,0.0429,0.0862,0.0193,53.7621
356,8.297702,0.1485,0.0424,0.0864,0.0193,53.8894
357,8.257150,0.1494,0.0435,0.0862,0.0193,53.5441
358,8.262971,0.1498,0.0426,0.0875,0.0193,53.4163
359,8.268038,0.1505,0.0429,0.0881,0.0192,53.1595
360,8.260423,0.1487,0.0428,0.0863,0.0193,53.7889
361,8.260573,0.1463,0.0425,0.0843,0.0191,54.6944
362,8.278343,0.1490,0.0435,0.0861,0.0190,53.6991
363,8.248921,0.1497,0.0432,0.0869,0.0192,53.4425
364,8.252992,0.1505,0.0431,0.0878,0.0193,53.1604
365,8.244514,0.1485,0.0427,0.0863,0.0191,53.8805
366,8.266134,0.1509,0.0441,0.0874,0.0191,53.0300
367,8.266280,0.1484,0.0424,0.0865,0.0191,53.9214
368,8.253444,0.1486,0.0425,0.0866,0.0193,53.8238
369,8.268427,0.1503,0.0428,0.0879,0.0193,53.2224
370,8.275641,0.1503,0.0428,0.0876,0.0195,53.2256
371,8.268152,0.1498,0.0430,0.0874,0.0191,53.4084
372,8.277856,0.1488,0.0430,0.0863,0.0191,53.7590
373,8.288094,0.1485,0.0423,0.0868,0.0190,53.8624
374,8.296641,0.1494,0.0434,0.0863,0.0193,53.5481
375,8.287771,0.1501,0.0427,0.0877,0.0193,53.3019
376,8.251348,0.1503,0.0430,0.0878,0.0192,53.2141
377,8.296921,0.1485,0.0427,0.0864,0.0190,53.8844
378,8.279174,0.1524,0.0426,0.0904,0.0191,52.4947
379,8.270122,0.1499,0.0428,0.0875,0.0193,53.3550
380,8.248471,0.1485,0.0425,0.0863,0.0193,53.8556
381,8.298141,0.1483,0.0423,0.0865,0.0192,53.9302
382,8.257911,0.1479,0.0423,0.0861,0.0192,54.0780
383,8.273540,0.1500,0.0428,0.0875,0.0193,53.3339
384,8.278868,0.1495,0.0428,0.0872,0.0192,53.5092
385,8.267479,0.1483,0.0425,0.0862,0.0193,53.9566
386,8.262686,0.1465,0.0424,0.0847,0.0191,54.5924
387,8.262308,0.1481,0.0424,0.0862,0.0192,54.0085
388,8.259689,0.1473,0.0427,0.0851,0.0192,54.3216
389,8.272622,0.1478,0.0423,0.0860,0.0192,54.1338
390,8.259747,0.1476,0.0422,0.0860,0.0191,54.1832
391,8.259560,0.1489,0.0437,0.0858,0.0190,53.7434
392,8.241746,0.1487,0.0425,0.0868,0.0191,53.8154
393,8.244930,0.1488,0.0425,0.0867,0.0193,53.7458
394,8.269418,0.1480,0.0425,0.0862,0.0191,54.0462
395,8.256351,0.1481,0.0422,0.0862,0.0194,54.0338
396,8.265768,0.1480,0.0423,0.0860,0.0193,54.0679
397,8.267943,0.1495,0.0426,0.0874,0.0191,53.5148
398,8.260868,0.1494,0.0427,0.0872,0.0192,53.5447
399,8.288201,0.1480,0.0424,0.0861,0.0192,54.0498
400,8.261124,0.1490,0.0438,0.0858,0.0192,53.6862
401,8.273752,0.1479,0.0423,0.0861,0.0190,54.0883
402,8.253396,0.1480,0.0425,0.0860,0.0191,54.0450
403,8.236886,0.1497,0.0426,0.0874,0.0194,53.4398
404,8.255845,0.1484,0.0426,0.0863,0.0191,53.9073
405,8.264163,0.1477,0.0422,0.0861,0.0190,54.1661
406,8.277039,0.1483,0.0425,0.0861,0.0193,53.9565
407,8.273523,0.1478,0.0421,0.0862,0.0192,54.1284
408,8.260939,0.1485,0.0434,0.0855,0.0193,53.8826
409,8.283059,0.1489,0.0425,0.0869,0.0191,53.7259
410,8.257745,0.1476,0.0424,0.0857,0.0191,54.2179
411,8.282258,0.1492,0.0426,0.0871,0.0193,53.6087
412,8.275338,0.1487,0.0426,0.0867,0.0191,53.7910
413,8.260095,0.1478,0.0422,0.0861,0.0191,54.1378
414,8.248565,0.1476,0.0420,0.0861,0.0192,54.1869
415,8.277366,0.1479,0.0423,0.0860,0.0194,54.0873
416,8.294634,0.1492,0.0425,0.0871,0.0193,53.6269
417,8.270769,0.1487,0.0426,0.0866,0.0191,53.8150
418,8.268867,0.1478,0.0423,0.0860,0.0192,54.1265
419,8.283593,0.1477,0.0421,0.0862,0.0191,54.1496
420,8.280130,0.1479,0.0423,0.0861,0.0192,54.0741
421,8.276484,0.1489,0.0427,0.0866,0.0193,53.7137
422,8.264765,0.1480,0.0425,0.0861,0.0190,54.0487
423,8.253155,0.1481,0.0427,0.0861,0.0191,54.0063
424,8.269471,0.1478,0.0423,0.0861,0.0191,54.1276
425,8.277296,0.1487,0.0428,0.0866,0.0190,53.8076
426,8.277415,0.1485,0.0424,0.0865,0.0193,53.8890
427,8.273347,0.1488,0.0434,0.0859,0.0192,53.7542
428,8.240595,0.1476,0.0422,0.0860,0.0191,54.1924
429,8.243856,0.1492,0.0425,0.0872,0.0191,53.6264
430,8.252470,0.1493,0.0426,0.0871,0.0193,53.5825
431,8.268142,0.1482,0.0425,0.0861,0.0192,53.9960
432,8.258893,0.1482,0.0426,0.0860,0.0193,53.9816
433,8.269920,0.1478,0.0424,0.0861,0.0191,54.1142
434,8.270097,0.1496,0.0427,0.0875,0.0191,53.4615
435,8.253403,0.1492,0.0426,0.0868,0.0192,53.6074
