num_steps,step_mean_s,step_std_s,forward_mean_s,forward_std_s,backward_mean_s,backward_std_s,optimizer_mean_s,optimizer_std_s
214,0.280914,0.001239,0.088109,0.000420,0.173164,0.001072,0.019156,0.000103
