step,loss,step_s,forward_s,backward_s,optimizer_s
705,,0.280640,0.088189,0.172681,0.019245
710,,0.279975,0.088124,0.172264,0.019124
715,,0.282463,0.088592,0.174325,0.019032
720,,0.281381,0.088133,0.173548,0.019245
725,,0.281818,0.087456,0.174678,0.019213
730,,0.282548,0.089054,0.173965,0.019032
735,,0.281167,0.088465,0.173030,0.019135
740,,0.282325,0.088852,0.173723,0.019267
745,,0.282369,0.088995,0.173809,0.018918
750,,0.279811,0.087878,0.172354,0.019073
755,,0.281204,0.088167,0.173338,0.019197
760,,0.281687,0.088738,0.173262,0.019176
765,,0.282325,0.088763,0.173820,0.019266
770,,0.281358,0.088435,0.173109,0.019261
775,,0.280091,0.088021,0.172429,0.019142
780,,0.280228,0.088048,0.172521,0.019168
785,,0.279707,0.087811,0.172248,0.019152
790,,0.282216,0.088597,0.174000,0.019122
795,,0.281126,0.088284,0.173100,0.019275
800,,0.281198,0.088484,0.172951,0.019267
805,,0.280457,0.088087,0.172727,0.019158
810,,0.280440,0.088153,0.172185,0.019510
815,,0.282640,0.088640,0.174356,0.019157
820,,0.280640,0.088348,0.172751,0.019092
825,,0.280699,0.088210,0.172896,0.019145
830,,0.280545,0.088160,0.172886,0.019036
835,,0.280047,0.088077,0.172429,0.019116
840,,0.279873,0.087921,0.172438,0.019076
845,,0.279960,0.088254,0.172200,0.019055
850,,0.280033,0.088162,0.172238,0.019194
855,,0.282025,0.088322,0.174132,0.019098
860,,0.281272,0.088708,0.173034,0.019133
865,,0.281897,0.088764,0.173556,0.018949
870,,0.282119,0.088589,0.173962,0.019150
875,,0.281895,0.089051,0.173335,0.019096
880,,0.281837,0.088485,0.173656,0.019220
885,,0.282281,0.088874,0.173958,0.019063
890,,0.282291,0.089068,0.173665,0.019142
895,,0.283578,0.089496,0.174526,0.019139
900,,0.280963,0.088620,0.172817,0.019106
905,,0.281368,0.088187,0.173619,0.019116
910,,0.282516,0.087498,0.175454,0.019145
915,,0.282425,0.088996,0.173928,0.019095
920,,0.281298,0.088593,0.173156,0.019119
925,,0.281937,0.088948,0.173538,0.019051
930,,0.283227,0.089290,0.174206,0.019274
935,,0.279908,0.088015,0.172286,0.019143
940,,0.281823,0.088358,0.173838,0.019190
945,,0.281200,0.088556,0.173071,0.019122
950,,0.282006,0.088123,0.174409,0.019072
955,,0.281252,0.088028,0.173746,0.019075
960,,0.280978,0.088116,0.173218,0.019218
965,,0.280517,0.088163,0.172795,0.019116
970,,0.280602,0.088033,0.172774,0.019385
975,,0.280120,0.088207,0.172197,0.019260
980,,0.280162,0.088033,0.172575,0.019136
985,,0.280339,0.087952,0.172757,0.019158
990,,0.280200,0.088225,0.172331,0.019208
995,,0.280261,0.088158,0.172497,0.019179
1000,,0.279546,0.087810,0.172269,0.019058
1005,,0.280039,0.088130,0.172428,0.018889
1010,,0.280021,0.087700,0.172677,0.019233
1015,,0.280234,0.088103,0.172604,0.019112
1020,,0.281110,0.088341,0.173202,0.019093
1025,,0.282182,0.088033,0.173703,0.019790
1030,,0.279862,0.087931,0.172473,0.019029
1035,,0.279947,0.088020,0.172436,0.019053
1040,,0.280266,0.088139,0.172576,0.019068
1045,,0.279977,0.087994,0.172415,0.019175
1050,,0.280535,0.088203,0.172628,0.019289
1055,,0.281007,0.088181,0.173343,0.019044
1060,,0.282111,0.088903,0.173567,0.019195
1065,,0.281231,0.088737,0.172947,0.019097
1070,,0.281581,0.088621,0.173492,0.018991
