timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T22:10:50,bert-e2-bs8,e19fa148-823c-4a2a-b1d8-0824d97f1250,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.02600206434727,0.000192259438153242,6.408092526327357e-07,360.0,170.1498359874248,10.0,0.02988677622731777,0.018112733379062718,0.0008300820495674605,0.04882959165594789,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
