timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,69,30,5153.25,1.3,4.4,22669.76,0.000000,0.000000,0.000000
0.6239,95,41,6111.25,1.4,4.4,22674.77,124.160000,124.160000,199.021521
1.2501,95,44,6111.25,1.3,4.4,22675.15,124.982000,249.142000,199.569426
1.8667,95,45,6111.25,1.5,4.4,22674.67,126.314000,375.456000,204.861214
2.4881,94,43,6111.25,1.4,4.4,22674.05,149.683000,525.139000,240.878752
3.1070,92,47,6111.25,1.5,4.4,22673.94,125.999000,651.138000,203.600058
3.7322,91,47,6111.25,1.4,4.4,22675.27,127.610000,778.748000,204.098872
4.3540,95,44,6111.25,1.4,4.4,22675.45,125.741000,904.489000,202.202066
4.9742,95,41,6111.25,1.5,4.4,22674.96,125.871000,1030.360000,202.972071
5.5947,95,44,6111.25,1.4,4.4,22675.54,148.064000,1178.424000,238.614656
6.2117,95,41,6111.25,1.4,4.4,22675.69,125.717000,1304.141000,203.750231
6.8332,96,42,6111.25,1.5,4.4,22675.03,128.885000,1433.026000,207.379768
7.4539,95,44,6111.25,1.4,4.4,22675.62,125.056000,1558.082000,201.466346
8.0748,95,45,6111.25,1.5,4.4,22676.70,126.253000,1684.335000,203.337713
8.6948,92,43,6111.25,1.4,4.4,22675.74,147.777000,1832.112000,238.362574
9.3183,91,48,6111.25,1.4,4.4,22675.66,125.387000,1957.499000,201.090635
9.9391,95,48,6111.25,1.5,4.4,22675.89,127.485000,2084.984000,205.364505
10.5611,95,41,6111.25,1.4,4.4,22676.23,122.806000,2207.790000,197.453728
11.1878,95,46,6111.25,1.3,4.4,22676.32,149.916000,2357.706000,239.187489
11.8107,95,41,6111.25,1.5,4.4,22676.12,125.921000,2483.627000,202.163614
12.4342,96,42,6111.25,1.5,4.4,22676.23,127.461000,2611.088000,204.439726
13.0571,95,44,6111.25,1.4,4.4,22676.32,124.454000,2735.542000,199.790300
13.6819,95,44,6111.25,1.4,4.4,22675.57,146.237000,2881.779000,234.038561
14.3076,92,46,6111.25,1.5,4.4,22675.40,125.673000,3007.452000,200.856296
14.9386,92,48,6111.25,1.4,4.4,22674.28,127.296000,3134.748000,201.734718
15.5622,95,41,6111.25,1.5,4.4,22676.27,124.367000,3259.115000,199.443739
16.1878,95,45,6111.25,1.4,4.4,22676.38,149.210000,3408.325000,238.523432
16.8109,95,41,6111.25,1.4,4.4,22676.52,125.166000,3533.491000,200.848917
17.4341,96,42,6111.25,1.5,4.4,22676.24,129.285000,3662.776000,207.465317
18.0576,95,44,6111.25,1.4,4.4,22675.90,123.612000,3786.388000,198.242181
18.6826,95,44,6111.25,1.6,4.4,22675.77,148.641000,3935.029000,237.838542
19.3074,92,47,6111.25,1.3,4.4,22676.90,125.368000,4060.397000,200.662867
19.9307,93,48,6111.25,1.5,4.4,22676.96,129.460000,4189.857000,207.679139
20.5557,95,41,6111.25,1.4,4.4,22675.02,123.993000,4313.850000,198.398700
21.1796,95,49,6111.25,1.5,4.4,22674.85,149.152000,4463.002000,239.070857
21.8066,95,41,6111.25,1.5,4.4,22675.24,125.629000,4588.631000,200.350102
22.4298,95,42,6111.25,1.4,4.4,22675.08,129.570000,4718.201000,207.921626
23.0569,95,44,6111.25,1.5,4.4,22674.21,125.741000,4843.942000,200.514947
23.6819,95,43,6111.25,1.6,4.4,22674.03,147.989000,4991.931000,236.767367
24.3019,92,47,6111.25,1.4,4.4,22674.62,126.113000,5118.044000,203.415731
24.9246,91,47,6111.25,1.5,4.4,22674.98,128.692000,5246.736000,206.672762
25.5461,95,44,6111.25,1.4,4.4,22674.87,126.235000,5372.971000,203.104239
26.1680,95,41,6111.25,1.6,4.4,22675.23,125.945000,5498.916000,202.534486
26.7891,95,44,6111.25,1.5,4.4,22675.01,146.929000,5645.845000,236.564458
27.4117,95,41,6111.25,1.5,4.4,22675.54,125.761000,5771.606000,201.982231
28.0316,95,42,6111.25,1.4,4.4,22676.07,126.573000,5898.179000,204.179895
28.6542,95,44,6111.25,1.6,4.4,22676.22,123.734000,6021.913000,198.731456
29.2772,95,44,6111.25,1.4,4.4,22675.58,147.829000,6169.742000,237.291909
29.9021,92,47,6111.25,1.4,4.4,22675.06,126.108000,6295.850000,201.812392
30.5247,91,48,6111.25,1.5,4.4,22674.46,129.654000,6425.504000,208.243038
31.1464,95,43,6111.25,1.5,4.4,22674.11,125.813000,6551.317000,202.379264
31.7675,95,41,6111.25,1.5,4.4,22674.10,126.988000,6678.305000,204.431672
