batch_size,repeat,run,trainer_stats,train_time_s,wall_clock_s,steps,target_seconds,results_csv,timeline_csv
32,550,2,simple,300.49,318.7260,545,300,/home/2026/mjayap/COMP597-starter-code/results/E3/batch32_run2/metrics/bert_run_results.csv,/home/2026/mjayap/COMP597-starter-code/results/E3/batch32_run2/metrics/bert_run_timeline.csv
