timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T21:43:13,bert-e2-bs32,2669873a-6388-45f7-8016-839fd821bb08,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.4732986204326,0.00019555933892836507,6.508376612039721e-07,360.0,200.72445964034694,10.0,0.02993081542756409,0.018905588457798217,0.0008312886664488665,0.049667692551811186,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
