timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
0.0000,100,53,16749.25,1.3,4.1,21175.48,0.000000,0.000000,0.000000
1.0974,100,58,18659.25,1.3,4.1,21182.73,239.368000,239.368000,218.122147
1.6641,100,54,18659.25,1.5,4.1,21183.71,131.974000,371.342000,232.900838
2.7316,100,55,18659.25,1.3,4.1,21183.09,245.936000,617.278000,230.372198
3.3022,100,53,18659.25,1.5,4.1,21183.46,112.411000,729.689000,196.998462
4.3683,100,53,18659.25,1.3,4.1,21156.75,249.345000,979.034000,233.888383
4.9351,100,59,18659.25,1.5,4.1,21157.64,130.348000,1109.382000,229.986203
6.0037,100,53,18659.25,1.3,4.1,21178.06,226.677000,1336.059000,212.126286
6.5714,100,53,18659.25,1.5,4.1,21183.35,132.893000,1468.952000,234.099777
7.6413,100,54,18659.25,1.3,4.1,21185.29,243.890000,1712.842000,227.953332
8.2112,100,53,18659.25,1.5,4.1,21165.97,110.427000,1823.269000,193.753696
9.2810,100,53,18659.25,1.3,4.1,21168.08,249.842000,2073.111000,233.543704
9.8507,100,55,18659.25,1.5,4.1,21184.69,130.865000,2203.976000,229.696252
10.9329,99,59,18659.25,1.3,4.1,21156.01,249.275000,2453.251000,230.343718
11.5295,100,56,18659.25,1.5,4.1,21165.59,128.208000,2581.459000,214.907045
12.6148,100,53,18659.25,1.3,4.1,21186.73,225.484000,2806.943000,207.756506
13.1869,100,53,18659.25,1.5,4.1,21186.97,136.712000,2943.655000,238.977061
14.2614,100,52,18659.25,1.3,4.1,21166.26,247.809000,3191.464000,230.629721
14.8311,100,53,18659.25,1.5,4.1,21169.31,131.466000,3322.930000,230.750766
15.9051,100,57,18659.25,1.3,4.1,21183.84,227.896000,3550.826000,212.188082
16.4770,100,52,18659.25,1.5,4.1,21183.96,134.186000,3685.012000,234.663789
17.5515,100,53,18659.25,1.3,4.1,21163.67,245.871000,3930.883000,228.808632
18.1261,100,56,18659.25,1.5,4.1,21164.11,130.887000,4061.770000,227.781668
19.1997,100,53,18659.25,1.3,4.1,21161.52,228.433000,4290.203000,212.786747
19.7715,100,53,18659.25,1.5,4.1,21187.24,133.863000,4424.066000,234.096820
20.8578,100,52,18659.25,1.3,4.1,21186.37,246.528000,4670.594000,226.950249
21.4410,100,53,18659.25,1.5,4.1,21162.09,128.830000,4799.424000,220.870183
22.5173,100,55,18659.25,1.3,4.1,21185.81,228.204000,5027.628000,212.028740
23.0902,100,52,18659.25,1.5,4.1,21185.56,136.060000,5163.688000,237.523547
24.1687,100,52,18659.25,1.3,4.1,21185.80,251.301000,5414.989000,232.994968
24.7449,100,58,18659.25,1.4,4.1,21160.56,131.432000,5546.421000,228.112943
25.8256,100,53,18659.25,1.3,4.1,21167.82,248.101000,5794.522000,229.584050
26.3983,100,53,18659.25,1.4,4.1,21165.89,113.732000,5908.254000,198.557621
27.4782,100,52,18659.25,1.4,4.1,21164.28,249.412000,6157.666000,230.967562
28.0508,100,54,18659.25,1.4,4.1,21185.44,131.635000,6289.301000,229.901712
29.1319,99,57,18659.25,1.4,4.1,21190.39,249.409000,6538.710000,230.687012
29.7287,99,58,18659.25,1.3,4.1,21164.42,129.826000,6668.536000,217.565709
30.8107,100,53,18659.25,1.4,4.1,21161.10,227.773000,6896.309000,210.503640
31.4060,100,53,18659.25,1.3,4.1,21163.43,130.121000,7026.430000,218.578268
32.4965,100,53,18659.25,1.4,4.1,21167.65,247.173000,7273.603000,226.665269
33.0719,100,51,18659.25,1.2,4.1,21166.46,134.163000,7407.766000,233.167789
34.1691,100,52,18659.25,1.4,4.1,21165.35,244.467000,7652.233000,222.808794
34.7475,100,56,18659.25,1.3,4.1,21165.88,132.020000,7784.253000,228.241756
35.8323,100,54,18659.25,1.4,4.1,21164.44,249.631000,8033.884000,230.120666
36.4190,100,53,18659.25,1.3,4.1,21162.10,107.414000,8141.298000,183.071504
37.5037,100,57,18659.25,1.4,4.1,21182.91,247.323000,8388.621000,228.004882
38.0846,100,51,18659.25,1.3,4.1,21184.26,134.869000,8523.490000,232.197963
39.1708,100,52,18659.25,1.4,4.1,21177.91,252.195000,8775.685000,232.166124
39.7476,100,55,18659.25,1.3,4.1,21182.95,131.911000,8907.596000,228.715003
40.8352,100,53,18659.25,1.4,4.1,21183.93,249.283000,9156.879000,229.211973
41.4139,100,53,18659.25,1.3,4.1,21160.41,109.935000,9266.814000,189.958638
42.5018,100,57,18659.25,1.4,4.1,21165.12,246.751000,9513.565000,226.806230
43.0845,100,51,18659.25,1.3,4.1,21166.62,136.714000,9650.279000,234.619157
44.1735,100,53,18659.25,1.4,4.1,21162.08,252.219000,9902.498000,231.608118
44.7502,100,54,18659.25,1.4,4.1,21162.94,131.806000,10034.304000,228.548867
45.8385,100,53,18659.25,1.4,4.1,21184.71,248.036000,10282.340000,227.920778
46.4185,100,53,18659.25,1.5,4.1,21176.25,129.902000,10412.242000,223.967018
47.5065,100,56,18659.25,1.3,4.1,21181.49,230.538000,10642.780000,211.895202
48.0874,100,51,18659.25,1.4,4.1,21184.32,136.898000,10779.678000,235.665891
49.1750,100,53,18659.25,1.3,4.1,21165.91,251.632000,11031.310000,231.359956
49.7507,100,53,18659.25,1.5,4.1,21162.23,130.894000,11162.204000,227.352555
