timestamp,batch_size,repeat,run,wall_clock_s,train_time_s,steps,e1_avg_s,overhead_pct,within_5pct,codecarbon_dir,log_file
2026-04-06T21:37:41-04:00,32,550,1,312.3071,300.61,539,300.2267,0.1277,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch32_run1/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch32_run1.log
2026-04-06T21:43:14-04:00,32,550,2,312.7625,300.49,537,300.2267,0.0877,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch32_run2/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch32_run2.log
2026-04-06T21:48:45-04:00,32,550,3,310.9465,300.02,537,300.2267,-0.0688,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch32_run3/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch32_run3.log
2026-04-06T21:54:17-04:00,16,1100,1,311.8142,300.56,1052,300.1167,0.1477,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch16_run1/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch16_run1.log
2026-04-06T21:59:49-04:00,16,1100,2,311.5926,300.30,1051,300.1167,0.0611,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch16_run2/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch16_run2.log
2026-04-06T22:05:19-04:00,16,1100,3,309.5813,300.10,1059,300.1167,-0.0056,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch16_run3/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch16_run3.log
2026-04-06T22:10:51-04:00,8,2000,1,311.6894,300.04,1983,298.4867,0.5204,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch8_run1/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch8_run1.log
2026-04-06T22:16:24-04:00,8,2000,2,312.2001,300.29,1976,298.4867,0.6041,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch8_run2/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch8_run2.log
2026-04-06T22:21:56-04:00,8,2000,3,311.9325,300.28,1973,298.4867,0.6008,yes,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/batch8_run3/codecarbon,/home/2026/mjayap/COMP597-starter-code/results/E2_step3/logs/batch8_run3.log
