step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
243,8.901971,0.2832,0.0902,0.1734,0.0191,56.4949
246,8.908772,0.2835,0.0904,0.1735,0.0192,56.4374
249,8.894789,0.2835,0.0905,0.1735,0.0191,56.4370
252,8.894646,0.2826,0.0902,0.1728,0.0191,56.6096
255,8.861589,0.2820,0.0880,0.1741,0.0194,56.7401
258,8.900626,0.2812,0.0892,0.1725,0.0191,56.8914
261,8.884868,0.2821,0.0895,0.1731,0.0190,56.7213
264,8.866218,0.2829,0.0904,0.1730,0.0190,56.5586
267,8.877387,0.2825,0.0889,0.1740,0.0192,56.6302
270,8.885628,0.2837,0.0905,0.1737,0.0190,56.3983
273,8.896499,0.2826,0.0902,0.1728,0.0191,56.6094
276,8.880902,0.2827,0.0904,0.1729,0.0190,56.5922
279,8.880713,0.2818,0.0890,0.1731,0.0191,56.7779
282,8.883766,0.2814,0.0893,0.1725,0.0191,56.8509
285,8.891171,0.2821,0.0895,0.1730,0.0192,56.7213
288,8.871008,0.2832,0.0905,0.1731,0.0191,56.5062
291,8.887594,0.2829,0.0903,0.1731,0.0191,56.5616
294,8.886189,0.2833,0.0907,0.1731,0.0190,56.4787
297,8.874840,0.2831,0.0905,0.1730,0.0192,56.5090
300,8.876882,0.2834,0.0905,0.1732,0.0192,56.4611
303,8.891632,0.2816,0.0883,0.1737,0.0192,56.8266
306,8.884645,0.2815,0.0895,0.1725,0.0190,56.8392
309,8.885878,0.2818,0.0894,0.1730,0.0190,56.7764
312,8.865331,0.2828,0.0901,0.1732,0.0192,56.5698
315,8.893416,0.2824,0.0890,0.1738,0.0192,56.6575
318,8.880790,0.2833,0.0902,0.1734,0.0191,56.4870
321,8.873281,0.2833,0.0900,0.1733,0.0193,56.4859
324,8.875613,0.2826,0.0897,0.1733,0.0191,56.6205
327,8.879299,0.2813,0.0882,0.1736,0.0191,56.8712
330,8.874392,0.2820,0.0895,0.1728,0.0191,56.7475
333,8.892308,0.2821,0.0896,0.1728,0.0192,56.7078
336,8.878309,0.2825,0.0898,0.1730,0.0192,56.6440
339,8.875053,0.2832,0.0903,0.1731,0.0192,56.5047
342,8.879307,0.2838,0.0909,0.1730,0.0193,56.3851
345,8.883135,0.2825,0.0900,0.1730,0.0190,56.6344
348,8.882527,0.2828,0.0902,0.1728,0.0192,56.5861
351,8.862474,0.2820,0.0883,0.1741,0.0191,56.7340
354,8.874371,0.2820,0.0896,0.1729,0.0191,56.7301
357,8.873626,0.2823,0.0896,0.1731,0.0191,56.6858
360,8.880009,0.2829,0.0902,0.1730,0.0192,56.5493
363,8.878946,0.2827,0.0891,0.1740,0.0192,56.5921
366,8.851083,0.2835,0.0906,0.1734,0.0191,56.4324
369,8.874077,0.2829,0.0905,0.1729,0.0191,56.5618
372,8.868157,0.2823,0.0897,0.1730,0.0191,56.6809
375,8.882512,0.2815,0.0884,0.1736,0.0191,56.8341
378,8.871158,0.2818,0.0893,0.1729,0.0191,56.7713
381,8.870716,0.2822,0.0897,0.1730,0.0191,56.6876
384,8.859776,0.2826,0.0897,0.1733,0.0191,56.6205
387,8.880850,0.2825,0.0898,0.1732,0.0189,56.6396
390,8.868115,0.2827,0.0897,0.1732,0.0193,56.6070
393,8.881570,0.2824,0.0897,0.1730,0.0191,56.6662
396,8.872208,0.2819,0.0897,0.1726,0.0191,56.7631
399,8.875041,0.2824,0.0886,0.1741,0.0192,56.6476
402,8.864886,0.2821,0.0896,0.1727,0.0193,56.7264
405,8.881466,0.2821,0.0896,0.1729,0.0191,56.7165
408,8.858732,0.2835,0.0905,0.1734,0.0191,56.4421
411,8.871094,0.2833,0.0905,0.1732,0.0191,56.4713
414,8.855153,0.2837,0.0906,0.1735,0.0191,56.3979
417,8.854779,0.2820,0.0896,0.1729,0.0190,56.7379
420,8.859465,0.2832,0.0906,0.1730,0.0191,56.4975
423,8.869138,0.2816,0.0879,0.1740,0.0192,56.8177
426,8.874268,0.2820,0.0894,0.1725,0.0195,56.7321
429,8.866507,0.2822,0.0897,0.1727,0.0192,56.7066
432,8.860328,0.2834,0.0905,0.1733,0.0192,56.4513
435,8.880752,0.2832,0.0903,0.1732,0.0192,56.4999
438,8.859047,0.2824,0.0896,0.1732,0.0192,56.6498
441,8.873473,0.2825,0.0896,0.1734,0.0190,56.6334
444,8.864214,0.2824,0.0899,0.1730,0.0191,56.6506
447,8.872926,0.2811,0.0881,0.1735,0.0190,56.9177
450,8.856732,0.2816,0.0894,0.1726,0.0191,56.8140
453,8.873151,0.2827,0.0897,0.1734,0.0192,56.5929
456,8.881522,0.2825,0.0897,0.1733,0.0191,56.6360
459,8.875666,0.2821,0.0897,0.1729,0.0190,56.7238
462,8.883866,0.2834,0.0907,0.1730,0.0192,56.4600
465,8.861655,0.2835,0.0905,0.1734,0.0191,56.4304
468,8.866466,0.2832,0.0905,0.1732,0.0191,56.4924
471,8.867414,0.2816,0.0883,0.1738,0.0192,56.8087
474,8.863763,0.2820,0.0897,0.1726,0.0192,56.7282
477,8.871423,0.2823,0.0896,0.1730,0.0192,56.6830
480,8.878518,0.2823,0.0895,0.1730,0.0193,56.6804
483,8.866632,0.2831,0.0905,0.1731,0.0191,56.5134
486,8.862549,0.2833,0.0906,0.1732,0.0190,56.4755
489,8.860225,0.2825,0.0897,0.1732,0.0192,56.6352
492,8.866047,0.2822,0.0896,0.1729,0.0192,56.6996
495,8.870869,0.2817,0.0881,0.1739,0.0193,56.8037
498,8.878374,0.2817,0.0895,0.1725,0.0192,56.7963
501,8.854904,0.2817,0.0894,0.1727,0.0191,56.7945
504,8.862080,0.2824,0.0896,0.1730,0.0192,56.6646
507,8.867928,0.2825,0.0896,0.1734,0.0190,56.6352
510,8.869167,0.2824,0.0897,0.1731,0.0191,56.6626
513,8.861300,0.2825,0.0898,0.1732,0.0191,56.6339
516,8.858341,0.2829,0.0902,0.1730,0.0192,56.5592
519,8.866255,0.2817,0.0884,0.1737,0.0190,56.8009
522,8.888806,0.2814,0.0893,0.1726,0.0190,56.8649
525,8.860855,0.2820,0.0896,0.1727,0.0192,56.7447
528,8.835120,0.2832,0.0906,0.1729,0.0192,56.5045
531,8.860053,0.2832,0.0905,0.1730,0.0192,56.4973
534,8.854330,0.2832,0.0903,0.1732,0.0192,56.5033
537,8.881482,0.2829,0.0902,0.1730,0.0192,56.5609
540,8.850696,0.2839,0.0906,0.1736,0.0192,56.3650
543,8.879261,0.2813,0.0880,0.1738,0.0191,56.8692
546,8.849295,0.2816,0.0894,0.1725,0.0192,56.8204
549,8.863956,0.2823,0.0896,0.1731,0.0192,56.6730
552,8.831619,0.2833,0.0905,0.1731,0.0192,56.4762
555,8.872650,0.2824,0.0897,0.1731,0.0191,56.6518
558,8.863213,0.2833,0.0906,0.1732,0.0191,56.4707
561,8.864818,0.2827,0.0897,0.1732,0.0193,56.6037
564,8.872108,0.2822,0.0897,0.1730,0.0190,56.7024
567,8.865544,0.2816,0.0884,0.1735,0.0192,56.8102
570,8.875899,0.2816,0.0893,0.1727,0.0191,56.8253
573,8.856749,0.2820,0.0895,0.1731,0.0190,56.7298
576,8.869886,0.2824,0.0896,0.1732,0.0190,56.6644
579,8.878251,0.2824,0.0891,0.1737,0.0191,56.6612
582,8.862864,0.2831,0.0905,0.1729,0.0192,56.5208
585,8.846148,0.2822,0.0897,0.1731,0.0190,56.6986
588,8.867357,0.2831,0.0904,0.1731,0.0191,56.5237
591,8.874705,0.2813,0.0882,0.1734,0.0191,56.8836
594,8.856860,0.2821,0.0896,0.1729,0.0192,56.7078
597,8.856574,0.2829,0.0898,0.1733,0.0194,56.5524
600,8.856891,0.2821,0.0895,0.1731,0.0190,56.7231
603,8.848253,0.2829,0.0899,0.1733,0.0192,56.5483
606,8.858548,0.2828,0.0897,0.1734,0.0192,56.5770
609,8.874831,0.2826,0.0897,0.1733,0.0192,56.6173
612,8.858025,0.2825,0.0899,0.1731,0.0191,56.6309
615,8.859354,0.2823,0.0885,0.1741,0.0192,56.6782
618,8.863693,0.2818,0.0894,0.1728,0.0191,56.7848
621,8.845675,0.2825,0.0896,0.1732,0.0192,56.6366
624,8.872853,0.2821,0.0896,0.1728,0.0192,56.7118
627,8.850519,0.2824,0.0892,0.1735,0.0192,56.6604
630,8.853632,0.2836,0.0907,0.1734,0.0191,56.4145
633,8.876225,0.2837,0.0898,0.1734,0.0199,56.4051
636,8.854998,0.2821,0.0895,0.1730,0.0191,56.7120
639,8.850677,0.2816,0.0885,0.1734,0.0192,56.8217
642,8.853704,0.2817,0.0894,0.1727,0.0192,56.8037
645,8.860840,0.2831,0.0898,0.1737,0.0191,56.5264
648,8.861601,0.2826,0.0897,0.1733,0.0191,56.6235
651,8.854182,0.2826,0.0897,0.1732,0.0192,56.6257
654,8.860731,0.2831,0.0903,0.1731,0.0192,56.5249
657,8.870628,0.2826,0.0897,0.1731,0.0192,56.6245
660,8.858061,0.2829,0.0899,0.1734,0.0191,56.5638
663,8.873188,0.2825,0.0889,0.1739,0.0192,56.6418
666,8.863251,0.2814,0.0893,0.1725,0.0191,56.8546
669,8.843553,0.2826,0.0897,0.1732,0.0193,56.6100
672,8.842377,0.2826,0.0898,0.1733,0.0191,56.6095
675,8.856706,0.2825,0.0890,0.1739,0.0191,56.6372
678,8.858765,0.2826,0.0897,0.1732,0.0193,56.6160
681,8.849288,0.2826,0.0899,0.1731,0.0191,56.6191
684,8.855199,0.2827,0.0897,0.1733,0.0192,56.5951
687,8.845626,0.2813,0.0881,0.1737,0.0191,56.8735
690,8.849278,0.2816,0.0895,0.1725,0.0191,56.8225
693,8.846931,0.2824,0.0896,0.1732,0.0191,56.6594
696,8.848791,0.2824,0.0897,0.1732,0.0191,56.6480
699,8.838921,0.2821,0.0896,0.1727,0.0191,56.7236
702,8.869701,0.2827,0.0898,0.1732,0.0192,56.6033
705,8.851030,0.2827,0.0896,0.1732,0.0193,56.6025
708,8.838675,0.2821,0.0896,0.1729,0.0191,56.7098
711,8.845325,0.2818,0.0883,0.1738,0.0192,56.7799
714,8.869874,0.2824,0.0897,0.1732,0.0191,56.6534
717,8.864668,0.2823,0.0898,0.1728,0.0193,56.6760
720,8.829264,0.2824,0.0897,0.1730,0.0192,56.6616
723,8.852676,0.2838,0.0893,0.1749,0.0192,56.3763
726,8.859425,0.2826,0.0897,0.1732,0.0191,56.6223
729,8.848259,0.2826,0.0898,0.1731,0.0192,56.6076
732,8.859358,0.2826,0.0898,0.1733,0.0191,56.6174
735,8.861607,0.2826,0.0886,0.1743,0.0192,56.6102
738,8.855965,0.2822,0.0896,0.1730,0.0191,56.7050
741,8.871131,0.2825,0.0898,0.1729,0.0192,56.6342
744,8.833155,0.2827,0.0896,0.1733,0.0193,56.6009
747,8.869422,0.2831,0.0900,0.1735,0.0192,56.5082
750,8.850751,0.2834,0.0905,0.1731,0.0193,56.4644
753,8.862011,0.2828,0.0902,0.1729,0.0191,56.5821
756,8.873716,0.2821,0.0897,0.1729,0.0190,56.7250
759,8.850985,0.2812,0.0882,0.1734,0.0191,56.9027
762,8.864781,0.2817,0.0894,0.1727,0.0191,56.8009
765,8.863136,0.2820,0.0896,0.1729,0.0191,56.7391
768,8.855873,0.2827,0.0897,0.1733,0.0192,56.6049
771,8.846098,0.2831,0.0904,0.1731,0.0191,56.5200
774,8.828984,0.2833,0.0904,0.1732,0.0192,56.4796
777,8.867207,0.2834,0.0904,0.1731,0.0193,56.4574
780,8.849900,0.2823,0.0898,0.1730,0.0191,56.6732
783,8.867123,0.2821,0.0886,0.1739,0.0191,56.7215
786,8.857525,0.2819,0.0893,0.1728,0.0192,56.7628
789,8.859203,0.2821,0.0896,0.1730,0.0190,56.7141
792,8.860447,0.2833,0.0906,0.1731,0.0192,56.4692
795,8.859120,0.2827,0.0898,0.1733,0.0191,56.6028
798,8.843090,0.2837,0.0906,0.1735,0.0191,56.4006
801,8.859101,0.2829,0.0904,0.1729,0.0191,56.5635
804,8.838635,0.2824,0.0898,0.1729,0.0191,56.6649
807,8.858737,0.2816,0.0885,0.1734,0.0190,56.8274
810,8.855036,0.2818,0.0892,0.1729,0.0191,56.7867
813,8.846998,0.2823,0.0897,0.1729,0.0191,56.6819
816,8.857839,0.2828,0.0899,0.1733,0.0191,56.5839
819,8.836209,0.2825,0.0898,0.1731,0.0191,56.6461
822,8.851456,0.2835,0.0906,0.1732,0.0192,56.4333
825,8.824987,0.2828,0.0900,0.1732,0.0191,56.5807
828,8.833992,0.2828,0.0899,0.1732,0.0192,56.5816
831,8.843135,0.2818,0.0884,0.1737,0.0192,56.7841
834,8.849791,0.2817,0.0895,0.1727,0.0190,56.7939
837,8.859374,0.2822,0.0895,0.1732,0.0191,56.7035
840,8.848072,0.2828,0.0898,0.1734,0.0191,56.5778
843,8.835344,0.2828,0.0898,0.1733,0.0192,56.5767
846,8.850018,0.2831,0.0900,0.1734,0.0192,56.5205
849,8.870932,0.2833,0.0900,0.1733,0.0193,56.4847
852,8.863264,0.2821,0.0896,0.1730,0.0191,56.7077
855,8.855758,0.2823,0.0888,0.1740,0.0190,56.6799
858,8.844018,0.2817,0.0894,0.1727,0.0191,56.7932
861,8.853780,0.2820,0.0897,0.1727,0.0192,56.7351
864,8.864129,0.2834,0.0906,0.1731,0.0191,56.4633
867,8.861333,0.2828,0.0899,0.1734,0.0190,56.5747
870,8.849532,0.2828,0.0899,0.1732,0.0192,56.5860
873,8.841974,0.2825,0.0896,0.1734,0.0190,56.6413
876,8.862589,0.2827,0.0898,0.1731,0.0192,56.5971
879,8.840846,0.2816,0.0885,0.1735,0.0192,56.8159
882,8.844961,0.2818,0.0894,0.1727,0.0192,56.7771
885,8.845211,0.2833,0.0899,0.1735,0.0193,56.4711
888,8.843759,0.2832,0.0906,0.1730,0.0192,56.4878
891,8.857851,0.2826,0.0898,0.1733,0.0191,56.6166
894,8.837377,0.2828,0.0901,0.1729,0.0192,56.5817
897,8.846478,0.2824,0.0897,0.1732,0.0190,56.6476
900,8.853615,0.2824,0.0897,0.1732,0.0191,56.6582
903,8.843608,0.2820,0.0886,0.1737,0.0192,56.7368
906,8.853953,0.2824,0.0896,0.1732,0.0192,56.6572
909,8.836061,0.2824,0.0896,0.1733,0.0191,56.6500
912,8.844037,0.2827,0.0898,0.1733,0.0191,56.5888
915,8.859032,0.2828,0.0898,0.1733,0.0192,56.5804
918,8.849829,0.2828,0.0898,0.1733,0.0192,56.5815
921,8.855502,0.2821,0.0896,0.1730,0.0191,56.7151
924,8.863208,0.2826,0.0896,0.1734,0.0192,56.6101
927,8.860340,0.2813,0.0884,0.1735,0.0188,56.8743
930,8.845140,0.2819,0.0894,0.1728,0.0193,56.7532
933,8.853556,0.2820,0.0896,0.1728,0.0191,56.7282
936,8.853115,0.2826,0.0896,0.1734,0.0191,56.6221
939,8.857051,0.2822,0.0891,0.1735,0.0192,56.6996
942,8.838054,0.2826,0.0897,0.1733,0.0191,56.6120
945,8.829452,0.2828,0.0898,0.1733,0.0192,56.5699
948,8.840818,0.2824,0.0897,0.1732,0.0191,56.6509
951,8.857662,0.2817,0.0884,0.1736,0.0192,56.7929
954,8.843597,0.2819,0.0894,0.1729,0.0191,56.7544
957,8.860451,0.2820,0.0896,0.1728,0.0192,56.7432
960,8.825605,0.2825,0.0897,0.1732,0.0191,56.6366
963,8.840578,0.2831,0.0900,0.1735,0.0192,56.5176
966,8.846178,0.2829,0.0898,0.1734,0.0192,56.5493
969,8.845140,0.2822,0.0896,0.1731,0.0191,56.6920
972,8.834226,0.2835,0.0905,0.1732,0.0192,56.4450
975,8.856819,0.2820,0.0885,0.1740,0.0191,56.7351
978,8.843307,0.2817,0.0893,0.1726,0.0192,56.8030
981,8.845535,0.2823,0.0896,0.1730,0.0191,56.6859
984,8.847704,0.2825,0.0897,0.1732,0.0191,56.6307
987,8.835650,0.2825,0.0892,0.1739,0.0190,56.6320
990,8.866029,0.2828,0.0902,0.1729,0.0192,56.5703
993,8.840211,0.2823,0.0898,0.1730,0.0190,56.6847
996,8.844573,0.2827,0.0899,0.1731,0.0191,56.6055
999,8.840314,0.2819,0.0886,0.1737,0.0191,56.7626
1002,8.842763,0.2818,0.0893,0.1728,0.0192,56.7729
1005,8.848968,0.2821,0.0897,0.1729,0.0191,56.7092
1008,8.830223,0.2829,0.0897,0.1735,0.0193,56.5615
1011,8.849262,0.2827,0.0898,0.1731,0.0192,56.6005
1014,8.863484,0.2826,0.0898,0.1733,0.0190,56.6113
1017,8.837884,0.2823,0.0898,0.1729,0.0191,56.6727
1020,8.849681,0.2828,0.0898,0.1734,0.0191,56.5725
1023,8.843863,0.2820,0.0886,0.1739,0.0191,56.7335
1026,8.834346,0.2822,0.0895,0.1732,0.0190,56.6920
1029,8.842551,0.2823,0.0896,0.1731,0.0191,56.6848
1032,8.847737,0.2826,0.0898,0.1732,0.0191,56.6158
1035,8.837321,0.2828,0.0892,0.1740,0.0192,56.5682
1038,8.841704,0.2837,0.0905,0.1735,0.0191,56.3947
1041,8.855777,0.2828,0.0899,0.1732,0.0192,56.5798
1044,8.832036,0.2823,0.0897,0.1730,0.0190,56.6866
1047,8.857650,0.2816,0.0882,0.1737,0.0192,56.8174
1050,8.857677,0.2818,0.0896,0.1728,0.0190,56.7741
