timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T02:59:40,bert-e2-bs32,4e2e6d19-9620-47ad-af61-3d2d559cd752,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.0812544915825,0.00019436428621550953,6.477055241081765e-07,360.0,199.03551772402585,10.0,0.0298946723908186,0.01863921296691018,0.0008302905681284354,0.04936417592585726,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
